data,app,type
"Horrible app, having a lot of bugs with installing it and using it. Restarted my phone once, now I can not use it awful app.",Huawei Health,problem_report
only connects with Huawei smart-watches and bands..... not my moto 360 gen2.....pointless app,Huawei Health,problem_report
App has not been updated since July 2020. My huawei watch fit takes around half an hour to load data to my cellphone. Firmware is up to date on my watch BUT my phone cannot enable continuos spo2 because this app is outdated. Please give maintenance to Huawei Health app!,Huawei Health,problem_report
HELP I have a problem everytime I try to download the dynamic tracking to my samsung Note 8 it stops responding andy mobile just hangs Somebody help me and tell me how to solve this problem please,Huawei Health,problem_report
Use to be so good but now it doesn't count my steps properly. Went for an hour walk then a run for 10 minutes and it counted 1000 steps.,Huawei Health,problem_report
Worked fine until I got a pixel 6. I'm assuming it's no longer supported by Google? My Huawei Watch 2 won't connect to my new phone.,Huawei Health,problem_report
"Was doing fine until January 1st 2020, now as countless other users are saying the sleep data isn't syncing... Sort it out please or will be returning device for a full refund",Huawei Health,problem_report
Since running the update on 1st May 2020 the app has stopped recording the Time whilst exercising.,Huawei Health,problem_report
"The step count is inaccurate. Please fix. Make it more sensitive to movement, because if I don't strap it to my leg or  arm the step count is too low...",Huawei Health,problem_report
useless wont pair Samsung s9 with huawei gt2e even after installing huawei core services apk. total waste of money,Huawei Health,problem_report
it takes too much time to connect to device and some times it does not  connect to device only please fix this,Huawei Health,problem_report
How to download HMS core in india? it is not available on playstore,Huawei Health,problem_report
I have a problem with honor band 5-33F the new update doesn't support it,Huawei Health,problem_report
"My Huawei Band 6 disconnects from the app whenever I update the app from the in-app update option which directs me to a website to download an apk. When I am done, the band disconnects again and again",Huawei Health,problem_report
Has stopped working on all Android 10 and above devices.,Huawei Health,problem_report
Had a Recent update from magic watch 2 . Now the health app doesn't allow to access or even load watch faces.. its rediculous.. i am using honor as my device as well.,Huawei Health,problem_report
It used to good but now it does not work. It adds your daily fitness goals a whole total and does not give you a total of the day,Huawei Health,problem_report
Sleep tracker not working since last year. Still not working its August 2020 now🤔 march 2022why won't gt2e watch pair with app.used be so go aswell,Huawei Health,problem_report
Its ok. But has a lot of things that didn't work. I can't to use any faces for example.,Huawei Health,problem_report
"Recently updated this app and now you can't change the watch faces, not happy Sort this out Huawei not acceptable.",Huawei Health,problem_report
"It's fine for months. But just recenty after update I can't access the watch faces. It says ""Unable to connect to server. Please try again later."" Weeks now still stuck into the same page.",Huawei Health,problem_report
"The watch connects perfectly with samsung phones, but I keeps disconnecting from Xaomi phones. How can I fix this.",Huawei Health,problem_report
"Cannot edit notifications - either always on top or the app is not working Cannot change language on my Honor Band 5 - so I cannot use it (no HU support; no EN default language) Cannot edit regions, so 0 functions can be used No reply from Customer Care..",Huawei Health,problem_report
I cant find my honor band4 running edition in ur list and cant pair with the older version of the app plzz fix the bug asap,Huawei Health,problem_report
Last update keeps crashing every time I open the app...,Huawei Health,problem_report
"The App is great, except my app hasn't been recording any of the sleep data for the past week (the last night it recorded was the 9th). Please fix!!",Huawei Health,problem_report
"With August 7th, 2018 update, the app still merges data from my Huawei  watch and phone causing the step count to be higher. This is a known  problem shared by multiple customers. Please provide an option to not merge  data.",Huawei Health,problem_report
Watch faces have stopped loading on the app and will not allow me to access the watch faces page. Everything else spot on but please fix this bug as buying the watch has been pointless if I can't change the face on it. Thanks.,Huawei Health,problem_report
"I used this app for my Huawei band 4 pro, now it show this device is not supported by this app . I don't know what app do I need to I install now . Very rubbish",Huawei Health,problem_report
"Totally useless support in getting started with failure getting bluetooth link, even finding my Band2 model on app list. Very poor and unsatisfactory.",Huawei Health,problem_report
Fails to show proper steps. It combines the step count of both phone as well as the band. The step count gets doubled. Why they can't fix such a small bug. It's quite frustrating.,Huawei Health,problem_report
Huawei needs to fix the current issue as soon as possible.,Huawei Health,problem_report
Problem in data sync with Google Google fit not reflecting any data of smart band.,Huawei Health,problem_report
"Data on exercise do not sync, cannot see details, making app essentially useless",Huawei Health,problem_report
Just got a gt active and thought I'd download the app as it's needed to link the watch and the phone won't even allow me to click pair for the device,Huawei Health,problem_report
"Was ok on my old phone, just upgraded and now app not finding my honor band 6, won't update just says to check internet connection. My internet connection is fine.",Huawei Health,problem_report
I am using Mi Band 5 - 730 and my phone is redmi note 10 pro max. I am not able to get notification on my wearable device from my phone. I have enabled notification and did everything possible.,Huawei Health,problem_report
"The app is not working, after updating I've lost all of my data",Huawei Health,problem_report
My band name is not showing in the app.. Now what should I do,Huawei Health,problem_report
Hi Why this is not open in my oppo mobile.,Huawei Health,problem_report
"Same as the guy below, blank screen and says Google play updating... Very  annoying ",Huawei Health,problem_report
Why is so difficult to make it work on any android phone? The app crashes often and slows my Nexus 6.,Huawei Health,problem_report
"App is great overall, but I would like a way to see the evelation of the route I made. Also, there's no way to add faces to the Band 4 Pro.",Huawei Health,problem_report
App seems good but the data isn't syncing with my Talkband B5,Huawei Health,problem_report
"Unable to link other fitness app though its shows option to link data with other apps it doesn't work, also features available as compare to other fitness software are very less...",Huawei Health,problem_report
App and watch are mediocre at best. The app is buggy and does not sync with other apps.,Huawei Health,problem_report
Constantly having problems connecting to my Huawei gt 2 watch. Even reset does not work,Huawei Health,problem_report
"the app could be so much better, wont let me download the language pack what ever that is, doesnt record rem, thd heart monitors not working, design is very basic and wont link to my fitness pal,",Huawei Health,problem_report
The app gets crashed and also not opening frequently as i am trying to open it.,Huawei Health,problem_report
Keeps crushing if you install the latest update version. Otherwise the previous version works great.,Huawei Health,problem_report
Nice app But disconnect alot of time Why don't reconnect automatic? I need more exercise mode like samsung app,Huawei Health,problem_report
Watcfaces for honor band 5 don't install most of the time!,Huawei Health,problem_report
"The app usually works well enough, but at the moment I cannot access the watch faces page.",Huawei Health,problem_report
"There are some serious issues with either the app or the huawei band 3 pro. For example, if you forget to sync your steps before the following day, they will be lost. This is unacceptable in my opinion.",Huawei Health,problem_report
y i cant download dis app in my mobile...der is 600 mb space in my mobile... when m tryinf 2 download ist comming error...its u don't have enough space in your mobile..,Huawei Health,problem_report
It now requires an upgrade to Huawei Mobile which is not available in my country of Japan. So my Huawei Watch cannot be used with my Huawei phone. Joke of a company,Huawei Health,problem_report
Waste app not able to view my steps properly in this app.. My honor band become waste because of this,Huawei Health,problem_report
Newest update make my phone disconected to the watch. I tried so many times to reconnect but always failed. Please fix it,Huawei Health,problem_report
Always bluetooth is disconnecting continuously and if I set it connected within 20mnts the same is repeating please fix this and give me a solution,Huawei Health,problem_report
I've sent mail about my problem this app is not working in my device says update reasons please fix it soon..,Huawei Health,problem_report
It was working well so far but from last few days it has started crashing when I try to sync sleep data.,Huawei Health,problem_report
"Using this app with the honor band 5. Excellent sleep tracking with a lot of information. Step count is a bit off though. Noticed that beating heart launch animation, Kudos to the person who came up with that idea.",Huawei Health,problem_report
heart rate function doesn't work in the app and it doesn't synchronised with the App,Huawei Health,problem_report
Trouble with new updation of device.. I'm using Huawei GT2e.. when I start my cycling i set workout outdoor cycling in watch.. but its doesn't showing the distance..,Huawei Health,problem_report
Sleep track doesn't work. The app doesn't have the same features as the watch. Ridiculous.,Huawei Health,problem_report
"Cannot find Honor magic watch 2 in device list, and update device list throws error 'Check your connection'.",Huawei Health,problem_report
THIS APP DOES NOT MAKE IT SMOOTH PAIRING. I HAVE ALREADY BEGGED MANY TIMES SO PAIRING WITH MY WATCH IS POSSIBLE. I HATE TO WRITE REVIEWS LIKE THIS..,Huawei Health,problem_report
"Problems with sync with device , also selective record of workout data to app.",Huawei Health,problem_report
The app want many updates and the AI plan is not working and keep telling loading error touch to retry,Huawei Health,problem_report
I am unable to use notifications features from last update although I have followed all instructions and troubleshooting suggested by app. Bad experience,Huawei Health,problem_report
App stopped working after an update on 16th April. Now it's asking me to upgrade my huawei mobile services. I'm using an OP6 which is an android phone.,Huawei Health,problem_report
I am facing issue related to step count from the past week. The step count on my app doesn't reset to 0 every 24 hours. Hope it is resolved.,Huawei Health,problem_report
More than half the app in Chinese even though I selected English unistalled and reinstalled and still the same. Not helpful at all.,Huawei Health,problem_report
step count is not correct but it was never a issue for me if it is 2 - 4% but in running its sarting with 10 to 15 % less secount while running scren geting off as normal app which is irritating.,Huawei Health,problem_report
Do you actually read feedbacks? I've been reporting about the bugs in daily walking tab.,Huawei Health,problem_report
"""Sleep"" isn't working. How can I fox fix it, please help. Huawei P9 EVA-L09",Huawei Health,problem_report
"After updating to the app, I can't disable the Continuous Heart Rate Monitor feature of my Honor Watch. It enable itself every time I tried to disable it. ** With the latest update, the problem now is solved. Thanks Huawei",Huawei Health,problem_report
"A lot of problema with data synchronisation between band (honor 5) and phone ,(huawei nova). - sleep, ocigene, ...",Huawei Health,problem_report
"Device is not capturing staircase climbing, it's being 20 days already wearing the band but it never registered any count for staircase.",Huawei Health,problem_report
Problems with being unable to upload sleep data to phone. BPM can be erratic with readings that are much higher than the actual rate.,Huawei Health,problem_report
Just hate Huawei just using it only one year it's mother board got damaged,Huawei Health,problem_report
"Total wastage of money,bought a Huawei watch and my phone is pixel.Always showing not compatible messgaes Then why you are launching new products each year",Huawei Health,problem_report
Seems like having sync issue after the 2 Jan upgrade. My sleep data not able to sync to phone from my Huawei Band3-34F,Huawei Health,problem_report
"Bluetooth connection very poor with smart band,it disconnected many times a day and reconnected by opening the app only.",Huawei Health,problem_report
Currently won't load my profile or connect with wearable devices since last update. App also keeps crashing. Please fix,Huawei Health,problem_report
Why doesn't this app show band 7 when scanning for devices?,Huawei Health,problem_report
I can not link my honor band 3 to the health app so I can't track my progress at all. Not happy.,Huawei Health,problem_report
After Last update my huawei honor is not connecting to my phone any more,Huawei Health,problem_report
"App work well,then needed updating , you can not open the app at all after.",Huawei Health,problem_report
Step count calibration is like wild illusion....... it even count every moment including dreams🤮 reliability of other features are questionable toooo....,Huawei Health,problem_report
I just got a watch now n downloaded the application n its not working. Really i am very disappointed that i spend money in trash.,Huawei Health,problem_report
Battery drainer!! Saves your data to Chinese servers i can not take risk if there is minus star i would have given it -100000,Huawei Health,problem_report
Changing whach face is so hard. I hate this app. So difficult to work with. I lost my money to buy an honor band,Huawei Health,problem_report
Worst fitness app .I have honor band 4 and recommend everyone to buy it only if you have a Huawei phone.The bluetooth connectivity is pathetic and it turns off as soon as RAM is cleared.The interface of app is built for Huawei phones,Huawei Health,problem_report
I am trying to sync my new Huawei Band 4 Pro to this app but keep receiving the message that the device is not supported... I've tried uninstalling the health app then reinstalling it to no avail... Any help will be much appreciated,Huawei Health,problem_report
Rubbish wants HMS core 4.0.0 or higher but impossible to get it.,Huawei Health,problem_report
I am not able to pair my device with honor band 4,Huawei Health,problem_report
Useless completely useless I buy new huawei watch but most of features are not supporting IT'S really bad experience to buy this watch and to have huawei items.,Huawei Health,problem_report
Requirement for Huawei mobile services has ruined the Health app and won't allow access,Huawei Health,problem_report
"First use - update failed, cannot add smart band. Device is useless. Great gift, lamers",Huawei Health,problem_report
I still can't update from version 1.0.5.38 since I bought this CE7 Honor smartwatch July 2019. Hence I'm encountering all lags.,Huawei Health,problem_report
Can't link my watchfit as it doesnt appear in device list even after updates. Worse thing is asking for random permissions -camera location call before letting a person use the fitness band. Why is it even necessary to link the fitness band with the phone to start with? Deeply disappointed,Huawei Health,problem_report
In honor band 3 weather is not accurate every time,Huawei Health,problem_report
Can not connect with my honor band 4..app is not opening..,Huawei Health,problem_report
The app is utterly useless as it is not recognised by my get 2 smartwatch rendering that a complete waste of money too.,Huawei Health,problem_report
"Please huawei, fix the issue of steps counting from both the phone and the watch which is giving a composite reading. It is totally an acceptable. Give us the option to the source of steps counting.",Huawei Health,problem_report
"The latest update is a disaster. Now my band becomes disconnected more easily ever before and it's unable to connect automatically when my phone is near to it. I have to open the app, unpair the smartband and pair it again everytime it's disconnected. My smartband is useless right now.",Huawei Health,problem_report
"I connected to my huawei gt2 pro but I do not find install apps and I could not answer call from my phone by there watch because the phone rings only one time, I see the call on the watch for one second and then it disappears.",Huawei Health,problem_report
Last update mess up the step counter. Now step counter increases even when I a sitting down.,Huawei Health,problem_report
Watch Faces is not loading. It always says server error even if I have a stable connection. This app is unreliable.,Huawei Health,problem_report
"Since installing the new update all my info has disappeared,and I am unable to login to the app. It doesnt recognize my email adress or phone number. Thanks",Huawei Health,problem_report
"I have updated my watch gt to 1.0.12.26 and now I dont receive all the notifications from the android/iOS phone, and it won't vibrate anymore when receiving a notification.Please check the firmware and release the solution.",Huawei Health,problem_report
Since updating watch gt-2 is not syncing with the app. Very annoying,Huawei Health,problem_report
"The recent update has lot of issues. The warmup, fat burning, aerobic and anaerobic datas in minutes split up are incorrect compared to band.",Huawei Health,problem_report
"Unable to attach my Huawai watch with Samsung mobile, please help.",Huawei Health,problem_report
Version 40.0 is not letting me use the app. Although its compatible with my phone,Huawei Health,problem_report
Huawei band 6 is not show and not connecting with mob redmi 10,Huawei Health,problem_report
"first install works well, connected to band 4 sport. but it will switch automatically to beta, and it doesn't work with band 4. fix it! And, why does it need Huawei Service to work? unbelievable.",Huawei Health,problem_report
"I was using my huawei watch which waa connected with this app ans suddenly it has stopped and asks for having Huawei services aap even after downloading it , it still doesn't work, Will there be a solution as without which how can we use the watch .",Huawei Health,problem_report
Will not update or pair the watch. Now i know why you are called garbage company,Huawei Health,problem_report
Sleep tracker is not very good and the step counter is out but not consistently by the same amount. Love the watch face,Huawei Health,problem_report
"This new update sucks,i am not able to change my notification priorities. The SpO2 doesn't records data properly",Huawei Health,problem_report
Webpage not available on xiomi redme note 7 pro.. can't connect my watch,Huawei Health,problem_report
Sleep monitor isn't synchronizing with it anymore . Take steps ASAP,Huawei Health,problem_report
I don't know why the my band gets disconnects automatically. And kindly try to enable the reply option to the notifications on honor band ES that will be much appreciated ,Huawei Health,problem_report
The app does not sync with Huawei Band 3e. The app and the band are showing different data. Unpairing and repairing didnt work. I have updated the app. No luck! Hope this gets fixed. And soon...,Huawei Health,problem_report
"I'm unable to get my data back...app is not showing any log in tab.....2 years data lost ,...how could be u so unresponsive",Huawei Health,problem_report
"Last update 15 July 2020, sort it out. This is so frustrating, constantly disconnecting.",Huawei Health,problem_report
Flawed app- max heart rate defaults to 190 all the time and mine is 154. No use to me.,Huawei Health,problem_report
I am having problems syncing my training sessions with Discovery app for Vitality points???,Huawei Health,problem_report
Why is the Smart scale no longer synchronizing offline data?,Huawei Health,problem_report
I'm having problems with receiving notifications after last update as I have to reinstall the application to make it useful and then it is no longer receiving notifications again it's a daily habit now The watch is useless without the notifications,Huawei Health,problem_report
After last update I can no longer change my face design..,Huawei Health,problem_report
Installed the health app on to my new phone and is not show the option of my smart watch device and won't even update the list of device.,Huawei Health,problem_report
Works fine. Only thing is it records my time WORKING at my desk as a nap!!!!!! I am not napping.... You should be able to edit/delete these if wanted.,Huawei Health,problem_report
"latest update has broken the app, it wont sync steps from my Huawei Band 3 Pro, it is rubbish at the moment. it doesn't show data correctly on the home screen either. its a mess!! sort it out.",Huawei Health,problem_report
Terrible..... It refuses to pair my new phone to the gt2 pro. Keeps saying device not supported.....,Huawei Health,problem_report
From the last firmware update the spo2 meter stopped working on the honor band 5,Huawei Health,problem_report
Im often using this apps for physical activity daily drive.... But the result was not significant ... Long run about 45 minutes.... And the result. 51% walk.. 49% running...for 8 kilometres... Even im not using this phone for a day.... Yhe result always look like the same....,Huawei Health,problem_report
Slow start up and slow operation why do you need Id now to work?,Huawei Health,problem_report
Update: new update fixed it Old: Your update just made Health device useless,Huawei Health,problem_report
So Bad app I can't receive notification well and can't download apps on my watch and the app closes in the background so useless app,Huawei Health,problem_report
Recent update has high battery drain due to always on location (weather services).,Huawei Health,problem_report
"It was ok, but now constantly losing net conections, its req. to reinstall app every day. Really bad app, becouse of this I regret that I didnt bought samsung watch",Huawei Health,problem_report
"After updating my mobile into Android 10, all notification stopped, only I get notification on calls, I follow all suggestion but not working at all on Huawei watch gt2e",Huawei Health,problem_report
"Kindly check after the latest updates app forcing to install Hauwai appgallery, and even after the latest install its happening to show same error, kindly fix it",Huawei Health,problem_report
App was great for a long time. But not keeps logging me out and freezing. Very annoying I have to get an email every time I need to log in which is 5 or 6 times a day,Huawei Health,problem_report
This app is not working in my phone and when I first download the app it's automatically back it's happening again and again so I uninstall the app then it's not opening again I hate this app too too too too much,Huawei Health,problem_report
App was working okay but no longer have any face watch menu to choose from. Please fix this,Huawei Health,problem_report
"Dreadful. We downloaded veraion 4 and it still didnt work, the app doesnt see it. We have spent money on a product that does not work. Rubbish Huawei.",Huawei Health,problem_report
"After the last update, the band isn't connecting anymore. Worked flawlessly until this ""bug fixing"" update. Haven't changed or updated anything else. Extremely disappointed.",Huawei Health,problem_report
"It's good but the Bluetooth connection with the band keeps falling and you have to go to the app to reconnect , and the band itself counts steps if you just move it in your hand !!",Huawei Health,problem_report
"Disappointed, thus not support old huawei watch, i cannot sync my old huawei watch i hope you can do something about it",Huawei Health,problem_report
Waste app. Not able to login in one Plus 6t mobile. Thinking why i brought honor band.,Huawei Health,problem_report
"Awful. Today my watch shows 8800 steps. The Health app shows 6500. Combining the data doesn't work. To make matters worse the old app, that just showed the watch, is no longer working. Ugh.",Huawei Health,problem_report
Good app. work ok part from the auto and manually sync work not and keep fail everytime,Huawei Health,problem_report
"Unfortunately Watch faces doesn't work in canada ,i dont know why .......!!!",Huawei Health,problem_report
"Love the app, just having difficulty syncing it with my discovery app.",Huawei Health,problem_report
Not good ... You can't edit the watch faces or something in the app.,Huawei Health,problem_report
I can't find any watch faces on this app for my Band 6. I would have never bought it if I knew this.,Huawei Health,problem_report
"Doesn't work without HMServices 4, but latest version in Google play is 3",Huawei Health,problem_report
I am using note plus I cannot use this app,Huawei Health,problem_report
Not able to connect and update my watch through this app now. I did not use the app ( watch ) for a month now. And suddenly nothing is working. Error msg requires more recent version of huawei mobile services. I downloaded even that till same error .,Huawei Health,problem_report
"Can't update device list , all bands I bought are useless",Huawei Health,problem_report
"Hi team, My huawei health is getting opened. Mode - 1+ 6 It saying to download huawei mobile system, when i downloaded it still its not working. Kindly revert back Regards",Huawei Health,problem_report
"Sleep tracking stopped syncing on new years eve. Don't know why, but since 1-1 2020 it doesn't work anymore. Fix this please",Huawei Health,problem_report
"This app was working perfectly doing everything I needed and then, from yesterday, it now crashes everytime I open it. I don't want to loose all my data so feel a bit stuck now.",Huawei Health,problem_report
"Although the bluetooth on my phone is always on, sometimes the watch disconnects for some reason and if I don't notice it on time and end of day passes, I lose the data. I am using Honor Band 5",Huawei Health,problem_report
"Bluetooth connection getting lost, not loading with recent update. No login was required earlier, now it's asking for that, don't understand the logic.",Huawei Health,problem_report
Every watch face is 60 rupees. And unable to install. No one dxpectd after paying 4k. For the band,Huawei Health,problem_report
"It is a good app, but even though it knows my birth date, it can't correctly calculate my heart zones, meaning my calories spent is always wrong, without resting it every time.",Huawei Health,problem_report
Not working after update on google play strore.. it's showing that we can get latest version on Huawei AppGallary .,Huawei Health,problem_report
"I am using Itel vision1 mobile. Huawei health app does not install on my phone. After downloading the app from Play store, it is not install, it display "" App is not installed"". How to solve this issue.",Huawei Health,problem_report
"lost all outdoor workout record after update, only indoor record left. so weird and disappointed.",Huawei Health,problem_report
When incoming call arrives on my band it displays half number instead of full number (honor band 6). Please update as soon as possible and if i turn off location band automatically got disconnected.,Huawei Health,problem_report
App is not opening at all and if at all uninstall and reinstall is done the app is not finding the device ,Huawei Health,problem_report
"suddenly my account is logged out. and then I can't log in now o reinstalled it, but it still loading",Huawei Health,problem_report
"Weather feed is incorrect 17-Jan-2020, i had restarted the watch also. Climb is not counted I have rcvd Device yesterday 25 Nov 2019, one issue i have found, Device is not capturing climbing rest everything seems to be fine till now",Huawei Health,problem_report
Its asks for login on my Samsung phone and syncs all my data but does not asks for login on my OnePlus phone ( no option to login) and hence wont sync my data. This is just nuts. Please fix this issue asap.,Huawei Health,problem_report
Without pairing step count continuously. Ultimately very high count different in watch and applications.,Huawei Health,problem_report
Huawei Health in connection with Honor Watch Magic calculates and shows dramatically inadequate number and duration of naps. Please add manually naps controlling setting.,Huawei Health,problem_report
Gps is not working when you starting activity from Band watch,Huawei Health,problem_report
Everytime i take my phone away from my watch it disconnects. Then when I try to reconnect it it doesn't recognize my watch. So I tried resetting the watch and deleteing it off the app but now I can't use my watch,Huawei Health,problem_report
New update to health app and now it no longer works! Tells me to have the most up to date huawei services app which i do already!,Huawei Health,problem_report
"Since last update. Heart rate, stress monitor, sleep monitor stopped working",Huawei Health,problem_report
App stopped working since I updated. What is the issue? I stopped receiving notifications and can not able to change settings in app.,Huawei Health,problem_report
"Not working now, requires Huawei Mobile services 4.0.0 app, which is not there in Google play.",Huawei Health,problem_report
"The app has a major flaw. It merges step count from wearable and phone, making both pretty useless.",Huawei Health,problem_report
"Can't pair a honor 4 because it doesn't appear in the list of devices and it couldn't update the list either, it indicates I have to check my network?",Huawei Health,problem_report
"Very bad! 0 stars actually! Doesn't recognize the device, the list of devices can't be updated! You ruined the Christmas present, gyes! Shame! I'll never buy another huawai anything! Fare well!",Huawei Health,problem_report
I am unable to customize the watch face. When I click on mine under watch faces only installed watch faces comes ..,Huawei Health,problem_report
The watch face option is not shown in the device. Please help,Huawei Health,problem_report
Why should contact the Internet always to connect my band,Huawei Health,problem_report
before i paired Honorband 4 to my device i had installed this app & whats strange is started counting my steps ...How its possible ?.. although its not showing correct data,Huawei Health,problem_report
I am trying to download the app but it keep on shows please download 4.0. Even after downloading it still not able to use it. Its a use less app.,Huawei Health,problem_report
App annoyingly keeps stoping and the pop-up notification of that crash is disturbing,Huawei Health,problem_report
"The heck? Got new phone, and now I can't use the app to add my gt a99 watch. Is not finding it...",Huawei Health,problem_report
Don't work waste of money buying the watch 07/05/20 tried again still useless,Huawei Health,problem_report
This app count steps when I m travelling in car or bike. Please fix this issue.,Huawei Health,problem_report
No longer keeps watch connected. Never again will I get Honor/Huawei watch,Huawei Health,problem_report
Keep crashing .. (under Android 10 Xiaomi mi a2 device),Huawei Health,problem_report
Cannot sync with Google Fit. The app crashes randomly. Update the app please otherwise your watches are useless.,Huawei Health,problem_report
Huawei Band 3 Pro won't connect to google fit or my fitness pal :(,Huawei Health,problem_report
"Worked fine until the last update, now nothing works, phone app won't update to show my band . . . And so on.",Huawei Health,problem_report
"It simply won't update the watch database, I cannot link it to my new watch.",Huawei Health,problem_report
Update: the route of my jog is not there like before. Please fix thanks,Huawei Health,problem_report
"It was very good app, but now I've synced my new Huawei Band 4 Pro and the app doesn't connect if you haven't enabled GPS. I've previously had Band 2 Pro and it was syncing and I was receiving notifications without GPS enabled.",Huawei Health,problem_report
"Good app. No problems with it. Bit of a bugger setting up on Android, but I knew this would happen reading reviews for it.",Huawei Health,problem_report
It was working good in my previous device..now saying required mobile services for fitness band synchronisation even downloaded that still same message.and no data sycronization.,Huawei Health,problem_report
Where is the widget please? Since I change my phone I can't find it. Bluetooth lost connection too many times when the screen is off. Step counters phone doesn't work.,Huawei Health,problem_report
"Worked well until the update a little while ago, and now my band 3 can't even pair.",Huawei Health,problem_report
"Suddenly my Phone app stop working, asking me to download the latest version from Huawei Appgalary not sure where from I will get that.????",Huawei Health,problem_report
I can't connect my watch to my samsung A52..how come?,Huawei Health,problem_report
why my app again and again update to beta version continuous heart beat feature missing and firmware feature is showing error Apart from that app is having a good UI and UXa,Huawei Health,problem_report
"great companion app to my honor band 3, easier to use and setup than my fitbit blaze. key issue i have noticed is it doesnt seem to sync data back to google fit. **needs a manual sync feature like fit2fit**",Huawei Health,problem_report
"Daily it get stopped running while having call over lapping (!!! I DON'T UNDERSTAND WHAT CONNECTION IT HAS GOT TO DO WITH THAT). Poor graphics, syncing problems, many activities not get measured... Lot og bugs. It sucks",Huawei Health,problem_report
Worst update...it showed that it requires latest app which is not compatible in mobiles other than huawei...shame on this company to cheat customer after purchasing,Huawei Health,problem_report
"Great. Bug report! Dark mode in steps information: can not see in-active menu(day, week, year)",Huawei Health,problem_report
"App building is best, But after update i can't manage the other app notification in Huawei Health app. Like; suppose i wan't to cancel my what's up app notification on band. But i can't manage the notification setting. Please help me!",Huawei Health,problem_report
Cant even connect my band 4 as it does not support it. So stupid,Huawei Health,problem_report
This app is not able to load watch faces. Worst app according to me,Huawei Health,problem_report
Only sync with Google fit every 3 days and only for that single day (so there are 2 days data gap),Huawei Health,problem_report
cant able to connect for other smart band brands. then the application not in use so we have install third party app.,Huawei Health,problem_report
Mediocre app. Slow. Syncing process sleep time with my GT 2 suddenly stop and no data record.,Huawei Health,problem_report
It's not working. You can't get past the damn date of birth. Says error. Needs fixing tbh. Pointless,Huawei Health,problem_report
this app not showing the device honor band 4-CCB to pair.,Huawei Health,problem_report
"I Can't pair Huawei Watch GT 2e-626. Shows ""Device not supported"".",Huawei Health,problem_report
I changed my phone and it's almost impossible to pair it to the new phone!!!,Huawei Health,problem_report
"Weather is not working, getting an error while trying to update firmware, cannot change watch faces...",Huawei Health,problem_report
"Can't seem to set age and weight, every time I set it correctly it changes to some random number. It also seems to disconnect from the watch quite regularly. It has great potential to be great but it's just lacking at the moment.",Huawei Health,problem_report
"Very poor, in fact bad. I ran about 12km and it calculated on 3. Huawei app is the best.",Huawei Health,problem_report
"Heart rate and sleep data does not upload to Google Fit for Honor Band 5, even though both apps show each other and data sharing is turned on. Within the Huwawei Health app, sleep data always has to be manually synchronised. Heart rate is recorded fine though.",Huawei Health,problem_report
"App does look nice, and using it with my Huawei scale and GT watch. However, like lot of ppl around, I have issues with Bluetooth connection and notification support on my Pocophone F1... I'm sure it's up to app/watch, so hope for a quick fix...",Huawei Health,problem_report
I can not download this app on my device (itel vision 1),Huawei Health,problem_report
It's not working now. Says need a higher version of huawei mobile service s but after installing that too it still won't work,Huawei Health,problem_report
"I liked it, but I changed my phone and lost all statistics",Huawei Health,problem_report
This app wont work with my samsung android but will with my ipad,Huawei Health,problem_report
App is not downloading now  I wantto set an alarm on my band but....it is not installing,Huawei Health,problem_report
It's not working on my OnePlus 6 phone.... Useless app and band.....,Huawei Health,problem_report
"Not working at all it does not set up setting, profile, heart from 5 days",Huawei Health,problem_report
I did not get the watch faces after the update. Can the app developer please update?,Huawei Health,problem_report
"a bit ok, but needs a serious update. using with a talkband B5 it was a pain to get the band synching to my p20 mate pro with timezone changes, reset and re-pair. Also needs a daily reset process to clear step count on band.",Huawei Health,problem_report
I downloaded the app but I am unable to open it . So the watch I purchased should be put into trash and then sue you guys up.,Huawei Health,problem_report
"My honor band 5i touch is not responding, i dont know where to get help, please direct me after seeing this, thank you P.s. Used for less than a month",Huawei Health,problem_report
I have band 2. the app used to support it. then it didn't. yesterday it did. today it doesn't. Rubbish Not worth wasting time with,Huawei Health,problem_report
This is a joke. My watch isn't on there and i can't pair it. Now i have a pointless watch sitting in the cupboard.,Huawei Health,problem_report
Not able to open the app. Use to work but not anymore. I reinstalled the app but still not opening,Huawei Health,problem_report
Doesn't sync my honor band data. Stops measuring heart beats. Repeats same reading again and again. Looses connection with band frequently,Huawei Health,problem_report
"The latest update has cause my sports tracker to not register a good portion of my swim, pretty frustrating. Hope there's a better update coming soon",Huawei Health,problem_report
"Was working fine before. Off late, it's not detecting the device. Need to restart the device every time and pair",Huawei Health,problem_report
After update emui 9. Honor band 4 got problem to connect with apps. ,Huawei Health,problem_report
This app is now not supporting even after i installed huawei mobile services. I bought a honor band 5. But now i cant control my band. Please huawei. Fix it,Huawei Health,problem_report
However the band tightened and placed one finger width away from wrist SPO2 not working in honor band 5... You should be ashamed of,Huawei Health,problem_report
Still iam not receiving notifications on my band so.. Fix it as early as possible,Huawei Health,problem_report
Not been capturing distance correctly.. Difference in actual vs your app is around 40%.. Found this error since Chinese intrusion into Indian territory..,Huawei Health,problem_report
when I travel by train even that time it calculates steps,Huawei Health,problem_report
Cant use this app after updating since today evening. Pls do something,Huawei Health,problem_report
