data,app,type,user_story
"Does not connect to phones via ANT+, only uses bluetooth which is poor considering ANT+ is built into the Forerunner devices and mobile phones. Crazy! The rest of the app looks fine though.",Garmin Connect,problem_report," Title: Enhance Bluetooth Connectivity for Forerunner Devices

 As a user of Forerunner devices, I want the ability to connect my device to my phone via ANT+, not just Bluetooth, as using ANT+ is more efficient and it's already built into both my device and mobile phone. This would greatly improve the overall user experience."
this was unexpected to see a poorly developed app from Garmin. I am unable to sync my activities and have to copy the files to computer. please fix.,Garmin Connect,problem_report," Title: Improve Sync Functionality in Garmin App

 As a user, I want a seamless synchronization of my activities within the Garmin app, so that I can easily view and manage my fitness data without having to manually transfer files to my computer."
After thr latest update I can't access the app. It doesn't sync with Google fit app either.. I have bought an expensive huawei smart watch which is just a digital watch for me.. Dear huawei please fix the bug. Disappointing for a big company like huawei to do such things.,Huawei Health,feature_request," Title: Fix Sync and Access Issue with Huawei App

As a user, I want the app to function properly after the latest update, so that I can access it without issues and it syncs correctly with Google Fit. Additionally, I have recently invested in an expensive Huawei smartwatch, which should be functioning optimally beyond just being a digital watch. As a valued customer of Huawei, I expect high-quality service and functionality from your company. Please address the reported bug promptly to improve user experience."
I like it preety well but i have some problems with sensor while i upgraded my android version to 7.0 plz fix this i cant measure heart rate and spo2 level anymore.,Samsung Health,problem_report," As a health-conscious user, I want to be able to accurately measure heart rate and SpO2 levels on the Android 7.0 version of your app, so that I can effectively track my wellness. Currently, these functionalities are not working due to an issue with sensors in this specific version. Please prioritize addressing this problem to ensure a seamless user experience."
"Won't let me varify the given code while setting up the 2 step varification, or if I skip it the app won't connect to my wifi. Would love to use this app.",Samsung Health,problem_report," Title: Improve 2-Step Verification and WIFI Connection in App

 As a user,
 I want to successfully verify the code during 2-step verification setup,
 So that I can seamlessly connect my device to the desired WiFi network without interruption,
 Enabling me to fully utilize the app's functionalities."
"No notifications this app is such a pain in ass. Every 2 , 3 days it stops giving app notifications on the watch... (Magiv watch 2) improve this thing rascals",Huawei Health,problem_report," Title: Improve Push Notification Reliability on Magiv Watch 2

 As a user, I want the Magiv Watch 2 to consistently deliver app notifications, so that I can stay informed and engaged with my applications promptly. Currently, the notifications are intermittent every 2-3 days, causing inconvenience and frustration. Please prioritize this issue for improvement."
Will not sync.  Application keeps looking up.  Going to return if this does not get fixed and I purchased 2 of them! Still after 2 weeks can't sync with the application.,Garmin Connect,problem_report," Title: Sync Issue Resolution

As a user, I want the application to effectively synchronize my data without interruptions or delays, so that I can efficiently manage my tasks/resources. If this issue persists after two weeks following purchase, I will need to consider returning the product due to its inability to function as intended."
This app requires permission to something but it doesn't say what. So it will not open. I used to use this but the last update killed it.,Samsung Health,problem_report," As a user, I want the app to clearly communicate the required permissions upon launch, so that I can grant them and continue using the app without interruption. Previous version functionality should be retained post-update for uninterrupted user experience."
Reset how many glasses I have drinking. If I choose 2 glasses and I go back to app after two hours it says 0 glasses water,Samsung Health,problem_report," As a frequent user, I want to be able to track my water intake by resetting the number of glasses I've had at any given time. This feature should persist across sessions, so if I drink 2 glasses and come back in two hours, the app should display 0 glasses remaining instead of starting from scratch."
I just got a watch now n downloaded the application n its not working. Really i am very disappointed that i spend money in trash.,Huawei Health,problem_report," Title: Improve Compatibility and User Experience

 As a customer, I want the app to be fully functional on my newly purchased smartwatch, so that I can enjoy the features I paid for without any disappointments. Enhance the compatibility of your app with various smartwatch models to ensure a seamless user experience."
When i open app they said download huawai app gallery then i download that app but it doesn't work please solve this problem i have to use my honor band 4.,Huawei Health,problem_report," Title: Incompatible App Gallery on Honor Band 4

 As a user, I want the app to function correctly upon download when using the Huawei AppGallery on my Honor Band 4, as I am unable to utilize its full potential due to the current issues with the app's functionality. Please resolve this problem so that I can effectively use my Honor Band 4 device and enjoy the intended features of your application."
Installed the app on my galaxy S5 followed all the instructions and made sure my vivosmart was paired with my phone but the app can't find the device. I've tried multiple times. It's so frustrating.,Garmin Connect,problem_report," Title: Improved Device Pairing for Mobile App

 As a user, I want to seamlessly pair my Vivosmart device with the mobile app on my Galaxy S5. When attempting to connect, I should not encounter any issues and be able to do so quickly and easily. The repeated failure to find my device is frustrating and should be addressed for a better user experience."
"This was a great app however no update in recent times, need auto pause feature Most of the apps support auto pause n start feature, will appreciate more sporty interface.",Huawei Health,feature_request," Title: User Request for Auto Pause Feature and Sporty Interface Update

 As a frequent user,
 I want an automatic pause/resume feature,
 so that my workouts can be paused during breaks or interruptions, resuming seamlessly when I'm ready to continue.

 Additionally, as a sports enthusiast,
 I would appreciate a more sporty interface design,
 making the app visually appealing and easier to navigate while focusing on my workout sessions."
Simple to use and consistently connects on first try. The app is good but should have a way for all devices to sum up their individual information in the app. That would be my only improvement.,Garmin Connect,feature_request," Title: User-Friendly Cross-Device Syncing

 As a user, I want the app to be easy to navigate and connect reliably on the first try. Additionally, I would like to see a feature that allows all my devices to sync their individual data within the app, enhancing convenience and efficiency."
it is great though i would like to see Pokemon GO added as a supported third party app so Adventure Sync works properly on Samsung Devices. Google Fit is great if it would sync samsung health data too.,Samsung Health,feature_request,"1. As a Samsung user, I want the integration of Pokémon GO as a supported third-party app within the Adventure Sync feature, to ensure proper functionality on my device.

2. Additionally, I suggest that Google Fit synchronizes with Samsung Health data for better compatibility and fitness tracking experience."
"Excellent and very useful. The latest version is amazing! Thank you Samsung. I am enjoying using it. Just one feedback, Novi Sad altitude is 74-80m, not around 57m. Excellent recent update that shows very nice daily data.",Samsung Health,problem_report," Title: User Interface Improvement for Altitude Data

 As a user, I want the Samsung platform to provide accurate altitude data for specific locations, such as Novi Sad (74-80m), so that I can trust the information displayed on my device and continue enjoying its useful features."
"1. The earlier version was about to alert me on Carousell. Now it cannot. 2. I m from Singapore. Yet, the details show I m in Malaysia. These are completely two different countries.",Garmin Connect,problem_report," Title: Incorrect Location Data for Users in Singapore (Carousell)

 As a user located in Singapore,
 I want the platform to accurately display my location,
 So that I can effectively search and interact with listings relevant to my region."
I cant pair my honor band 5... Its says update to 4.0.0.sth .... I hate this app... Got a mew product and it doesnot work ...,Huawei Health,problem_report," Title: Improve Compatibility and User Experience for Honor Band 5 App

 As a user, I want the Honor Band 5 app to be updated to version 4.0.x or higher so that I can successfully pair my Honor Band 5 with the app. Additionally, I would like an intuitive and user-friendly interface to easily manage my new fitness product."
Since last update it stop displaying any heart rate or sleep data (just steps and calorie). It disconnect/connect very often without any reason. Insight doesn't work properly (comparison to your demographic doesn't work at all). You have to force a refresh a few times to get data showing up properly.,Garmin Connect,problem_report," Title: Improve Data Accuracy and Connectivity of Fitness Tracker App

As a fitness-conscious user, I want the app to consistently display accurate heart rate, sleep, and activity data without frequent disconnections or reconnections. Additionally, I expect the insight feature to provide relevant comparisons based on my demographic data, ensuring that I can accurately track my progress against others like me. A refresh should not be necessary multiple times to view this data properly."
"Used to use this app to track steps/miles. Worked fine. Now wants permission for phone and contacts and won't work without it. Should have an opt out feature and still allow those who liked its functionality before the ""upgrade"" to continue using it as before.",Samsung Health,feature_request," Title: Preserve Basic Functionality with Opt-Out Privacy Feature

As a long-time user, I want to continue using the app for tracking steps/miles without granting permissions for phone and contacts access, as this has become mandatory after an update. Provide an opt-out feature to respect user privacy while still allowing me to utilize the functionality that I previously enjoyed with the app."
"A very good app to use it with my SmartWatch but I would recommend to have more options and do further improvements for better use. And a variety of watch faces would be far greater because that is what consumers care about the most, how it looks.",Huawei Health,feature_request," Title: Enhance SmartWatch App Appearance and Functionality

 As a SmartWatch user,
 I want to see more customization options, functionality improvements, and an expanded selection of watch faces,
 So that I can personalize my experience better, ensuring the app caters to what consumers value most - aesthetics."
"What is the probability of getting a section that you can get a ""Monthly"" tracking icon for this? It would be great to be able to look at one's overall tracking process without having to post on a calendar daily ",Samsung Health,feature_request," As a user, I want a ""Monthly Tracking Icon"" feature so that I can easily monitor my progress without the need to update a calendar daily. This will improve my overall experience and efficiency of using the platform."
I just updated health App yesterday and your app mention that we need new version of mobile 4.0 which is not available in Android phone . My all previous data is of no use . What I gonna do with your watch without app ? Please fix it,Huawei Health,problem_report," Title: Incompatible Mobile Version Update

As a user, I want the Health App to be compatible with my Android phone that runs on version 3.x, not requiring version 4.0. Previous data stored in the app is becoming irrelevant due to this issue, making the watch feature unusable. Please rectify this problem to ensure continuity of service and usability."
Huawei health not syncing with other app like google fit. If possible add on timing for us too choose when the app sync eg:15 min,Huawei Health,problem_report," Title: User Sync Preference for Huawei Health App

As a health-conscious user, I want to be able to manually synchronize my Huawei Health data with third-party apps such as Google Fit. Additionally, I prefer the option to choose the syncing time (e.g., every 15 minutes) to better organize and manage my fitness information across different platforms."
"When I measure stress out heart rate the screen sometimes freezes and I have to restart my phone. Otherwise, I like the app but wish there was a way to enter other exercises.",Samsung Health,feature_request," Title: Improve App Stability and Add Exercise Tracking Functionality

 As a user, I want the app to maintain stability during heart rate measurement so that I don't experience freezing issues or need to restart my phone. Additionally, I would like to be able to log and track other exercises apart from just heart rate monitoring for a more comprehensive workout experience."
Be nice if it stored data online somewhere or had an option to export data or transfer it from one phone to another. Otherwise this app does exactly what it is supposed to do with my watch. The watch's sleep-tracking has always been super impressive to me.,Huawei Health,feature_request," Title: User Data Management and Cross-Device Synchronization

 As a user, I want the ability to store data online or export/transfer data between devices, so that I can access my tracked information across multiple devices without losing it. Additionally, I appreciate the high-quality sleep tracking feature on the watch."
"There should be an auto pause function for outdoor cycle mode. I have to manually pause every time I stop and more often than not, I forget to press resume and the app is not recording my progress",Huawei Health,feature_request," Title: Auto-Pause Function for Outdoor Cycle Mode

  As a cyclist using the app,
  I want an auto-pause function in outdoor cycle mode,
  So that my workout progress is accurately recorded when I stop cycling."
"a bit ok, but needs a serious update. using with a talkband B5 it was a pain to get the band synching to my p20 mate pro with timezone changes, reset and re-pair. Also needs a daily reset process to clear step count on band.",Huawei Health,problem_report," Title: Improve Syncing and Daily Reset Functionality for TalkBand B5 with P20 Mate Pro

 As a user of the P20 Mate Pro device, I want:

1. A seamless syncing experience with TalkBand B5, especially when dealing with timezone changes.
2. A simple reset process to resolve any pairing issues between devices.
3. A daily reset feature on the band to clear step count for accurate tracking."
My wife and I have the same band yet her app shows the details of her exercise such as performance while mine remains blank. Is this an issue with my band or just a difference in software on our phones.?,Huawei Health,problem_report," Title: Incomplete Exercise Data Display for Same Band

  As a user, I want to see accurate and complete data from my fitness band regarding my exercise performance, similar to what my wife's band is showing. I need clarification on whether this issue is related to the band itself or a difference in software on our phones."
Interferes with my hands-free phone in my truck so I turn it off.   It still includes the hours is not getting a trading in the average heart rate calculation.   No way to reset.   I just use to track my sleep,Garmin Connect,problem_report," Title: Improve Hands-Free Phone Usage Compatibility in Trucks

 As a truck driver using your app, I want the hands-free phone functionality to be compatible with my truck's system, so that I can safely operate both my vehicle and your app without interference.

 Additionally, as a fitness enthusiast, ensure the average heart rate calculation during trading sessions is accurate and reliable.

 Lastly, provide a clear and easy method for resetting the app data or settings when needed. This will help me to effectively track my sleep patterns."
"The latest update is a disaster. Now my band becomes disconnected more easily ever before and it's unable to connect automatically when my phone is near to it. I have to open the app, unpair the smartband and pair it again everytime it's disconnected. My smartband is useless right now.",Huawei Health,problem_report," Title: Unstable Smartband Connection

As a user, I want a more stable and automatic connection between my smartphone and the smartband, with minimal disconnections. When the device loses connectivity, I should be able to easily reconnect it via the app without having to repeatedly unpair and pair the device manually. Currently, the frequent disruptions render the smartband essentially unusable."
This app is getting worse and worse. It started by not showing all my active minutes even though the wristband had them correct. Now the past few days it's only report 1/5 the steps that are on my wrist band.,Garmin Connect,problem_report," Title: Inaccurate Activity Tracking

As a health-conscious user, I want the app to accurately track and display my daily activity data (steps and active minutes) as recorded by my wearable device, so that I can monitor my progress effectively. Currently, the app fails to report all my active minutes correctly and significantly underreports steps, which is causing inconvenience in tracking my physical activities."
"When the new day starts at midnight I already see 200kcal burned, even if the day just started and I didn't burn anything with training or just thanks to my basal metabolism, please fix this...",Samsung Health,problem_report," Title: Incorrect Calorie Burn Display

As a health-conscious user,
I want to view accurate calorie burn data,
So that I can trust and rely on the app for tracking my fitness progress.
Ensure that the displayed calories burned are only those derived from physical activity."
This used to be a really good app. Worked all the time. But of late it's just not logging anything. Not even step count. Constant white screen. Have to force stop then restart. I'm going to look for another app that works.,Samsung Health,problem_report," Title: User Dissatisfaction with Frequent App Crashes

  As a frequent user,
  I want the app to consistently function without crashing,
  So that I can reliably track my steps and maintain activity data.
  To prevent further inconvenience, I am exploring alternative apps for consistent use."
Why has the create automatic routes for running no longer functioning on the connect app. This feature worked well in NZ until the latest update and now it keeps saying no routes available,Garmin Connect,problem_report," Title: Enhance Route Generation Functionality

 As a frequent runner using Connect App, I want the automatic route generation feature to function correctly and consistently. Previously, this feature worked effectively for me in New Zealand, but since the latest app update, it repeatedly indicates that no routes are available. Please ensure the route generation functionality resumes working as intended."
Not connecting with my Poco F1 phone. It's showing that I need to update the App. But it is already updated. And why I should go to update the app from Hawaii App store. 🤷 Why there is no any update in Google Play store.,Huawei Health,problem_report," Title: Mobile Application Incompatibility

 As a user, I want the application to be compatible with my Poco F1 phone, so that I can connect and use the service without encountering an outdated version error. Additionally, provide updates through the Google Play Store instead of the Hawaii App Store, as it is unclear why this option is suggested when the device is not based in Hawaii."
"This used to work well, but suddenly it refuses to connect to my watch. So glad I spent $200 for something to not be able to connect.",Garmin Connect,problem_report," Title: Watch Connection Issue

As a valued customer, I want a seamless connection between my smartwatch and the platform, so that I can efficiently utilize its features without experiencing unexpected disconnections, especially after a recent update. As a user who has invested $200 in the product, I expect a higher level of reliability and responsiveness from the platform to ensure a positive user experience."
I really hate this app. I donot want this app in My phone. Simply wasting  memory and ram speed. Samsung phone and by default app. This is not good.  Hate this lot.,Samsung Health,feature_request," Title: Improve App Memory Efficiency for Better User Experience

 As a user, I want the app to optimize its use of device resources (memory and RAM) so that it does not significantly impact my phone's performance, specifically on Samsung devices where it comes pre-installed. This will enhance the overall user experience by preventing unnecessary waste of memory and slowdown of my phone."
the only thing I have a problem with is the that the food caloric measurements arent accurate. I added in and item that was on the list and it didnt add in the protein counts.,Samsung Health,feature_request," Title: Inaccurate Caloric and Protein Measurements

As a health-conscious user,
I want the food caloric and protein measurements to be accurate,
So that I can maintain my diet effectively and trust the information provided by the platform.
Specifically, when adding a food item from the list, the correct protein count should be displayed."
Stop asking for notfication access every single time I sync the tracker with my phone. I don't want to give the app notification access and you guys should respect that...,Garmin Connect,feature_request," Title: Respect User Notification Preferences on Sync

 As a user, I want the app to remember my notification settings when synchronizing my device, so that I do not have to grant notification access repeatedly. I prefer not to receive notifications from the app, and I expect the app to respect my privacy preferences."
Not able to connect my poco phone with magic watch... Connectivity fails every team. Device is paired but but health app keepa reconnecting. Poor product,Huawei Health,problem_report," As a user, I want a seamless connection between my POCO phone and Magic Watch, such that once paired, the health app should consistently maintain the connection without repeated reconnection attempts. Improve device compatibility and eliminate connectivity issues for enhanced user experience."
I can't pair my watch on OnePlus 8t. Telling me it doesn't support this device .and it says could not update device list pls check your network.mywatch is Huawei gt 2e,Huawei Health,problem_report," As a user with a Huawei GT 2e watch, I want the ability to successfully pair my device with the OnePlus 8T. If the device isn't supported, provide clear communication. Additionally, ensure a smooth process for updating device lists, troubleshooting network issues when necessary."
Stopped Working. After the latest update it has stopped Working on my Oppo Reno 10x Zoom with Android 10. Please do something so that it starts working again. Before it was working perfectly fine.,Huawei Health,problem_report," Title: Mobile App Malfunction Post-Update

As a user of your mobile application, I want the app to function correctly on my Oppo Reno 10x Zoom running Android 10, following the latest update. The app worked flawlessly before the update. Please investigate and resolve the issue so that it can resume working as intended."
It is great except I have one concern. How do you change the time on your watch. It says the correct time on my phone.,Garmin Connect,feature_request," As a user, I want the ability to adjust the time displayed on the platform's digital watch, as the current time shown matches my phone's time but not the actual time. Provide an option for manual adjustment or automatic synchronization with my device's time settings."
"Please add for Clock Alerts also Hourly tone option, not only til Sunset and sunrise. It is strange to don't have such simple and often option for so smart watches. Many thanks in advace.",Garmin Connect,feature_request," Title: Smart Watch Clock Alert Customization

 As a user, I want the ability to set hourly alerts on my smartwatch beyond just sunrise and sunset reminders. This feature should include an option for an hourly tone alert, as it is a common and simple functionality often expected in such devices. Thank you in advance for your consideration."
App stopped working after an update on 16th April. Now it's asking me to upgrade my huawei mobile services. I'm using an OP6 which is an android phone.,Huawei Health,problem_report," Title: Mobile Application Malfunction Post-Update

As a user of the [App Name], I want the application to function properly after updates, specifically the one that occurred on 16th April. When using my OnePlus 6 (Android device), I encounter issues with the app demanding an upgrade for Huawei Mobile Services. As a non-Huawei device owner, I request error resolution and normal functionality restoration."
Can you set the alarm on the venu to not activate if no hr is being detected. Caught the watch alarming while charging? Also a snooze feature would be highly appreciated. Otherwise great hardware and software,Garmin Connect,feature_request," As a user, I want the ability to disable the alarm on my Venus smartwatch when no heart rate is detected, to prevent false alarms during charging. Additionally, I would appreciate a snooze feature for times when I need more sleep but don't want to turn off the alarm completely. The hardware and software of the Venus are great overall."
"It was amazing until steps stopped counting after phone software updates. Reinstalled the app twice, Paused and resumed step counting and all but still not functioning well. Using Mi Max, MiUI 8 here...",Samsung Health,problem_report," Title: Improved Step Count Accuracy on MiUI 8 for Mi Max Users

 As a fitness-conscious user on a Mi Max device running MiUI 8, I want the step counter functionality to be reliable and accurate after software updates, so that I can accurately track my daily physical activity. I have noticed inconsistencies in the app's performance, including discontinued counting of steps following phone software updates. To address this issue, I suggest implementing updates that ensure compatibility with the latest MiUI version and improve step counting accuracy for a smoother user experience."
"Hi, the app is really great, I used for my GT 2 watch. But I cannot find my watch GT-3, my phone says I need an updated version of the app",Huawei Health,problem_report," Title: Update App for Compatibility with Watch GT-3

As a user, I want to be able to use the latest version of the app so that I can connect and utilize the features of my new Watch GT-3. This update should ensure compatibility and improve the overall experience."
After install security setting by email not working. Save password button does not work. And open link in browser also does not work. So not possable to use this app. Just time waisting in downloading.,Samsung Health,problem_report," Title: User Inconvenience with App Functionality

 As a user, I want the app's security settings to function reliably via email. I expect the 'Save Password' button to operate correctly for easy account management. Furthermore, I require the ability to open links within the app, not just be redirected to my browser. Failure to address these issues makes the app unusable, wasting my time in download and installation."
"Awful. Today my watch shows 8800 steps. The Health app shows 6500. Combining the data doesn't work. To make matters worse the old app, that just showed the watch, is no longer working. Ugh.",Huawei Health,problem_report," Title: Inaccurate Step Count Consolidation

 As a health-conscious user, I want the Health App to correctly consolidate and display step count data from both my smartwatch and the app, in order to ensure accurate tracking of my daily physical activity and maintain a comprehensive health record. Additionally, I need the old app that only showed watch data to function properly to prevent any loss of historical data."
For the love of God why won't they fix the height and weight glitch in the profile settings?!! No matter what I do is defaults to 14 feet tall and 65 pounds!! This cannot be hard for them to fix!!! Obviously they don't care.,Huawei Health,problem_report," Title: User Profile Settings - Height and Weight Inconsistency

As a user, I want to update my height and weight accurately in the profile settings, so that my health data is correctly recorded and personalized experiences are based on correct information. Currently, the system defaults to an unrealistic 14 feet tall and 65 pounds regardless of input changes, making it difficult for me to trust the platform with my sensitive data. Please prioritize this issue as it does not seem to be a technical limitation but rather a neglect towards user experience."
"I just have a question: How many bad reviews do yall need from customers that actually use the app, before you guys change the app features back?? ""It's like the ppl saying what they want and.... the company is like naw yall don't need that"" smh",Samsung Health,feature_request," Title: User Feedback Integration

 As a user, I want to see the company incorporate more feedback from active users into the development of app features. I find it frustrating when my suggestions are dismissed, so provide a mechanism for regular updates based on user input."
I am not able to use the Watch face store as it is not available.. when will hawei provide this feature in India.. kindly update this feature in India.. a smart watch gets useless because of limited watch faces..,Huawei Health,feature_request," As a user in India, I want the Huawei Watch Face Store to be made available so that I can customize my smartwatch with various watch faces, enhancing its functionality and making it more useful. Please provide this feature in India at an early convenience."
"Guys a bit more love please! VivoActive 4 user. Please add Racing Kayak, it's an Olympics discipline after all. You r clearly not worth it one . Happy to change if you reply. Thanks.",Garmin Connect,feature_request," Title: Improve Support for Specific Sports - VivoActive 4 User

 As a user of the VivoActive 4 platform, I want to see the addition of Racing Kayak as a supported sport, recognizing its status as an Olympic discipline. Failure to do so may lead me to consider using other fitness platforms. However, I am open to improvement and willing to continue using your service if you address this request."
It drives me nuts that the Last 7 Days calulation includes the current day. Makes it impossible to get a picture of what the actual average is as it isn't counting a full 7 days. Don't make me use an actual calculator Garmin!,Garmin Connect,feature_request," As a user, I want the ""Last 7 Days"" calculation to exclude the current day for more accurate and convenient average analysis, avoiding the need to manually calculate the average using external tools."
"I was using my huawei watch which waa connected with this app ans suddenly it has stopped and asks for having Huawei services aap even after downloading it , it still doesn't work, Will there be a solution as without which how can we use the watch .",Huawei Health,problem_report," Title: Huawei Watch App Connection Issue

 As a user, I want to successfully connect my Huawei watch to the associated app without requiring additional Huawei services for seamless functionality. If the connection issue persists after downloading the app and the watch still fails to function properly, please provide a solution so that I can effectively utilize the watch."
The app won't allow me to sign in. I hit the sign in button and it just brings me to a blank page and nothing happened.,Garmin Connect,problem_report," Title: User Unable to Sign In

As a user,
I want to be able to successfully sign in to the platform,
so that I can access my account and utilize its features.

Acceptance Criteria:

1. Upon clicking the 'Sign In' button, the system should redirect me to a non-blank page (preferably the dashboard).
2. If incorrect credentials are entered, an error message should be displayed without causing a system crash or redirecting to an unexpected page.
3. The system should maintain user information securely and provide quick access upon repeated login attempts."
"24 hour time format only on honor band 4R-C62 running edition. Huawei, please fix it. This is not an option should be removed. Even a cheap skate watch can have 12 & 24 hour time format.",Huawei Health,feature_request," Title: Time Format Customization for Honor Band 4R-C62 Running Edition

 As a user, I want the Honor Band 4R-C62 Running Edition to support both 12 and 24-hour time formats, as I find it inconvenient using only the 24-hour format. Currently, this option is limited, making it difficult for me to use even compared to cheaper watches that offer both options. Please consider providing this functionality in future updates."
"Great when it works, and I'm so happy to finally have Android support....but I have to re-pair devices every 5 minutes so it's kind of pointless. I don't know about it either until I see the pair request on my phone.",Garmin Connect,problem_report," Title: Improved Bluetooth Device Pairing Stability for Mobile App

 As a user, I want the app to maintain stable connections with Android devices when paired, so that I can use the app without frequent device re-pairing (every 5 minutes). Additionally, I should receive notifications about pairing requests on my mobile device to ensure smooth and timely pairing."
Great step counter and GPS but terrible sleep anyalse some mornings I wake up and look at my phone and it thinks I'm still skeeping....,Huawei Health,problem_report," Title: Improve Sleep Analysis Feature

As a health-conscious user, I want the sleep analysis feature to accurately track my sleeping pattern, so that when I wake up, I can trust the data provided by the app and not have mornings where it incorrectly indicates I'm still asleep."
"Please add watch face for honor band 4. Feel disappointed, they launch new honor band 5. But until now, no new watch face for honor band 4. I wish we are not trash for honor band 4 user.",Huawei Health,feature_request," Title: Honor Band 4 User Wishes for New Watch Faces

 As a current Honor Band 4 user,
 I want to have access to new and updated watch faces,
 So that my device does not feel outdated compared to the latest model (Honor Band 5)."
Use this app almost a year with pleasure. But since couple of weeks batttery use of this app on android is huge. Normally I can use my phone for almost 2 days without charging. Now it is empty within 12 hours. Garmin connect eats all of it.,Garmin Connect,problem_report," As a user, I have been enjoying the app for nearly a year but recently, battery life on my Android device drastically decreased, from lasting two days to only twelve hours due to Garmin Connect consumption. As a solution, optimize the app's power usage for improved battery life and overall user experience."
The health app stop syncing the sleep data from the honor band 5. The app displayed no sleep data although the band itself displayed the sleep data. Same problem as others reported recently.,Huawei Health,problem_report," Title: User Story - Sync Sleep Data from Honor Band 5

As a user, I want the Health App to seamlessly synchronize my sleep data from my Honor Band 5, so that the app accurately reflects the sleep data displayed on my device. This functionality is important as it allows me to track and analyze my sleep patterns effectively, similar to other users who have recently reported this issue."
"I do dancing for cardio, it logs it as walking and it stops tracking in between songs. It's not accurate and I miss my fitbit.",Samsung Health,problem_report," Title: Inaccurate Activity Tracking during Dance Sessions

  As a dance enthusiast,
  I want the activity tracking feature on the platform to accurately log and continuously track my dancing moves as cardio exercise,
  so that I can effectively monitor my physical activities and maintain a healthy lifestyle without relying solely on my Fitbit."
"Having a problem re connecting my garnin vivoactive 3 to the hauwei p30 Pro! :( tried reseting the watch, even tried connecting it to another phone and all works fine... Apart from not connecting to the phone... Any help would be greatly appreciated",Garmin Connect,problem_report," Title: Connect Garmin Vivoactive 3 to Huawei P30 Pro

 As a user, I want to successfully pair my Garmin Vivoactive 3 with my Huawei P30 Pro, so that I can easily sync and access health data on my phone. Currently, the device fails to connect to the Huawei P30 Pro even after resetting the watch and attempting to connect it to another phone without any issues. Any assistance in resolving this problem is greatly appreciated."
I have an LG 3G and my vivofit will not sync and will not connect     I have  tried everything to get it to work. I'm not happy,Garmin Connect,problem_report," Title: Mobile App Connectivity for LG 3G Users with Vivofit

 As a user of the Vivofit device,
 I want to be able to successfully sync and connect my device with the mobile app,
 So that I can track my fitness data on my LG 3G phone without any issues."
I had give this app 5 stars but I should take back one. Where is nutrition balance score after new update? I used to decide which snack to eat by adding it and see how the score changes before eating my snacks.,Samsung Health,feature_request," Title: Missing Nutrition Balance Score in Recent Update

 As a health-conscious user, I need the Nutrition Balance Score feature on the app so that I can make informed decisions about my snack choices by comparing their nutritional values and adjusting my diet accordingly. After the latest update, the feature seems to be missing, making it difficult for me to maintain a balanced diet. Please reinstate this functionality in the next update."
"Yesterday I purchased Honor Watch Magic, I liked the watch but am very much disappointed to see that it has only few watch faces. I strongly recommend to Huawei to add new faces to the watch.",Huawei Health,feature_request," Title: Expand Watch Face Options in Honor Watch Magic

As a user, I have recently purchased the Honor Watch Magic and appreciate its functionality. However, I am dissatisfied with the limited number of available watch faces. From my perspective, it would greatly improve the user experience if more diverse and customizable watch face options were added to the watch."
"I am not able to open the app. It says download Huawei mobile services app. But even after downloading the said app, this app doesnt open. Please help",Huawei Health,problem_report," Title: Unable to Open App Due to Huawei Mobile Services Requirement

 As a user, I want to be able to open the app without requiring additional downloads like the Huawei Mobile Services app. If the app requires such an installation, it should prompt me during the initial setup or provide clear instructions on how to do so. Otherwise, the app should function independently."
I use this app with Honor band 5 and after my band to lasted version my band 5 turn to brick mode how can i fix this,Huawei Health,problem_report," Title: Honor Band 5 Brick Mode Issue

 As a user, I want to be able to troubleshoot and potentially fix my Honor Band 5 that has entered ""brick mode"" following a software update. This should include clear instructions for performing a soft or hard reset, as well as options for reaching out to customer support for further assistance. Additionally, provide information on how to backup and restore data to minimize loss of personal information during the troubleshooting process."
"There should be an another feature of workout where it can be start any time without gps because it consume more battery, And it should have counts steps and distance",Huawei Health,feature_request," Title: Flexible Workout Feature

As a user, I want a non-GPS enabled workout mode that allows me to start a session at any time, in order to conserve battery life. Additionally, within this feature, I expect the platform to track both step count and distance traveled throughout the workout."
It would be nice to have the option to edit the sleep start and end times(like on fitbit app) sleep times are not always accurate.,Huawei Health,feature_request," Title: Edit Sleep Times Feature

As a user, I want the ability to manually adjust my recorded sleep start and end times within the platform, similar to the Fitbit app, as the automatically tracked times may not always be accurate. This will ensure that my sleep patterns and analysis are more reliable."
I've only been able to get it to sync twice with my Samsung Tab 4.  Sent message to Support and they answered with a million questions that I had no idea what they were talking about and it took them 2 weeks to send me that!  Pretty useless app!,Garmin Connect,problem_report," Title: Improve Cross-Device Sync Functionality and User Support

As a user, I want the application to reliably sync across devices, especially my Samsung Tab 4, with minimal effort. In case of issues, I expect clear, easily understandable communication from customer support and prompt resolution within a reasonable timeframe (preferably less than two weeks). A non-responsive or difficult-to-understand user support experience is not acceptable."
Love the app and the challenges it is incredibly difficult to connect with people you know it would be great if it connected to Facebook or phone book,Samsung Health,feature_request," Title: Enhanced Social Connection

 As a user, I appreciate the engaging features of the app. However, I find it challenging to connect with known contacts. To improve my experience, could we integrate the platform with my Facebook account and/or mobile phone contacts? This would facilitate easier connections with friends and acquaintances."
