data,app,type
I hope you add anti lost function when disconnected with my smart band the  phone will alarm or when you can't remember where did you put your phone  you can tap your smart band and the phone will ring.,Huawei Health,feature_request
Please provide option to add badminton activity rest is worokimg good. More spoets option required,Huawei Health,feature_request
"App is great overall, but I would like a way to see the evelation of the route I made. Also, there's no way to add faces to the Band 4 Pro.",Huawei Health,feature_request
I am facing problem in band whenever somebody calls it shows only incoming call instated of name of caller.,Huawei Health,feature_request
Unhappy because they not adding faces for honor band 4 . Please add,Huawei Health,feature_request
"the app could be so much better, wont let me download the language pack what ever that is, doesnt record rem, thd heart monitors not working, design is very basic and wont link to my fitness pal,",Huawei Health,feature_request
Nice app But disconnect alot of time Why don't reconnect automatic? I need more exercise mode like samsung app,Huawei Health,feature_request
need more watch faces for watch gt 2 and need more feature in future upgrade and new android features,Huawei Health,feature_request
"I have honor band 4,I need spo2 option for my band, but this option is not available, although some of band 4 have this option, what can I do",Huawei Health,feature_request
Like the app but missing the option to keep track of blood pressure readings.,Huawei Health,feature_request
"Great app, means this huawei is trying best to keep customer satisfied, every week they are updating 3 to 6 watch faces means it's awesome . I really love the way they are making beautiful watch faces and i hope that huawei will continue updating watch faces and new features",Huawei Health,feature_request
"This was a great app however no update in recent times, need auto pause feature Most of the apps support auto pause n start feature, will appreciate more sporty interface.",Huawei Health,feature_request
Good but i canot use this offline ..please fix this proble,Huawei Health,feature_request
So far so good as my running watch. Perfect if it can count jump rope too!,Huawei Health,feature_request
"Both honor band 5 and the app should have a clear data option, i can't even clear my steps??? Thought this should be obvious",Huawei Health,feature_request
We want call silent function upgrade and more analog watch faces......on honor band 6....,Huawei Health,feature_request
The previous design was much better. The new one is confusing and cannot be  customized.,Huawei Health,feature_request
Will be great to say the lost and gain in my weight track,Huawei Health,feature_request
Why would you need location every time I check weather. Just let me put default one manually. I don't want to be connected 24/7 with phone just for that.,Huawei Health,feature_request
Important: make sure once paired you go into the Me Tab my devices and add  the heart rate monitor there...taken me 15 minutes to figure out why it  wasn't showing heart rate in app!!!!,Huawei Health,feature_request
"It's just amazing, but need timer interval inside & star achiievement",Huawei Health,feature_request
Asking too many permissions and keeps asking to download more huawei apps,Huawei Health,feature_request
Asking to install app which is not present in play store. Which made my watch useless not now.,Huawei Health,feature_request
"Please, so that we can include photos with our running distances so that they are one like the next brand (Garmin) no need for calories jast show the how long we run and we can put the photo in tham",Huawei Health,feature_request
"Please add more watch faces in Honor band 4, please.......",Huawei Health,feature_request
I can't see the watch faces tab. How can i change the watch face of Huawei watch GT 2?,Huawei Health,feature_request
Huawei gt 2e does not support continue spo2 measurement! Please make continuous spo2 for huawei gt 2e!,Huawei Health,feature_request
Please unlock costum watch face features and fix the stability of this apps,Huawei Health,feature_request
I wish there was a weight lifting option to choose in the workout section. I have a honor band 5i.,Huawei Health,feature_request
Add an option in which we can apply our own wallpaper in the band please it's a request otherwise the aap and fitness band is good,Huawei Health,feature_request
Please give a new update that we can apply our picture as watchface for honour band 5 please... Your application is superb . So I gave   . Thank you. Please respond for that watchface update.. please.,Huawei Health,feature_request
should make it work with new picooc  body scale model e.g.  picooc mini,Huawei Health,feature_request
Battery drainer!! Saves your data to Chinese servers i can not take risk if there is minus star i would have given it -100000,Huawei Health,feature_request
"A very good app to use it with my SmartWatch but I would recommend to have more options and do further improvements for better use. And a variety of watch faces would be far greater because that is what consumers care about the most, how it looks.",Huawei Health,feature_request
Unable to use gallary to use personal photos as watch look..I'm using honor magic watch 2. battery last for 8-10 days in normal use.,Huawei Health,feature_request
Good overboard in requiring access to microphone and call logs. I just need to sync the time to my smartwatch and I need to create an account and provide my call logs for that??? Preposterous!,Huawei Health,feature_request
"I wearing mgic watch, it would be better if you updte more features.. Kindly like event/note remindee.. Thanks",Huawei Health,feature_request
"How to get fitness buddies, so that I can compete with them???",Huawei Health,feature_request
"Everything is good. Just one add on required in watch section, if possible please show the last charged date like all other smart watch. That will enhance the popularity.",Huawei Health,feature_request
Why is there no option to find my band? Why can't open while we're are offline,Huawei Health,feature_request
Why we can't pin point target location and why after ending the exercise we can't route back??? Why we can't back track on any history track???,Huawei Health,feature_request
"If I knew from the start that Huawei will force their appstore I would never had bought their watch. What's next, force a credit card number to use a watch?",Huawei Health,feature_request
Can't link my watchfit as it doesnt appear in device list even after updates. Worse thing is asking for random permissions -camera location call before letting a person use the fitness band. Why is it even necessary to link the fitness band with the phone to start with? Deeply disappointed,Huawei Health,feature_request
Please increase alarms up to 20 so that we can add full day remainders.,Huawei Health,feature_request
"UI is clean and user friendly. I just wish it would sync/share workout data with Myfitnesspal and/or Samsung Health. Says a software update is available in the app, but not via google app store. In-app update then fails to install after downloading. Weird.",Huawei Health,feature_request
App is great. But please address the average pace. The average pace is still calculated in imperial even though we have set it to metric.,Huawei Health,feature_request
You cannot enter your weight manually....only thru a high tech Huawei weigth monitor...$$$ plus where do you buy that??? Not in Mexico....so very useless app,Huawei Health,feature_request
"It works for me especially the find my phone feature** cough cough** but I enjoy keeping track of all my activities and not just the general stuff like running, cycling and swimming.",Huawei Health,feature_request
How do i convert units as mi to km Help,Huawei Health,feature_request
I don't know why the my band gets disconnects automatically. And kindly try to enable the reply option to the notifications on honor band ES that will be much appreciated ,Huawei Health,feature_request
App removed. As i reject the conditions of their required permission to  access phone and much others before using app.. idiots. I must see and  review app details before giving any access or permissions. Need a  professional and wise app management to gain users' trust,Huawei Health,feature_request
Works fine. Only thing is it records my time WORKING at my desk as a nap!!!!!! I am not napping.... You should be able to edit/delete these if wanted.,Huawei Health,feature_request
Why half of the watch faces have been removed. Yet they are available via search. Could you bring them back?,Huawei Health,feature_request
I would like to know why all the watch is paid now...???,Huawei Health,feature_request
It's good app but i want to see sleeping reading how to enable it without any band,Huawei Health,feature_request
Slow start up and slow operation why do you need Id now to work?,Huawei Health,feature_request
"Great app. MAJOR deficiency - it can't export GPX files, or sync with Strava. Then it would get a higher rating.",Huawei Health,feature_request
Developer need to look for team calls to be notified in GT2E watch.. I can't see any one calling through teams.,Huawei Health,feature_request
Requires phone number for health account?! Trash.. gps for weather.. garbage. why dont you ask for a bank account credentials right away.,Huawei Health,feature_request
Need more elegant watch faces and always on display please,Huawei Health,feature_request
But one note :- why not found water drink Scale,Huawei Health,feature_request
"with new emui, had to disable all notifications of Health: began receiving useless and frequent daily notifications on ""hey view your sleep report"", ""you can track your exercise"" 🤦‍🤦‍🤦‍ (as if gmail started spammig ""you can send emails with gmail""). I will miss the 20K/day steps cheer notification :'(",Huawei Health,feature_request
App not easy to setup and pair had to read up online to get working with my xiaomi phone,Huawei Health,feature_request
Perfect app. But I have problem I want set goal on steps but its only let's me 20k.how I can change this who know pls le me know. Thx,Huawei Health,feature_request
Good app. But... There should a function to sync my data,Huawei Health,feature_request
"Excellent  App. Would be 5 stars if there were paid watch faces and more free ones..Also, limited exercise options available compared to those on Huawei GT2 & GT2 Pro watch",Huawei Health,feature_request
pls update this app to include whatsapp calls alert pls!,Huawei Health,feature_request
"In recent update, it does not work unless you download service pack from Huawei app gallary.",Huawei Health,feature_request
Would like this better if i can include pictures from my gallery or camera when i upload my workout in any social media. Just like strava or samsung health.,Huawei Health,feature_request
Very big cons with this app is that It doesn't carry watch faces in India version. Huawei shoul need an Update for Indians immediately,Huawei Health,feature_request
Cheap play by huawei. It is asking to install its own app store and download its other useless apps for this to function. @GOOGLEPLAY look into this..,Huawei Health,feature_request
"Great app, would be nice I could link to Strava and it would upload to there too ",Huawei Health,feature_request
Decent app but for some reason doesn't has limited work out options. I would want to monitor heart rate on other activities,Huawei Health,feature_request
Huawei Health in connection with Honor Watch Magic calculates and shows dramatically inadequate number and duration of naps. Please add manually naps controlling setting.,Huawei Health,feature_request
no option.. limited Application.. this Application needs some other Application to help him,Huawei Health,feature_request
"there is no option in app for chane watch face style! i think u're limit some of option for some countries, and that is not fair! i Use the best model of huawei phone and smart watch but i can't use applicatins completely :(",Huawei Health,feature_request
The app is OK. It lacks the option to write own notes to the exercise records log.,Huawei Health,feature_request
"Great work huawei, nice app. Aside from eye candy UI, it has user friendly features.",Huawei Health,feature_request
Please  for god sake make it to work offline also.,Huawei Health,feature_request
Update the Notification for maps in the form of direction and distance rather than text is quite good and helpful while riding in bike (honor band 5),Huawei Health,feature_request
It can be improved a lot to do keep gng,Huawei Health,feature_request
Worst app. Without credentials it doesn't give an option to login. And of you forgot the password we are gone. One of the worst app I have seen. Trying to login from past 1 month no luck. Waste of time and money,Huawei Health,feature_request
"I am not clear, Why are you forcinge to install Huawei mobile services app to only download the watch faces in this app????",Huawei Health,feature_request
"Daily it get stopped running while having call over lapping (!!! I DON'T UNDERSTAND WHAT CONNECTION IT HAS GOT TO DO WITH THAT). Poor graphics, syncing problems, many activities not get measured... Lot og bugs. It sucks",Huawei Health,feature_request
Give option to turn off phone step counter. It adds steps from phone sensors and fitness band . It doubles the number of steps taken than actually taken steps.,Huawei Health,feature_request
we need more functions in the app as reminding to move to make sport,Huawei Health,feature_request
Fantastic app specially very interactive. But please make some provisions for data sharing with Nike Run club app,Huawei Health,feature_request
Needs to have lap splits for better analysis when jogging,Huawei Health,feature_request
Great app but it now asks for Huawei mobile services update and it says not available in my country :( So annoying when the government controls what we do.,Huawei Health,feature_request
"Basic functionality as an exercise tracker.. Wish you can label exercises because after a while, you can't remember where you got that workout. Excellent sleep tracking.",Huawei Health,feature_request
"Lot of improuvement must be done, it's way far from samsung health app, wake up!! Music management on watch, weather forecast, and lot more",Huawei Health,feature_request
i luv it ... but i think they shoud work on it and add more fitness program,Huawei Health,feature_request
Could you guys provide a option in which we can create our own watche face,Huawei Health,feature_request
"After update app is asking for imei, Mac address and more, why a health app need my imei and Mac addr",Huawei Health,feature_request
"a bit ok, but needs a serious update. using with a talkband B5 it was a pain to get the band synching to my p20 mate pro with timezone changes, reset and re-pair. Also needs a daily reset process to clear step count on band.",Huawei Health,feature_request
Please bring a feature to add some custom watch faces.....please...,Huawei Health,feature_request
Could use some haptic or visual feedback to acknowledge user interaction as the UI is a bit slow to respond. But other than that it does everything it's supposed to do.,Huawei Health,feature_request
The app remains active in the notification bar. No option to exit.,Huawei Health,feature_request
"They ask too much permissions that too mandatory.. Govt of india is correct in banning othere chinese apps. Why you need phone, call, location and so much ser use data analytics that too not optional ?",Huawei Health,feature_request
Very good application. But please give an option to delete pre installed watch faces or provide more space for watch faces because there are some which I dont want and I have to delete the ones which I like to install new ones . please fix this,Huawei Health,feature_request
Improve its user interface and provide some extra and more eye catching features like Samsung health is providing. Needs Improvement,Huawei Health,feature_request
Can you allow offline connection with the App and please have a feature (like other health fitness watches) that screen lights up (and vibrates) when notification is received.,Huawei Health,feature_request
I am getting an error while try to open the app.Huawei health need a more recent version of Huawei Mobile Service. Do i need to install any other application to use this app,Huawei Health,feature_request
Overall good. But for music uploading there must have some more paths. Otherwise all other is good functional.,Huawei Health,feature_request
Limited compatibility ito connectivity with Samsung Health Google Fit and Discovery Health app. HR monitoring not shared with Google Fit limiting usefulness of Huawei. Also not syncing with Discovery app. Update: does now sync but at its own scheduled times.,Huawei Health,feature_request
Hi developer. Will you upgrade this app to have 3d map summary like other app? Thanks,Huawei Health,feature_request
good app but missing to star for not support other smart body fat scale,Huawei Health,feature_request
Huawei health not syncing with other app like google fit. If possible add on timing for us too choose when the app sync eg:15 min,Huawei Health,feature_request
"Good app, would have got 5 stars if it would connect to Strava.",Huawei Health,feature_request
This app shouldn't have a persistent notification. It is annoying and takes up space on my lock screen and notification bar.,Garmin Connect,feature_request
"Love tracking all my activity ... could be a little more user friendly, but great app :)",Garmin Connect,feature_request
"It's great now. Love. Just wish you could pause the run instead of stopping it, or is there a way to pause without stopping it?",Garmin Connect,feature_request
"Great app, still missing some features (it's missing garmin cadence sensor connectivity), but over all, it's quite good.",Garmin Connect,feature_request
"Sleep stats are way to conservative since some time (nearly always they require an edit to add sleep time). Also, the app does not want to sync watch data without internet connection - why? What about trying to sync in a remote location out of range?",Garmin Connect,feature_request
"Decent, wish it gave more insights on sleep, though, like whether or not your sleep pattern itself was good or if something is off. It would be a lot easier to digest that information. Otherwise it's fine!",Garmin Connect,feature_request
"1. The earlier version was about to alert me on Carousell. Now it cannot. 2. I m from Singapore. Yet, the details show I m in Malaysia. These are completely two different countries.",Garmin Connect,feature_request
Stop asking for notfication access every single time I sync the tracker with my phone. I don't want to give the app notification access and you guys should respect that...,Garmin Connect,feature_request
It is great except I have one concern. How do you change the time on your watch. It says the correct time on my phone.,Garmin Connect,feature_request
I'd like to see steps added to my workout -----and show step total for Elliptical workout (though they do get added to the daily total.),Garmin Connect,feature_request
"I really love it, however I wish it would connect to MyNetDiary app, the free version.",Garmin Connect,feature_request
Not very accurate will not sink - MyFitnessPal would not buy again. Mobile app error all the time.,Garmin Connect,feature_request
Can't add anyone that's not on your Facebook or contacts,Garmin Connect,feature_request
Great app. I would like to see more variety in the badges. Can be abit repetitive and also very few new ones added outside or the monthly challenges,Garmin Connect,feature_request
I'm withholding one star until you make a widget for Android. Consider it a hostage situation and chop chop!  :-),Garmin Connect,feature_request
"Easy to use, but needs more editing capabilities for the sleep tracking.",Garmin Connect,feature_request
"Generally pretty good, however i just a lot of saved courese from my club. I have noticed that they are not available unless i have saved a course of my own. When that is deleted all of the saved favourites disappear.",Garmin Connect,feature_request
I really enjoy garmin and the options that it gives me. The only thing I not a fan of it keeps telling me to move after I get back from some activitie,Garmin Connect,feature_request
"The app desperately wants location, notification, make calls, send and receive SMS, and other permissions, even though I don't want any notifications on my garmin device. Keeps on popping up permission requests every now and then. There is no way to switch off these permissions in the app.",Garmin Connect,feature_request
Since recent upgrade my location has to be on for phone to sync...why is that?,Garmin Connect,feature_request
I don't know why my location is always active even with my Fenix 3 already paired. Another thing is: Please add homescreen widget option,Garmin Connect,feature_request
"I need the precentage of remaining battery of garmin instinct. If I don't have it in my watch, I hope I have it in this app",Garmin Connect,feature_request
Does not sync with Google Fit? Will be buying another brand next time if feature not added.,Garmin Connect,feature_request
It's slow and you need to click through many screens now to get daily stats. My Garmin forerunner 25 Bluetooth keeps dropping. Wasn't like this with my vivofit.,Garmin Connect,feature_request
It drives me nuts that the Last 7 Days calulation includes the current day. Makes it impossible to get a picture of what the actual average is as it isn't counting a full 7 days. Don't make me use an actual calculator Garmin!,Garmin Connect,feature_request
"The app works pretty well most of the time. It would be great if I could track data for different bicycles. Cycling defaults to one bike for road/MTB, and no option for e-MTB yet.",Garmin Connect,feature_request
All but a suggestion when cycling I may want to use 2 courses to create my own. Maybe you find a way to see more than one course on the screen.,Garmin Connect,feature_request
Tries to open files associated with other apps. Garmin is clueless about how their app behaves. Very virus-like activity.,Garmin Connect,feature_request
I wish it had the pedometer in the notification bar,Garmin Connect,feature_request
"Great app continuously improving. only thing I'd change is to have more training programs available for different distances, but I expect that's coming soon.",Garmin Connect,feature_request
Does the job. But my floor count is so inaccurate the last 4 weeks. Vivosmart keeps saying I've climed 35+ floors everyday when its more like 10-15 floor.,Garmin Connect,feature_request
Simple to use and consistently connects on first try. The app is good but should have a way for all devices to sum up their individual information in the app. That would be my only improvement.,Garmin Connect,feature_request
Great data screens. Many features but find it hard to remember where to find them all.,Garmin Connect,feature_request
"Dislike the dark interface theme, settings are clumsy with too many menus. Regular sync issues, tech support useless, I was emailed instructions by the operator who appeared poorly trained.",Garmin Connect,feature_request
"All functions work well. If the menu s were more intuitive, then it would rate 5 stars.",Garmin Connect,feature_request
"A bit busy UI, but good functionality and stable on Oreo",Garmin Connect,feature_request
Great apps for tracking your healthy lifestyle. However it would be nice if i can connect to other calorie counter othet than myfitnesspal because my previous phone was having problem with mfp. Looking forward to use new features such as period & water tracker,Garmin Connect,feature_request
I would give five stars if you give me a easy way to sync with Google fit directly.,Garmin Connect,feature_request
Can't login Connect IQ store with Google account. It's hilarious considering the Connect app suggests you to use itself for ease of connection to IQ store.,Garmin Connect,feature_request
Most of the annoyances are gone. It's good again. Data is often slow to load but it works... Eventually.,Garmin Connect,feature_request
"Required making an account just to see if it was useful. Pass. Eventually made an account, my strap is not supported. Bleh.",Garmin Connect,feature_request
"Unusable unless you give Garmin all of your personal information. Also, this is at least the second, if not the third time I've posted a negative review here, yet my last review disappeared.",Garmin Connect,feature_request
Good app. But it would be nice if I can choose my own totals in Actvities > Cycling > Totals... etc. Total climb instead of calories or distance. Thank you.,Garmin Connect,feature_request
"How hard can it be to make the calibration in a treadmill activity count? Or the time? Or the steps? Everything seems ok in the device, but then it gets transferred to this app and everything is messed up!",Garmin Connect,feature_request
"There's a lot of content here to work with your Garmin devices. I think the interface can be a little clunky at times, but they allow you to customize it, too.",Garmin Connect,feature_request
Beta UI for My Day tab looks great. I hope all tabs will improve soon.,Garmin Connect,feature_request
I now battle to sync my watch with my phone I have to disconnect and set up every time. why is there no pilates option on the app? kindly do an update for this,Garmin Connect,feature_request
My Garmin connect is excellent only thing is it should also check out the heart rate monitor with the watch!,Garmin Connect,feature_request
"Best graphic display I've seen out of all the fitness apps, just lacking the option of seeing the detailed stats of your friends on the apps even if your friends wanted to allow you. I think you can't see stats either via website.",Garmin Connect,feature_request
Great for viewing stats on completed activities. Shame it lacks route planning capabilities or ability to import gpx track - have to use garmin  baeecamp and a USB cable to create new courses.,Garmin Connect,feature_request
"Would be 5 stars, but you can't see the training programmes that you're currently doing, it only offers you to start new ones. I have to log in on a browser to see my training session each day.",Garmin Connect,feature_request
Is there an option to be informed when I should drink something? In order not to dehydrate and to achieve your daily goal.,Garmin Connect,feature_request
"Very user friendly, easy to understand, and insightful. The only downfall is at times I have to edit my sleep stats. Besides that, so far I love it!",Garmin Connect,feature_request
would like to see an upgrade on the iQ apps. I use a lot for biking. don't like the fact that it doesn't stop the clock when I stop at a light,Garmin Connect,feature_request
The interface is very good but I wish VO2 was easier to view or more obviously presented,Garmin Connect,feature_request
"Great device, poorly designed app! I want to see a Snapshot of my Heart Rate!  To many screens with useless data & I can't view or organize the data that I care about.  Get new software programmers, fire the current ones!",Garmin Connect,feature_request
No Goals? Stats: Should calculate best 5km even if done inside a 6km run. Widget/shortcut to add weight? No way to see/download waypoints saved on watch.,Garmin Connect,feature_request
A very handy app but occasionally it's slow to connect to my device.  I recently changed from a Nokia mobile phone which is not fully supported to an android device which is. I recommend this app.,Garmin Connect,feature_request
"Great app, wish that there were more detailed tutorials on watch models and uses",Garmin Connect,feature_request
Great interface... But because there are so many options it can get a little hard to navigate,Garmin Connect,feature_request
I would love to have the option to see the active minutes of my daily activities displayed below the calories under my day screen. Great app getting better at every update!,Garmin Connect,feature_request
I don't like the fact that I cannot track my food directly in the app. I couldn't get it to connect to mfp so I just use my Samsung health app for that and this app for steps and sleep.,Garmin Connect,feature_request
Great app with lots of data! My only concern is the time it takes to update the app from my watch.,Garmin Connect,feature_request
"Other than not accurately counting flights of (house) stairs it works great. Wish there was a way to name ""other"" activities and not just other other 1 other 2 ect.",Garmin Connect,feature_request
"would be better if the recorded activities showed whether you are working in thezone or not, rather than average heart rate.",Garmin Connect,feature_request
Only thing I would like added is battery life in app,Garmin Connect,feature_request
Too many updates and too difficult to navigate to basic stats. Garmin software developers are missing the mark. Provide a lite-version without so many unwanted features or allow more customization to remove all the surplfuous junk. No longer updates after sync up. This occurs even after rebooting forerunner & phone.,Garmin Connect,feature_request
Garmin is not very informative about what changed with new version. Would love to get the ability to create own activity type. In summer Im doing Rollski which not listed at all.,Garmin Connect,feature_request
Very good application. Everything is alright except navigating back to main page/my day page. Also finding some settings i.e. recording smart/par min is difficult. Make setting simple . It will be awesome.,Garmin Connect,feature_request
Great functions. Navigation for the app could be better. Don't like that I need to close and re-open the app to get back to main menu screens after traversing through certain functions.,Garmin Connect,feature_request
Used to be great but the latest UI is horrendous,Garmin Connect,feature_request
"Pretty good, but some things could be improved eg increase functionality to match the web / PC capability such as download gpx files (for people who do not have a PC); show temperature to one decimal place",Garmin Connect,feature_request
Would like to hide golf as I do not play it. But overall very good,Garmin Connect,feature_request
I am using huawei p30 pro and pair with garmin 945 music. This app drains battery and sometimes not easy to connect. Hope this app can sync better and efficient.,Garmin Connect,feature_request
"Works great with z5 and my forerunner 230. No issues with connection between the two at all. Sometimes sleep tracking can be a little inaccurate but not by much. There has never been a problem syncing with strava, can't comment on mapmyfitness unfortunately as I don't use it yet.",Garmin Connect,feature_request
Keeps insisting on permissions to my calendar. No reason or explanation given...,Garmin Connect,feature_request
Can you set the alarm on the venu to not activate if no hr is being detected. Caught the watch alarming while charging? Also a snooze feature would be highly appreciated. Otherwise great hardware and software,Garmin Connect,feature_request
"Awesome app, but I wish it let you make events for your group on the app and let you add your steps to your gear tracking.",Garmin Connect,feature_request
"On one phone I can record in St and lbs,  not on one plus 3 though,  should be really simple in theory.  Linking to targets on the main garmin account would be be beneficial.",Garmin Connect,feature_request
"Works flawlessly, only issue is slow to upload rides. 10-15 mins after ride",Garmin Connect,feature_request
"Great app, just wish i could edit and add things in",Garmin Connect,feature_request
This version is very efficient...  Works as expected...  Please add ElliptiGo activity on it....,Garmin Connect,feature_request
"Streamline Activity Monitoring ... But The Connect is a well organised activity monitoring app, with encouraging reports. But I have one question: Why the app cannot display anything including a map in landscape mode?",Garmin Connect,feature_request
Sleep tracking requires improvement. Does not track rem or Awake periods accurately.,Garmin Connect,feature_request
"The app is nice, well-designed and intuitive. I just wish it didn't require location services. I have a weather app that works just fine. Sleep tracking is great, heart monitoring is great. Some of the graphs (like the calorie tracker) could use some tweaking. Overall, excellent app.",Garmin Connect,feature_request
"useful application, however it would be more useful if it can sync with Google fit",Garmin Connect,feature_request
Amazing features. Great UI. Usable However I don't understand why they don't let you compare 2 activities (e.g. 2 runs) to each other.,Garmin Connect,feature_request
All Good but Pls add Inbuild function to add food Intake,Garmin Connect,feature_request
"would be amazing if a feature/switch were added so that newly installed apps didn't automatically send smart notifications from the get-go. otherwise a good app, its just that one flaw.",Garmin Connect,feature_request
"Would be helpful if it synced with more fitness apps like MapMyWalk and Echelon. Also hard to figure out how to maintain connection to phone to keep certain watch data up to date, like weather.",Garmin Connect,feature_request
It would be 5-star if I could record a session just by using the app on my phone....for those times when I don't have my trusty Garmin on hand,Garmin Connect,feature_request
"One issue that i have is with connectivity between my phone and device. Sometimes the floors climbed are not accurate, it would be nice if the phone counted as well as the device. other than that issue i think the app is great",Garmin Connect,feature_request
periodically have trouble with syncing if there was a manual entry feature this would not be as problem also need some way to do custom reporting. I love the watch and now record information from the watch in another app in order to better track my overall performance,Garmin Connect,feature_request
10 runs. I'm IT dim. Still learning. Wish quick start had clearer instructions. Docked a star for that. Have lost one recording. Pressed wrong key on watch. But coping and very impressed.,Garmin Connect,feature_request
Very good app but doesnt display VO2max all the time even though it should.,Garmin Connect,feature_request
"Since the latest update, the sync is permanent. Remove it please... I don't use the app everyday. Thank you",Garmin Connect,feature_request
Getting better and faster ... Keep it up.   Adding 7 minutes workout kind of activities with sample will be great feature.,Garmin Connect,feature_request
"Pretty comprehensive with it's data. The data screens are all well presented and easy to read. The app itself can be a little odd to navigate, but once you've sorted it out, it's not too bad.",Garmin Connect,feature_request
"Overall, I like the app but I would prefer it having a white background and sometimes i have to look around for certain stuff. Maybe I need more time to get used to it and learn it.",Garmin Connect,feature_request
"Vivoactive HR - works well, just wish it synced with Google fit.",Garmin Connect,feature_request
Please see the Fitbit app for an example of a well-designed fitness tracking app.  This app is overly complicated and doesn't show me the basic info I want.,Garmin Connect,feature_request
"You can't export your own data to perform your own analysis. The device's measurement uncertainty is also not stated anywhere, meaning it's measurements possess no meaning. You also can't control when SpO2 is continuously monitored.",Garmin Connect,feature_request
"Notifications does not work with Huawei P20. One day works, after does not. P.S battery optimisations etc things of course are disabled for this app. :-( Hard reset of the phone, OS upgrades, app reinstall, repairing does not help, next day same issue.",Garmin Connect,feature_request
Great app for giving simple but really useful information following a fitness session for future Improvements.,Garmin Connect,feature_request
Latest update does not show calories burned.  Could be 4 or 5 stars with just a few tweaks.  I do love the heart rate chart and other detailed workout info though.,Garmin Connect,feature_request
"New home screen is really good. The only improvement is a widget for daily activity or the likes for andriod, makes the data collected a bit worthless sometimes if you can't just see it at a glance. Other products are far better at this.",Garmin Connect,feature_request
Why is the vivoactive 4 no longer tracking sleep? It seems the update has removed functionality & I've only just bought it!,Garmin Connect,feature_request
works great but can you add zumba to the activity ,Garmin Connect,feature_request
It is basic.. But doesn't remind for logging foods or starting an activity. Also should give weight loss tips and advice for each day..like noom coach,Garmin Connect,feature_request
"Guys a bit more love please! VivoActive 4 user. Please add Racing Kayak, it's an Olympics discipline after all. You r clearly not worth it one . Happy to change if you reply. Thanks.",Garmin Connect,feature_request
Seems to have improved slightly. When will you support other calorie counters? I'm unwilling to use UA products due to their sponsorship of hunting.,Garmin Connect,feature_request
Best fitness tracker I've used. The only thing I miss from other apps I've used is a chart that tells you how often you cleared your move allert through the day. Other than that I love it.,Garmin Connect,feature_request
"In most ways it's really good but sometimes takes a while to load, otherwise it's great and tracks pretty much everything I want",Garmin Connect,feature_request
Love most features just wish menstrual cycle data was easier to input.,Garmin Connect,feature_request
My greatest complaints are the weather does not update unless forced by turning the weather display off then on again and it does not register naps vs sleeping. Otherwise it is a great app for my vivosmart hr+.,Garmin Connect,feature_request
smooth sailing so far. I like that my current running pace is shown but would like to see average pace too? If possible. Otherwise awesome app,Garmin Connect,feature_request
Very good. Only complaint is there are still some stats and view on the connect website that aren't available on this app.,Garmin Connect,feature_request
"I say that i like it, i would love it if it would have the option of Zumba or dance.",Garmin Connect,feature_request
Overall quite a good app but needs to be a little easier to access the settings section...,Garmin Connect,feature_request
"The app works well, whilst I'd like it to more data avenues for extrapolation and the integration of apps could be easier. I feel this is reliable and competent app.",Garmin Connect,feature_request
great and reliable app. never have any isses with pairing or bugs in the software. would be better if there were more watch apps in the store but thats about it,Garmin Connect,feature_request
"Please add for Clock Alerts also Hourly tone option, not only til Sunset and sunrise. It is strange to don't have such simple and often option for so smart watches. Many thanks in advace.",Garmin Connect,feature_request
"Not very responsive, no animations, kinda slow. Design is not uniform. Settings menus are old, not a lot of custom options",Garmin Connect,feature_request
Works very well. Changing my review from being very close to 5 stars to just 2. The newest update that removed the total by calendar month is horrible. Please bring it back. Don't like it at all.,Garmin Connect,feature_request
No issues for me and more features than I'm currently using! Only recommendation I would make is the ability to assign body weight to an exercise in post workout editing if the app doesn't automatically detect that the exercise is a body weight exercise. You can only assign numbers.,Garmin Connect,feature_request
It's a nice app.. can be improved by making it work in standalone mode also.. i.e without internet connection and upload data when internet is available,Garmin Connect,feature_request
Works really well but could do with a more consistent experience with the landing page,Garmin Connect,feature_request
"Excellent for cycling, wizh it had greater flexibility in logging strength workouts, unable to write in different exercises",Garmin Connect,feature_request
"The garmin device is inaccurate and unreliable. It cannot measure distance and step count accurately. The app on the other hand, is useful for keeping track of your activities. If you want a fitness device, I would look elsewhere.",Garmin Connect,feature_request
"The sleep app shows the most recent nights sleep on the dashboard display, but when you click on the details in will only show you the night prior and not the most recent night. Should be a simple update.",Garmin Connect,feature_request
"It's good but not a clean modern interface. It's certainly NOT intuitive at all. So it's functional but drab, dated and boring.",Garmin Connect,feature_request
"update: congrats, you did it. it's the first app i actually turned notifications off!!! original: why do you need 'read call logs' permission? and why app is so persistent about that?",Garmin Connect,feature_request
"The app is one of the best trackers out there on the market. My only complaint is the smart scale options. I understand manually entering someone's weight but need the option to manually input body fat, skeletal muscle mass, bone mass, and body water.",Garmin Connect,feature_request
Like the app but wish it has a bit more functions such as changing alarm time and some setting so I do not need to log into website to do that.,Garmin Connect,feature_request
Constantly asking for permissions it does not need. No option to turn it off beside stopping it in android altogether.,Garmin Connect,feature_request
Awesome! Totally love the app. A couple of small things i would love to have the option to change ex deleting gholf! But otherwise totally love it! Great way to keep track of the effort i'm putting in!,Garmin Connect,feature_request
