app_review,app,type,user_story
Update ruined everything. My data is lost. Rubbish syncing and never updates my steps anymore. Disconnects every few minutes and counts nap when I'm awake. I thought it's firmware issue but turns it it's just this garbage app.,Huawei Health,problem_report,"Here's a possible user story based on the review:

**As a user, I want the app to reliably sync my data and accurately track my steps, and to maintain a stable connection with my device, so that I can trust the app to monitor my activity and progress accurately.**

**Explanation of Choices:**

*   **Focus on Core Functionality:** The review highlights broken core functionality (syncing, step counting, connection stability). The user story prioritizes restoring these.
*   **Addresses Multiple Issues:** The story encompasses data loss concerns, incorrect step counting, and connection problems.
*   **Emphasizes Trust and Accuracy:** Because the purpose is to accurately monitor, the user needs to trust the data.
"
step count is not correct but it was never a issue for me if it is 2 - 4% but in running its sarting with 10 to 15 % less secount while running scren geting off as normal app which is irritating.,Huawei Health,problem_report,"Here are a couple of options for converting the review into a user story. The first is a more comprehensive breakdown, while the second focuses on the core issues:

**Option 1 (More Detailed):**

""As a user, I want the step count accuracy to be improved, especially during running activities where the current count is 10-15% lower than reality. Additionally, I want the screen to remain active while I'm running so I can easily see my progress without the screen turning off.""

**Option 2 (Focus on Core Issues):**

""As a user, I want more accurate step tracking, especially during running activities, and for the screen to stay on during my run so I can easily monitor my progress.""
"
I work a 12 hr shift and i walk 10 of those hours.  This doesn't count all of my steps. Not happy about the way it shows your rewards. Won't let you see each reward. Before update was better. Not excited about using this anymore.,Samsung Health,feature_request,"Here's a breakdown of the review and a resulting user story, along with some alternate user stories focusing on specific pain points:

**Breakdown of the Review:**

*   **Problem 1:** Inaccurate Step Tracking (specifically during long, active shifts).
*   **Problem 2:** Poor Rewards Display (can't see details of each reward).
*   **Problem 3:** Regression - Functionality was better before the update.
*   **Overall Sentiment:** Dissatisfied, considering abandoning the app.

**Comprehensive User Story:**

""As a user with a physically demanding job, I want the app to accurately track my steps, even during extended periods of walking, and to provide a clear and detailed view of my earned rewards, so that I can be motivated and confident in the app's tracking capabilities.""

**Alternate User Stories (Focusing on individual issues):**

*   **Step Tracking Focus:** ""As a user who walks a lot during my workday, I want the app to accurately capture all my steps, even during long periods of continuous activity, so that I can get the full credit for my efforts and be motivated to keep using the app.""

*   **Rewards Display Focus:** ""As a user, I want to be able to easily view the details of each reward I've earned, so that I understand their value and am motivated to continue earning rewards.""

*    **Regression Focus:** ""As a user, I want updates to improve the usability, not worsen it, so the application provides the same or better functionality as it had before."" 

**Why these are good user stories:**

*   **As a... I want... so that... format:** This is the standard user story format.
*   **Focus on the User:**  They start with who the user is.
*   **Focus on the Need:** They describe *what* the user wants to do.
*   **Focus on the Benefit:** They explain *why* the user wants to do it (the value they get).  This is especially important, as it helps the developers prioritize features.
*   **Actionable:**  They are clear enough that developers can start thinking about how to implement a solution.

The best approach would likely be to break the original review into these multiple, more focused user stories. This will allow the development team to address each problem individually and prioritize them based on their overall impact.
"
"Did not want this. Cannot delete it. Cannot even turn out off. Google, block this app!",Samsung Health,problem_report,"Here's a possible user story derived from the review:

**As a user, I want to be able to uninstall this app, or at least disable it, so that I am not forced to use or see an app that I don't want.**
"
"This was a great app however no update in recent times, need auto pause feature Most of the apps support auto pause n start feature, will appreciate more sporty interface.",Huawei Health,feature_request,"Here's the user story conversion of the review:

""As a user, I want the app to have an auto-pause feature, and a more sporty interface, so that I can have a modern and convenient experience while using the app during activities.""
"
After the last update I cannot pair my weight scale with the app. It stops at a message like :Huawei Health wants to access servers in Mainland to download files... Etc. Even if I press allow its not working and the message appears again and again.,Huawei Health,problem_report,"Here's a user story derived from the review you provided:

**As a user, I want to be able to reliably pair my weight scale with the app after the latest update, so that I can continue to track my fitness data seamlessly.**
"
"It's great now. Love. Just wish you could pause the run instead of stopping it, or is there a way to pause without stopping it?",Garmin Connect,feature_request,"As a user, I want to be able to pause a run instead of stopping it so that I can temporarily interrupt my activity without losing my progress.
"
App can't connect to the watch. Since the last update it is even worse.,Garmin Connect,problem_report,"As a user, I want the app to reliably connect to my watch so that I can use all the intended features, and the app's connectivity should be improved, not degraded, with each update.
"
"Works great with z5 and my forerunner 230. No issues with connection between the two at all. Sometimes sleep tracking can be a little inaccurate but not by much. There has never been a problem syncing with strava, can't comment on mapmyfitness unfortunately as I don't use it yet.",Garmin Connect,feature_request,"Here's a user story converted from the given review:

**As a user, I want the app to seamlessly connect and sync data with my devices (e.g., Z5 and Forerunner 230) and platforms (e.g., Strava) so that I can easily track and analyze my activity data.**
"
Since the latest update my device won't connect with my phone,Garmin Connect,problem_report,"As a user, I want my device to connect with my phone after app updates so that I can continue using all the app's functionality.
"
Update: new update fixed it Old: Your update just made Health device useless,Huawei Health,problem_report,"Here are a few options for converting the review into a user story, depending on the specific issue it is addressing:

**Option 1 (Focus on functionality):**

*   **As a user, I want the app to be compatible with my Health device after updates so that my existing data and functionality remain intact.**

**Option 2 (Focus on troubleshooting):**

*   **As a user, I want updates to be thoroughly tested before release so that updates solve problems and do not create new problems with my device's compatibility.**

**Option 3 (Focus on communication):**

*   **As a user, I want clear communication about compatibility issues before updates are installed so that I can manage my expectations and avoid disruption to my device functionality.**

I would suggest choosing the option that best reflects the root cause of the problem the user is describing."
