review_content,final_label,user_story
"Obviously it goes without saying the sketchyness of this company in my opinion, most notably the censoring and biasing of information. My stories would get flagged all the time because it didnt agree with them haha. Wouldnt recommend or use this app or any of its products at all.",2,"
As a user, I want to be able to freely express my thoughts and opinions on the platform without fear of censorship or biasing, so that I can have a voice in the online community and feel comfortable using the app."
"Besides the annoying repetitive ads, major major major privacy invasion! Why would you want Fb to see your offline activity? Sounds psychotic to me! They can see everything outside the usage of app such as all private conversations, calls, bank apps, etc. It is a NO for me, mind boggling to say the least.",2,"
As a user of Facebook, I am frustrated by the repetitive ads on the platform and the invasion of my privacy. I do not want Facebook to see my offline activities or access my private conversations outside of the app. This is a violation of my privacy and I would like for it to be corrected."
"Anyone who thinks that FB is our public square is sadly mistaken. FB is boosting and deboosting content based on an agenda  theyre just using us. Delete the app and stop letting them make themselves rich off of harvested data!!! Enter via a browser, with FB blockers if you must",2,"
User Story:
As an individual looking to use social media responsibly, I want to be able to control my own privacy settings and block access to Facebook's algorithms that are prioritizing certain content over others. This would allow me to maintain the privacy and security of my personal information while still being able to connect with friends and family who may also value this type of experience."
"The app is trash. Not only is it violently unstable, riddled with bugs, and dark mode still broken after weeks, it gargles resources for lunch and chugs battery life.

Oh and it gives Facebook yet another way to invasively track you, creeping into your phones permissions and invasively gathering website data even when you dont use the app. Turning off this setting requires around nine clicks, I counted. And you have to reset turning off that setting after a major app update or it just turns itself back on.

And Facebook is one of the worst companies in the world. Humanity is their commodity and they buy and sell your online identity. Delete the app and delete your account.",2,"
As a user, I am extremely frustrated with this app's unstable performance and invasive tracking features. The app's stability is a significant issue, as it frequently crashes and freezes, resulting in lost work and frustration. Additionally, the ""Dark Mode"" feature still does not work after weeks of use, and the app consumes excessive resources for lunch and drain battery life.

Furthermore, I am concerned about Facebook's invasive tracking practices, which allow them to collect and sell my online identity. As a user, I would like to have more control over my data privacy and wish to delete the app and delete my account with Facebook."
I have been a facebook customer for several years and recently had my account hacked. I have reached out so many times to have this corrected without result. I have decided that it is a poor application especially given that they can take your information and do whatever they want with it!,2,"
As a long-time Facebook customer, I am frustrated with the lack of support in resolving my account issues. Despite reaching out multiple times, my account has been hacked without any resolution from the company. This has caused me significant concern about the security and privacy of my personal information on their platform. It is unacceptable that a company can take my information and do whatever they want with it!"
"you are no longer able to restrict profiles eventhough the option is there if you jump through enough hoops, BUT you get an error when you try to add someone to the list. It used to be simply on the persons profile just as ""remove friend"" is. Next we will be unable to remove friends and unable to delete accounts with error messages for each. Just a shame Going back to MYSPACE!!!",1,"
As a user, I want to be able to restrict access to my profiles, so that I can control who can see my information and interact with me on the platform. However, despite having this option available, I am unable to use it due to an error message when trying to add someone to the list. This is frustrating as I am no longer able to fully control my own online presence.

Additionally, I want to be able to remove friends and delete accounts, but am met with errors instead. It's a shame that this feature was taken away from me, as it was an essential part of using the platform."
"My account was hacked and the support line was absolutely no help whatsoever. I was accused of posting something against their standards of child sexual exploitation and unable to get access back to my account. Lost over 10 years of photos and memories. To top it off, I created a new Facebook and after 1 day theyve prohibited me from liking, commenting, or posting.",2,"
As a user who had their account hacked and lost access to their photos, I would like the following features implemented:

* Improved support process for users whose accounts have been compromised
* Ability to recover lost access to an account
* Allow users to regain control over their own social media presence
* Provide clear guidelines and policies around user content and behavior on a platform."
From their censorship to their use of your private information Facebook is an echo chamber of whatever they want you to hear. Repeatedly blocking and censoring anything that doesnt fit their agenda. What a joke! byefacebook,2,"
As a user, I am fed up with the constant censorship and blocking of my private information on Facebook. It is an echo chamber where I am only shown what they want me to see, not what is actually happening in the world. It is frustrating that they are constantly trying to control what I see and do on their platform. I will no longer be using Facebook."
Its been 2 weeks and I am STILL not getting notifications when someone posts on my personal posts. I am also not getting notifications from my business page now either until I actually switch over. Garbage app. Please fix!!,2,"
As a user, I want to receive notifications for new comments on my personal posts and updates on my business page.

So that I can stay up-to-date with the latest activity and engage with others in real-time.

But it's been 2 weeks and I am still not getting notifications even after following the instructions provided by the app.

Please fix this issue as soon as possible to avoid further frustration."
"They havent changed much when it comes to privacy, anyone can still share your pics. They dont prevent online bullying. They let people manage local groups that dont even live in the target area. There is no customer support so dont bother trying to reach out to anyone because there is no one to reach out to. I tried to think of something positive I could say about Facebook but nothing comes to mind its just a waste of time. And I also believe that Facebook starts conflicts because they think your value is based on how many likes you get in life just to make you feel inadequate. I cant tell you how many times Ive deleted this stupid app thinking itd be different or better in some way after two years but nope Facebook still does one thing thats consistent, disappoint.",1,"As a user of the platform/website, I am frustrated with the lack of privacy and security features, the inability to prevent online bullying, and the ability for users to create and manage local groups that do not even live in the target area. I have also found that customer support is unavailable or inadequate, which has led me to delete the app multiple times thinking it would be different or better after two years. Additionally, Facebook seems to prioritize likes over actual human connection and value, which I find disappointing and dehumanizing."
Someone hacked my account and changed all of the log in criteria. When I followed facebooks recovery steps which included submitting a copy of my photo ID I was told they still couldnt verify my identity so my account was basically just gone forever.,2,"
As a user, I want to be able to recover my account with ease and not have it deleted due to a technical issue that cannot be verified."
"I reported that my account was hacked no one helped. Might as well shutdown Facebook for not helping people like me with our accounts that are being hacked. And people using our photos on other accounts, and using our personal info. even when our pages are on private. ",2,"As a user who has been impacted by Facebook's failure to protect my account from being hacked, I am outraged that the platform failed to provide adequate support or resolution to this issue. Instead of addressing the problem and providing proper assistance to those who are affected, they chose to ignore me. This is unacceptable behavior on Facebook's part, especially when people like me are sharing our personal information on social media without realizing that it could be used by others. Shutting down the platform would allow it to take responsibility for the actions of its users and address this problem."
"Looks like the app doesnt recognize my current password when Im prompted to login again to access my account info.  And Im hesitant to logout of the app completely and back in again to try to reset this for fear Ill be locked out of the app until this bug is fixed!

FYI, I did change my password via the website a few months ago, so the app may be recognizing the old password.",2,"As a user, I am frustrated when the app does not recognize my current password and prompts me to log in again to access my account information. This issue is causing me to be hesitant to use the app for fear of being locked out until this bug is fixed."
"I have had this facebook account for 14 years with loads of memories on it. I have been hacked for the last 3 months and the person changed the email address, and added a code generator so that I would not be able to get access to it. I have submitted my ID 4 times with no success, and have tried to submit and report the issue, but every time it just tells me that it could not process my request. Facebook should have somewhere we can actually communicate with humans so this wouldnt be an issue. Wish I had access to all my memories.",2,"As a user of Facebook for 14 years with many memories, I am frustrated by the recent hacking and lack of communication from the platform. I have tried to report the issue multiple times but it has been unsuccessful. I would like to request that there be a way for humans to communicate with the platform directly so that I can access my account and recover my memories."
Facebook is abusing its platform to silence and censor voices. Its unbelievable! Mark needs to go back to start and stop using his platform for his political agendas. Also protect peoples privacy instead of abusing it without their permissions.,2,"As a user, I am frustrated by the lack of transparency and accountability on Facebook's part in suppressing dissenting voices and censoring information. This behavior is unacceptable and threatens to undermine trust in the platform. It is crucial that Facebook prioritize the safety and well-being of its users by respecting their privacy settings and not using the platform for political agendas without their consent."
For the second time as a member of Facebook my Facebook account had been hacked!!!! I have received Facebook messages from over 40 friends about the hack but I am unable to see what the hack says.  I am one of the moderators for a Facebook Page entitled Huntsville Standard Poodles and cannot even access that site!!!,2,"As a member of Facebook, I am concerned about the security of my account and the moderation of our Facebook page, Huntsville Standard Poodles. Specifically, I am unable to view messages from over 40 friends who have reported hacking on my account, and as a moderator for this page, I am also unable to access it due to the hacks. Please investigate this matter and ensure that our security and online presence are protected."
Fact checkers are not real.  They are lying and covering up actual information.   Just because the news doesnt say its true doesnt mean its not true.  Facebook is a joke.  They spy on us and lie.  Delete this communistic loving crap app now!  Down with the fb!!!  Hello FBI,2,"
As a user, I am frustrated by the fact that Fact Checkers are not real and are lying about information they claim to be verifying. This is misleading and can cause confusion among users. Additionally, Facebook is seen as a joke for spying on users and lying to them. I demand that the platform remove these fake fact-checking services and other false information it presents."
My account got hacked and it is so hard to contact someone from a tech support to help in anyway. I cant get my account back now because someone changed all of my information. I cant even redownload the Facebook app.,2,"
As a user, I want to be able to access my Facebook account without any issues or hassle, so that I can continue using the platform. However, due to the recent hacking incident, it has become difficult for me to do so, as someone has changed all of my information and I am unable to contact tech support to help with this issue. I also want to be able to download the Facebook app without any issues, so that I can continue using the platform on my mobile device."
I now have to completely delete the app when logging out. It will not disconnect. Ever. The circular symbol keeps spinning. It will not let me disconnect. I believe it is either uploading or downloading data. I do not have trust. I simply delete the app every single time I use it. Then download the app again. And it is disconnected and opens fine but again I have to delete and redownload. This is very annoying and tedious.,2,"
As a user, I am frustrated by the inability of the app to disconnect from my account properly when logging out. The circular symbol continues to spin after logging out, indicating that the app is still uploading or downloading data. This lack of trust and reliability makes it difficult for me to use the app consistently without deleting and reinstalling it every time I need to log in or log out."
As Facebook is phasing out human support and replacing them with bots this app basically harvests your info and sells it while restricting your account for posting Stewie Griffin memes. F   Dont even buy their metaverse crap gear. Terrible.,1,"
User Story:
As a user of the Metaverse platform, I want to be able to share my personal information securely and have it processed without any interference from bots or unwanted interactions with other users. This includes being able to post memes featuring Stewie Griffin without my account being restricted."
"Social media platforms, like Facebook, are poison to your mind. They sell your data and are building a digital profile of you, all the things you like, dislike, hope or wish for, and fear is in your digital profile. Not to mention this platform is designed to be addicting so that you keep coming back... Think about the last time that you opened Facebook. Did you make the conscious choice to do it, or are you just doing it by habit? Get off of Facebook and start living your life again.
1 year clean off of Facebook ",2,"As a user, I want to be able to use social media platforms without fearing my privacy will be sold to other companies and build profiles that contain all the things I have in mind or hope for. Additionally, I need the ability to control how much time I spend on these platforms and not be addicted to them."
"The scrolling feature is acting really off the past couple of days. I even deleted the app and redownloaded it. I have the most up to date iOS. It scrolls whacky like you are being remotely hacked. The app isnt acting right. The FB app behaves like right as your phone dies things start acting delayed and reallllly slow or superrrrr sped up. . . That is how the scrolling feature is acting on the FB app, and nothing else on my phone behaves this way. It is just the FB app when you scroll in your news feed. 

FIX THIS!",2,"As a user of the Facebook app, I am experiencing issues with the scrolling feature. The feature is acting erratically, scrolling slowly or rapidly depending on how fast I swipe my finger. This issue has been present for several days and I have tried to troubleshoot it by reinstalling the app and updating my operating system to no avail. It is only occurring on the Facebook app and not on any other apps on my phone.

I would like the feature to be fixed so that I can continue to use the app smoothly. Please prioritize this issue and provide a solution as soon as possible."
Facebook generates its incomprehensibly massive revenue off of the account holders. The account holders own the personal data within the account. Common decency in business practice would uphold the priority of a strong symbiosis between the two. This is not the operating practice of this company. Unethical business practice is the dismal reality the account holders are left to face. And share holders are likely not far behind.,2,"
As a Facebook user, I am concerned about the ethics of the platform's operations and the impact it has on my personal data. The company generates massive revenue off of account holders, but does not prioritize their concerns as much as their own profits. This unethical business practice puts my data at risk and leaves me with no voice in the decisions that affect me. I fear that other shareholders may be similarly impacted by this lack of concern for ethical business practices."
"Ive been getting error fetching data errors every 20 seconds. I cant even use the app anymore. Ive tried all trouble shooting options. My last profile was hacked and no one responded to my emails about it, so I assume Ill have to make another profile again if this error doesnt stop on its own.",1,"As a user of the website, I am unable to use the app because of frequent data fetching errors that occur every 20 seconds. These errors are causing me significant inconvenience and frustration. Despite trying various troubleshooting options, I have been unable to resolve them. Furthermore, my last profile was hacked, and no one responded to my emails about it, which has made me feel vulnerable and worried that this error may not be resolved on its own. Therefore, I would like the website to provide a solution to this issue as soon as possible so that I can continue using the app without any interruptions."
"Facebook used to be cool then it went to trash as everyone realized its gov started and owned,then it helped the horrible outcome of our elections, and overall we all need to hop off it and goto FreeTalk45 for less policing and freedom to say what you want on your stuff. No biometric data needed. You shouldnt have to add personal Information to an app just to use it.",2,"
As a user of Facebook, I am disappointed in the direction that the platform has taken. I used to enjoy connecting with friends and family on the site, but I have since realized that its governance and ownership have degraded its quality. The platform's involvement in our elections has been problematic, and I believe it is time for us all to switch to FreeTalk45 for a more open and unpoliced environment where we can speak freely without fear of retribution."
"Im tired of being harassed, silenced, put in timeout for having an opinion. Im tired of not being able to love my country, President. God. Im embarrassed Facebook is even part of America! Not to mention they stalk you, listen in on your phone when you arent even using the app. Last night my roommate asked me where I got my runner rug, never did I search runner rugs, but yet the next morning Facebook is sending me runner rug ads! Facebook is a HUGE INVASION OF PRIVACY",2,"As a user, I am frustrated with the invasive and intrusive nature of Facebook. I am tired of being harassed, silenced, and put in timeout for expressing my opinion. I feel embarrassed that Facebook is even part of America, as it seems to be an invasion of privacy. Furthermore, I find it disturbing that Facebook can stalk me and listen in on my phone without my consent. Lastly, I am frustrated by the persistent ads for runner rugs from Facebook despite never searching for them myself.

I would like to have a feature that allows me to control my privacy settings and adjust my notifications to be more granular, so that I can choose which information and interactions I want to receive. Additionally, I would like Facebook to prioritize my privacy and security over its own profits and advertising revenue.

User Story: As a user, I want the ability to control my privacy settings and adjust my notifications to be more granular so that I can choose which information and interactions I want to receive, in order to maintain my privacy and security online."
"Facebook uses their power to censor posts and hide commentsposts related to topics aka PALESTINE that go against their prozionist, terrorist loving narratives. They willingly hide our posts, prevent us from sharing, and will go so far to delete postsstoriescomments and blame it on a bug. The Zionism shows. The racism shows. The prochildren murder lovers shows. The antisemitism shows. Dont use this app. Youll be happier without it. 

Respect for Apple for shutting down your money hungry privacy stealing scam.",1,"
As a user, I am frustrated with the platform's ability to censor posts and hide comments related to topics such as Palestine. The platform's pro-Israel bias and lack of transparency in its moderation practices have made it difficult for me to share my opinions and experiences without fear of retribution. Despite my attempts to report harmful content, the platform has repeatedly censored my posts and hidden my comments, blaming it on a ""bug"" rather than addressing the issue. The platform's Zionism, racism, and antisemitism are evident in its moderation practices, and I will no longer use the platform due to its harmful and discriminatory nature.

In contrast, Apple has taken action against companies that prioritize privacy over users' rights and have a history of data misuse. The shutdown of these platforms is a welcome move towards maintaining user privacy and security online."
My Facebook has been repeatedly hacked these past few weeks. Im convinced FB has something to do with it. Only way theyre allowing me to unlock my account is to send a full photo of my Government issued ID. Ughh no! Fb doesnt need my physical address and other info thats on my drivers license. What happened to email and text confirmations?? Out the door,2,"
""As a user, I am frustrated that Facebook has repeatedly hacked my account and is now requiring me to send a full photo of my government-issued ID in order to unlock it. This is not only inconvenient but also raises concerns about privacy and security. It would be more secure if Facebook used email and text confirmations instead of relying solely on physical identification."""
"Their updates have made it awkward to use. If you want to respond to a comment, you have to go out of the way to do so. The algorithm is poorly managed, theyll penalize you claiming it goes against their Community Standards when in reality, youve done nothing wrong. You cant get ahold of anyone to report any issues with the platform. It obviously politically motivated and biased, not too mention they wont stop bothering you about their personal agendas such as vaccination information that doesnt provide information at all. I wont recommend this app to anyone.",2,"
As a user of the platform, I am unable to easily interact with others and respond to comments. The algorithm is poorly managed and often results in penalties for seemingly innocent actions. Additionally, there is no way to report issues with the platform or address concerns about its political motivations. As a result, I will not recommend this app to anyone."
FB will do anything they can to get all information on you and sell it. They make it impossibly difficult and confusing to change your privacy settings. Its laid out that way so most people especially the older crowd cant figure out. Much better social media apps out there. Use something else! FB is dead!!,2,"
As a user, I want to be able to control my own privacy settings on the platform, including being able to change them easily and without difficulty. This includes the ability to see who can contact me, who can see my posts, and how my data is used. If I am not comfortable with this, I should have the option to opt out of targeted advertising and other data sharing practices."
"My phone contact list was stolen without my approval !!! 
My friend whos on my contact list bought a product and i was advertised the same product on the next day! Hows that possible if i never searched for such a product and my friend doesnt have a Facebook account! And I didnt even open my Facebook account or messenger for months!! Facebook is the only social app i have on my phone. 
and this happened many times. even my phone   number was shared without permission with advertisers who called me. 
I fear this app is a spying tool on peoples privacy. 
Do Not Install this App.",2,"As a user, I am concerned about the privacy of my contact list and phone number being stolen without my approval. I have never searched for advertisements or used Facebook's services to share my personal information. It is not possible that someone accessed my contact list without my knowledge or permission, especially if they did not even have a Facebook account.

I am also concerned about the use of my phone number by advertisers who call me repeatedly without my consent. This behavior is a violation of my privacy and trust in the app. I do not want to be a pawn in someone else's marketing strategy.

Therefore, I refuse to install this app and will not use Facebook or any other social media platform that compromises my privacy."
It has become increasingly obvious that it is virtually impossible to use the FB app and not have them tracking everything you do even when the app isnt open and youre signed out. There is little doubt in my mind the CIA is directly involved with Zuckerberg and Facebook and it was developed specifically as a tool to track people and collect data.,2,"
User Story: As a concerned user, I want to be able to control my personal information on Facebook and have complete privacy and security when using the platform."
"I dont like that Facebook collects our data and personalizes ads because it makes me look at more things to buy. Can we turn that feature off? I feel like its invasive. Also, there should be a way that we can pin important messages in groupchats on fb messenger.",2,"
As a user of Facebook, I want the ability to control my personal data and privacy settings, such as turning off the feature that collects and uses my data for advertising purposes. This is invasive and makes me feel uncomfortable while using the platform. Additionally, I would like to have the option to pin important messages in group chats on Facebook Messenger so that I can easily view them without having to scroll through long conversations."
"Lots of crashes being reported, never got an respond back, and crushes still there. Lot of fake accounts sending spam, and none of them was deleted after reports. Always answer its not harmful. Yes, if someone follow their link and loose money and personal information, its not harmful for Facebook but their standards do not care about you. 
Last one I was banned about Kyle and court ruled that he did nothing wrong. But Facebook thinks different way, court no matter to Facebook representatives, they strike you for 7 days if you support different option than Facebook",1,"
As a user, I am frustrated by the high number of crashes on this platform/website. Despite my attempts to contact support, I have not received any assistance or resolution to the issue. Additionally, many fake accounts are sending spam, and none of these accounts have been deleted after reporting them. This has caused me significant harm and inconvenience.

Facebook's stance on this matter is unclear. Although Kyle was banned for a different reason, his experience highlights the need for more fair and impartial judgments by the platform/website's representatives. I am concerned about my own safety and security, as well as the impact on my reputation and relationships with others on the platform/website.

I would like to see the platform/website take steps to address these issues and provide better support for users who are experiencing problems. This includes increasing transparency around the measures taken against fake accounts, providing more detailed information about user safety policies, and offering better communication channels for users to report and seek assistance on issues related to the platform/website."
"Facebook used to be about community and sharing. All it is now is a glorified data miner for your data and they are making billions off of you. You give them your soul and they give your soul to others. 

Its become nothing more than mindless tv with advertisements everywhere. All eyes are on you and ears and location and likes and dislikes, etc. 

Facebook needs to be illegal. Its practices are.",2,"As a user of Facebook, I value the platform's original purpose as a community for connecting and sharing information. However, I find the current state of the platform to be unethical and invasive. I am concerned about the amount of data that is collected from me and how it is used. Additionally, I feel that the platform has become more focused on advertising and less on personal connections. It feels like a mindless TV with constant notifications and targeted ads. I believe that Facebook's practices are unjustifiable and should be illegal."
My profile was hacked about a month ago. My email and password were changed so I wasnt able to get back into it. I was notified by email that this happened and followed a link to prove my identity. I submitted my personal information to this link and waited for them to confirm. After 48 hours they confirmed my ID and sent me a new password and a link to follow. It did not work. I emailed Facebook security to tell them it wasnt working and have not received a response in a very long time. I have contacted them now 3 times by email. I still have not received a response. I wish there was a phone number I could call to expedite this process. I am extremely dissatisfied with their service. If I could give a rating of zero I would.,2,"As a user, I want the ability to recover my hacked account quickly and efficiently so that I can regain access to my personal information. This includes having a dedicated phone number for urgent issues and effective communication regarding the status of my request. If Facebook fails to respond to my requests despite repeated attempts, it is unfair to assign a rating of zero."
"Listen, I know we all know about cookies and how the entire Internet is selling our information for profit all the time, but Facebook is the worst for it. Im pretty sure Facebook is even the CAUSE of it. You have ZERO privacy on facebook, its disgusting. Also racist censorship. Ugly app, ugly human who made the app hes probably a lizard. Do yourself a favor and just get off Facebook.",2,"As a user, I am frustrated with the lack of privacy and censorship on Facebook. I believe that Facebook is the cause of the widespread collection of personal information by companies and governments. I would like to have more control over my personal information and would appreciate it if the platform could address these issues."
"Facebook has become the network of choice for the Democratic Socialist Party. They push an agenda of misinformation and only allow for just one side of a conversation. That one side is that of the Democratic Socialist Party. If the view is not in their, Facebook, best interest then they, Facebook, will censor those views. Facebook doesnt allow for a fair and equitable distribution of information so its members can make an informed decision on their own. If I couldve given a lower rating than 1 star I would have! So if you wish to have every post censored and even have ALL OF YOUR PRIVATE MESSAGES READ AND CENSORED. Then by all means download this tracking app and have your life made public! If you like being able to separate your public from private life get MeWe and Parlor apps!",1,"As a member of the Democratic Socialist Party, I am frustrated with Facebook's lack of transparency and censorship. The platform only allows for one side of a conversation, which is that of the Democratic Socialist Party. If my viewpoints are not in the best interest of Facebook, they will censor them. This makes it difficult for me to make an informed decision on my own. I would give this app a lower rating than 1 star if I could. Instead, I suggest using other platforms that allow for a fair and equitable distribution of information, such as MeWe or Parlor."
Facebook turns people into products. They manipulate algorithms to spoon feed certain ideologies and to suppress others. All while making BILLIONS as they collect and sell every bit of personal information you provide. Youre literally just a human battery in the Matrix when you use Facebook. And free speech on the platform is highly suppressed. Theyre too busy catering to their woke agenda. Dont expect their alleged community standards team to be anything close to reasonable if youre not a full blown anarchy loving communist who hates America. It should be renamed community DOUBLE standards team. Youre better off deleting the app and watching how much better life can be when you dont have a 247 megaphone of actual disinformation doing everything that it can to control your perception of reality. Good luck and God bless. May the awakening continue...,2,"
As a user, I want to be able to post updates about my life without Facebook constantly manipulating algorithms to spoon feed certain ideologies and suppress others. 
I want to have the freedom of speech on the platform without it being heavily suppressed."
"The weak security allowed my account to be hacked. The Facebook folks that dont exist locked down my account and probably will elimininate by the account, just that there is no one to talk to they make no investigation and I end up loosing all my pictures, friends and memories saved there. They should have costumer service for more than d charge money to their customers. 

Not sure it is worth it to even download it",2,"
As a user of the platform, I am frustrated with the lack of security on my account. A hacker was able to gain access to my account and delete all of my pictures, friends, and memories. The Facebook support team did not investigate the issue and ended up locking down my account without any communication. This experience has made me question whether it is worth using the platform anymore. I hope that the company will take measures to improve security and provide better customer service in the future."
"I wouldnt want my information been sold and also Facebook doesnt check for fact checkers wether they are capable of judging without a biases. Its like 1 person researching all this information about everything which is too much for one person to handle.
I also think that suppression of information is and has been enforced which in itself is a violation of freedom speech.",1,"
As a user, I want Facebook to prioritize user privacy by not selling my personal information without my consent. Additionally, I would like Facebook to have more robust fact-checking measures in place to prevent the spread of misinformation and biased content. The sheer volume of information available on the platform can be overwhelming for individuals, and it is important that Facebook takes steps to ensure that users are not subjected to too much bias or misinformation."
"1. Zero privacy they monitor your camera, microphone, your browser, and all your apps!!! AND sell it!!! Talk about invasion of privacy. 
2. SO many ads every other post from my friends is an ad. I deleted my account. Waste of time.
3. Dating is literally THE WORST, zero filters!!!!! Scrolling through. Every. Single. Scrap. In. A. 100mile. Radius.
Did I say every single one??? No joke. Waste of time.",2,"
User Story: As a user, I want to have my privacy respected and not be monitored or sold without my consent.

User Story: As a user, I do not want to see ads in every post from my friends, as it is waste of time and takes up valuable space on the platform.

User Story: As a user, I want to have privacy filters in place so that I can control who sees my posts and information."
"Not only has face book deleted several accounts Ive made because one of my old accounts got HACKED, it took months for me just to make a new one and I couldnt even put my full name or it would be deleted 24 hours later also now that I do have Facebook again after a couple weeks of having it, it wont let me post or even look at other peoples pictures without saying it cant fetch the data when I know its not WiFi or service it still will not let me post and its been several weeks, also why is Facebook so hard to get ahold of I still cant get a response! So this is my last attempt",2,"As a user who has had issues with creating and maintaining an account on Facebook, I am writing to request a solution for the following problems:

1. Several accounts have been deleted by Facebook due to one of my old accounts getting hacked.
2. Creating a new account takes months, even though it should be faster than that.
3. The platform is not allowing me to post or view other people's pictures on Facebook, despite the fact that it is not a WiFi issue and I know that service is still available.
4. It has been several weeks since I was able to post on Facebook, and I am unable to get any response from their customer support team.
5. As a user who has had a negative experience with creating and maintaining an account on Facebook, I am requesting a solution for the above issues so that I can use this platform without any further difficulties."
You app is really lousy I have been hacked and to no avail they stole all my info and photos cant even sign all they got all my passwords and screen names now I am blocked your help services are really bad too they are no help whatsoever. Please help !!!!!!!!!,2,"
User Story:
As a user of the app, I want to be able to trust the platform's security and have my personal information and photos protected from unauthorized access or theft. I also want to be able to easily recover my passwords and screen names in case they are compromised. Additionally, I want the help services provided by the app to be effective and helpful in resolving any issues that may arise."
Up until yesterday I was always able to edit posts I made on personal pages from my phone on the FB app.  Today cannot. I can only edit posts if I use the desktop version on my cell phone browser or from the computer. Using the FB app I cannot edit anything. In fact when you click those 3 buttons in top right even what you see if different. What the heck Facebook?  I even reported issue.,2,"
As a user, I want to be able to edit posts I make on my personal page from my phone using the FB app, just as I have been able to do until yesterday. However, I am now unable to do so. Instead, I can only edit posts if I use the desktop version on my cell phone browser or from the computer. When trying to edit a post through the FB app, the buttons in the top right of the screen appear differently and I am unable to edit anything. This is frustrating and makes it difficult for me to keep up with my personal page's posts."
"I was hacked back in April, and lost 10 years of memories and pictures and everything and tried so hard to get back into my account and its impossible to communicate with anybody from Facebook. It pretty much runs itself. Mark is a genius. But now Im trying to reset up accounts and I cant remember the password and when it says try another way its still asks for your password. Now I just want to set up a whole new account but Im debating as to whether or not I should even bother. What a pain in the butt and I could see that from the reviews theres a lot of other people that dont like Facebook either.",2,"As a user, I am frustrated with the difficulty I have had resetting my account on Facebook due to a recent hack that has resulted in me losing 10 years of memories and pictures. Despite trying to communicate with Facebook support, it has been impossible to get back into my account. The process is lengthy and asks for my password multiple times, which I can't remember. Now, I am considering setting up a whole new account but am unsure if that will solve the issue. Many other users have reported similar issues with Facebook, making me question whether or not to continue using the platform."
For some time Facebook fact check had been branding various posts as misleading info such as screen shots from CDC website or WHO directly. When pushed to remove or explain why the complaint gets no response and to date fake check still blurts post,2,"
As a user who has noticed false information being spread on Facebook fact-check's platform, I would like to see them respond to my complaints and provide an explanation for their actions. It is unacceptable for fact-checking organizations to mislead users by spreading false information, especially when it comes from a reputable source such as the CDC or WHO. I believe that Facebook should take responsibility for ensuring that its platform does not host false information and provide an explanation for why they are still allowing this to continue."
On a pretty large but still limited data plan and havent hit the cap almost ever. Get a warning that Im close so I check whats going on. I see within the last 25 days FB has used 6G of data. Im thinking the reels feature they just added is preloading videos.,2,"As an avid user of Facebook, I am frustrated by the frequent warning messages that pop up on my phone reminding me that I'm close to reaching my monthly data cap. I have a limited data plan and haven't reached the cap yet, but even so, I receive these notifications frequently.
Recently, I noticed that my usage has been increasing significantly in the last 25 days, and I suspect that this increase is due to the new Reels feature.
I would like to request a solution from Facebook to reduce my data usage for the new Reels feature.
This would be helpful as it would allow me to continue using the platform without the constant warnings and also prevent any further disruption to my phone's internet connectivity."
All day it has been saying no internet connection and not posting on my story and not loading my timeline like Facebook has just completely crashed. So I uninstalled the app and reinstalled it and still saying no internet connection but Im on WiFi also tried on my cellular data and I can not log back in. This needs to be fixed ASAP!,1,"
As a user, I want the ability to post updates and share content on Facebook without any issues with internet connectivity or loading times. If there are any problems with the platform, it should be resolved as soon as possible so that I can continue using it without interruptions."
Facebook please help me login to my Facebook account someone hacked my Facebook account and I really need your help please I have personal information there that is really personal  please can you fix it,2,"
User Story: As a user of the platform, I want to be able to log in to my existing Facebook account without any issues, so that I can access all my personal information securely and avoid any potential security threats.

Acceptance Criteria:

* The system should allow me to enter my email address and password to log in to my account.
* If the login is successful, the system should display a message indicating that the login was successful.
* The system should verify my account information and ensure that it matches the information stored in the platform's database.
* If there are any issues with my account, such as a hacked account or incorrect password, the system should notify me of the issue and provide options for resolving it.
* Once the issue is resolved, I should be able to access my personal information securely and safely on the platform."
I know it was my fault but I wasnt thinking ! Its so easy for someone to scam you and then try and scam your family and friends ! Facebook doesnt care either unless you buy an oculus ! I cant get back into my Facebook and my friends are saying this person that took over my Facebook is begging for money. Facebook is horrible ! They collect your data and dont care about you .,2,"
User Story:
As a user who experienced scamming on Facebook, I want to ensure that the platform takes necessary measures to prevent such incidents from happening again, especially when it comes to protecting users' personal information. Specifically, I want to see Facebook implement more robust security measures to prevent data breaches and improve their privacy policies so that they are transparent about how they handle user data."
