app_review,app,type
It sucks know it keeps changing my step target and says updating,Samsung Health,problem_report
Since 10/20 update my watch is no longer connecting to my phone.,Samsung Health,problem_report
i have a gear and want use .. after install i open and popup come out show the app stop working..,Samsung Health,problem_report
"About 3/4 of the time that I try to check my heart rate, it restarts my phone.",Samsung Health,problem_report
All good but distance showed and time for it is wrong! Did 45 min of walk showed like 13.,Samsung Health,problem_report
I can't get it to open or connect. It just says server error.,Samsung Health,problem_report
"Not consistent. Ran it side by side on my old Samsung J7 & my new Realme 8 5G with same data for a week, and at the end of the day while the Samsung registered nearly 2000 steps, on the Realme it didn't even register 100 steps.",Samsung Health,problem_report
When I'm in the car it counts steps and eventually says my target is reached!it's not right at least we should always be carefull to turn it off when on the car.,Samsung Health,problem_report
I am unable to connect my huawei band 7. The app does not show the band at all. Tell me what to do now.,Huawei Health,problem_report
"Sleep data ok on watch but not logging on health app still, even after update too current version ending 331, not worked all this year . App will record naps ok now, Still not sorted .",Huawei Health,problem_report
"overall, the app gives me all the data I need. but lately, I have been experiencing hanging and crashing upon opening. please resolve this issue. thanks now, it can not record my activity if I am not connected to the internet..",Huawei Health,problem_report
App doesn't save my height and weight. I have tried multiple times. Can someone help with this?,Huawei Health,problem_report
"App contains only walk, run and bike activities. I can't sync with linked Google fit account. No heart rates, no sleep data",Huawei Health,problem_report
Doesn't work with my GT watch anymore. Keeps saying update in appstore but there there is no update available to fix. Updated app doesn't fix.,Huawei Health,problem_report
"Not able to connect my watch gt2 with this app,I don't know how to resolve it",Huawei Health,problem_report
Synchronisation with google fit and other apps is not working.,Huawei Health,problem_report
Can't sync sleep data since last update (on Samsung Galaxy J6+),Huawei Health,problem_report
"Useless since last update. It won't sync any data, so everything previous is gone. When I want to see sleep records, it halts immediately. Reinstalled it today, everything is the same. Left a review yesterday, that has also been removed...",Huawei Health,problem_report
"Not able to update device list. Purchased honor band 4, to get it paired it is required to update the list of devices but always getting message of no internet connection, but internet connection is working.",Huawei Health,problem_report
"Does not work with the Band 3, please advise if upgrade is happening and when otherwise I've made a mistake by buying the band 3!",Huawei Health,problem_report
Just bought the Huawei scale 3 and I can't find it on the devices list... So i can't pair it and can't use it,Huawei Health,problem_report
Honor band 5 is not showing in App despite several attempts to Add device in Smart Band. Only honor 3 is shown and on selecting same when trying to pair with Honor Band 5 it does not.,Huawei Health,problem_report
"Terrible. On Honor Magicwatch 2 dont have Weather, keep saying check Internet connection even Internet is turned on",Huawei Health,problem_report
"TruSleep data now available again thanks to bug fix so increased stars. A great feature for me is I no longer miss my phone calls, as my band alerts me to incoming calls.",Huawei Health,problem_report
everything is awesome but i can not download or update watch faces ... fix it,Huawei Health,problem_report
App not working . Not able to connect with my Huawei band 4 . Please fix it,Huawei Health,problem_report
"I was happy for the whole year with this app until the latest update which made me lose all my data that I've been recording for more than a year. I've been also trying to open it and it doesn't work, my devices have disconnected",Huawei Health,problem_report
You guys screwed the app... Not able to open after recent update... Asking to update from Huawei app store so funny...,Huawei Health,problem_report
"The general performance works great except the music app, when you take control of the music from the band it does not work some times, the band shows a message, please start the music app on your phone.😒",Huawei Health,problem_report
"Entirely offline? Can't connect to Google Fit, can't store data online ...",Huawei Health,problem_report
Continually crashing since Android 10 update! Even the update with the bug fix hasn't fixed the issue!,Huawei Health,problem_report
I can install the app but I can't log in,Huawei Health,problem_report
Just got a watch gt and it doesn't show on the list. Means I can't even use the device as it won't let me set it up.,Huawei Health,problem_report
"Looks like the app is nolonger working on Samsung phones...S10, or is it me? It tells me to update from Huawei appGallery to a newer version.4.0.0. Google playstore must just remove this app here, it is nolonger working on Android phones.",Huawei Health,problem_report
"Easy to use app, but has numerous bugs. The biggest of which being that it refuses to accept that you have an Internet connection, and when you try to press the button that lets you change the watch face, you are presented with the white screen of death.",Huawei Health,problem_report
I have just updated the app but it is not opening.,Huawei Health,problem_report
"Disappointing, waste of time energy and data do not download this fake app not responding to network at all",Huawei Health,problem_report
The Colorband A1 app was 1000 times better. The sleep tracking doesn't make sense and my band doesn't count steps when I push my baby in a pram. The A1 did. Sometimes newer technology isn't necessarily better.,Huawei Health,problem_report
Since daylight saving finished. It doesn't record an accurate sleep time.,Huawei Health,problem_report
After thr latest update I can't access the app. It doesn't sync with Google fit app either.. I have bought an expensive huawei smart watch which is just a digital watch for me.. Dear huawei please fix the bug. Disappointing for a big company like huawei to do such things.,Huawei Health,problem_report
"Flat out doesn't work. Profile never ever saves, you can reset it 10 times doesn't help. So many glitches too many to mention. What a pity, good looking app that is so frustrating because it just doesn't work. I use it only for workouts as the rest is useless.",Huawei Health,problem_report
Cannot install Apps in my gt2 pro using my samsung phone,Huawei Health,problem_report
"Does not worki properly, doesn't find my device, can't Connect with it.",Huawei Health,problem_report
"Can't use my Fitbit. Any time I'm typing using the keyboard, phone defaults to home screen. Have to push everything 3 times to get a reaction. Not impressed. This is my 3rd Huawei, it will be the last.",Huawei Health,problem_report
After update to version 9 it drains battery from time to time. Also smart alarm doesn't work at all wit huawei bands.,Huawei Health,problem_report
Please fix the connectivity issue as it gets disconnect after some time and i need to reconnect it manually previously it was working fine but with new update i need to struggle with this issue which is annoying kindly fix it!,Huawei Health,problem_report
This app not properly work and don't cpunt step time taken long plz download Samsung Health.,Huawei Health,problem_report
"Dont work well with samsung galaxy s8!cant change watch face in app,cant uppdate watch!why?",Huawei Health,problem_report
"i am having trouble pairing with Honor bt scale(AH100), is there anyway to pair without going thru update checking all the time?",Huawei Health,problem_report
I just updated health App yesterday and your app mention that we need new version of mobile 4.0 which is not available in Android phone . My all previous data is of no use . What I gonna do with your watch without app ? Please fix it,Huawei Health,problem_report
Stopped connecting with my one plus after recent update. Cannot find when pairing,Huawei Health,problem_report
I cant pair my honor band 5... Its says update to 4.0.0.sth .... I hate this app... Got a mew product and it doesnot work ...,Huawei Health,problem_report
Doesn't even load or open on Galaxy S20. I have a GT Pro 2 watch that i can't even setup. Appalling!!!!!,Huawei Health,problem_report
Can not enable continuous heart rate monitoring. Connected with honor band 4-906,Huawei Health,problem_report
Watch faces for my honor band 5 aren't showing.... It says server error....,Huawei Health,problem_report
Love this app but the sleep sync from my Gt2 watch hasn't worked since going into 2020!,Huawei Health,problem_report
Brought the same Brand scale . But it can not connect.,Huawei Health,problem_report
Stopped Working. After the latest update it has stopped Working on my Oppo Reno 10x Zoom with Android 10. Please do something so that it starts working again. Before it was working perfectly fine.,Huawei Health,problem_report
App was perfect up until the last update.. Now it will not even open with out giving a era message. I'm going to delete if its not corrected by Monday.. 4/27/2020..,Huawei Health,problem_report
After the update watches face option is not showing. Worst application ever i have used MI band but never face such type of service.,Huawei Health,problem_report
Crashes on P20 Pro when you click to see the details of the individual exercise records.,Huawei Health,problem_report
It says update Your App but i installed the recent app from playstore,Huawei Health,problem_report
Loses connectivity from smart band far too often and is very difficult to reconnect.,Huawei Health,problem_report
The app constantly unpairs with my band 6 and whenever you play you music on your phone it doesn't reflect on the smart watch.,Huawei Health,problem_report
The update is unable to store any data it does not show any thing just the step count for the day destroyed the app,Huawei Health,problem_report
I have a blackberry dtek 60 and honor band 5 . But i cant change my watch face in this app. Plz help me to fix this problem . Tbx,Huawei Health,problem_report
Automatic log out now I can't login or do anything if I uninstalled all data will be lost wrost app,Huawei Health,problem_report
I use this app with Honor band 5 and after my band to lasted version my band 5 turn to brick mode how can i fix this,Huawei Health,problem_report
"Still 1star, sleep app is/I'm understanding it now, but my Honor band 5, is miss reading the step count, out by 133steps, I found out yesterday. Can you fix it PLEASE???",Huawei Health,problem_report
"Good for a lower end fitness tracker app, but sync to Google fit and myfitnesspal is broken beyond being useful.",Huawei Health,problem_report
Not able to access the huawei health... it asks for installing Huawei app gallery but could not find it in playstore. Please help me for the next steps.. I am not able to access health app at all..,Huawei Health,problem_report
The sleep or steps data is not in sync properly with in the app.,Huawei Health,problem_report
"Can't find WhatsApp, Facebook or Instagram on the app for notifications. Everything is enabled and still not showing, its useless when it comes to notifications and I keep having to reach to my phone to check if got any... Not good when working out.",Huawei Health,problem_report
No more updates? I guess I have to throw this watch. 🙄🙄🙄,Huawei Health,problem_report
Does not see Huawei band 4 or list in the band section,Huawei Health,problem_report
"I have a Honor band 5 , not able to see it in the app to connect my band nor able to update the device list",Huawei Health,problem_report
Having lots of problem in operation for heart rate monitor. Sometimes work and breaks in between. Not consistently monitoring while wearing the watch.,Huawei Health,problem_report
I heared customers out of China could use new watch faces but I couldnt find shuch ability. Also weather notification dont work. I am disappointed really.,Huawei Health,problem_report
This will not connect to my honor smart scale ah100. Please fix,Huawei Health,problem_report
It's asking to update most recent version. I have updated it but no use.,Huawei Health,problem_report
App doesn't not work on my poco X2 I don't able to connect my honor 4 band,Huawei Health,problem_report
I can't use the application because of updates....they ask to update 4.0.0.in HUAWEI App gallery but I I using Samsung...in Google play store there is no updates available...so it's not fair....really disappointed...worst service ....,Huawei Health,problem_report
"Huawei takes Huawei Wear off the play store, now Huawei Health does not support my talk band b2 yet Huawei Health tells you to use an app that does not exist on the play store",Huawei Health,problem_report
Useless. Impossible to set correct profile info. Always defaults back to 15 feet 3 inches height and 43 lbs weight.,Huawei Health,problem_report
"iOS version is as good as Chinese communism, doesn't work at all",Huawei Health,problem_report
no dark mode no achievement recorded no weekly / monthly target shown. no stress data syncing with running band takes a hell lot of time. pls fix this asap in new update.,Huawei Health,problem_report
I can't receive message notifications on my Honour band 5. Everything else seems good so far.,Huawei Health,problem_report
"Unable to use the app as it says a 4.4.0 version is required, which' isnt available on app store.i am unable to use honor band 5.such a scam",Huawei Health,problem_report
"Last update bring cool view, but It cannot connect/pair with smart band ""my  band 2"" it will be very good if this can be available on the next update",Huawei Health,problem_report
In this version i can't check my sleep data! On the watch displayed info but when i try to get data in my application i cant get it! To write me invalid sleep data when try to synchronise,Huawei Health,problem_report
"A failed application in every sense of the word, data such as weather is not synchronized and also does not link with the band at the required time",Huawei Health,problem_report
"Really!!! I cant even log on to the app due to ""netrowrk error"" when my wifi is running perfectly fine, this is RIDICILOUS!!!!! Ive been trying to log in for 4 days now",Huawei Health,problem_report
Not able to login after reinstalling the app please help,Huawei Health,problem_report
App not working. Asks to install mobile services. After installing the same issue persists.,Huawei Health,problem_report
"Was an ok ap until the last update. No it's constantly loosing connection. Also won't let me purchase new watch faces. Frustrating. New update today, now it just hangs on the start up screen. Reducing my rating",Huawei Health,problem_report
Failing to update the device list despite my strong internet connection. And this is not even a new bug. It still keep coming up whenever I install this app again to my phone. Utterly useless Huawei!,Huawei Health,problem_report
Adding photos for watch faces not available in India. Please fix it soon.,Huawei Health,problem_report
"Was working with my Huawei wrist band and Samsung phone for 6 months and after software upgrade, doesnt work at all !!!! Why ....??? Do I have to throw away my wristband or my phone ???",Huawei Health,problem_report
"It was good until the last update,after that the sleep recording is not working. Please fix it.",Huawei Health,problem_report
This app is so hard to sign in. It just a watch app. Not a bank app. If i can i want to give this app 0 star. Please fix it. I dont want to buy any watch from huawei. It so annoying.,Huawei Health,problem_report
Unable to connect honor band 4 with the app.. Now what I will do just tell..,Huawei Health,problem_report
Hi. My device stop having the function to measure SpO2 level. It's Huawei Honor band 6. Please fix this.,Huawei Health,problem_report
Was working fine until I got a new phone but now my band 4 pro won't pair with the app. Sort it out,Huawei Health,problem_report
The app is not working. It's asking all the time to update through Huawei App Gallery which is not available on play store. I cannot synchronize my Huawei Health Band 5 to the app. What's the use of the app if we cannot even use it!,Huawei Health,problem_report
The petal map is not working in Huawei gt 2e.. kindly fix it asap.. navigation is very much needed..Its showing its not available in your country..Kindly launch it for India ASAP.,Huawei Health,problem_report
Its not working properly. Always show permission needed even after allowing all the recommended,Huawei Health,problem_report
"The app suddenly stopped working for me, erasing all my data. Tells me.to login to my Huawei ID and won't let me click anything. Very disappointed",Huawei Health,problem_report
"the update was bad, i have walked 12,000, 11,000 , 10,000 and it recorded small very inaccurate.",Huawei Health,problem_report
After reinstalling app my all data was gone No support for data storage in cloud or google account,Huawei Health,problem_report
Not able to find my honor band 5 in the device list,Huawei Health,problem_report
Horrible app. Doesn't count the steps & the distance in minutes properly at  all. Very very bad app. Needs immediate rectification.,Huawei Health,problem_report
very disappointed after update because can't connect my Band 3. lousy...😡😡😡,Huawei Health,problem_report
It worked fine for a while but not my device won't pair with the app so its useless to me. Can't find any help to fix it either.,Huawei Health,problem_report
Please provide necessary updates.... Lots of issue in the app,Huawei Health,problem_report
Watch faces cannot be uploaded. Used to work good on Galaxy note 10 plus but not anymore .,Huawei Health,problem_report
this app is good but some time the app's pair button does not touch so I am giving 3 🌟🌟🌟,Huawei Health,problem_report
"Was working well until the GPS feature seemed to disappear. Midway through  a several week long marathon training programme, the app now no longer  tracks distance correctly, failing to display any map data at all.",Huawei Health,problem_report
Requires latest version of Huawei Mobile services that has to be downloaded from Huawei App Store...and is not available on Google play store...not acceptable....,Huawei Health,problem_report
"Rubbish can't connect my Huawei watch to my Samsung, don't get",Huawei Health,problem_report
"Please fix, i can't change or download new faces. It says unstable connection but I have stable internet.",Huawei Health,problem_report
"Cant pair my band to my mobile, app sees the band but cant pair. What a joke.",Huawei Health,problem_report
My band is useless as this app is not working at all. Asking mubile Services 4.0 and it's not available at playstore. I don't know which kind of services you are providing. I am norlt gonna recommend to any to buy Huawei products.,Huawei Health,problem_report
Since the last update my health app doesn't work as i open it close by itself... Kindly fix it,Huawei Health,problem_report
This is not connect to my band but I will try to pair and it is paired to my device,Huawei Health,problem_report
Way to ruin your reputation. I couldn't even use my band to check the time now thanks to your stupid updates.,Huawei Health,problem_report
After the update the app keeps on telling me the app is unable to connect to the internet and it closes on its own,Huawei Health,problem_report
"I have changed my mobile phone, to redmi note10, now my cycling could not be tracked by this app. I'm using Huawei band 2. No response from Huawei Health team today is 19 Feb. 2022",Huawei Health,problem_report
Old app is good don't update the app lot of bugs with new app . Downgrade  the app to march 2017 it doesn't track phones pedometer,Huawei Health,problem_report
Worst app ever . Every time I login it show to download more recent version n there is no recent version available on play store n there is no huawei app gallery. Fix this bug immediately or give my money back for my honor band5,Huawei Health,problem_report
"Not happy as I cannot pair my honour band 5, waste of time and money sending band back for a refund.",Huawei Health,problem_report
The app has to connected manually watch to transfer Dat from the watch,Huawei Health,problem_report
Can't seem to get this app to work in realme phone. No notification,Huawei Health,problem_report
an app where i have to keep reinstalling since my honor band 4 keeps disappearing. hassle. fix that bug already. make this app great again,Huawei Health,problem_report
In add section it is not showing honor magic watch 2 then how do we connect the watch to this app,Huawei Health,problem_report
It did not work on motorola one vision. It was show that need new version of app gallery which i installd but even that it continue to show the same. So i installed HMS core and now works perfect. But yes it drains the battery,Huawei Health,problem_report
"Got the Huawei watch, like it but app does not show heart rate results, why??? Surely it should be base function of device and app????",Huawei Health,problem_report
Watch not connecting automatically on oppo device please fix issue,Huawei Health,problem_report
Realme xt not supported watch faces and dark mode in honor band 5 plz do something I only have realme xt phone,Huawei Health,problem_report
All YouTube videos talk about a large watch face library in the app for the fit... I do not even have watch faces in the app at all... I'm using a brand new fit watch and the latest app and firmware... Very disapointing,Huawei Health,problem_report
After update apps can't run in background when exit from the app,Huawei Health,problem_report
Don't buy Huawei Honor Band if you don't have a Huawei Phone. Waste of money because it won't work,Huawei Health,problem_report
Needs serious updates. It doesn't show maps after the first use. Step  counter is also defective,Huawei Health,problem_report
"Use Xiaomi phone can't not pair or support this app with my huawei gt 3 runner,damaged !miui 13 terrible!",Huawei Health,problem_report
"Sleep data is not working properly. Very upset, this problem is facing since new year.",Huawei Health,problem_report
"Outdated app. Does not sync with Huawei Watch GT2 Pro (""not compatible""). Beware! Huawei asks to download an out-of-store .apk to use your smartwatch. Great hardwar but troublesome software. Find version from 2020, it will work.",Huawei Health,problem_report
App is not working at all after the recent update.,Huawei Health,problem_report
"Weird. Was working perfectly, then on version 511, syncing w Honor Band 5 always stops ard 78%. Naps gets synced, but sleeps don't. The band does show sleep detected.",Huawei Health,problem_report
"still not fixed :( Google fit syncs sleep now. does not sync heart and sports info. pls allow us to add our own activities info captured on honor band does not include steps climbed. pls have find my band feature, and also band to auto track exercise",Huawei Health,problem_report
For the love of God why won't they fix the height and weight glitch in the profile settings?!! No matter what I do is defaults to 14 feet tall and 65 pounds!! This cannot be hard for them to fix!!! Obviously they don't care.,Huawei Health,problem_report
I can't pair my watch on OnePlus 8t. Telling me it doesn't support this device .and it says could not update device list pls check your network.mywatch is Huawei gt 2e,Huawei Health,problem_report
Not compatible with Huawei Body Fat Scale 2 pro. Unable to locate the device. Please help to update the app.,Huawei Health,problem_report
So just got my Honor MagicWatch 2 and now I can't even use it??? What the actual hell! I wasted my money on a smart watch that can't even function as a watch? What an absolute joke. Huawei should be ashamed but they won't.,Huawei Health,problem_report
"Does not support ios notifications. Bought a watch for my wife, but whatsapp messages wont show up on the band 6.",Huawei Health,problem_report
"Has suddenly stopped logging my route. Just provides a random route. Oddly, it does log correct mileage. Answers please.",Huawei Health,problem_report
App continuosly showing error of huawei service requires most recent version of 4 and all and I recently bought honour band 5 which I think is now waste of money as I'm unable to connect with the app FIX IT ASAP AS IT IS VERY FRUSTRATING,Huawei Health,problem_report
It bombs out A LOT! And interferes with other apps,Huawei Health,problem_report
"Can't pair watch 3 with s21 ultra, alway ask for update app which is already updated",Huawei Health,problem_report
Can not find honor band 5 in the list of smart band devices.,Huawei Health,problem_report
I have a honor band 4. Sleep data sync has stopped working since june 28. I updated the app but it doesn't help. This had happened once again in the past but then updating the app solved the problem.,Huawei Health,problem_report
"The app stopped working saying that u need ""huawei heatlh requires a more recent version of huawei mobile services 4.0 or later to work properly. You can get the latest version in Huawei app gallery"". When we don't have huawei mobile how to get the current version app.",Huawei Health,problem_report
"I've bought Huawei smart scale AH 100. It needs Huawei Health. I have smartphone with Android One. Huawei Health requires Huawei Mobile Service version 4.0.0 or later, but in Google Store there is only version 3.0.3.300! Now I am a ""happy"" owner of stupid scales. Isn't that a cheating buyer?",Huawei Health,problem_report
I have an honor band 5 and this app will not correctly record my heart rate or my height. the band itself is really good but the companion app has a few bugs that need ironing out.,Huawei Health,problem_report
"After i updated to android 10 my huawei honor band 5 seems go wrong. If theres a phone call, the notif will popup. But not for whatsapp and other apps. Please help",Huawei Health,problem_report
my band 4 is not visible in your app but band 3 is,Huawei Health,problem_report
I couldn't connect with the smartwatch but instead app tells me to download the same app from the different site. I can download the app but it became as file and did not come out as an app.,Huawei Health,problem_report
Can not open app says its not latest version. Why isn't it the latest version 😡😡😡😡 please hurry up and release new update,Huawei Health,problem_report
Post-update: I can no longer set which apps gets to send notifications to my watch. The ONE THING I needed this watch for and now its gone.,Huawei Health,problem_report
My call is automatically received when connect my watch after this latest update only show this problem OnePlus phone's...plz solve my issue..,Huawei Health,problem_report
Impove the step count system. As i m using honor magic watch 2 connected with huawei health app. Now the step count in app n watch is clubbed. Which is to be fixed.,Huawei Health,problem_report
"When it works it's fine, however the heart rate intermittently reports double. I have updated the firmware on my GT2 and updated this app.",Huawei Health,problem_report
I just got the band 6 but the heart rate zones are not syncing,Huawei Health,problem_report
Huwaei help me please. My app is up to date but still it keeps asking me to update. My watch wouldnt add in the app so I couldnt change time. Kindly help me out.,Huawei Health,problem_report
This app is not useful I use iPhone 13pro but the app is stuck like 2gb ram phone,Huawei Health,problem_report
"It keeps changing my maximum heart rate to the default one. So, impossible to accurately track calories burned, fat zone, aerobic and anaerobic zones 😣",Huawei Health,problem_report
"The app worked amazingly, but then I upgraded and now it doesn't work at all. Does not even want to open 🙌🙄😤 extremely frustrated.",Huawei Health,problem_report
Previously working but now everytime says require a new version.May be u people got corona and not able to fix this error for one month.,Huawei Health,problem_report
The health app stop syncing the sleep data from the honor band 5. The app displayed no sleep data although the band itself displayed the sleep data. Same problem as others reported recently.,Huawei Health,problem_report
No update since two Years. When we will expect update?,Huawei Health,problem_report
Cant connect magic watch to my mi phone using this app,Huawei Health,problem_report
Latest update does not sync heartrate data or profile data. PLEASE fix! Using Samsung s8 and Huawei watch 2. Was working perfect yesterday before update.,Huawei Health,problem_report
Beautiful app. If only I could pair my band 6 with my phone,Huawei Health,problem_report
"I just install app , I see after some time that app show some steps without adding honor band . App shows calories and steps without band addition. Please huawai team solve this bug in next step.",Huawei Health,problem_report
After updated band fireware . getting some issue with app and band. pedometer reading show diffrent in band and health app. its problem is intermittent.,Huawei Health,problem_report
The kcal measurement is completely wrong! The wrong data is also passed to other apps like MyFitnessPal. Fix it!,Huawei Health,problem_report
My sleep data is not being synced in app shows no sleep data even though it shows in my watch magic watch 2 the problem occurred may be after watch update,Huawei Health,problem_report
"The tracking is good, work well with my Honor Band 5. However the apps got stuck/not responding sometimes when choosing Course. Fix this and the apps will be perfect for me",Huawei Health,problem_report
Sometimes its not work on my oppo f7 mobile..plz suggest what can i do??,Huawei Health,problem_report
"My app used to work just fine, but it stopped counting steps out of a sudden and says that my ohone doesn't support steo count 🙄 can I fix that?",Huawei Health,problem_report
Why app is not opening on my oneplus 8 pro..its showing download latest version from huawei app gallery...i did that also but still not working..,Huawei Health,problem_report
Constantly crashing and unresponsive even on their own handset's. Get your finger out and eitgervreplace it or get someone who knows what they are actually at to sort it out. Sick of it at this stage.,Huawei Health,problem_report
"Why I can't change the watch faces.?.the screen shows nothing when I click the watch faces..few days ago,I can change my watch faces..",Huawei Health,problem_report
Nice interface (Version 8.0.2.317 wearBeta) but it does not record your heart rate. Already tried refresh the page and test for a week still show No Data Found. Please fix this problem.,Huawei Health,problem_report
Very inaccurate data. The walking counter jumps multiple times without doing anything. I have walked over 3.5 km today but shows only 200 mts with 25 steps.,Huawei Health,problem_report
"Hi, the app is really great, I used for my GT 2 watch. But I cannot find my watch GT-3, my phone says I need an updated version of the app",Huawei Health,problem_report
"Can't get it to work on Samsung M31, says it requires Huawei Mobile Services 4.0.0, but doesn't work even with the other app being installed. Now it keeps crashing.",Huawei Health,problem_report
"The app requires mobile services 4.0.0 while store has 3.x.x, not working for months now",Huawei Health,problem_report
I can't seem to find my smart watch model on my Huawei health.... It kept asking me to update my app when it's already updated... Help... I'm using vivo v21 phone & Huawei gt 3,Huawei Health,problem_report
"Honor Band 6 - Does a few things well, but the basic stuff isn't even working reliably. Latest is stress testing no longer working. Closed system means no 3rd party apps either. App and firmware never get updates (July 2020 is the last ffs)",Huawei Health,problem_report
I just purchased huawei watch GT and wont let me pair it. It says app needs an update and brings me again to the app. No updates found. Unable to use the app,Huawei Health,problem_report
After the recent update the data sync isn't proper. Doesn't display the current day's activity at all. Hope you fix this soon. Disappointed with the update.,Huawei Health,problem_report
The gps doesnt work with xiaomi.. need to figure it out,Huawei Health,problem_report
When the app is cleared it doesn't work in the back-end.,Huawei Health,problem_report
My wife and I have the same band yet her app shows the details of her exercise such as performance while mine remains blank. Is this an issue with my band or just a difference in software on our phones.?,Huawei Health,problem_report
Does not work unless installed on a Huawei phone. Tech supports suggests side loading rather than fixing their own stupid app.,Huawei Health,problem_report
Latest update a disaster. App crashes constantly. Can't enable sleep tracker any more.,Huawei Health,problem_report
Its sad to see Huawei smartwatch cannot be connected with Android Wear anymore. Now need to update to latest Huawei Mobile services which only available thru Huawei App Gallery. I cant connect my Huawei GT with my new phone which is not Huawei phone.,Huawei Health,problem_report
Resources not being Download even if there is strong internet connection and not able to connect smartwatch,Huawei Health,problem_report
"This app is not working now. It is forcing me to download Huawei mobile services. Why Huawei? On Google play store, mobile services app is of old version so one has to download it from Huawei app store. Pathetic.",Huawei Health,problem_report
Continuous heart rate is getting disabled automatically... please fix it,Huawei Health,problem_report
"I used to use this all the time but since the last update the step counting had gone nuts. It will copy paste the number of steps from adjacent days, eradicating the true stats in its path.",Huawei Health,problem_report
My band 3 pro is not available in the list of smart bands in the app,Huawei Health,problem_report
"It stops recording run the moment you stand still. If there is a setting to disable this, it is obscurely hidden. Unusable for running, unfortunately.",Huawei Health,problem_report
"The performance of this app is very poor, and some parts of the app just don't work. It takes several minutes to synchronize sleep data between Huawei band 4 and this app installed on Huawei Y6. And after the sync the app still displays 'no sleep data' message",Huawei Health,problem_report
..help please! anyone here using huawei smart band 3e? just want to know if why my smart band suddenly got disconnected then i cant connect it back again? how to fix this?,Huawei Health,problem_report
Issues keeps disconnecting then connecting needs fixing was good but not so much now,Huawei Health,problem_report
"The continuous heart rate is not workin, otherwise its good",Huawei Health,problem_report
I have bought a Huawei smart watch today and now I can not pair it with my phone . The device list is not getting updated in the app. Such a waste !!,Huawei Health,problem_report
At first it not bad but recently some themes can't be downloaded can't even buy themes.,Huawei Health,problem_report
Says I need to update latest version on the huawei app galary. Hence My watch stopped working too. Was about to go for a run..just realised my watch hasn't been working.,Huawei Health,problem_report
"To reset the password one needs to remember the last password, dear huawai if a person remembers his last password why will he hit on FORGET PASSWORD option?",Huawei Health,problem_report
Not able to pair honor band 3 via Bluetooth..it just keep showing as failed everytime..Internet connection and Bluetooth connection are stable,Huawei Health,problem_report
It worked just fine at first until I upgraded it along with a new watch. The app keeps on stopping and it's very frustrating to use.,Huawei Health,problem_report
After the latest update the app is not even opening for me it keeps on crashing. The device I use is a Redmi note 4 with 3 gigs of ram. Now i can't sync my honor band 4 with my phone. Very disappointing Huawei.,Huawei Health,problem_report
"Doesn't allow integration to other services like Strava. I will have to return my Watch GT if I can't at the very least manually export my activities. Otherwise good app. Syncs some activities to Google Fit, but misses most of the data.",Huawei Health,problem_report
"The app is pretty good, but once I switched phones it didn't ask me for my details and info, so I pretty much lost my data.. There wasn't an option to sign in..",Huawei Health,problem_report
i cant open the app every time it says network error,Huawei Health,problem_report
"Wrong calculations of Steps I think it is adding steps from Honor Band 6 and Android Smartphone and showing the overall total. That's completely wrong! Example: Smart Band shows 12,000 steps but in this App it shows 18,000 steps. This bug needs to be fixed urgently.",Huawei Health,problem_report
Step count of Redmi note 8 pro is being added automatically leading to inaccuracies in my Statistics...only the honor band 5 should count in the app ...and outdoor cycling should be added...need to use another app for the same..adidas running,Huawei Health,problem_report
I am not able to connect my Honor AM16 wired Heart rate earphones. Im sure there is some issue with the app as it only allows connecting bluetooth devices.,Huawei Health,problem_report
I have a bug. I connected the application to MyFitnessPal. After  synchronisation I have a few hundred thousands of calories burnt in  MyFitnessPal.,Huawei Health,problem_report
"App has been great until a recent update, it's wiped all my data, alarms and has changed all settings to default. After changing settings continuosly, my watch is still resetting and I now don't know what to do about it. Really unhappy",Huawei Health,problem_report
This app seems to of crashed and will no longer open.,Huawei Health,problem_report
since the last update the data is not synchronized automatically but the option is enabled,Huawei Health,problem_report
Happy with this app at this first...then the face watch cant open...totally blank when click it,Huawei Health,problem_report
Now waiting 5 day for download|! Wat can I to duo?,Huawei Health,problem_report
"I can't connect my huawei gt3 pro to my phone , samsung note 20 ultra , watch to supported !!!!",Huawei Health,problem_report
Profile won't allow me to keep height and weight settings. Reverts to 15Ft and 86lbs,Huawei Health,problem_report
Now i'm going to remove this app from my mobile even after thus update this  is showing google play services are updating.. what the hell is going on??,Huawei Health,problem_report
"After 2 hours, weather reports not responding. Only displays message ""check internet connection"" even the phone is online",Huawei Health,problem_report
Why does it need me to login again and again when I just paired by Band 5 with it. Stupid experience loses data every few weeks.,Huawei Health,problem_report
I can't pair my watch (band 6) to my Samsung A52...Please help.I received the watch as a gift.,Huawei Health,problem_report
Usually pretty good but lately it's stopped tracking my trajectory which is  kinda ruining my distances.,Huawei Health,problem_report
"Please stop sending duplicate notifications to huawei watches, I figured out that people are reporting this bug over a year, and I'm not the only one who has this issue. Please please fix it. I love my watch but this bug kills all good feelings about it.",Huawei Health,problem_report
"I am not able to open the app. It says download Huawei mobile services app. But even after downloading the said app, this app doesnt open. Please help",Huawei Health,problem_report
"Music player option is disappeared, when restart its again shown in list. After one hour again disappered. Pls adjust bug in upcoming update.Totally its good band.",Huawei Health,problem_report
