app_review,app,type
We need recent versions to access our smart watch. This doesn't support it. Now our smartwatches are like fitness band without this app.,Huawei Health,problem_report
"After waking up,it won't show my sleeping pattern.it did for one day,but it isn't doing so now.The app won't synch with the band.i have an honor band 3.i don't know if it's an app issue or band.Please someone reply what could be the possible reason",Huawei Health,problem_report
Huawei health not syncing with other app like google fit. If possible add on timing for us too choose when the app sync eg:15 min,Huawei Health,problem_report
"No notifications this app is such a pain in ass. Every 2 , 3 days it stops giving app notifications on the watch... (Magiv watch 2) improve this thing rascals",Huawei Health,problem_report
"Good App as it keeps you wanting to get to your limit.. However it doesn't go passed 20 days.. mine stays posting day 19 then day 20, the next day it is back to day 19 again...",Huawei Health,problem_report
Just keeps stopping every couple of days. Was brilliant 4 months ago,Huawei Health,problem_report
I cannot connect my band 6 . It cannot touch anything on the screen . U guys are so sucks !,Huawei Health,problem_report
Vivo Active HR active/intensity minutes have stopped working again? I have emailed support twice and no response,Garmin Connect,problem_report
"After last update how i can see my scheduled trainings? It shows only ""today"" . Please update. Thank you",Garmin Connect,problem_report
Updated today and now shows my weight as 10.5:7.0 st?! What the hell is that all about!,Garmin Connect,problem_report
"As an activity tracker it's fine, unfortunately it will not automatically sync and useless as a smart watch as notifications don't work.",Garmin Connect,problem_report
"Lately I am very frustrated with the app. I need to pair my watch every time it lost bluetooth connection with my phone. I see people with similar complains. Hope garmin can solve this soon, otherwise I'd be forced to get a different watch. Phone: Samsung A32 Watch: Vivoactive 4",Garmin Connect,problem_report
"I could never get notifications, went to verizon,they couldn't figure it out ,also geek squad couldn't figure it out....returned it..wasted my time and money",Garmin Connect,problem_report
The app has a lot of good info but it doesn't always sync up and depending on when you since up it effects your goal numbers. Overall I would rate this as poor.,Garmin Connect,problem_report
"As of version 4.42 I can no longer sync activities from my Garmin 810 to my Samsung galaxy android via Bluetooth. Up until April 28, 2021 it was working ok",Garmin Connect,problem_report
Cant seem to be able to download app s and watch faces. It alwas say that I must download the latest version s through Garmin Express. I have the all the latest and updated vertions on my phone and watch. What to do??????????????????????? Please help,Garmin Connect,problem_report
This app is reports data from my fitness pal incorrectly. Completely different weight shown for yesterday days entry in my fitness.  Very disappointed!,Garmin Connect,problem_report
It won't work after the last up date. What should I do?,Garmin Connect,problem_report
"Hi, my app was working grate until I upgraded my cell phone now I can't get the app to sync, I tried uninstalling and adding it again but that didn't work.  It's showing on my phone as a connected device but it's not syncing.",Garmin Connect,problem_report
"Really great app with lots of data available for those of us who love to overanalyze. Insights are a great touch, as is the heart rate overlay function for running. Only drawbacks are some issues with syncing and it doesn't track speed very well while rowing.",Garmin Connect,problem_report
Worked perfectly with an x40 before the latest update. After the update it just doesn't sync golf scorecards which end up getting lost. Happened twice now. Just went back to the previous version and worked perfectly. Needs another update.,Garmin Connect,problem_report
"Loved it before the recent update. Previously very easy to use. Now doesn't sync properly, all day HR function lost on my 235, step counter off. Tried all manner to get working again. Disappointed. Please fix this.",Garmin Connect,problem_report
Amazing guys.. How so we sync data now with this new update? Both my phone and device were working perfectly up to this point. Kill the bugs before you advise us to check compatibility,Garmin Connect,problem_report
"It says it's paired, my Bluetooth is turned on on both! WHAT IS GOING ON",Garmin Connect,problem_report
"Excellent app, does what it says on the tin. My only gripe is that I can be sat still and all of a sudden I'm told I've reached a goal on climbing steps lol. Steps are accurate and I can use it in water when swimming.",Garmin Connect,problem_report
"I upgraded to an Samsung S6. Now my Garmin won't Sync at all. I uninstalled the app and installed it back, still won't sync. It's been 3 weeks. What else can I do? It is very frustrating!",Garmin Connect,problem_report
"Sleep infos not good, naps are not registered. The rest is good.",Garmin Connect,problem_report
"Sleep stats are way to conservative since some time (nearly always they require an edit to add sleep time). Also, the app does not want to sync watch data without internet connection - why? What about trying to sync in a remote location out of range?",Garmin Connect,problem_report
"Generally good but Body Battery and Stress tabs don't work during some activities, for example Hiking, which renders the features practically useless for anyone who does it often :/",Garmin Connect,problem_report
"I have enjoyed my watch and the app for a year, until the recent app update. The latest version doesn't connect my watch (Forerunner 35) to my phone (Nokia 5.1). I have tried all troubleshooting suggestions and nothing helps.",Garmin Connect,problem_report
doesn't keep track of my activities. can't set activities. can't believe how much calories I'm burning. when using other app it tells me that I burn much less calories.  returning it .....returned it. Now I can erase useless app.,Garmin Connect,problem_report
Can you fix the unit settings: Statute UK shows elevation in feet rather than meters. Garmin website and device display correctly (in meters).,Garmin Connect,problem_report
"Really disappointed with the watch, can't even connect to the android phone with this apps. I should have bought polar rather then buying such expensive watch. Can't sync to my phone at all.",Garmin Connect,problem_report
"Great app, but awfully translated to Polish. Pity there is no way to change app language back to English. Sometimes I have no idea what was the original meaning, because translated version makes no sense.",Garmin Connect,problem_report
"Was liking till update now all my info won't sync, and sync with the calorie counter had never worked hoping uninstall reinstall helps if not may be returning",Garmin Connect,problem_report
Since last update it stop displaying any heart rate or sleep data (just steps and calorie). It disconnect/connect very often without any reason. Insight doesn't work properly (comparison to your demographic doesn't work at all). You have to force a refresh a few times to get data showing up properly.,Garmin Connect,problem_report
"FIXED SD CARD ISSUE: App won't install stuck on ""downloading"" with no installation bar or anything in the notification tray  Software eject SD card to fix for some reason it only affected the installation of this app",Garmin Connect,problem_report
I can't link my edge 530 to my Huawei mobile phone.. What is happening here???,Garmin Connect,problem_report
"Garmin is one of the leading makers of GPS run/cycle/swim apps. The device works great. However this 4.12.3 version of Android app is buggy. Has issues displaying activities in profile page, issues with swimming distance units... Looking for the app update with fix....",Garmin Connect,problem_report
app keeps crashing! i have a Samsung Galaxy S10 with the latest SW update (G973U1UEU1ASD8) please fix this and I'll edit this review to 5 stars,Garmin Connect,problem_report
Works on blackberry z10 all but email notifications. Calls work fine.,Garmin Connect,problem_report
It continues to load and does not allow me to put in my email address.  It doesn't even let me click on the blank bar so my keyboard will pop up. What is going on???!!,Garmin Connect,problem_report
My Garmin hasn't been able to connect to my phone for a week!,Garmin Connect,problem_report
Trying to login or create account just brings me to black screen. Samsung Galaxy S6. Please fix.,Garmin Connect,problem_report
"Paired with Garmin Fenix 3 HR, but notifications doesn't work on my Samsung Galaxy S7 Edge",Garmin Connect,problem_report
The Bluetooth connection keeps connecting and disconnecting all the time even when I have my phone close to me.,Garmin Connect,problem_report
The app din't sync data between GPSMAP 64s and Nexus 5.,Garmin Connect,problem_report
I like it but there's a bug when editing sleep times. It doesn't save.,Garmin Connect,problem_report
Since last update Connect stopped syncing my  vivoactive HR with the S4! fix it!!!!,Garmin Connect,problem_report
Crashes every time I attempt to allow Smart Notifications to my Garmin Fenix meaning my smart watch is just a watch.,Garmin Connect,problem_report
last update makes the watch keep disconnecting and reconnecting every 30 seconds.,Garmin Connect,problem_report
I'm pretty sure this is the worst app ever created. I flip a coin after every workout to see if it work and synch with my watch. And every update it gets worse. Thx Garmin for wasting my day everyday!,Garmin Connect,problem_report
Great to have all my devices on one app. But recently it has my sleep messed up. It says Im still asleep when it is tracking my ride with my edge. Correct when I wake up. Then I upload my ride and increases my sleep time please fix,Garmin Connect,problem_report
"Smart notifications don't function unless the App is running. I.e. Garmin insist on having their spying, battery draining App open on your personal phone ALL THE TIME. Don't buy a Garmin watch unless you want them to record everything about you, not just the exercise you do.",Garmin Connect,problem_report
"Just bought the fenix 3 sapphire. Unable to sync the app with my Sony Xperia XA1 device. My phone can see the fenix, but keeps kicking me out saying ""unable to pair"".",Garmin Connect,problem_report
Just bought Sony XA1 but doesn't connect with my vívoactive HR.,Garmin Connect,problem_report
Every time I try to sign in it says a problem occurred - unable to sign in. Very poor.,Garmin Connect,problem_report
Once logged in all I can see is a white screen. Using Samsung Galaxy S6 Edge. Default browser is Chrome if that helps.,Garmin Connect,problem_report
"I made several attempts to pair my Vivio 1 device with this App, without success. This App does not appear to deliver on its promises - very disappointed indeed",Garmin Connect,problem_report
"1. The earlier version was about to alert me on Carousell. Now it cannot. 2. I m from Singapore. Yet, the details show I m in Malaysia. These are completely two different countries.",Garmin Connect,problem_report
Terrible app... was able to successfully sync for 3 days... now nothing... have tried a dozen times... reinstalled app... rebooted phone.... logged off and on.... nothing,Garmin Connect,problem_report
Sleep and sleep score don't recalculate properly when I update the actual sleep hours. Makes sleep and the body battery functions useless. Debating going back to fitbit ecosystem.,Garmin Connect,problem_report
"Good app, but it has been down for at least three days.",Garmin Connect,problem_report
Both my sister and I have no sleep sync for last 2 days either -  what's going on? Very frustrating.,Garmin Connect,problem_report
Can't pair my device with my phone. I tried it on 2 different phones still no joy!,Garmin Connect,problem_report
Not very accurate will not sink - MyFitnessPal would not buy again. Mobile app error all the time.,Garmin Connect,problem_report
This app was fantastic until the recent update now I can no longer sync to the app and the app keeps closing down when I try to open it. I hope they sort this problem quickly.,Garmin Connect,problem_report
"Wouldn't sync after 2 days.  Uninstalled app and tried again, Came up with error twice.  Waste of money. Waste of time.",Garmin Connect,problem_report
Installed the app on my galaxy S5 followed all the instructions and made sure my vivosmart was paired with my phone but the app can't find the device. I've tried multiple times. It's so frustrating.,Garmin Connect,problem_report
The app won't allow me to sign in. I hit the sign in button and it just brings me to a blank page and nothing happened.,Garmin Connect,problem_report
I had a few minor issues which they sorted out in a couple of days. otherwise love it,Garmin Connect,problem_report
It will not let me sign in! It's in a loop it keeps taking me back to the sign in page. It's always something with this company.,Garmin Connect,problem_report
"Whatever update came through had permanently disconnected my vivoactive 3 . Irritating. Uninstalled app and reinstalled it, reset to watch to factory settings. Thanks for making my not so cheap watch useless.",Garmin Connect,problem_report
Great app apart from randomly starting to use 90% resources and killing my battery in under an hour,Garmin Connect,problem_report
I've only been able to get it to sync twice with my Samsung Tab 4.  Sent message to Support and they answered with a million questions that I had no idea what they were talking about and it took them 2 weeks to send me that!  Pretty useless app!,Garmin Connect,problem_report
Garmin has about the worst instructions for pairing new devices.   3rd Garmin product I have had similar issues this one I am about to give up on and returning it..,Garmin Connect,problem_report
The last update totally messed up its ability to know when I went to sleep,Garmin Connect,problem_report
Has some glitches but is an easy way to view the number of steps and connect with friends.,Garmin Connect,problem_report
I have downloaded the app and every time I attempt to log in it comes up with an error. Can't log in so have been unable to sync anything.  Very frustrating!,Garmin Connect,problem_report
Wanted the app so I could upload my runs as soon as they were done but app on my HTC M8 does not sync with the 225. Not sure how this can be right as its a brand new watch! Poor show Garmin,Garmin Connect,problem_report
"Since the last update, I haven't had the app work at all. I can't even open it.",Garmin Connect,problem_report
Live track has suddenly stopped working and will not start no matter what I do. It is an important safety feature without which my watch is almost worthless.,Garmin Connect,problem_report
Easy to configure just the occasional problem with installation of watch faces and automatic update of software on Vivoactive 3,Garmin Connect,problem_report
"App won't let me add my Garmin forerunner 35 as a device. I can't sync my running data from device, and it just won't connect. I'm using an android phone",Garmin Connect,problem_report
"Like many complaints on this product page, it appears the bluetooth connectivity is a real problem for many people.",Garmin Connect,problem_report
I loved it until a recent update.  Now I can't sync on my phone and it won't connect to MyFitnessPal. I have to pair it up every time and even then it doesn't always sync. I tried to contact customer service. ..to no avail. Super frustrated!,Garmin Connect,problem_report
Terrible! Won't even recognise my device anymore so I cannot sync any data! Very frustrating. Only started happening since app updated,Garmin Connect,problem_report
"Sometimes has trouble connecting, but the features are absolutely great.",Garmin Connect,problem_report
Great way to track your activities ....shame it registers steps when your driving,Garmin Connect,problem_report
"Samsung s6, verified by Verizon device health check to be holding wake locks, consuming my battery this past week. Otherwise great app and will revise rating when corrected. Love my Vivosmart hr",Garmin Connect,problem_report
Just synced my Vivofit and it killed my display on it.  Doesn't respond at all now. Was working perfectly until then.,Garmin Connect,problem_report
Don't buy a Garmin. You'll spend more time getting the watch to work than you will working out.,Garmin Connect,problem_report
"Since the new version, every time I open the app I have to reset up - and find device - very very annoying.  I have cleared cache - uninstalled and reinstalled the app. No change. This is extremely unfriendly to use now",Garmin Connect,problem_report
Love the watch and app however I do have difficulty getting the menu to appear on the watch at times.,Garmin Connect,problem_report
"Only uses bluetooth, which is great if you own a vivoactive but not so great if you own a forerunner 910xt",Garmin Connect,problem_report
Really good app. Very comprehensive with enough to satisfy all my expectations of well thought out fitness software. However I do experience occasional connection problems.,Garmin Connect,problem_report
Since the latest update I can't get my Forerunner 35 to connect to the app. Worked well previously,Garmin Connect,problem_report
For those having issues after the update.. Just clear cache amd storage.. It will solve itself out,Garmin Connect,problem_report
It's slow and you need to click through many screens now to get daily stats. My Garmin forerunner 25 Bluetooth keeps dropping. Wasn't like this with my vivofit.,Garmin Connect,problem_report
Use this app almost a year with pleasure. But since couple of weeks batttery use of this app on android is huge. Normally I can use my phone for almost 2 days without charging. Now it is empty within 12 hours. Garmin connect eats all of it.,Garmin Connect,problem_report
Not able to connect Fenix 5 through bluetooth since latest release of Garmin Connect (29th March). Pissed off...,Garmin Connect,problem_report
"Great app, but my Garmin Forerunner 235 wont find my phone (Samsung Galaxy s7)",Garmin Connect,problem_report
"What a joke!! Bought a $400 garmin watch that won't work on Samsung!! Save yourself hassle, get a fitbit!!",Garmin Connect,problem_report
Very nice application but i can't synchronize with my honor(huawey)device with bluetooth  almost  an year --all updates didn't help,Garmin Connect,problem_report
"Updated app, lost my previous activities and can't find them. HR not monitoring properly. Can't manually enter activities. Harder to operate. Not happy.",Garmin Connect,problem_report
"Despite making comments, Garmin do not appear to be interested in solving why after the last app update my Venu doesn't connect to my Samsung Note 8 via Bluetooth",Garmin Connect,problem_report
"Good UI, after making sure the app auto-starts the phone always connects to the watch. great app, the only problem is that the find my phone app on my watch only makes sound if tge app is open.",Garmin Connect,problem_report
My first device stopped syncing so I bought a new one  (VIVOFIT 2) and it's not syncing either. My next device will be a Fitbit!,Garmin Connect,problem_report
I've just bought vivofit 2 and the watch works great with the heart rate strap as I can see when I'm maxing out etc. BUT the heart rates/activities will not sync with the app. All I get is steps and calories burned. Help!!,Garmin Connect,problem_report
My Marq Expedition lost connection every day and the only one way to reconnect is to make remove device and full re-pair with my Samsung Galaxy Note 10+ UPD: The lost connection issue was gone for a week but today i've face it again.,Garmin Connect,problem_report
"Finding it very difficult to sync with my Samsung phone, have to unpair, turn watch and phone off, re-pair and then it only might sync. Pal having same issue so it doesn't seem to be user issue",Garmin Connect,problem_report
Not able yo connect Garmin 245 music with app. Tried all the options suggested. Still not able to connect. Really frustrating.,Garmin Connect,problem_report
One star because of the extreme battery drain.  Using with FR 735xt.,Garmin Connect,problem_report
"After last update, my Fēnix 6 Plus keep disconnecting like 20 times a day. Fix the problem and i am gonna give you a better review!",Garmin Connect,problem_report
"New update just causes the app to crash, it won't even open now.",Garmin Connect,problem_report
after an update my watch will not sync.  not sure if it was the vivoactive update or the app update that caused the problem.  either way they are no longer syncing making the watch /app useless.                                                           -update- was able to clear sync que through website and get it to sync.,Garmin Connect,problem_report
Only complaint is when watch disconnects' becasue i got too far from phone (30+') it wont automatically reconnect...other then that still learning so hope to rate higher then 3☆ later,Garmin Connect,problem_report
"My phone can pair with the watch, but the app cannot. This better get fixed soon or I will return the watch",Garmin Connect,problem_report
All the sudden I can not get my Vivoactive HR to sync with my cell phone any idea why?,Garmin Connect,problem_report
Mixed. Frequently disconnects from my Huawei. Followed all instructions to no avail. When it works however its great.,Garmin Connect,problem_report
Garmin needs to fix their app. It's not working since 2 days back.,Garmin Connect,problem_report
It was all good before the upgrade. It says it syncs but there is no data in the app.  Useless…,Garmin Connect,problem_report
"Watch no longer pairs to the app since the last update, even after resetting and losing all my recorded data. Tried uninstalling and reinstalling the app and now the app won't even finish installing, gets to 58% and stops every time. Pathetic l",Garmin Connect,problem_report
"User friendly.. however after updated yesterday (9/2/2019), i cannot open the app.",Garmin Connect,problem_report
Spent 3 days unsuccessfully trying to pair with my Android phone and then it just connected no problem. A bit annoying but other than that a good app.,Garmin Connect,problem_report
Since the last bug fix update I can't get my phone to pair at all.,Garmin Connect,problem_report
"the app don't pair with my forerunner 35 on Huawei P8 lite 2017 and android 7 whereas the previous version did, very frustrating?",Garmin Connect,problem_report
Not able to Live Track feature to operate on a consistent basis with Bluetooth.,Garmin Connect,problem_report
So far managed to synch via Bluetooth once. It crashes every time and the logs are useless.,Garmin Connect,problem_report
Why has the create automatic routes for running no longer functioning on the connect app. This feature worked well in NZ until the latest update and now it keeps saying no routes available,Garmin Connect,problem_report
"Poor show. Got a Swim, got ANT device, got ANT-capable droids, have to dig out the laptop to upload my data. Why sell ANT devices if you're not going to support them properly, Garmin?",Garmin Connect,problem_report
I have nexus 6p it always disconnect from my phone Bluetooth. After 15 min my watch tells me to reconnect such a bad software .,Garmin Connect,problem_report
For some reason my vivo disconnected from my phone and won't connect anymore. Have tried about 20 times and the unit won't find my phone.,Garmin Connect,problem_report
Since my lg g3 is running on android 6.0 I can't add a device or sync...,Garmin Connect,problem_report
I really like Garmin it has a lot of cool training options but I keep trying to pair it on my phone with the app but for some reason it won't let me connect. I've been trying to work on it for an hour and it won't work...,Garmin Connect,problem_report
"Good apps! Had no issue with bluetooth connectivity on my FR220 and Note 3, until recently. Please fix it, i'll give the rest of the star. :)",Garmin Connect,problem_report
Was trying to Connect to people but the app gives an error and will not let me connect to them. Was working fine for the first 5500 folks but now is not. Please fix and I'll give 5 stars.,Garmin Connect,problem_report
Not compatible with MI4. smart notifications and auto sync won't work :(,Garmin Connect,problem_report
Keeps crashing. Won't even open. I followed all the troubleshooting guides with no change. Customer service was no help. Makes the money I spent on the venu a huge waste! I want a refund!,Garmin Connect,problem_report
"Since update no forerunner sync with phone, tried all the recommended actions, no can't even upload via wifi as watch not linked with app. GARMIN PLEASE FIX ASAP",Garmin Connect,problem_report
"I use Femix2, very frustrated after upgrade firmware from 3.9, no version is stable. Garmin's development team is sack!!",Garmin Connect,problem_report
Terrible update. The app doesn't even open on my phone anymore. Please fix this.,Garmin Connect,problem_report
Garmin is giving me issues since yesterday. When I check my activities it says error. I tried to switch off the watch and sign out on the app but is not helping,Garmin Connect,problem_report
HELP HELP PLEASE HELP ME. ..I been trying to set up this app on my phone for 2 days now .and it keeps saying invalid email and I can't download this app on my home computer. ..,Garmin Connect,problem_report
How long is your outage going to go on for? It's been many days! Please get this fixed!,Garmin Connect,problem_report
"App crash as soon as I open it. I see many have the same issue, why is Garmin not fixing it?",Garmin Connect,problem_report
I have been usually using mostly the sleep and step activity and its been real interesting to see the patterns although mine quit a connecting with the app and syncing so having some issues now,Garmin Connect,problem_report
been great but stopped saving data for steps and floors about a week ago,Garmin Connect,problem_report
"The smart notification features, like snoozeing a task or dismissing a message stop working randomly. I have all permissions set and I don't know what could be causing this issue. I have the Garmin instinct. Awesome watch but so our constant issues with the smart notifications.",Garmin Connect,problem_report
"Dislike the dark interface theme, settings are clumsy with too many menus. Regular sync issues, tech support useless, I was emailed instructions by the operator who appeared poorly trained.",Garmin Connect,problem_report
trying too connect with a Galaxy s5 n it wont connect..so unable too use it..not happy hope it will be fixd soon,Garmin Connect,problem_report
It won't let me connect my watch to my tablet.,Garmin Connect,problem_report
Updates just stop any syncs and just means reset after reset after uninstall to get it working again. Seriously looking at other suppliers.,Garmin Connect,problem_report
"App keeps crashing on Samsung galaxy s9+ tried uninstalling, restarting pho e and re installing, now app only downloaded about 48%",Garmin Connect,problem_report
Love the vivofit but this app no longer syncs on the leader board and I lost data. Hopefully this app will get fixed soon or I will need to return the vivofit.,Garmin Connect,problem_report
App can't connect to the watch. Since the last update it is even worse.,Garmin Connect,problem_report
I can not see the future runs on the calendar. How long does it take to fix it?,Garmin Connect,problem_report
It's great analysis and the best a runner can get. Only challenge is notification on phone keep requiring phone restart.,Garmin Connect,problem_report
Can't sync the phone anymore and because of that can't turn off alarm. Some well tested update...,Garmin Connect,problem_report
"The app itself is great, however after the latest update my exercises stopped syncing with MFP as well.  Not impressed.  Please fix.",Garmin Connect,problem_report
"got the update , now the app keeps closing and having errors.",Garmin Connect,problem_report
"Quite good but lacking in some areas. Sleep tracking is particularly bad, as a poor sleeper I was hoping this function would be useful but it tells me I've had 8 hours solid sleep when I definitely haven't. Could learn a lot from FitBit's algorithm.",Garmin Connect,problem_report
won't connect until i remove app and reinstalle it very frustrating,Garmin Connect,problem_report
Been hitching since new update. Now it's not syncing to strava,Garmin Connect,problem_report
I like the app all I need to give it the fourth star is to be able to sync my step with UA record. It connects but for some reason the vivosmart hr can't sync my steps,Garmin Connect,problem_report
Best fitness app out there. It's a shame nothing connects to it!,Garmin Connect,problem_report
Is anyone going to fix this app? It has been force closing for the last 5 days,Garmin Connect,problem_report
Since the most recent update. I've been having syncing issues on vivoactive 4.,Garmin Connect,problem_report
Connects to my 510 but won't download anything.. Such a poor experience from garmin,Garmin Connect,problem_report
I couldn't sync my Garmin vivofit with Xiaomi redmi note 2. All other devices like Mi band were synced with this device successfully,Garmin Connect,problem_report
This was a good app at one point now i can't sync to the my watch.,Garmin Connect,problem_report
so far its day 3 with the vivoactive hr and it will not sync with my note4.   if I cant get some help with this issue I will be returning it.,Garmin Connect,problem_report
"What is lower than 1 star? Trying to install app on android. Can't create account, or sign in. Uninstalled, reinstalled. Cant get past screen to sign in or create account.",Garmin Connect,problem_report
This is really disappointing... Nothing works. Nice work Garmin. Will go back to shop and return this stupid band for a FITBIT which at least WORKS!,Garmin Connect,problem_report
I can't get my garmin to link to my fitness pal. Every time I try to hook it up so my step are linked it doesn't work,Garmin Connect,problem_report
Why does it not work on the Xiaomi MI4 phone? Seems strange that on a new phone it would not work. Does the phone software just need to be updated??,Garmin Connect,problem_report
I now battle to sync my watch with my phone I have to disconnect and set up every time. why is there no pilates option on the app? kindly do an update for this,Garmin Connect,problem_report
"My Garmin Vivosmart HR+ won't connect at all since the update despite restarting, and turning Bluetooth off and on.",Garmin Connect,problem_report
"When it works great, but I've had to many blue tooth connection issues with multiple devices",Garmin Connect,problem_report
"I have a Huawei device, so suffering the syncing issue. Use the Bluetooth Pair app to sort out the syncing issue.",Garmin Connect,problem_report
Works pretty well. Small problems qoth syncing but that could be from my device also. 8.5 out of 10,Garmin Connect,problem_report
won't pair to Garmin vivofit 2...vivofit pair cycle times out before connect setup completes.,Garmin Connect,problem_report
I have trouble syncing more times than not.  App is OK....... when it works.  Just needs to work more often!,Garmin Connect,problem_report
Cannot pair and sync my 520 Plus with my phones,Garmin Connect,problem_report
"New version, can't download workout steps since new version came out. Either on Samsung s5 or Samsung tab",Garmin Connect,problem_report
"I don't know what you guys did with this new update, but I know longer get sms text or email notifications. FIX IT NOW, please. I have always loved this product and app. I have tried all of the troubleshooting tips and it still doesn't work right.",Garmin Connect,problem_report
Will not sync.  Application keeps looking up.  Going to return if this does not get fixed and I purchased 2 of them! Still after 2 weeks can't sync with the application.,Garmin Connect,problem_report
"Changed phone. Paired vivoactive, but cannot set it as the activity tracker since it already has ""null"" as the activity tracker and cannot be changed. The app is disappointing. Instead of trying to do everything, why not make the app do a few things well?",Garmin Connect,problem_report
"After the last update my Vivosmart 3 now won't pair with my Huawei P9 Lite. It was working fine before that, now the app is totally useless. I am so pissed off.",Garmin Connect,problem_report
This app was great until the last update. I had to uninstall because I couldn't not do anything on my phone without an error message about connection popping up every 10 seconds.,Garmin Connect,problem_report
"I found this a nice upgrade from my fitbit, but the latest update seems to have caused connectivity issues.",Garmin Connect,problem_report
Useful to synchronise with Garmin 935 and also to view activities details without PC....But now synchronisation is partial using Galaxy Samsung phones with Android 12: need phone restart every day and smart notifications do not work anymore. Checked that it works properly using Google Pixel + Android 11!!,Garmin Connect,problem_report
Happy with the app but for some reason the backlight has stopped working on my vivofit device. Is this connected to the app updates or is it a hardware issue?,Garmin Connect,problem_report
It worked the first 3 days and since then it won't sync. The update didn't change anything.,Garmin Connect,problem_report
Just always says waiting for data?  Was working.  Can't find a solution.,Garmin Connect,problem_report
"Since 2-4-20 update, vivofit3 wont sync with my android phone",Garmin Connect,problem_report
Pairs first time.. then nothing. Cant find device the next day. Thought it was my vivofit so went and exchanged it... same thing this morning. Everytime you log on you have 2 start from the beginning rather then saving the connection! What a waste of money buying this device,Garmin Connect,problem_report
I am unable to sync this with my galaxy 3,Garmin Connect,problem_report
"Wow the last update really screwed up notifications. Google Maps now causes my 5X to vibrate over and over and over. Like every 10 feet traveled, constant notifications. Huge, infuriating I that I can't seem to fix.",Garmin Connect,problem_report
The latest update totally jacked the connection between the watch and phone. I can no longer sync the two no matter what I do. Please Fix this!!!! Up until this point I was a 💯 fan of the watch and app...,Garmin Connect,problem_report
Interferes with my hands-free phone in my truck so I turn it off.   It still includes the hours is not getting a trading in the average heart rate calculation.   No way to reset.   I just use to track my sleep,Garmin Connect,problem_report
"Overall a decent app. However, it keeps crashing on my phone and not reliable for use for notifications. Update - has become more reliable now. Adding one more star.",Garmin Connect,problem_report
"Easy to use ,seems to work better with my instinct watch than with my 530 bike computer, had trouble uploading in the past. Like the Skiing app on the instinct.",Garmin Connect,problem_report
"This app was fine until a couple of days ago. It currently cycles through ""connected"", ""disconnected"" about every 2 minutes.",Garmin Connect,problem_report
"Ever since the latest update, when sharing to Facebook, it shares everything in km instead of miles... Really annoying",Garmin Connect,problem_report
The only fault i have seen so far is the lack of steps being shown during a timed or set walk or run.,Garmin Connect,problem_report
"wont sync after new update. have to sync using computer making this app pointless. i have uninstalled, re-synced watch..nothing works. vivoactive hr",Garmin Connect,problem_report
Can not update weather on watch. I.O.S version works fine but android version is useless,Garmin Connect,problem_report
I have an LG 3G and my vivofit will not sync and will not connect     I have  tried everything to get it to work. I'm not happy,Garmin Connect,problem_report
"Use to have no issues, lately im having no end of device connection issues and also Bluetooth syncing issues, spent £120 on a Bluetooth enables garmin because I have limited computer access, but Bluetooth is just shocking",Garmin Connect,problem_report
"Works well. One problem is when linked in with myfitnesspal and you have done more then one exercise, it keeps adding the last exercise over and over again",Garmin Connect,problem_report
Can't sync after latest update but other wise fantastic app!,Garmin Connect,problem_report
"Updates to the app or the firmware are generally likely to break something. Some combinations work just fine (bluetooth Sync), you just never know. If you land a combo that seems stable - disable auto updates.",Garmin Connect,problem_report
"impossible to pair garmin edge 130, pairing fails every time",Garmin Connect,problem_report
On Huawei telephone will not pair with Garmin devices via Bluetooth! Please fix this otherwise this app is useless for Huawei phone owners.,Garmin Connect,problem_report
"I had problem with connecting my vivosmart so I pressed '?' then selected 'contact us', I sent an email then I got a helpful reply( in 4 days including the weekend) with not only one but several easy steps and ways to the problem. Excellent service!!",Garmin Connect,problem_report
"Since the update on 9/20/19 My Vivoki connects then I get a message ""sync failed"" it is now useless.",Garmin Connect,problem_report
Watch is great buy doesn't sync with my Samsung health.,Garmin Connect,problem_report
Doesn't sync correctly with garmin approach s20 not recording games played 😡,Garmin Connect,problem_report
Since the last update my watch does not want to connect to the app! And cannot update anything! Iv got a Garmin F3nix,Garmin Connect,problem_report
"Horrible- continually crashes, sync takes forever, sleep section rarely works.... I'm very disappointed in this app after spending five hundred on the garmin watch. Frustrating to say the least 😑",Garmin Connect,problem_report
"bad, had to reinstall after repeatedly crashing, now won't pair with my watch, even after updating watch (from laptop) and app. I don't have time for this, this watch cost a fortune",Garmin Connect,problem_report
"Unable to pair 735xt with Huawei P30 Pro, despite following instructions regarding updating watch software via Garmin Express",Garmin Connect,problem_report
I've been very pleased with this app.  It took a few days of playing around with it to learn how all of it worked but that's what I'd expect with an app with this many features.,Garmin Connect,problem_report
"Love the app. It does more than I ever expected and seems to be getting better. The only issue I have ever had with this app is the occasional ""bug"" when they push out a new upgrade.",Garmin Connect,problem_report
"Since the latest update, when I turn alarms off on the app, syncing​ doesn't remove the alarm on the device anymore. I can change and sync the alarm time but never just turn it off.",Garmin Connect,problem_report
"The app doesn't allow for  Bluetooth connection between my FR 235 and Huawei P10, no amount of resetting and restarting of devices help.",Garmin Connect,problem_report
Can't get my vivosmart 3 to connect to any of the 5 Bluetooth compatible devices I have so I don't know what the point of even having this garmin is,Garmin Connect,problem_report
