data,app,type
"Yesterday I purchased Honor Watch Magic, I liked the watch but am very much disappointed to see that it has only few watch faces. I strongly recommend to Huawei to add new faces to the watch.",Huawei Health,feature_request
"I am not able to open the app. It says download Huawei mobile services app. But even after downloading the said app, this app doesnt open. Please help",Huawei Health,problem_report
I use this app with Honor band 5 and after my band to lasted version my band 5 turn to brick mode how can i fix this,Huawei Health,problem_report
"There should be an another feature of workout where it can be start any time without gps because it consume more battery, And it should have counts steps and distance",Huawei Health,feature_request
It would be nice to have the option to edit the sleep start and end times(like on fitbit app) sleep times are not always accurate.,Huawei Health,feature_request
I've only been able to get it to sync twice with my Samsung Tab 4.  Sent message to Support and they answered with a million questions that I had no idea what they were talking about and it took them 2 weeks to send me that!  Pretty useless app!,Garmin Connect,problem_report
Love the app and the challenges it is incredibly difficult to connect with people you know it would be great if it connected to Facebook or phone book,Samsung Health,feature_request
"The app says one of the accessories is a samsung heart rate monitor so I ordered it,  doesn't use the heart rate monitor for anything,  big bummer and misleading",Samsung Health,problem_report
"I don't know if it was due to the update, but all of a sudden my steps are not being tracked. I will go the whole day walking and it will say I only took 43 steps!",Samsung Health,problem_report
My Marq Expedition lost connection every day and the only one way to reconnect is to make remove device and full re-pair with my Samsung Galaxy Note 10+ UPD: The lost connection issue was gone for a week but today i've face it again.,Garmin Connect,problem_report
If you could snapshot caloric intake on food I feel it would be helpful. I feel like the rest time in a workout should be counted more somehow along with doing your own custom workouts. I still enjoy the app dispite these things.,Samsung Health,feature_request
"Although my vivoactive3 is paired with my Huawei phone, GC is unable to find my device. I got it working once, but it refuses to sync anymore. Help.",Garmin Connect,problem_report
Hello. Auto pause is active in the settings but unfortunately when i stop cicling the time counter didn't stop. And i have to pause manually. This is boring.,Huawei Health,problem_report
"I like the original set up! Since the big change, I can't find anything such as how to change my goal of 10,000 steps to something different. I just messed with it for over 10 minutes and got nowhere. Please change it back!",Samsung Health,problem_report
"Despite making comments, Garmin do not appear to be interested in solving why after the last app update my Venu doesn't connect to my Samsung Note 8 via Bluetooth",Garmin Connect,problem_report
"I had my my s7 version of this app and everything there is complete..i can measure my stress level, heart rate and oxygen sat..i was surprised that the version of the app in my note 10 doesnt contain all these features. Just disappointing",Samsung Health,feature_request
Happy with the app but for some reason the backlight has stopped working on my vivofit device. Is this connected to the app updates or is it a hardware issue?,Garmin Connect,problem_report
"I have a Honor band 5 , not able to see it in the app to connect my band nor able to update the device list",Huawei Health,problem_report
"Doesn't allow integration to other services like Strava. I will have to return my Watch GT if I can't at the very least manually export my activities. Otherwise good app. Syncs some activities to Google Fit, but misses most of the data.",Huawei Health,problem_report
"Was much better before the update. Calories are harder to track now, and can no longer view the actual satelite from bike rides.  Very dissapointed! I used to love this app.",Samsung Health,feature_request
"They took my favorite part, they used to have a weight loss part and it was so helpful. They took it away so it's hard to use it as a helpful tool for wright management",Samsung Health,feature_request
Previously working but now everytime says require a new version.May be u people got corona and not able to fix this error for one month.,Huawei Health,problem_report
Pairs first time.. then nothing. Cant find device the next day. Thought it was my vivofit so went and exchanged it... same thing this morning. Everytime you log on you have 2 start from the beginning rather then saving the connection! What a waste of money buying this device,Garmin Connect,problem_report
"Is not accurate with step counting and in the last 2 months won't read my heart rate any more. It senses it but won't change to ""measuring""",Samsung Health,problem_report
"I bought this thinking i could use this for open water swimming. Far from efficient, as i couldnt close the app after i finished. Would have been great to have been able to tell the actual water temp too. Also the sleep function is ineffective.",Huawei Health,feature_request
You have taken a good app that was accurate and made it terrible.  I just walked 3.5 miles and it said I had 800 steps....took my heart rate....measured by hand 120bpm....app 59....  get ur act together,Samsung Health,problem_report
"Calorie burn during workout is always 50 cal/ 15 min. regardless of whether I'm biking, typically 12-14 mph, fast walking or strolling. edit- thanks for the help!",Samsung Health,problem_report
Please see the Fitbit app for an example of a well-designed fitness tracking app.  This app is overly complicated and doesn't show me the basic info I want.,Garmin Connect,feature_request
"I was using the app on my galaxy s8+, working fine. Now switched tk galaxy s20+, the app doesn't have a signIn and signUp page. How to sync previous data?",Huawei Health,problem_report
Latest update does not sync heartrate data or profile data. PLEASE fix! Using Samsung s8 and Huawei watch 2. Was working perfect yesterday before update.,Huawei Health,problem_report
"except for keeping track of sleeping time and recording what you ate, this app is pretty useless now. the step counter is broken, it recorded 14 steps today while I was working and walking.",Samsung Health,problem_report
Works very well. Changing my review from being very close to 5 stars to just 2. The newest update that removed the total by calendar month is horrible. Please bring it back. Don't like it at all.,Garmin Connect,feature_request
Using vivosmart HR just wish when i manually add my basketball games (not allowed to wear watch) that it could estimate steps and calories burnt with the data I input. Also doesnt sometimes sync fails if I have been using another bluetooth device,Garmin Connect,problem_report
GPS connectivity with this health app is not proper while other apps are getting proper connectivity. You should improve this else it is no of use.,Huawei Health,feature_request
"The latest version of this app, along with Android 10 will no longer record a full workout via GPS on the map. I am using a Note 10+ 5G. Will show the first few minutes on the map, then GONE.",Samsung Health,problem_report
"It is a really good app, but when I changed my phone device, I lost everything (my progress, my food, my steps...) even when I have an account linked to this app.  I would have given 5 stars if this didn't happen. What a pity.",Samsung Health,problem_report
I like the app all I need to give it the fourth star is to be able to sync my step with UA record. It connects but for some reason the vivosmart hr can't sync my steps,Garmin Connect,problem_report
I like the app but it sucks because the fit bit app is not a compatible app please work on this until then 4 stars,Samsung Health,feature_request
Really want to use the app how ever it won't let me sign in. I've reset my phone. Cleared my cache deleted and re added the app and still won't allow me to log on,Samsung Health,problem_report
"Update: still amazing, however I wish I could tracks sets, reps, and weight for lifting instead of just the time/duration of the workout. You can put a memo, but it'd be better if it would track and graph your progress.",Samsung Health,feature_request
"Works great with z5 and my forerunner 230. No issues with connection between the two at all. Sometimes sleep tracking can be a little inaccurate but not by much. There has never been a problem syncing with strava, can't comment on mapmyfitness unfortunately as I don't use it yet.",Garmin Connect,feature_request
"Very bad! 0 stars actually! Doesn't recognize the device, the list of devices can't be updated! You ruined the Christmas present, gyes! Shame! I'll never buy another huawai anything! Fare well!",Huawei Health,problem_report
"To reset the password one needs to remember the last password, dear huawai if a person remembers his last password why will he hit on FORGET PASSWORD option?",Huawei Health,problem_report
"I have used this app since 2017. Since the recent update, have more problems synching from the Fit. I have read many complaints recently and applied samsung response to correct .""""Nothing Worked"" Today, your rating has tanked to a 1 star from a 5 .",Samsung Health,problem_report
"It was ok, but now constantly losing net conections, its req. to reinstall app every day. Really bad app, becouse of this I regret that I didnt bought samsung watch",Huawei Health,problem_report
The sleep app is not updating on my android phone. It suddenly stopped. The watch Huawei GT 2 is good. But there seems to be bug in the App.,Huawei Health,problem_report
why there are no widgets for this app.....where the hell is battery percentage...developer might have thought they are useless....quite annoying and also dissapointed with this app,Garmin Connect,feature_request
Works fine with my honor Band 5. But it has abusive permission requirements. Why the heck you need my contacts and my phone identity??? Why we have to log in? Why we can't just use it offline?,Huawei Health,feature_request
This used to be one if my go to apps. Loved it. After this new update I am forced to log into an account I neither have not want. Now the app is unusable.,Samsung Health,feature_request
"Data sharing needs to be fixed, my weight and activity data doesn't appear properly in Google fit. It should have more support for other activities like indoor cycling which is my case (the Huawei band has this listed as an activity, but not the app)",Huawei Health,problem_report
Really good app. Very comprehensive with enough to satisfy all my expectations of well thought out fitness software. However I do experience occasional connection problems.,Garmin Connect,problem_report
So excited to hear the ECG is available and yet I see it NOWHERE on my watch. Why would u advertise something you should have when I don't it. Super bummed,Samsung Health,feature_request
"Cannot edit notifications - either always on top or the app is not working Cannot change language on my Honor Band 5 - so I cannot use it (no HU support; no EN default language) Cannot edit regions, so 0 functions can be used No reply from Customer Care..",Huawei Health,problem_report
I don't know why the my band gets disconnects automatically. And kindly try to enable the reply option to the notifications on honor band ES that will be much appreciated ,Huawei Health,problem_report
"Streamline Activity Monitoring ... But The Connect is a well organised activity monitoring app, with encouraging reports. But I have one question: Why the app cannot display anything including a map in landscape mode?",Garmin Connect,feature_request
"I don't want to use this app so I uninstalled it a few days ago and turned off the auto-update feature, but I just found it reinstalling itself. Not impressed.",Samsung Health,problem_report
My step counter stopped counting steps. I even went to the play store and uninstalled it and reinstalled it and it continues to not count the steps....,Samsung Health,problem_report
"Loved this app but not giving it permission to MAKE and MANAGE calls on my phone. If it’s not to make and manage, then you need to edit the way it is worded when you want me to agree.",Samsung Health,feature_request
For some reason it only loaded the first time I used it then I couldn't get on after that. I did an update and it loaded up again the first time but now when I open the app it won't get past the green start screen.,Samsung Health,problem_report
This app is not working in my phone and when I first download the app it's automatically back it's happening again and again so I uninstall the app then it's not opening again I hate this app too too too too much,Huawei Health,problem_report
I really enjoy garmin and the options that it gives me. The only thing I not a fan of it keeps telling me to move after I get back from some activitie,Garmin Connect,feature_request
"How does it calculate calories? Walked 40 min with 4km/h speed. It is about 2.7km. And the app says me I burnt about 350 calories. How this even possible? In reality it would be 110-130 calories. Please, fix. Otherwise it is useless.",Samsung Health,problem_report
"Dislike the dark interface theme, settings are clumsy with too many menus. Regular sync issues, tech support useless, I was emailed instructions by the operator who appeared poorly trained.",Garmin Connect,problem_report
The app has a lot of good info but it doesn't always sync up and depending on when you since up it effects your goal numbers. Overall I would rate this as poor.,Garmin Connect,problem_report
Latest update removed weight management and caffeine intake which were a significant factor in keeping this app. Hopefully your people will reinstate these as soon as possible. Most of the peripheral information is of no interest to me. I'll be looking for another app if the above can't be fixed!,Samsung Health,feature_request
Always bluetooth is disconnecting continuously and if I set it connected within 20mnts the same is repeating please fix this and give me a solution,Huawei Health,problem_report
I guess the app is okay but I dont wanna use it. I cant uninstall it and its always opening up and thats very annoying.,Samsung Health,problem_report
Overall its amazing But please can you add tracking of distance in decimals and also in other units like meters and second You can also add fartlek WORKOUT,Huawei Health,feature_request
overall de programme is working 100%. but the marathon programme is limited to 10km. please include 21km n 42km programme with more dan 3 days in a week for training.,Samsung Health,feature_request
"I am using Honor band 5! And they are not updating any new watch face from past 2 month's, this is very bad. Means they did not care about us !!!",Huawei Health,feature_request
"Excellent app, does what it says on the tin. My only gripe is that I can be sat still and all of a sudden I'm told I've reached a goal on climbing steps lol. Steps are accurate and I can use it in water when swimming.",Garmin Connect,problem_report
"You can't export your own data to perform your own analysis. The device's measurement uncertainty is also not stated anywhere, meaning it's measurements possess no meaning. You also can't control when SpO2 is continuously monitored.",Garmin Connect,problem_report
Would be 5 stars if I could turn off NFC. I have a device for my diabetes that needs NFC and having to select which app to use for NFC is really irritating. Please give an option to turn it off for this app.,Samsung Health,feature_request
steps are accurate on mobile phone mode love the challenges the food calculator needs work alot of the nutrition information is incorrect making it unusable to me...,Samsung Health,problem_report
"Can't use my Fitbit. Any time I'm typing using the keyboard, phone defaults to home screen. Have to push everything 3 times to get a reaction. Not impressed. This is my 3rd Huawei, it will be the last.",Huawei Health,problem_report
Constantly crashing and unresponsive even on their own handset's. Get your finger out and eitgervreplace it or get someone who knows what they are actually at to sort it out. Sick of it at this stage.,Huawei Health,problem_report
"Functions well but need to install huawei apps separately. I guess it is due to the non business ethic that Google do. Just need email, no phone number required. Huawei need to catch up auto installation from google play store.",Huawei Health,feature_request
"I was able to enter my info the first month. After that, it's only given me the option of editing. I don't see an option to enter new information.",Samsung Health,feature_request
I will be looking for another app. I do not like you having access to my contacts. What does that have to do with tracking physical activity!!,Samsung Health,feature_request
"Overall it works very well, I liked more when the heart line were in colors intervals. Also I would like to have a function in the app and in the watch to find the phone or the watch, it wold be very useful.",Huawei Health,feature_request
"Not consistent. Ran it side by side on my old Samsung J7 & my new Realme 8 5G with same data for a week, and at the end of the day while the Samsung registered nearly 2000 steps, on the Realme it didn't even register 100 steps.",Samsung Health,problem_report
"I do like this with my pro band 3, even tracked walks. But you can't edit walks after. I forgot to turn it off once back at car sk now data wrong and can't remove the end. Feature would be a great addition",Huawei Health,problem_report
I wish u can put back how many times u walk & see the every hour on sleep monitoring. It was on the S5. Why not on the S6?,Samsung Health,feature_request
Won't directly register my omron M7 Intelli IT HEM-7322T-E. But I have managed to link the omron app to this app. Sadly it won't import full history. But at least it's working now.,Samsung Health,problem_report
"Does not want to work, I'm getting a strange message about changes to my phone and to contact customer service. Please advice on this matter.",Samsung Health,problem_report
Trouble with new updation of device.. I'm using Huawei GT2e.. when I start my cycling i set workout outdoor cycling in watch.. but its doesn't showing the distance..,Huawei Health,problem_report
After the recent update the data sync isn't proper. Doesn't display the current day's activity at all. Hope you fix this soon. Disappointed with the update.,Huawei Health,problem_report
"Unless I've gone crazy, the food logger has stopped giving detailed analysis, such a vitamin c intake, etc... Where has this gone? Have I done something in the settings?! Bring it back!!",Samsung Health,feature_request
"Awesome app, but I wish it let you make events for your group on the app and let you add your steps to your gear tracking.",Garmin Connect,feature_request
I can't use the application because of updates....they ask to update 4.0.0.in HUAWEI App gallery but I I using Samsung...in Google play store there is no updates available...so it's not fair....really disappointed...worst service ....,Huawei Health,problem_report
Liked the old look and layout. But the upadted app is having a problems when I try to go to the ''Together'' tab. It says that 'it couln't verify your identity'!,Samsung Health,problem_report
"Can't get app to register or sign in. Just keep getting java.lang.exception 521. If you can't get the app to work, you can't completely set up the watch. For 600+, you would think that the app would work",Garmin Connect,problem_report
App was perfect up until the last update.. Now it will not even open with out giving a era message. I'm going to delete if its not corrected by Monday.. 4/27/2020..,Huawei Health,problem_report
It used to good but now it does not work. It adds your daily fitness goals a whole total and does not give you a total of the day,Huawei Health,problem_report
I love this comp phones! I can not say the same thing about this app Please do NOT GET IT! Repeat! repeat! do not get it!..................................................................................,Samsung Health,feature_request
"A handy, all-in-one-place tool to track most anything about staying active and healthy. The food tracking tool is not as complete or efficient as My Fitness Pal but everything else--and there are many tools--work quite well. Plus, some work with my Gearfit2 watch. Bonus!",Samsung Health,feature_request
"I like the food tracking feature and other options, although some feel gimmicky. One negative: Samsung glossed over the fact that some meals have more than one gram of sodium; input is capped at 999.9 mg. I guess I should stop eating Chipotle!",Samsung Health,feature_request
"I would give this app a 5 stars but i can no longer find the ""oxygen reader""... maybe make it easier to find it???? someone help!!",Samsung Health,feature_request
Very helpful app from a personal point of view. At times does crash on me. Wish they would post your total km achieved in the month?,Samsung Health,feature_request
"Used to have no problems syncing with my Samsung Note5, as it worked fine for 2 months, and then stopped syncing.  There were connection problems prior to the absolute complete failure to sync. Now very sad.",Garmin Connect,problem_report
Best fitness tracker I've used. The only thing I miss from other apps I've used is a chart that tells you how often you cleared your move allert through the day. Other than that I love it.,Garmin Connect,feature_request
was a good app but now it insists that my phone is rooted and keeps popping up errors ever 30 seconds when I'm not trying to use it. I had to uninstall because it became too annoying.,Samsung Health,problem_report
"a bit ok, but needs a serious update. using with a talkband B5 it was a pain to get the band synching to my p20 mate pro with timezone changes, reset and re-pair. Also needs a daily reset process to clear step count on band.",Huawei Health,feature_request
"overall, the app gives me all the data I need. but lately, I have been experiencing hanging and crashing upon opening. please resolve this issue. thanks now, it can not record my activity if I am not connected to the internet..",Huawei Health,problem_report
"Basic functionality as an exercise tracker.. Wish you can label exercises because after a while, you can't remember where you got that workout. Excellent sleep tracking.",Huawei Health,feature_request
I am happy with the app but Don't buy huawei band 4 because it is not beetter then mi band 4 huawei band should get more improve in updated not even amoled or not our own wallpaper,Huawei Health,problem_report
But I work 3rd and it wont let me record my sleep. I sleep during the day  and it wont let me put it down to save it,Samsung Health,problem_report
"Vivoactive HR had some sync issues before. After this update it just does not want to sync at all. Seems this one was a downgrade. Please help what must we do to rectify?still no fix , new update same problem.",Garmin Connect,problem_report
"When I measure stress out heart rate the screen sometimes freezes and I have to restart my phone. Otherwise, I like the app but wish there was a way to enter other exercises.",Samsung Health,problem_report
It would be 5-star if I could record a session just by using the app on my phone....for those times when I don't have my trusty Garmin on hand,Garmin Connect,feature_request
"Can someone PLEASE tell me why this app does not have support for the Huawei Body Fat Scale?! Are they seriously that lazy not to support it's own devices. And only putting in support for Picooc. Wow... Huawei needs to step it up because their ""eco-system"" is seriously flawed.",Huawei Health,feature_request
vivosmart still vibrates at night even though ive set the sleep window.  2) does not vibrate when calls come 3) vibrates when lock screen is off and phone screen is on.,Garmin Connect,problem_report
to be honnest ive never updated or opened it as not needed but its locked to phone so not allowed to remove so is currently disabled until the delete option becomes available,Samsung Health,feature_request
"I don't know what you guys did with this new update, but I know longer get sms text or email notifications. FIX IT NOW, please. I have always loved this product and app. I have tried all of the troubleshooting tips and it still doesn't work right.",Garmin Connect,problem_report
"Please stop sending duplicate notifications to huawei watches, I figured out that people are reporting this bug over a year, and I'm not the only one who has this issue. Please please fix it. I love my watch but this bug kills all good feelings about it.",Huawei Health,problem_report
No issues for me and more features than I'm currently using! Only recommendation I would make is the ability to assign body weight to an exercise in post workout editing if the app doesn't automatically detect that the exercise is a body weight exercise. You can only assign numbers.,Garmin Connect,feature_request
App continuosly showing error of huawei service requires most recent version of 4 and all and I recently bought honour band 5 which I think is now waste of money as I'm unable to connect with the app FIX IT ASAP AS IT IS VERY FRUSTRATING,Huawei Health,problem_report
"I used to love this app.. now it dosent even work properly. It dosent even count my steps sometime.. really frustrating, also weight management feature is no longer there with the new update.. pointless having this app anymore..",Samsung Health,problem_report
"This app was great until they updated and want permission to manage and make phone calls! Why would Samsung Health need to make calls??? Or even manage my calls??? No thanks I'll pass, they can go pound sand, I'm DELETING this app!!",Samsung Health,feature_request
Wanted the app so I could upload my runs as soon as they were done but app on my HTC M8 does not sync with the 225. Not sure how this can be right as its a brand new watch! Poor show Garmin,Garmin Connect,problem_report
No Goals? Stats: Should calculate best 5km even if done inside a 6km run. Widget/shortcut to add weight? No way to see/download waypoints saved on watch.,Garmin Connect,feature_request
"Weather feed is incorrect 17-Jan-2020, i had restarted the watch also. Climb is not counted I have rcvd Device yesterday 25 Nov 2019, one issue i have found, Device is not capturing climbing rest everything seems to be fine till now",Huawei Health,problem_report
I have an honor band 5 and this app will not correctly record my heart rate or my height. the band itself is really good but the companion app has a few bugs that need ironing out.,Huawei Health,problem_report
Disappointed It is not trusted because its counting is wrong......even if you take phone in hand and move here n there it will count as a step,Samsung Health,problem_report
"On one phone I can record in St and lbs,  not on one plus 3 though,  should be really simple in theory.  Linking to targets on the main garmin account would be be beneficial.",Garmin Connect,feature_request
Where is the widget please? Since I change my phone I can't find it. Bluetooth lost connection too many times when the screen is off. Step counters phone doesn't work.,Huawei Health,problem_report
"The smart notification features, like snoozeing a task or dismissing a message stop working randomly. I have all permissions set and I don't know what could be causing this issue. I have the Garmin instinct. Awesome watch but so our constant issues with the smart notifications.",Garmin Connect,problem_report
"The app is nice, well-designed and intuitive. I just wish it didn't require location services. I have a weather app that works just fine. Sleep tracking is great, heart monitoring is great. Some of the graphs (like the calorie tracker) could use some tweaking. Overall, excellent app.",Garmin Connect,feature_request
Aftsr latest update gt2 doesnt connect to internet. Cannot show weather data and cant check for update... Also cant change watch faces. Also probkems in help page... Simply notngood,Huawei Health,feature_request
"I just bought an Active 2 watch and found out calorie counting was removed. Will be returning the watch. I called the number referenced in responses from the developer, who let me know that calorie count won't be coming back anytime soon.",Samsung Health,feature_request
"Last update bring cool view, but It cannot connect/pair with smart band ""my  band 2"" it will be very good if this can be available on the next update",Huawei Health,problem_report
"So many watch faces to choose, but none of them are digital WITH seconds counter. Even the simplest design would be sufficient. Otherwise works well, not intrusive and overall nice app.",Huawei Health,feature_request
Why would you need location every time I check weather. Just let me put default one manually. I don't want to be connected 24/7 with phone just for that.,Huawei Health,feature_request
Can't get my vivosmart 3 to connect to any of the 5 Bluetooth compatible devices I have so I don't know what the point of even having this garmin is,Garmin Connect,problem_report
"Would be helpful if it synced with more fitness apps like MapMyWalk and Echelon. Also hard to figure out how to maintain connection to phone to keep certain watch data up to date, like weather.",Garmin Connect,feature_request
Please give option to use onlywatch or band to track steps as the pedometer from Health app is often wrong and more than actual steps taken on wearable.,Huawei Health,feature_request
Loved this app for a long time. But the recent updatehas killed it for me.beacause this app all of sudden need permission for access my contacts and all. A big No from my side.i already had uninstall this app.Now searching for better pedometer..,Samsung Health,feature_request
"would be amazing if a feature/switch were added so that newly installed apps didn't automatically send smart notifications from the get-go. otherwise a good app, its just that one flaw.",Garmin Connect,feature_request
Honor band 5 is not showing in App despite several attempts to Add device in Smart Band. Only honor 3 is shown and on selecting same when trying to pair with Honor Band 5 it does not.,Huawei Health,problem_report
random update to demand access to my contacts and phone for a fitness app?seriously?! there's no reason provided for why you even need this beyond selling the data to your third parties for more profit. scummy samsung as always.,Samsung Health,feature_request
"It sometimes doesn't record my steps. I just took the dog for a walk. Before, I had 66 steps. When I came back? 66 steps. This isn't tge first time.",Samsung Health,problem_report
"Notifications does not work with Huawei P20. One day works, after does not. P.S battery optimisations etc things of course are disabled for this app. :-( Hard reset of the phone, OS upgrades, app reinstall, repairing does not help, next day same issue.",Garmin Connect,feature_request
I'd like to be able to manually Record Steps in the pedometer section. Not everyone has their phone on them 24/7 and it would be a nice feature to use. Overall I think this is a great app.,Samsung Health,feature_request
"Pretty good app. Keeps me honest. Could always use more food/ nutrition counts, exercises and would like to see it get a bit smarter. Lots of repetitive messages.",Samsung Health,feature_request
"Dear Samsung, was using the app for a long time but since after the latest update it's not working. Neither synching with Samsung Active watch nor recording data in the app. Can you pls. look into this. Thanks",Samsung Health,problem_report
I have a honor band 4. Sleep data sync has stopped working since june 28. I updated the app but it doesn't help. This had happened once again in the past but then updating the app solved the problem.,Huawei Health,problem_report
"In order to reset my password Why the hell i need to give IMEI number , all other personal details Though i gave verification code from mail it isnt sufficient we need to provide all essential crenditals Shame to loot our details (IMEI) Sue this company!",Huawei Health,feature_request
"Have used this app almost exclusively since it first showed up, even ditching my fit bit in favour of s health. But with this latest update it seems to lag terribly with the workout timing and sometimes only logs half my exercise from walking or jogging.",Samsung Health,problem_report
I'm pretty sure this is the worst app ever created. I flip a coin after every workout to see if it work and synch with my watch. And every update it gets worse. Thx Garmin for wasting my day everyday!,Garmin Connect,problem_report
app keeps crashing! i have a Samsung Galaxy S10 with the latest SW update (G973U1UEU1ASD8) please fix this and I'll edit this review to 5 stars,Garmin Connect,problem_report
"Just keeps getting worse. The last update deleted the option for blood O2. So you pay for such an expensive phone with features, then they ""steal"" them from you :-(",Samsung Health,feature_request
"I've just started using this app and so far it seems ok.  Since I'm traveling during the holiday season,  beverage choises can be limited. I had soda one day (for the caffine in-lieu of coffee) and couldn't figure out how to input that into the S Health app.",Samsung Health,feature_request
Very good and maybe the only choice for honor band 4. But it was amazing if I could set the smart alarm in other ways. For example I want to sleep six hours but I don't know when I sleep to set the alarm but the band knows.,Huawei Health,feature_request
Pedometer used to work. Since the last few weeks or so the pedometer has stopped working. I walked for almost 5 hours and the app showed only one hour. Used to be a five star app before,Samsung Health,problem_report
This app helps you alot to achieve your fitness targets i liked it alot..but don't know what happened audio guide is on and still not receiving workout informations at audio guide intervals..plz fix the issue.,Samsung Health,problem_report
First time user....But would recommend this app is waste of time...Can't sync Note 9 with Samsung gear.....Congratulations Samsung you guys are going in right direction...,Samsung Health,problem_report
"Really great app with lots of data available for those of us who love to overanalyze. Insights are a great touch, as is the heart rate overlay function for running. Only drawbacks are some issues with syncing and it doesn't track speed very well while rowing.",Garmin Connect,problem_report
"Best graphic display I've seen out of all the fitness apps, just lacking the option of seeing the detailed stats of your friends on the apps even if your friends wanted to allow you. I think you can't see stats either via website.",Garmin Connect,feature_request
It worked fine for a while but not my device won't pair with the app so its useless to me. Can't find any help to fix it either.,Huawei Health,problem_report
Cannot disable heart monitor. Before i had difficulty switching the continuous heart rate monitor on. Now it does not allow me to disable it... When will the saga end...,Huawei Health,feature_request
"I really like this app, however I track carbs not calories and wish I had an option to have this be my main tracker for my food. I would give this a 5 star otherwise.",Samsung Health,feature_request
I'd love it but I can't track my heart rate and my stress levels on my Samsung a5 but my boyfriend can on he's s5 ,Samsung Health,problem_report
I heared customers out of China could use new watch faces but I couldnt find shuch ability. Also weather notification dont work. I am disappointed really.,Huawei Health,feature_request
The stupidest app there is even when ur lying on bed shaking the phone or in a moving car the pedometer keeps counting steps.... Total bullshit,Samsung Health,problem_report
"After last update, my Fēnix 6 Plus keep disconnecting like 20 times a day. Fix the problem and i am gonna give you a better review!",Garmin Connect,problem_report
"Honor Band 6 - Does a few things well, but the basic stuff isn't even working reliably. Latest is stress testing no longer working. Closed system means no 3rd party apps either. App and firmware never get updates (July 2020 is the last ffs)",Huawei Health,problem_report
"It's fine for months. But just recenty after update I can't access the watch faces. It says ""Unable to connect to server. Please try again later."" Weeks now still stuck into the same page.",Huawei Health,problem_report
"The garmin device is inaccurate and unreliable. It cannot measure distance and step count accurately. The app on the other hand, is useful for keeping track of your activities. If you want a fitness device, I would look elsewhere.",Garmin Connect,feature_request
Great application to view your statistics at a glance collected when actively utilizing your Garmin devices. The only occasional problem is with location and data fetching for weather however it might be due to my location itself.,Garmin Connect,problem_report
I like the app in general but the widget is annoying. I mean it's way to big for the information displayed. It was somewhat understandable when I had my note 8 with heart rate but now with S20 I should be able to resize it.,Samsung Health,feature_request
What's the point of tracking every thing about your health if you CAN'T SET A CALORIE GOAL TO GO WITH YOUR FOOD INTAKE. HOW STUPID IS THIS?????,Samsung Health,feature_request
"If I knew from the start that Huawei will force their appstore I would never had bought their watch. What's next, force a credit card number to use a watch?",Huawei Health,feature_request
"The performance of this app is very poor, and some parts of the app just don't work. It takes several minutes to synchronize sleep data between Huawei band 4 and this app installed on Huawei Y6. And after the sync the app still displays 'no sleep data' message",Huawei Health,problem_report
"So you take away the weight management tool, but you leave the menstrual cycle tracker? How exactly does that help a man using this app?",Samsung Health,feature_request
"Was doing fine until January 1st 2020, now as countless other users are saying the sleep data isn't syncing... Sort it out please or will be returning device for a full refund",Huawei Health,problem_report
"Great app, but awfully translated to Polish. Pity there is no way to change app language back to English. Sometimes I have no idea what was the original meaning, because translated version makes no sense.",Garmin Connect,problem_report
This app is getting slower and slower. It just hangs when I come back from my walk. I do not have the problem if I use any of the other running apps.,Samsung Health,problem_report
Love it! Wish I could sync w/Fitbit... My new revision is that I enjoy the challenges and tracking..I have the Samsung watch2 now and would like more interactive connection.,Samsung Health,feature_request
"Changed my review since last update.. Its ruined it! It's all harder to read, no caffeine counter the calories deficit is now very hard to work out.. Excerises done list looks terrible WISH I COULD REVERT BACK TO LAST VERSION!! ",Samsung Health,feature_request
"UI is clean and user friendly. I just wish it would sync/share workout data with Myfitnesspal and/or Samsung Health. Says a software update is available in the app, but not via google app store. In-app update then fails to install after downloading. Weird.",Huawei Health,feature_request
"You guys are never going to believe this...they updated the app and now Bluetooth, syncing and notifications don't reliably work.  Shocking, I know.  This seriously happens EVERY SINGLE TIME they update the app.  Get it together Garmin, you are literally the worst app developers on earth.",Garmin Connect,problem_report
I like this app a lot but can you expand your food data base. It doesn't have a very good selection. Also can you please partner with Weight Watchers and My Fitness Pal. These are top of the line programs and you really need to partner with them.,Samsung Health,feature_request
"Wow the last update really screwed up notifications. Google Maps now causes my 5X to vibrate over and over and over. Like every 10 feet traveled, constant notifications. Huge, infuriating I that I can't seem to fix.",Garmin Connect,problem_report
This app is very much bad app. Because before i am running app is saying 5 kcal burned you and i am running fast but app is saying your average speed is 3 kilometers per hour🤬.,Samsung Health,problem_report
I have used the app for a long time but this problem is.... When i dont even walk the pedometer shows that i have walked some distance... and some time its doesnt shows accurate step i have taken..... thats all.... plz fix this....,Samsung Health,problem_report
"Works well, but I wish I could enter a meal for a time in the future. I pack my food in the morning and my lunch break is always at the same time so I already know for sure what and when I will eat. 🤷‍",Samsung Health,feature_request
It's slow and you need to click through many screens now to get daily stats. My Garmin forerunner 25 Bluetooth keeps dropping. Wasn't like this with my vivofit.,Garmin Connect,feature_request
Needs a notification to tell you when it has picked up a gps signal. I run the same route but I can can have a difference of 0.1 to 0.4 due to not knowing when It the app has a gps lock like.,Samsung Health,feature_request
