review_content,final_label,user_story
"Besides the annoying repetitive ads, major major major privacy invasion! Why would you want Fb to see your offline activity? Sounds psychotic to me! They can see everything outside the usage of app such as all private conversations, calls, bank apps, etc. It is a NO for me, mind boggling to say the least.",2,"As a user concerned about privacy, I want Facebook to stop tracking my offline activity because it feels invasive and unnecessary.  I am uncomfortable with the idea of Facebook accessing my private conversations, calls, and financial information outside of the app. This level of access is unacceptable and makes me question the platform's trustworthiness. 
"
"Anyone who thinks that FB is our public square is sadly mistaken. FB is boosting and deboosting content based on an agenda  theyre just using us. Delete the app and stop letting them make themselves rich off of harvested data!!! Enter via a browser, with FB blockers if you must",2,"As a user concerned about data privacy and algorithmic manipulation, I want to access Facebook through a web browser and utilize FB blockers so that I can control my experience and avoid contributing to their data harvesting practices.  I believe social media platforms should prioritize user agency and transparency over profit-driven algorithms. 
"
"The app is trash. Not only is it violently unstable, riddled with bugs, and dark mode still broken after weeks, it gargles resources for lunch and chugs battery life.

Oh and it gives Facebook yet another way to invasively track you, creeping into your phones permissions and invasively gathering website data even when you dont use the app. Turning off this setting requires around nine clicks, I counted. And you have to reset turning off that setting after a major app update or it just turns itself back on.

And Facebook is one of the worst companies in the world. Humanity is their commodity and they buy and sell your online identity. Delete the app and delete your account.",2,"As a user concerned about privacy and device performance, I want the app to be stable and bug-free so I can trust it to function reliably. 

I also need an easy way to control data collection settings without excessive clicks or having them reset after updates.  This will allow me to feel in control of my personal information and device resources. 
"
I have been a facebook customer for several years and recently had my account hacked. I have reached out so many times to have this corrected without result. I have decided that it is a poor application especially given that they can take your information and do whatever they want with it!,2,"As a Facebook user, I want a reliable and responsive customer support system so that when my account is compromised, I can quickly resolve the issue and regain access to my personal data. Currently, the lack of effective support leaves me feeling vulnerable and distrustful of the platform's security practices. 


Let me know if you'd like me to rephrase this in a slightly different way!"
"you are no longer able to restrict profiles eventhough the option is there if you jump through enough hoops, BUT you get an error when you try to add someone to the list. It used to be simply on the persons profile just as ""remove friend"" is. Next we will be unable to remove friends and unable to delete accounts with error messages for each. Just a shame Going back to MYSPACE!!!",1,"As a user, I want to easily manage my friends list so that I can restrict profiles and add people to a blocklist. Currently, the option to restrict profiles is available but leads to an error message, and adding someone to the blocklist also results in an error. This makes it impossible to control who sees my content and interact with me. 
"
"My account was hacked and the support line was absolutely no help whatsoever. I was accused of posting something against their standards of child sexual exploitation and unable to get access back to my account. Lost over 10 years of photos and memories. To top it off, I created a new Facebook and after 1 day theyve prohibited me from liking, commenting, or posting.",2,"As a user, I want to be able to securely recover my account if it is compromised, so that I don't lose valuable personal data like photos and memories. Additionally, I need a reliable support system that can effectively address issues like account hacking and false accusations without unfairly restricting my access to platform features. 


This story highlights the user's pain points:

* **Lack of Account Security:** The account was hacked, indicating a vulnerability in the security system.
* **Ineffective Support:** The support line failed to assist the user, compounding their frustration.
* **Unfair Restrictions:**  The user was unfairly accused and subsequently prohibited from basic platform interactions on a new account."
From their censorship to their use of your private information Facebook is an echo chamber of whatever they want you to hear. Repeatedly blocking and censoring anything that doesnt fit their agenda. What a joke! byefacebook,2,"As a user concerned about free speech and privacy, I want the ability to express myself freely on social media without fear of censorship or having my personal data misused.  I need a platform that prioritizes diverse viewpoints and respects user autonomy. Current platforms like Facebook feel controlling and limit authentic connection. 
"
Its been 2 weeks and I am STILL not getting notifications when someone posts on my personal posts. I am also not getting notifications from my business page now either until I actually switch over. Garbage app. Please fix!!,2,"As a user, I want to receive timely notifications for all activity on my posts, both personal and business, so that I can stay engaged with my network and respond to interactions promptly. Currently, I am not receiving notifications for new comments on my personal posts or from my business page until I manually switch to it. This lack of functionality makes it difficult to participate actively in the platform. 
"
"They havent changed much when it comes to privacy, anyone can still share your pics. They dont prevent online bullying. They let people manage local groups that dont even live in the target area. There is no customer support so dont bother trying to reach out to anyone because there is no one to reach out to. I tried to think of something positive I could say about Facebook but nothing comes to mind its just a waste of time. And I also believe that Facebook starts conflicts because they think your value is based on how many likes you get in life just to make you feel inadequate. I cant tell you how many times Ive deleted this stupid app thinking itd be different or better in some way after two years but nope Facebook still does one thing thats consistent, disappoint.",1,"As a user concerned about online safety and well-being, I want Facebook to implement stronger privacy controls that prevent unauthorized sharing of photos and address online bullying.  I also need the ability to report and have removed local groups managed by individuals who do not reside in the target area. Finally, I desire accessible customer support to resolve issues and concerns effectively. 
"
Someone hacked my account and changed all of the log in criteria. When I followed facebooks recovery steps which included submitting a copy of my photo ID I was told they still couldnt verify my identity so my account was basically just gone forever.,2,"As a user, I want to be able to securely recover my account if it is compromised.

I need a reliable account recovery process that goes beyond basic login criteria and can effectively verify my identity using methods like photo ID submission.

This is important because losing access to my account due to insufficient recovery options results in the permanent loss of valuable data and connections. 
"
"I reported that my account was hacked no one helped. Might as well shutdown Facebook for not helping people like me with our accounts that are being hacked. And people using our photos on other accounts, and using our personal info. even when our pages are on private. ",2,"As a concerned Facebook user, I need a reliable and responsive support system to address account security issues. When my account was hacked, I expected prompt assistance from Facebook to regain access and protect my personal information. The lack of support makes me feel vulnerable and distrustful of the platform's ability to safeguard user data. 
"
"Looks like the app doesnt recognize my current password when Im prompted to login again to access my account info.  And Im hesitant to logout of the app completely and back in again to try to reset this for fear Ill be locked out of the app until this bug is fixed!

FYI, I did change my password via the website a few months ago, so the app may be recognizing the old password.",2,"As a user, I want the app to recognize my updated password so I can access my account information. 

Currently, the app seems to be using an outdated password, potentially from a change made on the website a few months ago.  I'm hesitant to log out completely due to concerns about being locked out of the app until the issue is resolved. 
"
"I have had this facebook account for 14 years with loads of memories on it. I have been hacked for the last 3 months and the person changed the email address, and added a code generator so that I would not be able to get access to it. I have submitted my ID 4 times with no success, and have tried to submit and report the issue, but every time it just tells me that it could not process my request. Facebook should have somewhere we can actually communicate with humans so this wouldnt be an issue. Wish I had access to all my memories.",2,"As a user who has been using Facebook for 14 years and has many precious memories stored on the platform,

I want to be able to easily contact a human representative at Facebook support

so that I can regain access to my account which has been hacked and secured with unauthorized security measures like a code generator. This would allow me to recover my photos, messages, and other important data. 
"
Facebook is abusing its platform to silence and censor voices. Its unbelievable! Mark needs to go back to start and stop using his platform for his political agendas. Also protect peoples privacy instead of abusing it without their permissions.,2,"As a user concerned about freedom of expression, I want Facebook to stop censoring viewpoints and manipulating content for political gain.

I also want Facebook to prioritize user privacy by obtaining explicit consent before collecting and using personal data. 
"
For the second time as a member of Facebook my Facebook account had been hacked!!!! I have received Facebook messages from over 40 friends about the hack but I am unable to see what the hack says.  I am one of the moderators for a Facebook Page entitled Huntsville Standard Poodles and cannot even access that site!!!,2,"As a Facebook user, I want to be able to quickly identify and recover from account hacks so I can regain control of my profile and associated groups.  

Currently, when my account is hacked, I am unable to see the content of messages sent from the compromised account, preventing me from understanding the scope of the hack. This lack of visibility also hinders my ability to manage Facebook pages I moderate, such as ""Huntsville Standard Poodles"". 
"
Fact checkers are not real.  They are lying and covering up actual information.   Just because the news doesnt say its true doesnt mean its not true.  Facebook is a joke.  They spy on us and lie.  Delete this communistic loving crap app now!  Down with the fb!!!  Hello FBI,2,"As a user concerned about misinformation and privacy, I want to be able to critically evaluate information sources and control my data sharing so that I can trust the platform and feel safe using it.

**Explanation:**

This user story captures the core concerns expressed in the review: distrust of fact-checking, suspicion of hidden agendas, and a desire for greater control over personal data. It frames these concerns from the user's perspective without endorsing their potentially harmful beliefs. 
"
My account got hacked and it is so hard to contact someone from a tech support to help in anyway. I cant get my account back now because someone changed all of my information. I cant even redownload the Facebook app.,2,"As a user, I need a reliable way to contact customer support when my account is compromised so that I can regain access to my account and recover lost data. Currently, the lack of accessible support options leaves me unable to reset my password or redownload the app after my account information was changed by an unauthorized user.  This makes it incredibly frustrating and difficult to resolve the issue. 
"
I now have to completely delete the app when logging out. It will not disconnect. Ever. The circular symbol keeps spinning. It will not let me disconnect. I believe it is either uploading or downloading data. I do not have trust. I simply delete the app every single time I use it. Then download the app again. And it is disconnected and opens fine but again I have to delete and redownload. This is very annoying and tedious.,2,"As a user, I want the ability to reliably disconnect from the app when logging out so that I don't have to delete and reinstall it every time.  

Currently, the logout function doesn't work, leaving me with a spinning circular symbol that indicates ongoing data transfer. This lack of control over my connection makes me feel uneasy about data privacy. 
"
As Facebook is phasing out human support and replacing them with bots this app basically harvests your info and sells it while restricting your account for posting Stewie Griffin memes. F   Dont even buy their metaverse crap gear. Terrible.,1,"As a Facebook user, I want reliable human support to address my concerns because I feel uncomfortable with the lack of transparency regarding data usage and restrictions on content sharing.  The current reliance on bots makes me feel like my privacy is at risk, and I'm discouraged from engaging with the platform due to these limitations. 
"
"Social media platforms, like Facebook, are poison to your mind. They sell your data and are building a digital profile of you, all the things you like, dislike, hope or wish for, and fear is in your digital profile. Not to mention this platform is designed to be addicting so that you keep coming back... Think about the last time that you opened Facebook. Did you make the conscious choice to do it, or are you just doing it by habit? Get off of Facebook and start living your life again.
1 year clean off of Facebook ",2,"As a user concerned about privacy and digital well-being, I want to easily disconnect from social media platforms like Facebook because they collect and sell my personal data, create addictive experiences, and negatively impact my mental health. I need an alternative platform that prioritizes user privacy and encourages mindful technology use.  


"
"The scrolling feature is acting really off the past couple of days. I even deleted the app and redownloaded it. I have the most up to date iOS. It scrolls whacky like you are being remotely hacked. The app isnt acting right. The FB app behaves like right as your phone dies things start acting delayed and reallllly slow or superrrrr sped up. . . That is how the scrolling feature is acting on the FB app, and nothing else on my phone behaves this way. It is just the FB app when you scroll in your news feed. 

FIX THIS!",2,"As a Facebook user, I want the scrolling feature in the news feed to be smooth and responsive so that I can easily browse through content without experiencing delays, speed fluctuations, or jerky movements. Currently, the scrolling feels erratic and unpredictable, resembling the performance issues encountered when a phone battery is critically low. This issue is specific to the Facebook app and doesn't affect other applications on my device.  
"
Facebook generates its incomprehensibly massive revenue off of the account holders. The account holders own the personal data within the account. Common decency in business practice would uphold the priority of a strong symbiosis between the two. This is not the operating practice of this company. Unethical business practice is the dismal reality the account holders are left to face. And share holders are likely not far behind.,2,"As a Facebook user, I want ownership and control over my personal data because it's mine. Currently, Facebook profits greatly from my data without adequately prioritizing my needs or offering fair compensation. This imbalance feels unethical and leaves me feeling exploited. 


"
"Ive been getting error fetching data errors every 20 seconds. I cant even use the app anymore. Ive tried all trouble shooting options. My last profile was hacked and no one responded to my emails about it, so I assume Ill have to make another profile again if this error doesnt stop on its own.",1,"As a user, I am unable to use the app due to recurring ""error fetching data"" messages every 20 seconds. This prevents me from accessing any functionality.  

Previous issues with account hacking and lack of customer support response leave me feeling frustrated and concerned about creating a new profile. I need this error resolved quickly so I can continue using the app without interruption. 
"
"Facebook used to be cool then it went to trash as everyone realized its gov started and owned,then it helped the horrible outcome of our elections, and overall we all need to hop off it and goto FreeTalk45 for less policing and freedom to say what you want on your stuff. No biometric data needed. You shouldnt have to add personal Information to an app just to use it.",2,"As a user concerned about privacy and censorship, I want to be able to connect with others freely without sharing personal information or being subject to platform-driven content moderation.

FreeTalk45 offers this by not requiring biometric data or detailed personal profiles. This allows for more authentic expression and connection. 
"
"Im tired of being harassed, silenced, put in timeout for having an opinion. Im tired of not being able to love my country, President. God. Im embarrassed Facebook is even part of America! Not to mention they stalk you, listen in on your phone when you arent even using the app. Last night my roommate asked me where I got my runner rug, never did I search runner rugs, but yet the next morning Facebook is sending me runner rug ads! Facebook is a HUGE INVASION OF PRIVACY",2,"As a user concerned about online safety and privacy, I want to be able to freely express my opinions on Facebook without fear of harassment, silencing, or arbitrary timeouts.  

I also want control over the data Facebook collects and how it's used for targeted advertising, as I find the platform's tracking practices intrusive and unsettling. 
"
"Facebook uses their power to censor posts and hide commentsposts related to topics aka PALESTINE that go against their prozionist, terrorist loving narratives. They willingly hide our posts, prevent us from sharing, and will go so far to delete postsstoriescomments and blame it on a bug. The Zionism shows. The racism shows. The prochildren murder lovers shows. The antisemitism shows. Dont use this app. Youll be happier without it. 

Respect for Apple for shutting down your money hungry privacy stealing scam.",1,"As a user concerned about freedom of speech and unbiased content moderation, I want Facebook to stop censoring posts and comments related to Palestine so that I can freely express my views and engage in open discussions without fear of suppression or deletion. 

This user story highlights the user's desire for unbiased content moderation and the ability to freely express their opinions on sensitive topics. 
"
My Facebook has been repeatedly hacked these past few weeks. Im convinced FB has something to do with it. Only way theyre allowing me to unlock my account is to send a full photo of my Government issued ID. Ughh no! Fb doesnt need my physical address and other info thats on my drivers license. What happened to email and text confirmations?? Out the door,2,"As a Facebook user concerned about privacy, I want to recover my account using secure methods like email or SMS verification instead of submitting a photo of my government ID because sharing sensitive personal information like my address is unnecessary and risky. 
"
"Their updates have made it awkward to use. If you want to respond to a comment, you have to go out of the way to do so. The algorithm is poorly managed, theyll penalize you claiming it goes against their Community Standards when in reality, youve done nothing wrong. You cant get ahold of anyone to report any issues with the platform. It obviously politically motivated and biased, not too mention they wont stop bothering you about their personal agendas such as vaccination information that doesnt provide information at all. I wont recommend this app to anyone.",2,"As a user, I want a streamlined way to respond to comments without excessive steps, so I can easily engage in discussions.

I also want the algorithm to be fair and transparent, avoiding unjust penalties for content that adheres to community standards.  Finally, I need accessible customer support to report issues and address concerns about potential bias and unwanted promotional content. 
"
FB will do anything they can to get all information on you and sell it. They make it impossibly difficult and confusing to change your privacy settings. Its laid out that way so most people especially the older crowd cant figure out. Much better social media apps out there. Use something else! FB is dead!!,2,"As a user concerned about my online privacy, I want Facebook to simplify its privacy settings so I can easily control what information is shared and collected. Currently, the process is confusing and intentionally difficult, making me feel like my data is being exploited.  I need clear and straightforward options to manage my privacy preferences without feeling manipulated. 


"
"My phone contact list was stolen without my approval !!! 
My friend whos on my contact list bought a product and i was advertised the same product on the next day! Hows that possible if i never searched for such a product and my friend doesnt have a Facebook account! And I didnt even open my Facebook account or messenger for months!! Facebook is the only social app i have on my phone. 
and this happened many times. even my phone   number was shared without permission with advertisers who called me. 
I fear this app is a spying tool on peoples privacy. 
Do Not Install this App.",2,"As a user concerned about privacy, I want Facebook to stop accessing and sharing my contact list information without explicit consent because it feels like a violation of my trust and privacy when I am targeted with ads based on purchases made by people in my contacts, even if they are not Facebook users. 

I also want the option to completely block my phone number from being shared with advertisers for unsolicited calls. 
"
It has become increasingly obvious that it is virtually impossible to use the FB app and not have them tracking everything you do even when the app isnt open and youre signed out. There is little doubt in my mind the CIA is directly involved with Zuckerberg and Facebook and it was developed specifically as a tool to track people and collect data.,2,"As a concerned user, I want more control over my data privacy within the Facebook app. 

I need the ability to prevent tracking of my activities even when I am signed out, as I believe current practices are intrusive and potentially violate my privacy rights. This lack of transparency and control makes me distrustful of the platform. 
"
"I dont like that Facebook collects our data and personalizes ads because it makes me look at more things to buy. Can we turn that feature off? I feel like its invasive. Also, there should be a way that we can pin important messages in groupchats on fb messenger.",2,"As a Facebook user, I want the ability to opt-out of personalized advertising based on my data because it feels invasive and pushes me towards unwanted purchases. Additionally, I want to be able to pin important messages in group chats on Facebook Messenger so I can easily reference them later. 
"
"Lots of crashes being reported, never got an respond back, and crushes still there. Lot of fake accounts sending spam, and none of them was deleted after reports. Always answer its not harmful. Yes, if someone follow their link and loose money and personal information, its not harmful for Facebook but their standards do not care about you. 
Last one I was banned about Kyle and court ruled that he did nothing wrong. But Facebook thinks different way, court no matter to Facebook representatives, they strike you for 7 days if you support different option than Facebook",1,"As a user concerned about my online safety and freedom of expression,

I want Facebook to address the persistent crashing issues and respond promptly to user reports, so I can have a reliable and trustworthy platform experience.

Additionally, I want Facebook to take action against fake accounts spreading spam and protect users from potential scams and privacy violations, as their current policies leave me feeling vulnerable and unsupported. 
"
"Facebook used to be about community and sharing. All it is now is a glorified data miner for your data and they are making billions off of you. You give them your soul and they give your soul to others. 

Its become nothing more than mindless tv with advertisements everywhere. All eyes are on you and ears and location and likes and dislikes, etc. 

Facebook needs to be illegal. Its practices are.",2,"As a user concerned about privacy, I want Facebook to prioritize community and sharing over data collection and targeted advertising. 

I feel overwhelmed by the constant surveillance and exploitation of my personal information for profit.  Facebook should respect user privacy and create a platform that fosters genuine connection instead of promoting mindless consumption. 
"
My profile was hacked about a month ago. My email and password were changed so I wasnt able to get back into it. I was notified by email that this happened and followed a link to prove my identity. I submitted my personal information to this link and waited for them to confirm. After 48 hours they confirmed my ID and sent me a new password and a link to follow. It did not work. I emailed Facebook security to tell them it wasnt working and have not received a response in a very long time. I have contacted them now 3 times by email. I still have not received a response. I wish there was a phone number I could call to expedite this process. I am extremely dissatisfied with their service. If I could give a rating of zero I would.,2,"As a user who experienced account hacking, I need a more reliable and responsive way to recover my account when security breaches occur.  Currently, the email verification process followed by a link reset is insufficient because it failed to grant me access despite identity confirmation.  

The lack of phone support further exacerbates the issue as I am unable to directly contact Facebook security for assistance with this urgent matter. 
"
"Listen, I know we all know about cookies and how the entire Internet is selling our information for profit all the time, but Facebook is the worst for it. Im pretty sure Facebook is even the CAUSE of it. You have ZERO privacy on facebook, its disgusting. Also racist censorship. Ugly app, ugly human who made the app hes probably a lizard. Do yourself a favor and just get off Facebook.",2,"As a user concerned about online privacy, I want Facebook to offer better control over my data and reduce invasive tracking practices.

Specifically, I desire options to limit cookie usage and prevent my personal information from being sold for profit. 
"
"Facebook has become the network of choice for the Democratic Socialist Party. They push an agenda of misinformation and only allow for just one side of a conversation. That one side is that of the Democratic Socialist Party. If the view is not in their, Facebook, best interest then they, Facebook, will censor those views. Facebook doesnt allow for a fair and equitable distribution of information so its members can make an informed decision on their own. If I couldve given a lower rating than 1 star I would have! So if you wish to have every post censored and even have ALL OF YOUR PRIVATE MESSAGES READ AND CENSORED. Then by all means download this tracking app and have your life made public! If you like being able to separate your public from private life get MeWe and Parlor apps!",1,"As a user concerned about censorship and fair information access, I want Facebook to allow for diverse viewpoints and avoid suppressing dissenting opinions so that I can engage in meaningful discussions and make informed decisions based on a variety of perspectives.  I also desire privacy protections that ensure my private messages are not read or censored by the platform. 
"
Facebook turns people into products. They manipulate algorithms to spoon feed certain ideologies and to suppress others. All while making BILLIONS as they collect and sell every bit of personal information you provide. Youre literally just a human battery in the Matrix when you use Facebook. And free speech on the platform is highly suppressed. Theyre too busy catering to their woke agenda. Dont expect their alleged community standards team to be anything close to reasonable if youre not a full blown anarchy loving communist who hates America. It should be renamed community DOUBLE standards team. Youre better off deleting the app and watching how much better life can be when you dont have a 247 megaphone of actual disinformation doing everything that it can to control your perception of reality. Good luck and God bless. May the awakening continue...,2,"As a user concerned about privacy and free expression, I want Facebook to stop manipulating algorithms and suppressing diverse viewpoints so that I can freely engage with information and opinions without feeling censored or exploited. 

I also want Facebook to be transparent about its data collection practices and how it uses personal information for profit. Finally, I desire a platform that upholds genuine community standards, respecting all users regardless of their political beliefs.


"
"The weak security allowed my account to be hacked. The Facebook folks that dont exist locked down my account and probably will elimininate by the account, just that there is no one to talk to they make no investigation and I end up loosing all my pictures, friends and memories saved there. They should have costumer service for more than d charge money to their customers. 

Not sure it is worth it to even download it",2,"As a Facebook user, I want robust security measures to protect my account from being hacked so that I can safely store and access my photos, friends, and memories.  I also need reliable customer support options to resolve account issues promptly without incurring additional fees. Without these assurances, I am hesitant to use the platform and risk losing valuable personal data. 
"
"I wouldnt want my information been sold and also Facebook doesnt check for fact checkers wether they are capable of judging without a biases. Its like 1 person researching all this information about everything which is too much for one person to handle.
I also think that suppression of information is and has been enforced which in itself is a violation of freedom speech.",1,"As a user concerned about privacy and accurate information, I want Facebook to guarantee that my personal data will not be sold to third parties.

Furthermore, I want Facebook to implement a more robust fact-checking system with multiple, diverse perspectives to ensure unbiased and reliable information sharing. 

I also believe that suppressing information violates freedom of speech and should be avoided. 
"
"1. Zero privacy they monitor your camera, microphone, your browser, and all your apps!!! AND sell it!!! Talk about invasion of privacy. 
2. SO many ads every other post from my friends is an ad. I deleted my account. Waste of time.
3. Dating is literally THE WORST, zero filters!!!!! Scrolling through. Every. Single. Scrap. In. A. 100mile. Radius.
Did I say every single one??? No joke. Waste of time.",2,"As a user concerned about privacy and data security, I want the platform to stop monitoring my camera, microphone, browser activity, and app usage, and selling this data without my explicit consent.

Additionally, as a user seeking meaningful connections, I want more granular filters for the dating feature so I can refine my search based on specific criteria and avoid endlessly scrolling through irrelevant profiles within a large radius. 
"
"Not only has face book deleted several accounts Ive made because one of my old accounts got HACKED, it took months for me just to make a new one and I couldnt even put my full name or it would be deleted 24 hours later also now that I do have Facebook again after a couple weeks of having it, it wont let me post or even look at other peoples pictures without saying it cant fetch the data when I know its not WiFi or service it still will not let me post and its been several weeks, also why is Facebook so hard to get ahold of I still cant get a response! So this is my last attempt",2,"As a user who has experienced repeated account deletions due to hacking, I want to be able to create and maintain an account with my full name without it being automatically deleted.  I also want the ability to post content and view other users' photos reliably, as I am currently experiencing errors preventing me from doing so. Finally, I need a clear and accessible way to contact Facebook support for assistance with these issues. 
"
You app is really lousy I have been hacked and to no avail they stole all my info and photos cant even sign all they got all my passwords and screen names now I am blocked your help services are really bad too they are no help whatsoever. Please help !!!!!!!!!,2,"As a user concerned about security, I want the app to implement stronger security measures to prevent account hacking, such as multi-factor authentication, so that my personal information and photos are protected and I can regain access to my account if compromised. 

Additionally, I need responsive and helpful customer support to assist me in resolving security breaches and regaining control of my account. 
"
Up until yesterday I was always able to edit posts I made on personal pages from my phone on the FB app.  Today cannot. I can only edit posts if I use the desktop version on my cell phone browser or from the computer. Using the FB app I cannot edit anything. In fact when you click those 3 buttons in top right even what you see if different. What the heck Facebook?  I even reported issue.,2,"As a Facebook user, I want to be able to edit my posts on personal pages from the mobile app so that I can quickly correct any mistakes or update information without needing to use a desktop browser. Currently, the edit functionality is missing from the mobile app, forcing me to rely on alternative methods which are less convenient. 
"
"I was hacked back in April, and lost 10 years of memories and pictures and everything and tried so hard to get back into my account and its impossible to communicate with anybody from Facebook. It pretty much runs itself. Mark is a genius. But now Im trying to reset up accounts and I cant remember the password and when it says try another way its still asks for your password. Now I just want to set up a whole new account but Im debating as to whether or not I should even bother. What a pain in the butt and I could see that from the reviews theres a lot of other people that dont like Facebook either.",2,"As a user who was previously hacked, I need a reliable way to reset my password and recover my account without needing access to the old password. 

Currently, the ""try another way"" option still requires the old password, making account recovery impossible. This lack of support options makes me hesitant to create a new account. 
"
For some time Facebook fact check had been branding various posts as misleading info such as screen shots from CDC website or WHO directly. When pushed to remove or explain why the complaint gets no response and to date fake check still blurts post,2,"As a user concerned about misinformation, I want Facebook's fact-checking system to be more transparent and accountable. When a post is flagged as misleading, especially when it includes verifiable information from reputable sources like the CDC or WHO, I need Facebook to provide clear explanations for the label and respond to user complaints in a timely manner. Currently, the lack of response and explanation breeds distrust and undermines the platform's credibility. 
"
On a pretty large but still limited data plan and havent hit the cap almost ever. Get a warning that Im close so I check whats going on. I see within the last 25 days FB has used 6G of data. Im thinking the reels feature they just added is preloading videos.,2,"As a user with a limited data plan, I want to be able to identify which apps are consuming the most data so I can manage my usage effectively.  I need to see detailed breakdowns of data usage by app, including information on specific features that may contribute to high consumption (like preloading videos). This will help me make informed decisions about my data usage and avoid exceeding my plan limits. 


"
All day it has been saying no internet connection and not posting on my story and not loading my timeline like Facebook has just completely crashed. So I uninstalled the app and reinstalled it and still saying no internet connection but Im on WiFi also tried on my cellular data and I can not log back in. This needs to be fixed ASAP!,1,"As a user, I am unable to access Facebook's core functionalities.

I receive ""no internet connection"" errors despite having stable Wi-Fi and cellular data. 

This prevents me from posting stories, viewing my timeline, and logging back into the app after reinstalling it. This issue needs to be resolved urgently. 
"
Facebook please help me login to my Facebook account someone hacked my Facebook account and I really need your help please I have personal information there that is really personal  please can you fix it,2,"As a Facebook user, I need a way to recover access to my account when it's been hacked. My account contains sensitive personal information and I am unable to log in due to unauthorized access. I request a secure and efficient process for regaining control of my account. 
"
I know it was my fault but I wasnt thinking ! Its so easy for someone to scam you and then try and scam your family and friends ! Facebook doesnt care either unless you buy an oculus ! I cant get back into my Facebook and my friends are saying this person that took over my Facebook is begging for money. Facebook is horrible ! They collect your data and dont care about you .,2,"As a Facebook user, I want to be able to easily recover my account if it's compromised so that scammers can't impersonate me and exploit my friends and family for financial gain. 

Currently, the recovery process is inadequate, leaving me feeling vulnerable and helpless against malicious actors. Facebook should prioritize user safety and provide effective tools to prevent and address account takeovers. 
"
"Facebook deleted an account that was hacked that I owned for 15 years. Multiple attempts to deactivate have left with nothing because there is NOTHING you can do. And since you are not paying for the app they dont care. Everyone who has ever used this app knows that they make money off of you one way or another. But for me, 15 years of memories, 2 biz pages and an IG account hacked and gone no content I ever posted is in any group or community. Its theft of ideas, memories relationships because they choose not to help. Then they blame the lack of customer service in covid. It is sad how intertwined we have become with this format and yet they have no responsibility in what they have created.",1,"As a user who has relied on Facebook for 15 years, I want the platform to offer robust account recovery options, even for hacked accounts, so that I can regain access to my personal memories, business pages, and connections without losing valuable content and relationships.  Currently, the lack of support leaves me feeling helpless and like my digital life has been stolen. 
"
"This app or better, this company more and more wants to spy on us, last to have access to our documents. Pat in the end to sell them, more and more they want to control their clients according to how they want to protect our information, everything is a lie.",2,"As a user concerned about privacy, I want this app to stop accessing my documents without explicit consent because I fear my personal information will be used for unintended purposes, such as selling it to third parties. This level of control feels invasive and undermines the company's claims of protecting user data. 


"
Facebook is silencing people and deleting their post. Their loyalty was never to their customers. The privacy is something to be concerned with. As well as if you would like to write and spread awareness about a humanitarian issue think agian before using Facebook. Because theyll delete your posts if the government told them to.,2,"As a user concerned about freedom of expression, I want Facebook to stop deleting posts on political or humanitarian issues without clear justification. This is because I believe social media platforms should protect users' right to share information and raise awareness, even if it challenges powerful entities. The current practice erodes trust and makes me feel unsafe expressing my opinions freely. 
"
Facebook blocked me from marketing my legal businesses. They have censored free speech. They violate your privacy and sell your data . Some even say it's a CIA operative. Huge data collection facilities in Utah,2,"As a small business owner, I want to be able to market my legal services on Facebook without being unfairly blocked or censored so that I can reach potential clients and grow my business. 

**Additional Notes:**

This user story highlights the user's frustration with Facebook's policies regarding advertising for legal businesses. It also touches on concerns about privacy and data collection, which are important considerations for any online platform."
In the last 6 months Facebook business page has become a big hassle. I cant toggle back and forth from my personal page easily.  Every function has become difficult to use. Please make it user friendly again.,2,"As a small business owner, I need an easy way to switch between my personal and business Facebook pages. Currently, navigating between them is clunky and time-consuming. This makes managing my business page frustrating and inefficient. Please redesign the interface to be more user-friendly and intuitive for switching between profiles. 
"
"This app is useless and I havent used it in ages, Im scared of posting anything due to censorship, getting my information stolen, and getting banned for being myself. Ive honestly given up on social media because of all the censorship now a days",1,"As a user concerned about online safety and freedom of expression, I want to be able to post content without fear of censorship, data theft, or unfair banning.  I need a platform where I can authentically express myself and connect with others without these concerns hindering my experience. This would allow me to re-engage with social media in a positive way. 
"
I really wish family was not on this app so I could get rid of it. The fact that my oculus needs a profile to be used is  stupid. The day Valve releases a standalone VR headset Im jumping ship. Start giving a  about your community and our privacy. Try not to be so evil. We are people.,1,"As a VR user, I want the ability to opt-out of family features on my Oculus profile so that I can have a more personalized and private experience. Currently, the requirement to have a profile linked to Facebook/Meta feels intrusive and limits my control over my data.  I would appreciate greater transparency from Meta regarding their data practices and community guidelines to build trust with users. 


"
This app is awful but thats besides the point. Your information is being sold to the highest bidder and then used against you. Will never use Facebook again. What they are doing amp getting away with is criminal. Delete your accounts unless you want your private info sold to 3rd partys. Bye yuckaburgh ,1,"As a user concerned about privacy, I want Facebook to stop selling my personal information to third parties so that I can trust the platform with my data and feel safe using it.  I believe this practice is unethical and should be discontinued immediately. 
"
