data,app,type,generated_user_story
It drives me nuts that the Last 7 Days calulation includes the current day. Makes it impossible to get a picture of what the actual average is as it isn't counting a full 7 days. Don't make me use an actual calculator Garmin!,Garmin Connect,feature_request,"As a user, I want the ""Last 7 Days"" calculation to exclude the current day so that I can get an accurate average of the past 7 full days.
"
"I was using my huawei watch which waa connected with this app ans suddenly it has stopped and asks for having Huawei services aap even after downloading it , it still doesn't work, Will there be a solution as without which how can we use the watch .",Huawei Health,problem_report,"As a Huawei Watch user, I want the app to maintain compatibility with my watch and properly connect even after updates (including Huawei Services), so that I can continue to use my watch with the app without interruption.
"
The app won't allow me to sign in. I hit the sign in button and it just brings me to a blank page and nothing happened.,Garmin Connect,problem_report,"As a user, I want to be able to sign in to the app successfully, so that I can access my account and use the app's features.
"
"24 hour time format only on honor band 4R-C62 running edition. Huawei, please fix it. This is not an option should be removed. Even a cheap skate watch can have 12 & 24 hour time format.",Huawei Health,feature_request,"As a user of the Honor Band 4R-C62 running edition, I want the option to switch between 12-hour and 24-hour time formats so that I can view the time in my preferred format.
"
"Great when it works, and I'm so happy to finally have Android support....but I have to re-pair devices every 5 minutes so it's kind of pointless. I don't know about it either until I see the pair request on my phone.",Garmin Connect,problem_report,"Here's a user story conversion of the provided review:

**User Story:** ""As a user with an Android device, I want a stable and consistent connection to paired devices so that I can reliably use [the app/device] without constant re-pairing.""
"
Great step counter and GPS but terrible sleep anyalse some mornings I wake up and look at my phone and it thinks I'm still skeeping....,Huawei Health,problem_report,"As a user, I want the sleep analysis to accurately reflect my sleep patterns so that I can rely on it for helpful insights.
"
"Please add watch face for honor band 4. Feel disappointed, they launch new honor band 5. But until now, no new watch face for honor band 4. I wish we are not trash for honor band 4 user.",Huawei Health,feature_request,"As an Honor Band 4 user, I want new watch faces to be added to my device so that I don't feel like my device is being neglected and that I am still valued as a customer.
"
Use this app almost a year with pleasure. But since couple of weeks batttery use of this app on android is huge. Normally I can use my phone for almost 2 days without charging. Now it is empty within 12 hours. Garmin connect eats all of it.,Garmin Connect,problem_report,"As an Android user, I want the app to consume less battery power so that it doesn't drain my phone battery excessively and allows me to use my phone for a longer duration.
"
The health app stop syncing the sleep data from the honor band 5. The app displayed no sleep data although the band itself displayed the sleep data. Same problem as others reported recently.,Huawei Health,problem_report,"As a user with a Honor Band 5, I want my sleep data to sync reliably with the health app so that I can accurately track my sleep patterns and overall health.
"
"I do dancing for cardio, it logs it as walking and it stops tracking in between songs. It's not accurate and I miss my fitbit.",Samsung Health,problem_report,"As a fitness-focused user, I want the app to accurately track dance workouts, even between songs, so that my cardio activity is properly recorded and I can reliably monitor my progress compared to other trackers.
"
"Having a problem re connecting my garnin vivoactive 3 to the hauwei p30 Pro! :( tried reseting the watch, even tried connecting it to another phone and all works fine... Apart from not connecting to the phone... Any help would be greatly appreciated",Garmin Connect,problem_report,"As a Garmin Vivoactive 3 user with a Huawei P30 Pro, I want to be able to seamlessly connect my watch to my phone so that I can use all features of the watch and phone together without connectivity issues.
"
I have an LG 3G and my vivofit will not sync and will not connect     I have  tried everything to get it to work. I'm not happy,Garmin Connect,problem_report,"As a user with an LG 3G phone, I want my Vivofit to sync and connect reliably so that I can track my fitness data.
"
I had give this app 5 stars but I should take back one. Where is nutrition balance score after new update? I used to decide which snack to eat by adding it and see how the score changes before eating my snacks.,Samsung Health,feature_request,"As a user, I want the nutrition balance score to be visible after the new update so that I can easily track the nutritional impact of different snacks and make informed choices about what to eat.
"
"Yesterday I purchased Honor Watch Magic, I liked the watch but am very much disappointed to see that it has only few watch faces. I strongly recommend to Huawei to add new faces to the watch.",Huawei Health,feature_request,"As a user, I want more watch face options for my Honor Watch Magic so that I can personalize my watch and have more variety in its display.
"
"I am not able to open the app. It says download Huawei mobile services app. But even after downloading the said app, this app doesnt open. Please help",Huawei Health,problem_report,"As a user, I want the app to open and function correctly without requiring additional downloads or displaying error messages so that I can access and use the app's features.
"
I use this app with Honor band 5 and after my band to lasted version my band 5 turn to brick mode how can i fix this,Huawei Health,problem_report,"As a user with an Honor Band 5, I want the app to maintain compatibility after band updates, so that I can continue to use my band without it becoming unusable.
"
"There should be an another feature of workout where it can be start any time without gps because it consume more battery, And it should have counts steps and distance",Huawei Health,feature_request,"As a user, I want to be able to start a workout anytime without requiring GPS, and have it track steps and distance, so that I can conserve battery and still monitor my activity.
"
It would be nice to have the option to edit the sleep start and end times(like on fitbit app) sleep times are not always accurate.,Huawei Health,feature_request,"As a user, I want the ability to edit my recorded sleep start and end times so that I can ensure my sleep data is accurate, even if the automatic detection is not.
"
I've only been able to get it to sync twice with my Samsung Tab 4.  Sent message to Support and they answered with a million questions that I had no idea what they were talking about and it took them 2 weeks to send me that!  Pretty useless app!,Garmin Connect,problem_report,"Here's a possible user story based on the review:

**As a user with a Samsung Tab 4, I want reliable syncing with the app and faster, more helpful support from customer service so that I can consistently use the app's features without frustration.**
"
Love the app and the challenges it is incredibly difficult to connect with people you know it would be great if it connected to Facebook or phone book,Samsung Health,feature_request,"As a user, I want to be able to easily connect with people I know (via Facebook or my phone book) so that I can more easily interact with them using the app's challenges.
"
"The app says one of the accessories is a samsung heart rate monitor so I ordered it,  doesn't use the heart rate monitor for anything,  big bummer and misleading",Samsung Health,problem_report,"As a user, I want the app to accurately reflect the compatibility and functionality of listed accessories, specifically the Samsung heart rate monitor, so that I am not misled into purchasing items that are not fully supported.
"
"I don't know if it was due to the update, but all of a sudden my steps are not being tracked. I will go the whole day walking and it will say I only took 43 steps!",Samsung Health,problem_report,"As a user, I want my steps to be accurately tracked so that I can monitor my activity levels reliably.
"
My Marq Expedition lost connection every day and the only one way to reconnect is to make remove device and full re-pair with my Samsung Galaxy Note 10+ UPD: The lost connection issue was gone for a week but today i've face it again.,Garmin Connect,problem_report,"As a user with a Samsung Galaxy Note 10+ and a Marq Expedition watch, I want a stable and reliable connection between my devices so that I don't have to constantly re-pair them to maintain functionality.
"
If you could snapshot caloric intake on food I feel it would be helpful. I feel like the rest time in a workout should be counted more somehow along with doing your own custom workouts. I still enjoy the app dispite these things.,Samsung Health,feature_request,"Here's a user story breakdown derived from the provided review:

*   **User Story 1:** ""As a user, I want the ability to snapshot and record caloric intake for food so that I can easily track my daily calorie consumption.""
*   **User Story 2:** ""As a user, I want the rest time during a workout to be accurately tracked and displayed so that the workout metrics are more helpful.""
*   **User Story 3:** ""As a user, I want to create and follow my own custom workouts so that I can tailor my fitness routine to my specific needs and goals."""
"Although my vivoactive3 is paired with my Huawei phone, GC is unable to find my device. I got it working once, but it refuses to sync anymore. Help.",Garmin Connect,problem_report,"As a user with a Huawei phone and a vivoactive3 device, I want Garmin Connect to reliably find and sync with my device so that my activity data is consistently updated within the app.
"
Hello. Auto pause is active in the settings but unfortunately when i stop cicling the time counter didn't stop. And i have to pause manually. This is boring.,Huawei Health,problem_report,"As a user, I want the auto-pause feature to reliably pause the time counter when I stop cycling so that I don't have to manually pause and can accurately track my ride time.
"
"I like the original set up! Since the big change, I can't find anything such as how to change my goal of 10,000 steps to something different. I just messed with it for over 10 minutes and got nowhere. Please change it back!",Samsung Health,problem_report,"As a user, I want to easily find and modify my step goal setting to a different value so that I can personalize the app to my needs without frustration.
"
"Despite making comments, Garmin do not appear to be interested in solving why after the last app update my Venu doesn't connect to my Samsung Note 8 via Bluetooth",Garmin Connect,problem_report,"As a Garmin Venu user with a Samsung Note 8, I want my watch to reliably connect to my phone via Bluetooth after app updates so that I can continue to use all the features and functionality of the Garmin app.
"
"I had my my s7 version of this app and everything there is complete..i can measure my stress level, heart rate and oxygen sat..i was surprised that the version of the app in my note 10 doesnt contain all these features. Just disappointing",Samsung Health,feature_request,"As a user with a newer device (Note 10), I want the app to include the same health monitoring features (stress level, heart rate, and oxygen saturation measurement) that were available on the older S7 version, so that I can maintain consistent health tracking capabilities across devices.
"
Happy with the app but for some reason the backlight has stopped working on my vivofit device. Is this connected to the app updates or is it a hardware issue?,Garmin Connect,problem_report,"As a user with a Vivofit device, I want to know if the recent app updates may have caused my device's backlight to stop working, so I can troubleshoot the issue effectively and determine if it's a software or hardware problem.
"
"I have a Honor band 5 , not able to see it in the app to connect my band nor able to update the device list",Huawei Health,problem_report,"As a user with an Honor Band 5, I want the app to recognize and connect to my device and allow me to update the device list so that I can use all the app's features with my fitness tracker.
"
"Doesn't allow integration to other services like Strava. I will have to return my Watch GT if I can't at the very least manually export my activities. Otherwise good app. Syncs some activities to Google Fit, but misses most of the data.",Huawei Health,problem_report,"Here are a couple of options for converting the review into a user story, focusing on different aspects of the feedback:

**Option 1 (Focus on Strava integration - most pressing issue based on user return threat):**

""As a user who uses Strava, I want the app to integrate with Strava so that I can seamlessly track all my fitness activities in my preferred platform.""

**Option 2 (More comprehensive, addressing both integration and data export):**

""As a user, I want the ability to integrate my activity data with other services like Strava *or* manually export my activity data so that I am not locked into using only this app and can retain control over my fitness information.""
"
"Was much better before the update. Calories are harder to track now, and can no longer view the actual satelite from bike rides.  Very dissapointed! I used to love this app.",Samsung Health,feature_request,"Here's the user story conversion of the provided review:

**User Story 1 (Addressing calorie tracking):** As a user, I want an easier and more intuitive way to track my calorie intake so that I can effectively manage my diet and fitness goals.

**User Story 2 (Addressing satellite view):** As a user, I want to be able to view the satellite imagery of my bike rides so that I can analyze my routes, track my progress, and enjoy a visually comprehensive record of my activities.
"
"They took my favorite part, they used to have a weight loss part and it was so helpful. They took it away so it's hard to use it as a helpful tool for wright management",Samsung Health,feature_request,"As a user focused on weight management, I want the weight loss feature to be reinstated so that I can effectively use the app for my weight management goals.
"
Previously working but now everytime says require a new version.May be u people got corona and not able to fix this error for one month.,Huawei Health,problem_report,"As a user, I want the app to function without requiring constant updates to a new version so that I can consistently access and use its features.
"
Pairs first time.. then nothing. Cant find device the next day. Thought it was my vivofit so went and exchanged it... same thing this morning. Everytime you log on you have 2 start from the beginning rather then saving the connection! What a waste of money buying this device,Garmin Connect,problem_report,"As a user, I want the app to consistently connect to my device and save my connection settings so that I can track my fitness data reliably without having to set up the device every time I use the app.
"
"Is not accurate with step counting and in the last 2 months won't read my heart rate any more. It senses it but won't change to ""measuring""",Samsung Health,problem_report,"As a user, I want the step counting feature to be accurate and the heart rate monitor to consistently measure my heart rate so that I can reliably track my fitness data.
"
"I bought this thinking i could use this for open water swimming. Far from efficient, as i couldnt close the app after i finished. Would have been great to have been able to tell the actual water temp too. Also the sleep function is ineffective.",Huawei Health,feature_request,"Here are a few User Stories derived from your review, broken down for clarity:

*   **As a swimmer using the app for open water swimming, I want the app to close reliably after use, so that I don't have to struggle with it post-swim.**
*   **As an open water swimmer, I want the app to display the water temperature, so that I can make informed decisions about my swim.**
*   **As a user, I want the sleep function to be effective, so that I can track my sleep accurately.**"
You have taken a good app that was accurate and made it terrible.  I just walked 3.5 miles and it said I had 800 steps....took my heart rate....measured by hand 120bpm....app 59....  get ur act together,Samsung Health,problem_report,"As a user, I want the app to accurately track my steps and heart rate so that I can rely on its fitness data for accurate monitoring of my activity levels.
"
"Calorie burn during workout is always 50 cal/ 15 min. regardless of whether I'm biking, typically 12-14 mph, fast walking or strolling. edit- thanks for the help!",Samsung Health,problem_report,"As a user, I want the app to accurately track calorie burn based on the type and intensity of my workout so that I can have a more reliable understanding of my fitness progress.
"
Please see the Fitbit app for an example of a well-designed fitness tracking app.  This app is overly complicated and doesn't show me the basic info I want.,Garmin Connect,feature_request,"As a user, I want the app to display basic fitness information clearly and intuitively, similar to the Fitbit app, so that I can easily track my progress and understand my data.
"
"I was using the app on my galaxy s8+, working fine. Now switched tk galaxy s20+, the app doesn't have a signIn and signUp page. How to sync previous data?",Huawei Health,problem_report,"As a user with an existing account, I want the app to include sign-in and sign-up pages on my new Galaxy S20+ and allow me to sync my previous data so that I can access my account and continue using the app as before.
"
Latest update does not sync heartrate data or profile data. PLEASE fix! Using Samsung s8 and Huawei watch 2. Was working perfect yesterday before update.,Huawei Health,problem_report,"Here's the user story conversion:

**User Story:** ""As a user with a Samsung S8 and Huawei Watch 2, I want my heart rate and profile data to sync correctly after the app update so that I can continue tracking my health data accurately.""
"
"except for keeping track of sleeping time and recording what you ate, this app is pretty useless now. the step counter is broken, it recorded 14 steps today while I was working and walking.",Samsung Health,problem_report,"As a user, I want the step counter to accurately track my steps so that I can reliably monitor my daily activity levels and have a useful experience with the app.
"
Works very well. Changing my review from being very close to 5 stars to just 2. The newest update that removed the total by calendar month is horrible. Please bring it back. Don't like it at all.,Garmin Connect,feature_request,"As a user, I want the ""total by calendar month"" feature to be restored in the app so that I can easily track my monthly expenses and have the same functionality as before the update.
"
Using vivosmart HR just wish when i manually add my basketball games (not allowed to wear watch) that it could estimate steps and calories burnt with the data I input. Also doesnt sometimes sync fails if I have been using another bluetooth device,Garmin Connect,problem_report,"Here's a user story based on the review:

**User Story 1:** ""As a user who tracks basketball games manually, I want the Vivosmart HR to estimate steps and calories burned based on the data I input so that I can get a more complete picture of my activity and fitness levels, even when I can't wear the watch.""

**User Story 2:** ""As a user, I want the Vivosmart HR to reliably sync with my devices, even when I have been using other Bluetooth devices, so that my activity data is always up-to-date and readily available.""
"
GPS connectivity with this health app is not proper while other apps are getting proper connectivity. You should improve this else it is no of use.,Huawei Health,feature_request,"As a user, I want the health app to have reliable GPS connectivity, comparable to other apps, so that I can accurately track my activity and benefit from the app's features.
"
"The latest version of this app, along with Android 10 will no longer record a full workout via GPS on the map. I am using a Note 10+ 5G. Will show the first few minutes on the map, then GONE.",Samsung Health,problem_report,"As a user with an Android 10 Note 10+ 5G, I want the app to accurately record my entire workout via GPS on the map so that I can track my progress and performance.
"
"It is a really good app, but when I changed my phone device, I lost everything (my progress, my food, my steps...) even when I have an account linked to this app.  I would have given 5 stars if this didn't happen. What a pity.",Samsung Health,problem_report,"As a user with a linked account, I want my progress, food logs, and steps to be automatically restored when I change devices so that I don't lose my data and can continue using the app seamlessly.
"
I like the app all I need to give it the fourth star is to be able to sync my step with UA record. It connects but for some reason the vivosmart hr can't sync my steps,Garmin Connect,problem_report,"As a user, I want the app to reliably sync step data from my Vivosmart HR (and potentially other devices) with my UA Record account so that my activity data is accurately and consistently captured across platforms.
"
I like the app but it sucks because the fit bit app is not a compatible app please work on this until then 4 stars,Samsung Health,feature_request,"As a user, I want the app to be compatible with Fitbit so that I can integrate my fitness data seamlessly.
"
Really want to use the app how ever it won't let me sign in. I've reset my phone. Cleared my cache deleted and re added the app and still won't allow me to log on,Samsung Health,problem_report,"As a user, I want to be able to successfully log into the app after troubleshooting any issues so that I can access and use its features.
"
"Update: still amazing, however I wish I could tracks sets, reps, and weight for lifting instead of just the time/duration of the workout. You can put a memo, but it'd be better if it would track and graph your progress.",Samsung Health,feature_request,"As a weightlifter, I want the ability to track sets, reps, and weight for my lifting exercises, and view progress graphs, so that I can monitor my progress and optimize my workouts.
"
"Works great with z5 and my forerunner 230. No issues with connection between the two at all. Sometimes sleep tracking can be a little inaccurate but not by much. There has never been a problem syncing with strava, can't comment on mapmyfitness unfortunately as I don't use it yet.",Garmin Connect,feature_request,"Here's a possible user story derived from the review:

""As a user with a Z5 and Forerunner 230, I want reliable connection and syncing with Strava so that I can easily and accurately track my activity data, even if sleep tracking has minor inaccuracies.""
"
"Very bad! 0 stars actually! Doesn't recognize the device, the list of devices can't be updated! You ruined the Christmas present, gyes! Shame! I'll never buy another huawai anything! Fare well!",Huawei Health,problem_report,"As a user, I need the app to reliably recognize and connect to my device so that I can use the app as intended and avoid frustration.
"
"To reset the password one needs to remember the last password, dear huawai if a person remembers his last password why will he hit on FORGET PASSWORD option?",Huawei Health,problem_report,"As a user, I want to be able to reset my password without having to remember my previous password, so that I can regain access to my account even if I've forgotten my old password.
"
"I have used this app since 2017. Since the recent update, have more problems synching from the Fit. I have read many complaints recently and applied samsung response to correct .""""Nothing Worked"" Today, your rating has tanked to a 1 star from a 5 .",Samsung Health,problem_report,"As a long-time user, I want the app to reliably sync with my fitness tracker (like it did before the recent update) so that I can continue tracking my data accurately and consistently.
"
"It was ok, but now constantly losing net conections, its req. to reinstall app every day. Really bad app, becouse of this I regret that I didnt bought samsung watch",Huawei Health,problem_report,"Here's the review converted into a user story:

**As a user, I want the app to maintain a stable network connection and not require daily reinstallation so that I can rely on its functionality and avoid frustration.**
"
The sleep app is not updating on my android phone. It suddenly stopped. The watch Huawei GT 2 is good. But there seems to be bug in the App.,Huawei Health,problem_report,"As a user with a Huawei GT 2 watch and an Android phone, I want the sleep data from my watch to consistently sync with the sleep app so that I can track my sleep patterns accurately without interruptions.
"
why there are no widgets for this app.....where the hell is battery percentage...developer might have thought they are useless....quite annoying and also dissapointed with this app,Garmin Connect,feature_request,"As a user, I want widgets available, including a battery percentage widget, so that I can quickly access information and avoid frustration.
"
Works fine with my honor Band 5. But it has abusive permission requirements. Why the heck you need my contacts and my phone identity??? Why we have to log in? Why we can't just use it offline?,Huawei Health,feature_request,"Here's a user story based on the review, broken down into multiple user stories for clarity:

*   **As a user, I want to use the app offline without logging in so that I can access its core functionality without requiring an internet connection or account.**

*   **As a user, I want to use the app without granting access to my contacts and phone identity so that I can protect my privacy and data.**

*   **As a user, I want the app to only request the necessary permissions required for its functionality so that I can trust the app and feel secure using it.**
"
This used to be one if my go to apps. Loved it. After this new update I am forced to log into an account I neither have not want. Now the app is unusable.,Samsung Health,feature_request,"Here's a user story derived from the review:

**As a user, I want to be able to use the app without being forced to create or log into an account so that I can continue to access the app's core functionality as before the update.**
"
"Data sharing needs to be fixed, my weight and activity data doesn't appear properly in Google fit. It should have more support for other activities like indoor cycling which is my case (the Huawei band has this listed as an activity, but not the app)",Huawei Health,problem_report,"Here's the user story based on the review:

As a user, I want my weight and activity data to properly sync with Google Fit and more activity options, such as indoor cycling, to be supported so that I can accurately track and manage my fitness data across different platforms and activities.
"
Really good app. Very comprehensive with enough to satisfy all my expectations of well thought out fitness software. However I do experience occasional connection problems.,Garmin Connect,problem_report,"As a user, I want to experience a stable connection while using the app so that I can reliably access all its features.
"
So excited to hear the ECG is available and yet I see it NOWHERE on my watch. Why would u advertise something you should have when I don't it. Super bummed,Samsung Health,feature_request,"Here's the user story derived from the review:

**As a user who owns a compatible watch, I want the advertised ECG feature to be readily available and easily accessible on my device, so that I can utilize the functionality I was expecting and avoid frustration.**
"
"Cannot edit notifications - either always on top or the app is not working Cannot change language on my Honor Band 5 - so I cannot use it (no HU support; no EN default language) Cannot edit regions, so 0 functions can be used No reply from Customer Care..",Huawei Health,problem_report,"Here's a possible user story breakdown from that review:

*   **As a user, I want to be able to edit notification settings so that I can control how and when I receive notifications from the app.** (Addresses the notification issue)
*   **As a user, I want the app to support language settings on my Honor Band 5 (either HU support or EN default) so that I can use the app with my device.** (Addresses the Honor Band issue)
*   **As a user, I want to be able to edit regions in the app so that I can use the app's features.** (Addresses the region issue)
*   **As a user, I want to receive a reply from Customer Care when I contact them so that I can get the support I need.** (Addresses the lack of customer support) if you want to make one single user story that might look like this:

**As a user, I need options for managing notifications, compatibility with my Honor Band 5 (either HU support or EN default language), the ability to edit regions, and responsive customer support when I need assistance, so that I can fully utilize the app's features and have a positive user experience.**"
I don't know why the my band gets disconnects automatically. And kindly try to enable the reply option to the notifications on honor band ES that will be much appreciated ,Huawei Health,problem_report,"Here's the user story converted from the review:

""As a user, I want my band to maintain a stable connection and to be able to reply to notifications on my Honor Band ES so that I don't miss important information and can respond quickly.""
"
"Streamline Activity Monitoring ... But The Connect is a well organised activity monitoring app, with encouraging reports. But I have one question: Why the app cannot display anything including a map in landscape mode?",Garmin Connect,feature_request,"As a user, I want the app to display activity monitoring information, including maps, in landscape mode so that I can view it in my preferred orientation.
"
"I don't want to use this app so I uninstalled it a few days ago and turned off the auto-update feature, but I just found it reinstalling itself. Not impressed.",Samsung Health,problem_report,"Here's a possible user story based on the review:

""As a user, I want the application to remain uninstalled after I uninstall it and disable auto-updates so that I have control over the software on my device and avoid unwanted reinstalls.""
"
My step counter stopped counting steps. I even went to the play store and uninstalled it and reinstalled it and it continues to not count the steps....,Samsung Health,problem_report,"As a user, I want the step counter to accurately track my steps, even after reinstallation, so that I can reliably monitor my activity levels.
"
"Loved this app but not giving it permission to MAKE and MANAGE calls on my phone. If it’s not to make and manage, then you need to edit the way it is worded when you want me to agree.",Samsung Health,feature_request,"As a user, I want clear and transparent communication about the app's permissions, specifically call permissions, so that I understand why the app needs them and can make an informed decision about granting them.
"
For some reason it only loaded the first time I used it then I couldn't get on after that. I did an update and it loaded up again the first time but now when I open the app it won't get past the green start screen.,Samsung Health,problem_report,"As a user, I want the app to consistently load and function after the initial installation and subsequent updates so that I can reliably access and use its features.
"
This app is not working in my phone and when I first download the app it's automatically back it's happening again and again so I uninstall the app then it's not opening again I hate this app too too too too much,Huawei Health,problem_report,"As a user, I need the app to install and run reliably on my phone so that I can use the app without constant crashing and installation issues.
"
I really enjoy garmin and the options that it gives me. The only thing I not a fan of it keeps telling me to move after I get back from some activitie,Garmin Connect,feature_request,"As a user, I want the app to recognize when I've recently completed an activity and suppress ""move"" alerts so that I am not prompted to move unnecessarily.
"
"How does it calculate calories? Walked 40 min with 4km/h speed. It is about 2.7km. And the app says me I burnt about 350 calories. How this even possible? In reality it would be 110-130 calories. Please, fix. Otherwise it is useless.",Samsung Health,problem_report,"As a user, I want the app to accurately calculate calories burned during activities so that I can trust the fitness data and effectively track my progress.
"
"Dislike the dark interface theme, settings are clumsy with too many menus. Regular sync issues, tech support useless, I was emailed instructions by the operator who appeared poorly trained.",Garmin Connect,problem_report,"Here's a user story derived from the provided review:

**As a user, I want a clear and intuitive interface with easily accessible settings, reliable data synchronization, and helpful, well-trained tech support so that I can use the application effectively and without frustration.**
"
The app has a lot of good info but it doesn't always sync up and depending on when you since up it effects your goal numbers. Overall I would rate this as poor.,Garmin Connect,problem_report,"As a user, I want the app to reliably sync data and accurately reflect my goal numbers, so that I can trust the information and track my progress effectively.
"
Latest update removed weight management and caffeine intake which were a significant factor in keeping this app. Hopefully your people will reinstate these as soon as possible. Most of the peripheral information is of no interest to me. I'll be looking for another app if the above can't be fixed!,Samsung Health,feature_request,"Here's a user story derived from the provided review:

""As a user, I want the weight management and caffeine intake tracking features to be reinstated so that I can continue to effectively monitor my health and use the app as intended.""
"
Always bluetooth is disconnecting continuously and if I set it connected within 20mnts the same is repeating please fix this and give me a solution,Huawei Health,problem_report,"As a user, I want a stable Bluetooth connection that doesn't disconnect repeatedly, so that I can reliably stream audio and use Bluetooth devices without interruption.
"
I guess the app is okay but I dont wanna use it. I cant uninstall it and its always opening up and thats very annoying.,Samsung Health,problem_report,"Here's a user story based on the review you provided:

**As a user, I want the ability to uninstall the app and prevent it from automatically opening, so that I have control over my device and a less frustrating experience.**
"
Overall its amazing But please can you add tracking of distance in decimals and also in other units like meters and second You can also add fartlek WORKOUT,Huawei Health,feature_request,"Here's the user story conversion of your review:

**User Story:** As a fitness enthusiast, I want distance tracking to include decimals, and the option to view distances in meters and seconds so that I can have a more precise and versatile understanding of my workout data. Additionally, I would like the app to include fartlek workout integration so that I have more diverse training options.
"
overall de programme is working 100%. but the marathon programme is limited to 10km. please include 21km n 42km programme with more dan 3 days in a week for training.,Samsung Health,feature_request,"As a marathon runner, I want the marathon training program to include 21km and 42km options with a training schedule of more than 3 days a week, so I can properly train for longer distance races.
"
"I am using Honor band 5! And they are not updating any new watch face from past 2 month's, this is very bad. Means they did not care about us !!!",Huawei Health,feature_request,"As a user of the Honor Band 5, I want new watch faces to be regularly updated so that I feel valued and engaged with the product.
"
"Excellent app, does what it says on the tin. My only gripe is that I can be sat still and all of a sudden I'm told I've reached a goal on climbing steps lol. Steps are accurate and I can use it in water when swimming.",Garmin Connect,problem_report,"As a user, I want the app to more accurately detect when I am actually climbing steps so that I am not incorrectly notified about reaching step goals while stationary.
"
"You can't export your own data to perform your own analysis. The device's measurement uncertainty is also not stated anywhere, meaning it's measurements possess no meaning. You also can't control when SpO2 is continuously monitored.",Garmin Connect,problem_report,"Here's the user story derived from the review:

""As a user, I want to be able to export my data for personal analysis and to see the device's measurement uncertainty clearly stated, so that I can understand the reliability of the data and perform informed self-analysis. As a user, I also want to be able to control when continuous SpO2 monitoring is active, so I can manage battery life and monitoring preferences.""
"
Would be 5 stars if I could turn off NFC. I have a device for my diabetes that needs NFC and having to select which app to use for NFC is really irritating. Please give an option to turn it off for this app.,Samsung Health,feature_request,"As a user with devices that use NFC, I want the option to disable NFC within the app so that I can use my other NFC-dependent devices without conflict.
"
steps are accurate on mobile phone mode love the challenges the food calculator needs work alot of the nutrition information is incorrect making it unusable to me...,Samsung Health,problem_report,"Here's the user story extracted from the review:

*   **As a user, I want the food calculator to provide accurate nutritional information so that I can reliably track my food intake and make informed dietary choices.**
"
"Can't use my Fitbit. Any time I'm typing using the keyboard, phone defaults to home screen. Have to push everything 3 times to get a reaction. Not impressed. This is my 3rd Huawei, it will be the last.",Huawei Health,problem_report,"Here is a possible user story based on the provided review:

""As a user with a Fitbit and a Huawei phone, I want to be able to use the app without constant interruptions and responsiveness issues, so that I can have a smooth and reliable experience using the app with my devices.""
"
Constantly crashing and unresponsive even on their own handset's. Get your finger out and eitgervreplace it or get someone who knows what they are actually at to sort it out. Sick of it at this stage.,Huawei Health,problem_report,"As a user, I want the app to be stable and responsive on all supported devices, including the company's own handsets, so that I can reliably use the app without experiencing crashes or unresponsiveness.
"
"Functions well but need to install huawei apps separately. I guess it is due to the non business ethic that Google do. Just need email, no phone number required. Huawei need to catch up auto installation from google play store.",Huawei Health,feature_request,"Here's a possible user story breakdown from the review you provided:

*   **As a user**, I need the required Huawei apps to be installed automatically after downloading the app to be able to skip the manual and complicated installation process.

*   **As a user**, I want to be able to sign up using my email address and without providing a phone number so that I can register quickly.
"
"I was able to enter my info the first month. After that, it's only given me the option of editing. I don't see an option to enter new information.",Samsung Health,feature_request,"As a user, I want the ability to enter new information each month, not just edit existing information, so that I can keep my profile up-to-date.
"
I will be looking for another app. I do not like you having access to my contacts. What does that have to do with tracking physical activity!!,Samsung Health,feature_request,"As a user, I want the app to function without requiring access to my contacts so that I can maintain my privacy and feel confident about using the app for tracking physical activity.
"
"Overall it works very well, I liked more when the heart line were in colors intervals. Also I would like to have a function in the app and in the watch to find the phone or the watch, it wold be very useful.",Huawei Health,feature_request,"Here's the user story conversion:

**User Story 1:** As a user, I want the heart rate display to use color intervals again so that I can quickly understand my heart rate zones.

**User Story 2:** As a user, I want a ""find my phone"" function on the watch and a ""find my watch"" function on the app so that I can easily locate my devices when misplaced.
"
"Not consistent. Ran it side by side on my old Samsung J7 & my new Realme 8 5G with same data for a week, and at the end of the day while the Samsung registered nearly 2000 steps, on the Realme it didn't even register 100 steps.",Samsung Health,problem_report,"As a user, I want the app to accurately track my steps consistently across different devices, so that I can rely on the data for fitness tracking goals regardless of the phone I use.
"
"I do like this with my pro band 3, even tracked walks. But you can't edit walks after. I forgot to turn it off once back at car sk now data wrong and can't remove the end. Feature would be a great addition",Huawei Health,problem_report,"As a user, I want to be able to edit my tracked walks after they've been recorded, so that I can correct any inaccuracies caused by forgetting to stop tracking or other errors.
"
I wish u can put back how many times u walk & see the every hour on sleep monitoring. It was on the S5. Why not on the S6?,Samsung Health,feature_request,"As a user of the S6, I want to see my step count and hourly sleep monitoring data (as I did on the S5) so that I can track my activity and sleep patterns effectively.
"
Won't directly register my omron M7 Intelli IT HEM-7322T-E. But I have managed to link the omron app to this app. Sadly it won't import full history. But at least it's working now.,Samsung Health,problem_report,"Here's a possible user story derived from the review:

**As a user with an Omron M7 Intelli IT HEM-7322T-E blood pressure monitor, I want the app to directly register and import my full historical data so that I can easily track and analyze my blood pressure readings in one place.**
"
