data,app,type,generated_user_story
I just updated health App yesterday and your app mention that we need new version of mobile 4.0 which is not available in Android phone . My all previous data is of no use . What I gonna do with your watch without app ? Please fix it,Huawei Health,problem_report," ""As a user who has recently updated the health app, I want the app to check for compatible mobile versions before suggesting an update to version 4.0, and to provide a means to access or backup my data if an incompatible mobile version is detected, so that I can continue using the app with my Android phone."""
Huawei health not syncing with other app like google fit. If possible add on timing for us too choose when the app sync eg:15 min,Huawei Health,problem_report," ""As a user of Huawei Health, I want the ability to manually sync with other apps like Google Fit, and the option to choose the syncing time, such as 15 minutes, so that my health data is up-to-date and I have control over the syncing process."""
"When I measure stress out heart rate the screen sometimes freezes and I have to restart my phone. Otherwise, I like the app but wish there was a way to enter other exercises.",Samsung Health,feature_request," ""As a user, I want the heart rate measurement screen to be more responsive and stable, preventing freezing and the need for phone restarts. Additionally, I want the ability to log other exercises within the app for a more comprehensive fitness tracking experience."""
Be nice if it stored data online somewhere or had an option to export data or transfer it from one phone to another. Otherwise this app does exactly what it is supposed to do with my watch. The watch's sleep-tracking has always been super impressive to me.,Huawei Health,feature_request," ""As a user, I want the ability to store data online, have an option to export data, or transfer data between devices, so that I can manage and access my data easily across different devices and maintain continuity of data usage."""
"There should be an auto pause function for outdoor cycle mode. I have to manually pause every time I stop and more often than not, I forget to press resume and the app is not recording my progress",Huawei Health,feature_request," ""As a cyclist, I want an auto-pause function for the outdoor cycle mode on the app, so that I can accurately track my progress without needing to manually pause and resume the recording each time I stop."""
"a bit ok, but needs a serious update. using with a talkband B5 it was a pain to get the band synching to my p20 mate pro with timezone changes, reset and re-pair. Also needs a daily reset process to clear step count on band.",Huawei Health,problem_report," ""As the user of the app, I want a seamless syncing experience between my Talkband B5 and P20 Mate Pro, including handling timezone changes, and a quick solution for resetting and re-pairing the device. Additionally, I wish for a daily reset process to be implemented, to clear step count on the band."""
My wife and I have the same band yet her app shows the details of her exercise such as performance while mine remains blank. Is this an issue with my band or just a difference in software on our phones.?,Huawei Health,problem_report," ""As a user, I want my fitness tracking data to be synchronized between my account and my spouse's account, so that we can both view each other's exercise performance data, and I can confirm if the issue is with the device or the software on our phones."""
Interferes with my hands-free phone in my truck so I turn it off.   It still includes the hours is not getting a trading in the average heart rate calculation.   No way to reset.   I just use to track my sleep,Garmin Connect,problem_report," ""As a user who frequently uses a hands-free phone in my truck, I want the app to be optimized for such usage, so that I can easily access its features without having to turn it off. Additionally, I want an accurate heart rate calculation as part of the sleep tracking feature, and the ability to reset the app, so that I can continue to effectively use the app for tracking my sleep."""
"The latest update is a disaster. Now my band becomes disconnected more easily ever before and it's unable to connect automatically when my phone is near to it. I have to open the app, unpair the smartband and pair it again everytime it's disconnected. My smartband is useless right now.",Huawei Health,problem_report," ""As a user, I want a more stable connection between my smartband and the app, as well as an automatic reconnection feature, so that I can use my smartband smoothly and without interruptions, reducing the need for repeated manual reconnections."""
This app is getting worse and worse. It started by not showing all my active minutes even though the wristband had them correct. Now the past few days it's only report 1/5 the steps that are on my wrist band.,Garmin Connect,problem_report," ""As a user, I want the app to accurately display and sync my active minutes and step count, as recorded by my wristband, so that I can have an accurate record of my physical activity."""
"When the new day starts at midnight I already see 200kcal burned, even if the day just started and I didn't burn anything with training or just thanks to my basal metabolism, please fix this...",Samsung Health,problem_report," ""As a user, I want the app to accurately calculate the calories burned based on my physical activity and basal metabolism, so that I can trust the data displayed and make informed decisions about my diet and exercise."""
This used to be a really good app. Worked all the time. But of late it's just not logging anything. Not even step count. Constant white screen. Have to force stop then restart. I'm going to look for another app that works.,Samsung Health,problem_report," ""As a user who previously found the app useful and reliable, I want the app to consistently log data, including step count, and operate without frequent white screens and force closes so that I can maintain my daily tracking and trust in the app's functionality."""
Why has the create automatic routes for running no longer functioning on the connect app. This feature worked well in NZ until the latest update and now it keeps saying no routes available,Garmin Connect,problem_report," ""As a user who uses the Connect app for running, I want the 'Create Automatic Routes' feature to function properly and accurately display available routes, as it used to in New Zealand, so that I can have an efficient and enjoyable running experience with the app."""
Not connecting with my Poco F1 phone. It's showing that I need to update the App. But it is already updated. And why I should go to update the app from Hawaii App store. 🤷 Why there is no any update in Google Play store.,Huawei Health,problem_report," ""As a user with a Poco F1 device, I need the app to recognize and update from Google Play Store, rather than forcing me to use the Hawaii App store, to ensure seamless compatibility and avoid confusion in update processes."""
"This used to work well, but suddenly it refuses to connect to my watch. So glad I spent $200 for something to not be able to connect.",Garmin Connect,problem_report," ""As a user, I want the app to consistently connect to my wearable device, so I can utilize its features and ensure the value of my investment is met."""
I really hate this app. I donot want this app in My phone. Simply wasting  memory and ram speed. Samsung phone and by default app. This is not good.  Hate this lot.,Samsung Health,feature_request," ""As a user, I want the option to uninstall the app or at least have minimal impact on memory and RAM usage on my Samsung phone, so that I can effectively manage the resources of my device and have a pleasant user experience."""
the only thing I have a problem with is the that the food caloric measurements arent accurate. I added in and item that was on the list and it didnt add in the protein counts.,Samsung Health,feature_request," ""As a health-conscious user, I want an accurate caloric measurement feature for the food items, so that I can maintain my dietary needs, including the correct protein count, when calculating the nutritional values of the consumed food."""
Stop asking for notfication access every single time I sync the tracker with my phone. I don't want to give the app notification access and you guys should respect that...,Garmin Connect,feature_request," ""As a user, I want to have the option to grant notification access once and for the app to remember my preference, so I don't have to grant access every time the tracker syncs with my phone, and to respect my privacy and notification settings."""
Not able to connect my poco phone with magic watch... Connectivity fails every team. Device is paired but but health app keepa reconnecting. Poor product,Huawei Health,problem_report," ""As a user with a Poco phone, I want a stable connection and seamless pairing with the Magic Watch, so that I can successfully connect my devices and utilize their health features without the frequent reconnections, to ensure a better user experience."""
I can't pair my watch on OnePlus 8t. Telling me it doesn't support this device .and it says could not update device list pls check your network.mywatch is Huawei gt 2e,Huawei Health,problem_report," ""As a user with a Huawei GT 2e watch and a OnePlus 8t, I want a smooth pairing process, with accurate device support information and an updated device list, to ensure I can successfully pair my watch without network-related errors."""
Stopped Working. After the latest update it has stopped Working on my Oppo Reno 10x Zoom with Android 10. Please do something so that it starts working again. Before it was working perfectly fine.,Huawei Health,problem_report," ""As a user with an Oppo Reno 10x Zoom running Android 10, I want the app to function correctly and consistently post the latest update, as it was previously working seamlessly.""

In this case, the user story is an example of a bug report rather than a feature request, reflecting the user's frustration with this particular issue. The user story focuses on the problem and the targeted platform."
It is great except I have one concern. How do you change the time on your watch. It says the correct time on my phone.,Garmin Connect,feature_request," ""As a user, I need a feature to adjust the time on the watch, so that it matches the time shown on my phone for accurate timekeeping."""
"Please add for Clock Alerts also Hourly tone option, not only til Sunset and sunrise. It is strange to don't have such simple and often option for so smart watches. Many thanks in advace.",Garmin Connect,feature_request," ""As a user, I want the option to set hourly tone alerts in addition to sunset and sunrise alerts on the clock feature of the smartwatch, as this feature is simple and frequently needed, making it more versatile and consistent with its smart capabilities."""
App stopped working after an update on 16th April. Now it's asking me to upgrade my huawei mobile services. I'm using an OP6 which is an android phone.,Huawei Health,problem_report," ""As a user who owns an OnePlus 6 (an Android device), I want the app to function without interruptions and without requiring the upgrade of Huawei Mobile Services after the update on 16th April, in order to ensure uninterrupted usage."""
Can you set the alarm on the venu to not activate if no hr is being detected. Caught the watch alarming while charging? Also a snooze feature would be highly appreciated. Otherwise great hardware and software,Garmin Connect,feature_request," ""As a user, I want the alarm function on the Venue device to be designed to only activate when there is human activity detected, and to include a snooze feature, so that I can avoid distress due to the alarm activating whilst charging, and can have more control over my alarms.""

This user story outlines the user's request for a more sensible alarm function and a snooze feature on the Venue device."
"It was amazing until steps stopped counting after phone software updates. Reinstalled the app twice, Paused and resumed step counting and all but still not functioning well. Using Mi Max, MiUI 8 here...",Samsung Health,problem_report," ""As a user with a Mi Max device running MiUI 8, I want the step counter feature to function consistently after phone software updates, so that I can accurately track my steps using the app."""
"Hi, the app is really great, I used for my GT 2 watch. But I cannot find my watch GT-3, my phone says I need an updated version of the app",Huawei Health,problem_report," ""As a user who is using the app on my GT Watch 2, I want the app to support the newer GT-3 watch model, so that I can continue to use the app with my updated device.""

This user story is based on the assumption that the user wants to continue using the app on their new GT-3 watch. The user pain point is that the current version of the app does not support the new watch model, making it incompatible with the user's device. The desired outcome is the updated app version, which will allow the user to use the app with their GT-3 watch. Note that the story does not mention the specific reasons for wanting to use the app, such as convenience or entertainment, but those could potentially be further explored in subsequent user stories or acceptance criteria."
After install security setting by email not working. Save password button does not work. And open link in browser also does not work. So not possable to use this app. Just time waisting in downloading.,Samsung Health,problem_report," ""As a user, I want the email-based security setting to function correctly, with the 'Save Password' and 'Open Link in Browser' features working properly, so that I am able to effectively use the app without wasting time on unproductive attempts."""
"Awful. Today my watch shows 8800 steps. The Health app shows 6500. Combining the data doesn't work. To make matters worse the old app, that just showed the watch, is no longer working. Ugh.",Huawei Health,problem_report," ""As a fitness enthusiast, I need the Health app to accurately combine and display step counts from both my watch and the Health app, and have the previous app that only showed watch data functioning properly, so that I can accurately track my daily physical activity and plan my exercise routine effectively."""
For the love of God why won't they fix the height and weight glitch in the profile settings?!! No matter what I do is defaults to 14 feet tall and 65 pounds!! This cannot be hard for them to fix!!! Obviously they don't care.,Huawei Health,problem_report," ""As a user, I want a functionality that accurately saves my height and weight in the profile settings without defaulting to inaccurate values (e.g., 14 feet tall and 65 pounds), as this interferes with my ability to accurately manage my profile information, implying a need for improved system reliability and user support."""
"I just have a question: How many bad reviews do yall need from customers that actually use the app, before you guys change the app features back?? ""It's like the ppl saying what they want and.... the company is like naw yall don't need that"" smh",Samsung Health,feature_request," ""As a concerned user, I want the company to prioritize and address the valid feedback provided by users about the app, especially the desires for a dark mode option and a simplified ticket booking flow, to show that they value their customers' opinions and experiences.""

Or:

""As a user, I want the company to address the concerns about the complexity of the ticket booking process and the lack of a dark mode option, as it shows a lack of responsiveness to user feedback and potential user frustration."""
I am not able to use the Watch face store as it is not available.. when will hawei provide this feature in India.. kindly update this feature in India.. a smart watch gets useless because of limited watch faces..,Huawei Health,feature_request," ""As a user in India, I want the Watch Face Store feature to be available on my Huawei smartwatch, so that I can customize the appearance of my watch and find it more useful."""
"Guys a bit more love please! VivoActive 4 user. Please add Racing Kayak, it's an Olympics discipline after all. You r clearly not worth it one . Happy to change if you reply. Thanks.",Garmin Connect,feature_request," ""As a user who owns a VivoActive 4 device, I want to have the Racing Kayak feature added to the app, reflecting its inclusion as an Olympic discipline, to enhance my sports tracking experience and show appreciation for my continuous support."""
It drives me nuts that the Last 7 Days calulation includes the current day. Makes it impossible to get a picture of what the actual average is as it isn't counting a full 7 days. Don't make me use an actual calculator Garmin!,Garmin Connect,feature_request," ""As a user, I want the Last 7 Days calculation to exclude the current day, so that I can accurately analyze the average data without having to use an external calculator."""
"I was using my huawei watch which waa connected with this app ans suddenly it has stopped and asks for having Huawei services aap even after downloading it , it still doesn't work, Will there be a solution as without which how can we use the watch .",Huawei Health,problem_report," ""As a user, I want the app to function properly with my Huawei watch, regardless of whether or not Huawei services are installed, so that I can use the watch as intended without encountering issues."""
The app won't allow me to sign in. I hit the sign in button and it just brings me to a blank page and nothing happened.,Garmin Connect,problem_report," ""As a user, I want a functional sign-in feature, such that when I click on the sign-in button, I am successfully redirected to my account or prompted to enter credentials, rather than being directed to a blank page with no response."""
"24 hour time format only on honor band 4R-C62 running edition. Huawei, please fix it. This is not an option should be removed. Even a cheap skate watch can have 12 & 24 hour time format.",Huawei Health,feature_request," ""As a user of the Huawei Honor Band 4R-C62 running edition, I want a 12-hour time format option in addition to the current 24-hour format, as it is important to have both options for ease of use, and I find the current setup less user-friendly, even on a budget watch; the 12-hour time format should not be an optional, exclusive feature."""
"Great when it works, and I'm so happy to finally have Android support....but I have to re-pair devices every 5 minutes so it's kind of pointless. I don't know about it either until I see the pair request on my phone.",Garmin Connect,problem_report," ""As a user who enjoys the app and appreciates the recent Android support, I want a stable pairing feature that does not require frequent re-pairing every 5 minutes. I also want a clear notification system for pairing requests to avoid unexpected interruptions, so that I can effectively use the app without inconvenience."""
Great step counter and GPS but terrible sleep anyalse some mornings I wake up and look at my phone and it thinks I'm still skeeping....,Huawei Health,problem_report," ""As a user, I want the sleep analysis feature to be more accurate, so that I can trust the data provided and have a more reliable representation of my sleep patterns."""
"Please add watch face for honor band 4. Feel disappointed, they launch new honor band 5. But until now, no new watch face for honor band 4. I wish we are not trash for honor band 4 user.",Huawei Health,feature_request," ""As a user of the Honor Band 4, I want a new watch face to be added to the app, as I am disappointed that one has not been provided despite the launch of the Honor Band 5, so that I can continue to find the app useful and not feel overlooked as a user."""
Use this app almost a year with pleasure. But since couple of weeks batttery use of this app on android is huge. Normally I can use my phone for almost 2 days without charging. Now it is empty within 12 hours. Garmin connect eats all of it.,Garmin Connect,problem_report," ""As a user who has been using the app for a year, I want to maintain the current enjoyable experience with reduced battery consumption on the Android app, so that I can continue to use my phone for extended periods without frequent charging, as I previously could, to prevent the excess battery drain by the Garmin Connect app."""
The health app stop syncing the sleep data from the honor band 5. The app displayed no sleep data although the band itself displayed the sleep data. Same problem as others reported recently.,Huawei Health,problem_report," ""As a user of the health app who owns an Honor Band 5, I want the app to accurately sync sleep data from my band, so that I can view my sleep data consistently and avoid the inconvenience of having to manually input my sleep data while others have reported the same issue."""
"I do dancing for cardio, it logs it as walking and it stops tracking in between songs. It's not accurate and I miss my fitbit.",Samsung Health,problem_report," ""As a user who uses the app for dancing for cardio, I want the app to correctly recognize and log dancing as such instead of logging it as walking, and to maintain continuous tracking throughout different songs, so that I can accurately monitor my exercise activity and avoid discrepancies with my Fitbit."""
"Having a problem re connecting my garnin vivoactive 3 to the hauwei p30 Pro! :( tried reseting the watch, even tried connecting it to another phone and all works fine... Apart from not connecting to the phone... Any help would be greatly appreciated",Garmin Connect,problem_report," ""As a user, I want a smooth and efficient process to connect Garin Vivoactive 3 with Hauwei P30 Pro, so that I can easily sync my health data and use the features of the watch on my phone."" Additionally, ""As a user, I want troubleshooting steps or a support feature that provides guidance when I encounter issues with connecting the Garin Vivoactive 3 to the Hauwei P30 Pro, so that I can resolve connection problems quickly and without hassle."""
I have an LG 3G and my vivofit will not sync and will not connect     I have  tried everything to get it to work. I'm not happy,Garmin Connect,problem_report," ""As a user with an LG 3G device, I want my Vivofit to successfully sync and connect to the application, so that I can track my fitness data effectively and maintain my satisfaction with the product."""
I had give this app 5 stars but I should take back one. Where is nutrition balance score after new update? I used to decide which snack to eat by adding it and see how the score changes before eating my snacks.,Samsung Health,feature_request," ""As a user, I want the nutrition balance score feature to be reinstated in the updated version of the app, so that I can continue to make informed decisions about my snack choices by seeing how the score changes before consuming them."""
"Yesterday I purchased Honor Watch Magic, I liked the watch but am very much disappointed to see that it has only few watch faces. I strongly recommend to Huawei to add new faces to the watch.",Huawei Health,feature_request," ""As a user, I want a variety of new watch faces added to the Honor Watch Magic, so that I can personalize my watch experience and enhance its aesthetic appeal."""
"I am not able to open the app. It says download Huawei mobile services app. But even after downloading the said app, this app doesnt open. Please help",Huawei Health,problem_report," ""As a user, I am unable to open the app with an error message asking for the download of Huawei Mobile Services. After downloading HMS, I am still unable to open the app. I want a solution to be able to open and use the app seamlessly."""
I use this app with Honor band 5 and after my band to lasted version my band 5 turn to brick mode how can i fix this,Huawei Health,problem_report," ""As a user who uses the app with an Honor band 5, I want to know the necessary steps to troubleshoot and potentially fix my band 5 which has beenNow in a 'brick mode' after updating to the latest version, so that I can continue using both the app and my band effectively.""

This user story assumes that there may be troubleshooting steps that can help resolve the issue."
"There should be an another feature of workout where it can be start any time without gps because it consume more battery, And it should have counts steps and distance",Huawei Health,feature_request," ""As a user, I want a workout feature that provides the ability to start a workout session without requiring GPS and simultaneously tracks steps and distance, so that I can conserve battery while maintaining accurate workout data."""
It would be nice to have the option to edit the sleep start and end times(like on fitbit app) sleep times are not always accurate.,Huawei Health,feature_request," ""As a user, I want the ability to manually adjust sleep start and end times in the app, similar to the Fitbit app, so that I can maintain an accurate record of my sleep patterns."""
I've only been able to get it to sync twice with my Samsung Tab 4.  Sent message to Support and they answered with a million questions that I had no idea what they were talking about and it took them 2 weeks to send me that!  Pretty useless app!,Garmin Connect,problem_report," ""As a user with a Samsung Tab 4, I want a more reliable synchronization feature, along with a more user-friendly and efficient customer support, so that I can effectively use the app without experiencing frequent sync issues and lengthy response time when seeking help."""
Love the app and the challenges it is incredibly difficult to connect with people you know it would be great if it connected to Facebook or phone book,Samsung Health,feature_request," ""As a user whose aim is to connect with friends using the app, I want the app to integrate with Facebook and/or phone contacts, so that I can easily find and connect with contacts I already have."""
"The app says one of the accessories is a samsung heart rate monitor so I ordered it,  doesn't use the heart rate monitor for anything,  big bummer and misleading",Samsung Health,problem_report," ""As a customer, I want the product descriptions to accurately reflect the functionalities of the accessories, especially the one listed as Samsung Heart Rate Monitor, so that I can make informed purchasing decisions and avoid disappointment."""
"I don't know if it was due to the update, but all of a sudden my steps are not being tracked. I will go the whole day walking and it will say I only took 43 steps!",Samsung Health,problem_report," ""As a user, I want the step tracking feature to accurately record and update my steps in real-time, to ensure the integrity and reliability of the data."""
My Marq Expedition lost connection every day and the only one way to reconnect is to make remove device and full re-pair with my Samsung Galaxy Note 10+ UPD: The lost connection issue was gone for a week but today i've face it again.,Garmin Connect,problem_report," ""As a user of the Marq Expedition, I want a more stable connection and an alternative solution to resolve connection issues with my Samsung Galaxy Note 10+, so that I can consistently use the device without needing to fully re-pair every day."" (Updated due to the recent 1-week resolution of the connection issue, but the issue has reoccurred.)"
If you could snapshot caloric intake on food I feel it would be helpful. I feel like the rest time in a workout should be counted more somehow along with doing your own custom workouts. I still enjoy the app dispite these things.,Samsung Health,feature_request," ""As a user, I want a feature to track and save caloric intake of food items, and a feature to count rest time during workouts, as well as the ability to create custom workouts, so that I can monitor my diet and workout routine more effectively and personalize my exercise experience."""
"Although my vivoactive3 is paired with my Huawei phone, GC is unable to find my device. I got it working once, but it refuses to sync anymore. Help.",Garmin Connect,problem_report," ""As a user, I want the GC app to successfully pair and sync my Vivoactive 3 device with my Huawei phone consistently, so that I can accurately track my health data and activities."""
Hello. Auto pause is active in the settings but unfortunately when i stop cicling the time counter didn't stop. And i have to pause manually. This is boring.,Huawei Health,problem_report," ""As a user who uses the auto-pause feature, I want the time counter to stop automatically when I stop cycling, instead of requiring me to pause manually, to improve the efficiency and enjoyment of my cycling experience."""
"I like the original set up! Since the big change, I can't find anything such as how to change my goal of 10,000 steps to something different. I just messed with it for over 10 minutes and got nowhere. Please change it back!",Samsung Health,problem_report," ""As a user who enjoys the original setup, I want the option to easily change my daily step goal and revert to the previous interface, so that I can efficiently modify my goal without wasting time."""
"Despite making comments, Garmin do not appear to be interested in solving why after the last app update my Venu doesn't connect to my Samsung Note 8 via Bluetooth",Garmin Connect,problem_report," ""As a user with a Garmin Venu and a Samsung Note 8, I want Garmin to troubleshoot and resolve the issue of Bluetooth connectivity after the last app update, so that I can successfully connect my devices and utilize the functions of my Garmin Venu."""
"I had my my s7 version of this app and everything there is complete..i can measure my stress level, heart rate and oxygen sat..i was surprised that the version of the app in my note 10 doesnt contain all these features. Just disappointing",Samsung Health,feature_request," ""As a user, I want the features of the app (stress level measurement, heart rate monitoring, and oxygen saturation readings) to be available and consistent across all device versions (e.g., Galaxy S7 and Note 10) so that I am not disappointed when I find that my app doesn't have all the features on my new device."""
Happy with the app but for some reason the backlight has stopped working on my vivofit device. Is this connected to the app updates or is it a hardware issue?,Garmin Connect,problem_report," ""As a user, I need the app to be compatible with the Vivofit device's backlight feature, so that any issues I may encounter with the backlight are resolved, whether due to app updates or possible hardware concerns."""
"I have a Honor band 5 , not able to see it in the app to connect my band nor able to update the device list",Huawei Health,problem_report," ""As a user with an Honor Band 5, I want to be able to see and connect my band in the app, as well as update the device list, so that I can use my fitness tracker seamlessly and keep track of my devices."""
"Doesn't allow integration to other services like Strava. I will have to return my Watch GT if I can't at the very least manually export my activities. Otherwise good app. Syncs some activities to Google Fit, but misses most of the data.",Huawei Health,problem_report," ""As a user who owns a watch, I want the ability to integrate the app with third-party services like Strava, and have a manual export feature for my activities, so that I can continue using my Watch GT with my existing fitness ecosystem and ensure all data is accessible."""
"Was much better before the update. Calories are harder to track now, and can no longer view the actual satelite from bike rides.  Very dissapointed! I used to love this app.",Samsung Health,feature_request," ""As a user who previously found the app useful, I want the functionality to easily track calorie intake and view satellite imagery during bike rides in the updated version, so that I can continue to enjoy using the app as I did before."""
"They took my favorite part, they used to have a weight loss part and it was so helpful. They took it away so it's hard to use it as a helpful tool for wright management",Samsung Health,feature_request," ""As a user, I want the weight loss feature back in the application as it was previously helpful for me in weight management, so that I can effectively use the app as a tool for weight management."""
Previously working but now everytime says require a new version.May be u people got corona and not able to fix this error for one month.,Huawei Health,problem_report," ""As a user, I want the app to automatically update to the latest version without requiring a manual update, and to ensure the app is continuously maintained and fixed to prevent delays and frustration due to errors, especially during critical times like a global health crisis."""
Pairs first time.. then nothing. Cant find device the next day. Thought it was my vivofit so went and exchanged it... same thing this morning. Everytime you log on you have 2 start from the beginning rather then saving the connection! What a waste of money buying this device,Garmin Connect,problem_report," ""As a user, I want the device to remember previous connections and have a seamless login process, so that I can efficiently use the device without repeatedly starting from the beginning each time I log on, reducing frustration and ensuring a valuable user experience."""
"Is not accurate with step counting and in the last 2 months won't read my heart rate any more. It senses it but won't change to ""measuring""",Samsung Health,problem_report," ""As a user, I want the step counter and heart rate monitoring features of the app to be accurate and consistently functional, so that I can trust the data provided and get an accurate evaluation of my physical activity."""
"I bought this thinking i could use this for open water swimming. Far from efficient, as i couldnt close the app after i finished. Would have been great to have been able to tell the actual water temp too. Also the sleep function is ineffective.",Huawei Health,feature_request," ""As a user, I want the capability to use the app for open water swimming, with the ability to close the app after use and display the actual water temperature, so that I can accurately plan and track my swimming activities, and have a more efficient experience. Additionally, I would like an improved sleep function that works effectively to enhance my nighttime rest."""
You have taken a good app that was accurate and made it terrible.  I just walked 3.5 miles and it said I had 800 steps....took my heart rate....measured by hand 120bpm....app 59....  get ur act together,Samsung Health,problem_report," ""As a user who previously relied on the app's accuracy for tracking my steps and heart rate, I want the app to provide more accurate data for both steps and heart rate, so that I can trust and rely on the information the app provides during my workouts."""
"Calorie burn during workout is always 50 cal/ 15 min. regardless of whether I'm biking, typically 12-14 mph, fast walking or strolling. edit- thanks for the help!",Samsung Health,problem_report," ""As a user, I want the calorie burn during workouts to be dynamically calculated based on activity type and intensity, such as biking, fast walking, or strolling, so that I can accurately track my calorie expenditure and adjust my exercise routine accordingly."" [The 'thanks for the help!' was a note of gratitude, so it's not necessary for a user story as it doesn't provide information for functionality]"
Please see the Fitbit app for an example of a well-designed fitness tracking app.  This app is overly complicated and doesn't show me the basic info I want.,Garmin Connect,feature_request," ""As a user, I want the fitness tracking functionality of the app to be more streamlined and user-friendly, similar to the Fitbit app, so that I can easily access and view the basic information I need."""
"I was using the app on my galaxy s8+, working fine. Now switched tk galaxy s20+, the app doesn't have a signIn and signUp page. How to sync previous data?",Huawei Health,problem_report," ""As a user, I want the app to be compatible with my new Galaxy S20+ and to have the ability to sync my previous data, including sign-in and sign-up information, so that I can continue using the app without losing my data when switching devices."""
Latest update does not sync heartrate data or profile data. PLEASE fix! Using Samsung s8 and Huawei watch 2. Was working perfect yesterday before update.,Huawei Health,problem_report," ""As a user with a Samsung S8 and Huawei Watch 2, I want the latest update to properly sync both heart rate data and profile data, so that I can continue to monitor my health effectively and prevent data loss after the update."""
"except for keeping track of sleeping time and recording what you ate, this app is pretty useless now. the step counter is broken, it recorded 14 steps today while I was working and walking.",Samsung Health,problem_report," ""As a user, I want a reliable step counter and the ability to track sleeping time and dietary intake effectively within the app, so that I can accurately monitor my physical activity and better manage my health and nutrition."""
Works very well. Changing my review from being very close to 5 stars to just 2. The newest update that removed the total by calendar month is horrible. Please bring it back. Don't like it at all.,Garmin Connect,feature_request," ""As a user, I want the option to view the total expense by calendar month in the app, as I previously did, to help me manage my finances effectively, so that I can maintain my initial high rating for the app."""
Using vivosmart HR just wish when i manually add my basketball games (not allowed to wear watch) that it could estimate steps and calories burnt with the data I input. Also doesnt sometimes sync fails if I have been using another bluetooth device,Garmin Connect,problem_report," ""As a user of the Vivosmart HR watch, I want a feature allowing me to manually input basketball game details, with the watch estimating steps and calories burned, so that I can track my physical activity accurately even when not wearing the watch during the game. Additionally, I want the watch to sync data reliably, and avoid failing to synchronize when other Bluetooth devices are in use."""
GPS connectivity with this health app is not proper while other apps are getting proper connectivity. You should improve this else it is no of use.,Huawei Health,feature_request," ""As a user, I want improving GPS connectivity within the health app to ensure proper GPS functionality, similar to other apps, so that I can reliably track my physical activity and get accurate location data."""
"The latest version of this app, along with Android 10 will no longer record a full workout via GPS on the map. I am using a Note 10+ 5G. Will show the first few minutes on the map, then GONE.",Samsung Health,problem_report," ""As a user with an Android 10 operating system on a Samsung Note 10+ 5G device, I want the app to continuously record a full workout via GPS on the map, so that I can track my entire workout accurately and effectively."""
"It is a really good app, but when I changed my phone device, I lost everything (my progress, my food, my steps...) even when I have an account linked to this app.  I would have given 5 stars if this didn't happen. What a pity.",Samsung Health,problem_report," ""As a user, I want my progress, personal data (e.g., food, steps), and app data to be saved and synced across multiple devices, so that I can continue where I left off and maintain my data whenever I use the app on a different device."""
I like the app all I need to give it the fourth star is to be able to sync my step with UA record. It connects but for some reason the vivosmart hr can't sync my steps,Garmin Connect,problem_report," ""As a user, I want to be able to sync my steps from my Vivosmart HR to UA record, so that I can easily track my daily physical activity and rate the app higher."""
I like the app but it sucks because the fit bit app is not a compatible app please work on this until then 4 stars,Samsung Health,feature_request," ""As a user who enjoys using the app, I want to integrate compatibility with the Fitbit app so that I can seamlessly track my fitness data and improve my overall user experience."" [Assuming the rating of 4 is for the current state without Fitbit compatibility.]"
Really want to use the app how ever it won't let me sign in. I've reset my phone. Cleared my cache deleted and re added the app and still won't allow me to log on,Samsung Health,problem_report," ""As a user, I want to successfully sign in to the app, so that I can access its features, even after clearing app data or reinstalling the app to resolve temporary issues."""
"Update: still amazing, however I wish I could tracks sets, reps, and weight for lifting instead of just the time/duration of the workout. You can put a memo, but it'd be better if it would track and graph your progress.",Samsung Health,feature_request," ""As a user, I want to be able to track sets, reps, and weight for my lifting exercises, as well as visualize my progress through graphs, so that I can monitor and analyze my workout progress effectively."""
"Works great with z5 and my forerunner 230. No issues with connection between the two at all. Sometimes sleep tracking can be a little inaccurate but not by much. There has never been a problem syncing with strava, can't comment on mapmyfitness unfortunately as I don't use it yet.",Garmin Connect,feature_request," ""As a user, I want my wearable device (specifically Garmin Forerunner 230) to have a stable and reliable connection with the app, and accurate sleep tracking. Additionally, I want the ability to sync my data with Strava, and (in the future) with MapMyFitness, in order to enhance the functionality and utility of the app."""
"Very bad! 0 stars actually! Doesn't recognize the device, the list of devices can't be updated! You ruined the Christmas present, gyes! Shame! I'll never buy another huawai anything! Fare well!",Huawei Health,problem_report," ""As a user, I want the app to accurately identify my device and provide a feature to update the device list, so that I can effectively use the app and have a positive experience with the product, preventing future frustration and maintaining my loyalty to the brand."""
"To reset the password one needs to remember the last password, dear huawai if a person remembers his last password why will he hit on FORGET PASSWORD option?",Huawei Health,problem_report," ""As a user, I want the 'forget password' process to not require the last password, so that it makes the system more user-friendly by allowing users to recover their password even if they don't remember the last password."""
"I have used this app since 2017. Since the recent update, have more problems synching from the Fit. I have read many complaints recently and applied samsung response to correct .""""Nothing Worked"" Today, your rating has tanked to a 1 star from a 5 .",Samsung Health,problem_report," ""As a user who has been using the app since 2017, I want a reliable synching feature from Fit that works consistently, as the recent update has caused issues. I have tried several solutions suggested by Samsung's response, but none have worked. I expect the synching problem to be resolved to maintain the app's high rating which has recently dropped from 5 stars to 1 star due to this issue."""
