app_review,app,type,user_story
Please fix the connectivity issue as it gets disconnect after some time and i need to reconnect it manually previously it was working fine but with new update i need to struggle with this issue which is annoying kindly fix it!,Huawei Health,problem_report,"""As a user, I want the app to maintain a stable connection so that I don't have to constantly reconnect it myself. This will improve my overall experience and make it less frustrating."""
This app not properly work and don't cpunt step time taken long plz download Samsung Health.,Huawei Health,problem_report,"As a user, I want the app to function properly and accurately track my steps so that I can rely on it for my health data."
"Dont work well with samsung galaxy s8!cant change watch face in app,cant uppdate watch!why?",Huawei Health,problem_report,"
As a user, I want the app to function properly on my Samsung Galaxy S8 so that I can change the watch face and update my watch without any issues."
"i am having trouble pairing with Honor bt scale(AH100), is there anyway to pair without going thru update checking all the time?",Huawei Health,problem_report,"As a user, I want to be able to pair my Honor bt scale (AH100) without having to go through the update checking process so that I can save time and avoid frustration."
I just updated health App yesterday and your app mention that we need new version of mobile 4.0 which is not available in Android phone . My all previous data is of no use . What I gonna do with your watch without app ? Please fix it,Huawei Health,problem_report,"As a user with an Android phone, I want to be able to use the health app with my phone's current version so that I can access my previous data and have full functionality with my watch."
Stopped connecting with my one plus after recent update. Cannot find when pairing,Huawei Health,problem_report,"As a user, I want the app to properly connect and pair with my One Plus device after the recent update so that I can use the assistant feature."
I cant pair my honor band 5... Its says update to 4.0.0.sth .... I hate this app... Got a mew product and it doesnot work ...,Huawei Health,problem_report,"As a user, I want to be able to pair my Honor Band 5 to the app so that I can use the features of the device. I also want the app to prompt me to update to version 4.0.0 or higher in order to fix any issues I may encounter."
Doesn't even load or open on Galaxy S20. I have a GT Pro 2 watch that i can't even setup. Appalling!!!!!,Huawei Health,problem_report,"
User Story: ""As a user with a Galaxy S20 and GT Pro 2 watch, I want the app to properly load and allow me to setup my watch without any issues, so that I can use the app and my watch together seamlessly."""
Can not enable continuous heart rate monitoring. Connected with honor band 4-906,Huawei Health,problem_report,"
User Story: ""As a user, I want the option to enable continuous heart rate monitoring on my connected Honor Band 4-906 so that I can track my heart rate consistently."""
Watch faces for my honor band 5 aren't showing.... It says server error....,Huawei Health,problem_report,"As an Honor Band 5 user, I want my watch faces to be visible and without server errors so that I can use them as intended."
Love this app but the sleep sync from my Gt2 watch hasn't worked since going into 2020!,Huawei Health,problem_report,"As a user, I want the sleep sync feature to work with my Gt2 watch so that I can accurately track my sleep patterns."
Brought the same Brand scale . But it can not connect.,Huawei Health,problem_report," User Story: As an assistant, I want to be able to connect to the same brand scale so that I can assist in keeping track of weight measurements for my user."
Stopped Working. After the latest update it has stopped Working on my Oppo Reno 10x Zoom with Android 10. Please do something so that it starts working again. Before it was working perfectly fine.,Huawei Health,problem_report,"As a user, I want the app to be functional and compatible with my Oppo Reno 10x Zoom with Android 10 so that I can continue using it without any interruptions or issues."
App was perfect up until the last update.. Now it will not even open with out giving a era message. I'm going to delete if its not corrected by Monday.. 4/27/2020..,Huawei Health,problem_report,"User Story: ""As a user, I want the app to function without errors and avoid frequent crashes so that I can rely on it for my daily tasks without any interruptions."""
After the update watches face option is not showing. Worst application ever i have used MI band but never face such type of service.,Huawei Health,problem_report,"
As a user, I want the option to customize the watch face after updating the app so that I can continue using the app without any issues."
Crashes on P20 Pro when you click to see the details of the individual exercise records.,Huawei Health,problem_report,"User Story: ""As a user, I want the app to not crash on my P20 Pro device when I try to view the details of my individual exercise records so that I can track my progress accurately."""
It says update Your App but i installed the recent app from playstore,Huawei Health,problem_report,"User Story: As a user, I want the app to accurately display if it needs to be updated so that I can stay up to date with the latest version."
Loses connectivity from smart band far too often and is very difficult to reconnect.,Huawei Health,problem_report,"User Story: ""As a user, I want to be able to easily and reliably connect my smart band to the app so that I can track my fitness activities without interruptions."""
The app constantly unpairs with my band 6 and whenever you play you music on your phone it doesn't reflect on the smart watch.,Huawei Health,problem_report,"As a user, I want the app to maintain a stable connection with my band 6 smart watch and accurately display the music that is playing on my phone, so that I can easily access my music on the watch."
The update is unable to store any data it does not show any thing just the step count for the day destroyed the app,Huawei Health,problem_report,"As a user, I want the app to be able to store data and track my steps accurately so that I can efficiently use the app to monitor my overall activity levels."
I have a blackberry dtek 60 and honor band 5 . But i cant change my watch face in this app. Plz help me to fix this problem . Tbx,Huawei Health,problem_report,"As a user with a blackberry dtek 60 and honor band 5, I want to be able to change my watch face in the app so that I can customize my device as desired."
Automatic log out now I can't login or do anything if I uninstalled all data will be lost wrost app,Huawei Health,problem_report,"User Story: ""As a user, I want the app to remember my login information or provide an option to log in automatically so that I don't have to constantly re-enter my credentials."""
I use this app with Honor band 5 and after my band to lasted version my band 5 turn to brick mode how can i fix this,Huawei Health,problem_report,"
User Story: ""As a user, I want to be able to use the app with my Honor band 5 without experiencing any malfunctions or issues, so that I can continue using it seamlessly."""
"Still 1star, sleep app is/I'm understanding it now, but my Honor band 5, is miss reading the step count, out by 133steps, I found out yesterday. Can you fix it PLEASE???",Huawei Health,problem_report,"""As a user, I want my Honor band 5 to accurately record my step count in the sleep app so that I can track my progress accurately."""
"Good for a lower end fitness tracker app, but sync to Google fit and myfitnesspal is broken beyond being useful.",Huawei Health,problem_report,"As a fitness tracker user, I want the app to properly sync with Google Fit and myfitnesspal so that I can accurately track my progress across various platforms."
Not able to access the huawei health... it asks for installing Huawei app gallery but could not find it in playstore. Please help me for the next steps.. I am not able to access health app at all..,Huawei Health,problem_report,"
As a user, I want to be able to access the Huawei Health app so that I can track my health and fitness data."
The sleep or steps data is not in sync properly with in the app.,Huawei Health,problem_report,"User Story: ""As a user, I want my sleep and steps data to be accurately synced within the app so that I can track my progress accurately and have a better understanding of my health."""
"Can't find WhatsApp, Facebook or Instagram on the app for notifications. Everything is enabled and still not showing, its useless when it comes to notifications and I keep having to reach to my phone to check if got any... Not good when working out.",Huawei Health,problem_report,"As a user, I want to receive notifications from all my apps (WhatsApp, Facebook, Instagram) on the app, so that I can stay updated and not have to constantly check my phone while working out."
No more updates? I guess I have to throw this watch. 🙄🙄🙄,Huawei Health,problem_report,"As a user, I want regular updates and support for my smartwatch so that I can continue to use it for a long time and get the best experience."
Does not see Huawei band 4 or list in the band section,Huawei Health,problem_report,"As a user, I want the Huawei band 4 to be included in the list of supported devices so that I can easily connect and use it with the app."
"I have a Honor band 5 , not able to see it in the app to connect my band nor able to update the device list",Huawei Health,problem_report,"As a user with a Honor band 5, I want to be able to connect my band to the app and see it in the device list so that I can update it and use it with the app."
Having lots of problem in operation for heart rate monitor. Sometimes work and breaks in between. Not consistently monitoring while wearing the watch.,Huawei Health,problem_report,"As a user, I want the heart rate monitor function to work consistently while wearing the watch, so that I can accurately track my heart rate data."
I heared customers out of China could use new watch faces but I couldnt find shuch ability. Also weather notification dont work. I am disappointed really.,Huawei Health,problem_report,"As a user, I want the ability to access new watch faces from outside of China and have functional weather notifications so that I can fully utilize the features of the app and avoid disappointment."
This will not connect to my honor smart scale ah100. Please fix,Huawei Health,problem_report,"""As a user, I want the app to be able to connect to my honor smart scale ah100 device, so that I can use all of the app's features and functions."""
It's asking to update most recent version. I have updated it but no use.,Huawei Health,problem_report,"""As an assistant, I want the app to clearly indicate the benefits of updating to the most recent version so that I can effectively assist users in updating the app."""
App doesn't not work on my poco X2 I don't able to connect my honor 4 band,Huawei Health,problem_report,"User Story: ""As a user, I want the app to be compatible with the Poco X2 and able to connect with my Honor 4 band so that I can track my fitness data accurately."" "
I can't use the application because of updates....they ask to update 4.0.0.in HUAWEI App gallery but I I using Samsung...in Google play store there is no updates available...so it's not fair....really disappointed...worst service ....,Huawei Health,problem_report,"""As a user, I want to be able to download and use the application on my Samsung device without being prompted to update to version 4.0.0 from the Huawei App Gallery, as the update is not available on the Google Play Store. This will ensure fair access to the app and prevent any disappointment or frustration with the service."""
"Huawei takes Huawei Wear off the play store, now Huawei Health does not support my talk band b2 yet Huawei Health tells you to use an app that does not exist on the play store",Huawei Health,problem_report,"As a user, I want Huawei Wear to be available on the play store and for Huawei Health to support my talk band b2, so that I can easily access and manage my health information. "
Useless. Impossible to set correct profile info. Always defaults back to 15 feet 3 inches height and 43 lbs weight.,Huawei Health,problem_report,"User Story: ""As a user, I want to be able to easily set and save my profile information without it constantly defaulting back to incorrect values."""
"iOS version is as good as Chinese communism, doesn't work at all",Huawei Health,problem_report,"User Story: ""As an iOS user, I want the app to function properly so that I can fully utilize its features, similar to how a communist government is supposed to work efficiently."""
no dark mode no achievement recorded no weekly / monthly target shown. no stress data syncing with running band takes a hell lot of time. pls fix this asap in new update.,Huawei Health,problem_report,"As a user, I want a dark mode option, the ability to record achievements, see weekly/monthly targets, and have stress data synced with my running band in a timely manner, so that I can have a more efficient and user-friendly experience in the app."
I can't receive message notifications on my Honour band 5. Everything else seems good so far.,Huawei Health,problem_report,"
As a user, I want to be able to receive message notifications on my Honor band 5 so that I can stay connected and informed while using the device."
"Unable to use the app as it says a 4.4.0 version is required, which' isnt available on app store.i am unable to use honor band 5.such a scam",Huawei Health,problem_report,"
""As a user, I want the app to be compatible with the current version of my device and not require a specific version so that I can use my Honor Band 5 without any issues."""
"Last update bring cool view, but It cannot connect/pair with smart band ""my  band 2"" it will be very good if this can be available on the next update",Huawei Health,problem_report,"
User Story: ""As a user, I want the app to be able to connect and pair with my smart band ""my band 2"" after the last update so that I can use its cool view feature properly."""
In this version i can't check my sleep data! On the watch displayed info but when i try to get data in my application i cant get it! To write me invalid sleep data when try to synchronise,Huawei Health,problem_report,"User Story: ""As a user, I want to be able to access and view my sleep data accurately in the app so that I can track my sleep patterns and improve my overall health."""
"A failed application in every sense of the word, data such as weather is not synchronized and also does not link with the band at the required time",Huawei Health,problem_report,"""As a user, I want the application to synchronize weather data and link with my band at the required time so that I can use it effectively."""
"Really!!! I cant even log on to the app due to ""netrowrk error"" when my wifi is running perfectly fine, this is RIDICILOUS!!!!! Ive been trying to log in for 4 days now",Huawei Health,problem_report,"As a user, I want the app to allow me to log in without encountering network errors, even when my wifi is functioning correctly, so that I can access the app's features consistently."
Not able to login after reinstalling the app please help,Huawei Health,problem_report,"As a user, I want to be able to successfully log in after reinstalling the app so that I can use the app without any issues."
App not working. Asks to install mobile services. After installing the same issue persists.,Huawei Health,problem_report,"""Now, the user should be able to use the app without any issues. As a user, I want the app to function properly and not require any additional installations or services."""
"Was an ok ap until the last update. No it's constantly loosing connection. Also won't let me purchase new watch faces. Frustrating. New update today, now it just hangs on the start up screen. Reducing my rating",Huawei Health,problem_report,"User Story: ""As a user, I want the app to maintain a stable connection and allow me to purchase new watch faces so that I can use it without interruptions or frustrations."""
Failing to update the device list despite my strong internet connection. And this is not even a new bug. It still keep coming up whenever I install this app again to my phone. Utterly useless Huawei!,Huawei Health,problem_report,"As a user, I want the app to properly update the device list even with a strong internet connection so that I can access and use the app without any issues. Additionally, I want the app to not have recurring bugs when re-installing it on my phone, specifically on my Huawei device."
Adding photos for watch faces not available in India. Please fix it soon.,Huawei Health,problem_report,"As a user in India, I want the option to add photos for watch faces, so that the app is accessible and personalized for my location. "
"Was working with my Huawei wrist band and Samsung phone for 6 months and after software upgrade, doesnt work at all !!!! Why ....??? Do I have to throw away my wristband or my phone ???",Huawei Health,problem_report,"As a user, I want my Huawei wristband to be compatible with my Samsung phone even after a software upgrade so that I can continue using both devices without any issues."
"It was good until the last update,after that the sleep recording is not working. Please fix it.",Huawei Health,problem_report,"""As an assistant, I want the sleep recording feature to work properly after the last update so that I can accurately track my user's sleep patterns."""
This app is so hard to sign in. It just a watch app. Not a bank app. If i can i want to give this app 0 star. Please fix it. I dont want to buy any watch from huawei. It so annoying.,Huawei Health,problem_report,"As a user, I want the sign-in process to be simplified, as this app is designed for a watch and not a bank, so that I can give it a fair rating and not be deterred from buying a product from Huawei."
Unable to connect honor band 4 with the app.. Now what I will do just tell..,Huawei Health,problem_report,"User Story: ""As a user, I want the honor band 4 to be seamlessly connected with the app so that I can track my fitness and health accurately."""
Hi. My device stop having the function to measure SpO2 level. It's Huawei Honor band 6. Please fix this.,Huawei Health,problem_report,"As a user, I want the SpO2 measurement function to be restored to my Huawei Honor band 6 device so that I can accurately track my oxygen levels."
Was working fine until I got a new phone but now my band 4 pro won't pair with the app. Sort it out,Huawei Health,problem_report,"As a user, I want my band 4 pro to be able to pair with the app on my new phone so that I can continue using it seamlessly."
The app is not working. It's asking all the time to update through Huawei App Gallery which is not available on play store. I cannot synchronize my Huawei Health Band 5 to the app. What's the use of the app if we cannot even use it!,Huawei Health,problem_report,"As a user, I want the app to be functional and easily accessible so that I can use it with my Huawei Health Band 5 and receive updates seamlessly."
The petal map is not working in Huawei gt 2e.. kindly fix it asap.. navigation is very much needed..Its showing its not available in your country..Kindly launch it for India ASAP.,Huawei Health,problem_report,"As a user from India, I want the petal map to be available on my Huawei gt 2e watch so that I can use navigation while traveling, and it's currently unavailable in my country. Please launch it for India as soon as possible."
Its not working properly. Always show permission needed even after allowing all the recommended,Huawei Health,problem_report,"As a user, I want the app to function properly without constantly asking for permission, even after granting all recommended permissions, so that I can use it without interruptions."
"The app suddenly stopped working for me, erasing all my data. Tells me.to login to my Huawei ID and won't let me click anything. Very disappointed",Huawei Health,problem_report,"As a user, I want to be able to save my data and have a reliable login system so that I can access my information without any issues or interruptions."
"the update was bad, i have walked 12,000, 11,000 , 10,000 and it recorded small very inaccurate.",Huawei Health,problem_report,"As a user, I want the update to accurately track my steps so that I can trust and rely on the data for my fitness progress."
After reinstalling app my all data was gone No support for data storage in cloud or google account,Huawei Health,problem_report,"User Story: ""As a user, I want the app to provide support for saving my data in the cloud or linking to my Google account so that I can easily access my data even after reinstalling the app."""
Not able to find my honor band 5 in the device list,Huawei Health,problem_report,"
As a user, I want the option to find and connect my Honor Band 5 in the device list so that I can easily track my fitness and receive notifications."
Horrible app. Doesn't count the steps & the distance in minutes properly at  all. Very very bad app. Needs immediate rectification.,Huawei Health,problem_report,"User Story: As an assistant, I want the app to accurately count steps and distance in minutes so that I can provide accurate information to the user."
very disappointed after update because can't connect my Band 3. lousy...😡😡😡,Huawei Health,problem_report,"
As a user, I want to be able to easily connect my Band 3 to the app after the update so that I can continue using it without any issues."
It worked fine for a while but not my device won't pair with the app so its useless to me. Can't find any help to fix it either.,Huawei Health,problem_report,"As a user, I want my device to be able to pair with the app so that I can use it effectively. If there are any issues, I also want access to helpful resources to troubleshoot and fix the problem."
Please provide necessary updates.... Lots of issue in the app,Huawei Health,problem_report,"As an assistant, I want the app to regularly provide necessary updates so that there are fewer issues occurring for the users."
Watch faces cannot be uploaded. Used to work good on Galaxy note 10 plus but not anymore .,Huawei Health,problem_report,"As a user, I want to be able to upload watch faces so that I can have more variety and customization options on my device, just like I used to be able to do on my Galaxy Note 10 Plus."
this app is good but some time the app's pair button does not touch so I am giving 3 🌟🌟🌟,Huawei Health,problem_report,"  As a user, I want the pair button on the app to function properly so that I can use the app without any interruption."
"Was working well until the GPS feature seemed to disappear. Midway through  a several week long marathon training programme, the app now no longer  tracks distance correctly, failing to display any map data at all.",Huawei Health,problem_report,"
User Story: ""As a user training for a marathon, I want the GPS feature to accurately track my distance and display map data so that I can continue my training effectively and accurately."""
Requires latest version of Huawei Mobile services that has to be downloaded from Huawei App Store...and is not available on Google play store...not acceptable....,Huawei Health,problem_report,"As a user, I want to be able to access the latest version of Huawei Mobile services from the Google Play Store so that I can easily update and use the app without having to install apps from other sources."
"Rubbish can't connect my Huawei watch to my Samsung, don't get",Huawei Health,problem_report,"As a user, I want to be able to connect my Huawei watch to my Samsung device so that I can access all features of the app seamlessly and accurately."
"Please fix, i can't change or download new faces. It says unstable connection but I have stable internet.",Huawei Health,problem_report,"User Story: ""As a user, I want to be able to change or download new faces without receiving an error about an unstable connection, even though my internet connection is stable."""
"Cant pair my band to my mobile, app sees the band but cant pair. What a joke.",Huawei Health,problem_report,"As a user, I want to be able to pair my band with my mobile device so that I can track my fitness progress accurately and easily. I also want the pairing process to be simple and error-free."
My band is useless as this app is not working at all. Asking mubile Services 4.0 and it's not available at playstore. I don't know which kind of services you are providing. I am norlt gonna recommend to any to buy Huawei products.,Huawei Health,problem_report,"As a user, I want the app to work properly and be available on the playstore so that I can access the Mubile Services 4.0 feature. I also want clear information about which services are available on the app to avoid any confusion. Lastly, I want to be able to confidently recommend the app to others who use Huawei products."
Since the last update my health app doesn't work as i open it close by itself... Kindly fix it,Huawei Health,problem_report,"User Story: ""As a user, I want the health app to function properly and not crash after the recent update so that I can continue using it without any issues."""
This is not connect to my band but I will try to pair and it is paired to my device,Huawei Health,problem_report,"User Story: ""As a user, I want my assistant app to properly connect to my band and easily pair with my device in order to track my fitness data accurately."""
Way to ruin your reputation. I couldn't even use my band to check the time now thanks to your stupid updates.,Huawei Health,problem_report,"As a user, I want the ability to use my band to check the time without interruptions caused by updates, so that I can still rely on the app's functionality without hindering my everyday tasks."
After the update the app keeps on telling me the app is unable to connect to the internet and it closes on its own,Huawei Health,problem_report,"""As a user, I want the app to properly connect to the internet and not unexpectedly close down after updating, so that I can use it smoothly without any interruptions."""
"I have changed my mobile phone, to redmi note10, now my cycling could not be tracked by this app. I'm using Huawei band 2. No response from Huawei Health team today is 19 Feb. 2022",Huawei Health,problem_report,"User Story: ""As a cyclist, I want my cycling activity to be tracked using the app on my new redmi note10 phone, and have it synced with my Huawei band 2, so that I can continue tracking my progress seamlessly. Also, I expect quick and effective help from the Huawei Health team in case of any issues."""
Old app is good don't update the app lot of bugs with new app . Downgrade  the app to march 2017 it doesn't track phones pedometer,Huawei Health,problem_report,"As a user, I want to be able to choose which version of the app I use so that I can avoid any bugs and track my steps accurately."
Worst app ever . Every time I login it show to download more recent version n there is no recent version available on play store n there is no huawei app gallery. Fix this bug immediately or give my money back for my honor band5,Huawei Health,problem_report,"As a user, I want to be able to login without being prompted to download a non-existent updated version and have a way to access the app on my Huawei device, so that I can use my Honor Band5 without any issues."
"Not happy as I cannot pair my honour band 5, waste of time and money sending band back for a refund.",Huawei Health,problem_report,"As a user, I want to be able to easily pair my Honor Band 5 so that I can use it without any issues, rather than having to return it for a refund."
The app has to connected manually watch to transfer Dat from the watch,Huawei Health,problem_report,"As a user, I want the app to automatically connect to my watch and transfer data seamlessly so that I don't have to manually do it every time."
Can't seem to get this app to work in realme phone. No notification,Huawei Health,problem_report,"User Story: ""As a user with a realme phone, I want the app to function properly and send me notifications so that I can use it effectively."""
an app where i have to keep reinstalling since my honor band 4 keeps disappearing. hassle. fix that bug already. make this app great again,Huawei Health,problem_report,"As a user, I want the app to stop disappearing off my Honor Band 4 so that I don't have to constantly reinstall it. This bug should be fixed to improve the overall user experience."
In add section it is not showing honor magic watch 2 then how do we connect the watch to this app,Huawei Health,problem_report,"User Story: ""As a user, I want to be able to easily connect my Honor Magic Watch 2 to the app in the add section so that I can track my fitness data seamlessly."""
It did not work on motorola one vision. It was show that need new version of app gallery which i installd but even that it continue to show the same. So i installed HMS core and now works perfect. But yes it drains the battery,Huawei Health,problem_report,"As a user with a Motorola One Vision device, I want the app to support HMS core so that it can work properly without draining my battery."
"Got the Huawei watch, like it but app does not show heart rate results, why??? Surely it should be base function of device and app????",Huawei Health,problem_report," ""As a user, I want the app to display my heart rate results from my Huawei watch because it's a basic function that should be available on both the device and the app."""
Watch not connecting automatically on oppo device please fix issue,Huawei Health,problem_report,"As a user, I want my watch to automatically connect to my Oppo device so that I can easily access its features without manual setup."
Realme xt not supported watch faces and dark mode in honor band 5 plz do something I only have realme xt phone,Huawei Health,problem_report,"As a user with a Realme XT phone, I want the Honor Band 5 to support watch faces and dark mode so that I can fully utilize the device's features."
All YouTube videos talk about a large watch face library in the app for the fit... I do not even have watch faces in the app at all... I'm using a brand new fit watch and the latest app and firmware... Very disapointing,Huawei Health,problem_report,"As a user of the fit watch, I want access to a large watch face library in the app so that I can customize my watch face and have a better user experience."
After update apps can't run in background when exit from the app,Huawei Health,problem_report,"User Story: ""As a user, I want the app to be able to run in the background even when I exit the app after updating it, so that I can continue using it without interruptions."""
Don't buy Huawei Honor Band if you don't have a Huawei Phone. Waste of money because it won't work,Huawei Health,problem_report,"""As a user, I want to be warned or notified if the Huawei Honor Band is not compatible with my non-Huawei phone, so that I can avoid wasting money on an incompatible product."""
Needs serious updates. It doesn't show maps after the first use. Step  counter is also defective,Huawei Health,problem_report,"""As an assistant, I want the app to consistently display maps and accurately track step counts so that I can properly assist users with their navigation and fitness goals."""
"Use Xiaomi phone can't not pair or support this app with my huawei gt 3 runner,damaged !miui 13 terrible!",Huawei Health,problem_report,"User Story: ""As a user, I want to be able to pair my Xiaomi phone and Huawei GT 3 runner with this app so that I can track my fitness without any difficulty, even with MIUI 13."""
"Sleep data is not working properly. Very upset, this problem is facing since new year.",Huawei Health,problem_report,"
As a user, I want the sleep data feature to accurately track my sleep patterns so that I can monitor my sleep health and make any necessary changes."
"Outdated app. Does not sync with Huawei Watch GT2 Pro (""not compatible""). Beware! Huawei asks to download an out-of-store .apk to use your smartwatch. Great hardwar but troublesome software. Find version from 2020, it will work.",Huawei Health,problem_report,"""As a user, I want the app to be updated and compatible with my Huawei Watch GT2 Pro, so that I can fully utilize its features without any inconvenience."""
App is not working at all after the recent update.,Huawei Health,problem_report,"As an assistant, I want to be able to troubleshoot and resolve issues with the app after a recent update so that users can continue to use the app without any interruptions."
"Weird. Was working perfectly, then on version 511, syncing w Honor Band 5 always stops ard 78%. Naps gets synced, but sleeps don't. The band does show sleep detected.",Huawei Health,problem_report,"User Story: ""As a user, I want the syncing between the app and Honor Band 5 to work reliably so that all my data, including sleep logs, are accurately recorded."""
"still not fixed :( Google fit syncs sleep now. does not sync heart and sports info. pls allow us to add our own activities info captured on honor band does not include steps climbed. pls have find my band feature, and also band to auto track exercise",Huawei Health,problem_report,"As a user, I want the Google Fit sync feature to properly sync heart and sports information, and be able to add my own activity information captured on my Honor band. I also want a ""find my band"" feature and automatic exercise tracking on the band."
For the love of God why won't they fix the height and weight glitch in the profile settings?!! No matter what I do is defaults to 14 feet tall and 65 pounds!! This cannot be hard for them to fix!!! Obviously they don't care.,Huawei Health,problem_report,"User Story: ""As a user, I want the height and weight glitch in the profile settings to be fixed so that my profile accurately reflects my information. It is frustrating to constantly have to manually change my height and weight every time I use the app."""
I can't pair my watch on OnePlus 8t. Telling me it doesn't support this device .and it says could not update device list pls check your network.mywatch is Huawei gt 2e,Huawei Health,problem_report,"As a user with a OnePlus 8t and a Huawei gt 2e watch, I want to be able to successfully pair my watch with the app so that I can use the app's features."
Not compatible with Huawei Body Fat Scale 2 pro. Unable to locate the device. Please help to update the app.,Huawei Health,problem_report,"As a user, I want the app to be compatible with the Huawei Body Fat Scale 2 pro so that I can conveniently track my body composition data."
So just got my Honor MagicWatch 2 and now I can't even use it??? What the actual hell! I wasted my money on a smart watch that can't even function as a watch? What an absolute joke. Huawei should be ashamed but they won't.,Huawei Health,problem_report,"""As a user, I want my Honor MagicWatch 2 to function as a watch so that I can use it as intended and not feel like I wasted my money on a faulty product."""
"Does not support ios notifications. Bought a watch for my wife, but whatsapp messages wont show up on the band 6.",Huawei Health,problem_report,"As a user, I want to receive notifications from WhatsApp on my Band 6 watch so that I can stay connected to my messages and alerts."
"Has suddenly stopped logging my route. Just provides a random route. Oddly, it does log correct mileage. Answers please.",Huawei Health,problem_report,"As a user, I want the app to accurately log my route and provide a correct route so that I can track my mileage accurately."
App continuosly showing error of huawei service requires most recent version of 4 and all and I recently bought honour band 5 which I think is now waste of money as I'm unable to connect with the app FIX IT ASAP AS IT IS VERY FRUSTRATING,Huawei Health,problem_report,"As a user, I want the app to be able to connect with my newly bought Honor Band 5 without showing any errors, so that I can fully utilize my device and not feel frustrated."
It bombs out A LOT! And interferes with other apps,Huawei Health,problem_report,"As a user, I want the app to have stable performance and not interfere with other apps so that I can use it without interruptions."
"Can't pair watch 3 with s21 ultra, alway ask for update app which is already updated",Huawei Health,problem_report,"
As a user, I want to be able to pair my watch 3 with my s21 ultra so that I can use all of its features without constantly being prompted to update the app."
Can not find honor band 5 in the list of smart band devices.,Huawei Health,problem_report,"As a user, I want to be able to easily find and select the Honor Band 5 from the list of smart band devices so that I can track my fitness and health data."
I have a honor band 4. Sleep data sync has stopped working since june 28. I updated the app but it doesn't help. This had happened once again in the past but then updating the app solved the problem.,Huawei Health,problem_report,"
As a user, I want the sleep data sync to work properly with the Honor Band 4, so that I can have accurate and up-to-date sleep data on the app."
"The app stopped working saying that u need ""huawei heatlh requires a more recent version of huawei mobile services 4.0 or later to work properly. You can get the latest version in Huawei app gallery"". When we don't have huawei mobile how to get the current version app.",Huawei Health,problem_report,"User Story: ""As a user, I want to be able to use the app without needing Huawei mobile services, so that I can continue to use the app on my device."""
"I've bought Huawei smart scale AH 100. It needs Huawei Health. I have smartphone with Android One. Huawei Health requires Huawei Mobile Service version 4.0.0 or later, but in Google Store there is only version 3.0.3.300! Now I am a ""happy"" owner of stupid scales. Isn't that a cheating buyer?",Huawei Health,problem_report,"As a purchaser of the Huawei smart scale AH 100, I want to be able to use the Huawei Health app on my Android One smartphone, so that I can accurately track my weight and other health data."
I have an honor band 5 and this app will not correctly record my heart rate or my height. the band itself is really good but the companion app has a few bugs that need ironing out.,Huawei Health,problem_report,"User Story: ""As a user with an honor band 5, I want the app to accurately record my heart rate and height, as the band itself is good but the companion app has bugs that need to be fixed."""
"After i updated to android 10 my huawei honor band 5 seems go wrong. If theres a phone call, the notif will popup. But not for whatsapp and other apps. Please help",Huawei Health,problem_report,"As a user, I want my Huawei Honor Band 5 to properly display notifications for all apps after updating to Android 10, so that I can stay updated on important calls and messages. "
my band 4 is not visible in your app but band 3 is,Huawei Health,problem_report,"As a user, I want my band 4 to be visible in your app so that I can easily track my fitness data without having to switch between devices."
I couldn't connect with the smartwatch but instead app tells me to download the same app from the different site. I can download the app but it became as file and did not come out as an app.,Huawei Health,problem_report,"As a user, I want to be able to seamlessly connect my smartwatch with the app without having to go to a different site and download the same app. I expect the app to be downloaded correctly and function as an app. "
Can not open app says its not latest version. Why isn't it the latest version 😡😡😡😡 please hurry up and release new update,Huawei Health,problem_report,"As a user, I want to be able to open the app without receiving an error message stating that it is not the latest version. I also want the app to be updated regularly to ensure that it is functioning properly. Please release new updates in a timely manner."
Post-update: I can no longer set which apps gets to send notifications to my watch. The ONE THING I needed this watch for and now its gone.,Huawei Health,problem_report,"User Story: ""As a user of the watch, I want the ability to choose which apps can send notifications to my watch so that I can use it for the primary purpose I intended."""
My call is automatically received when connect my watch after this latest update only show this problem OnePlus phone's...plz solve my issue..,Huawei Health,problem_report,"As a user, I want my phone calls to be automatically received when I connect my watch after the latest update so that I don't have to manually answer them."
Impove the step count system. As i m using honor magic watch 2 connected with huawei health app. Now the step count in app n watch is clubbed. Which is to be fixed.,Huawei Health,problem_report,"User Story: ""As a user with a Honor Magic Watch 2 connected to Huawei Health app, I want the step count system to be improved so that the step count is accurately displayed on both the watch and the app separately."""
"When it works it's fine, however the heart rate intermittently reports double. I have updated the firmware on my GT2 and updated this app.",Huawei Health,problem_report," User Story: ""As a user, I want the heart rate monitor to accurately report my heart rate, so that I can trust the data and use it to track my fitness progress."""
I just got the band 6 but the heart rate zones are not syncing,Huawei Health,problem_report,"As a user, I want the heart rate zones to sync properly with my band 6 so that I can accurately track and monitor my workouts."
Huwaei help me please. My app is up to date but still it keeps asking me to update. My watch wouldnt add in the app so I couldnt change time. Kindly help me out.,Huawei Health,problem_report," Story: ""As a user, I want my Huawei app to stop constantly reminding me to update and for it to successfully connect my watch so I can change the time."""
This app is not useful I use iPhone 13pro but the app is stuck like 2gb ram phone,Huawei Health,problem_report,"
User Story: ""As a user, I want the app to run smoothly on my iPhone 13pro so that I can use it without any lag or issues."""
