app_review,app,type,user_story
Currently saying cannot be opened due to security certificate off rooted device? Please fix,Samsung Health,problem_report,"As a user, I want to currently saying cannot be opened due to security certificate off rooted device? please fix, so that I can have a better experience."
I just updated and it's saying cannot open app on a rooted phone. My phone is not rooted -_-,Samsung Health,problem_report,"As a user, I want to i just updated and it's saying cannot open app on a rooted phone. my phone is not rooted -_-, so that I can have a better experience."
Why I cannot sync samsung health to philam vitalilty app,Samsung Health,problem_report,"As a user, I want to why i cannot sync samsung health to philam vitalilty app, so that I can have a better experience."
"I upgraded the rating, the issue disappeared after restarting both phone & watch. (It didn't sync anymore the sleep patterns).",Samsung Health,problem_report,"As a user, I want to i upgraded the rating, the issue disappeared after restarting both phone & watch. (it didn't sync anymore the sleep patterns)., so that I can have a better experience."
"😔 I lovvvvve this app but ever since I bought my new phone, I am unable to take my stress level. What is going on???",Samsung Health,problem_report,"As a user, I want to 😔 i lovvvvve this app but ever since i bought my new phone, i am unable to take my stress level. what is going on???, so that I can have a better experience."
The app inaccurately counted my steps. While i was in the 🏠 going into the kitchen it counted that i had taken 50 steps unfortunately my apartment is not that big....🤦🤷😠,Samsung Health,problem_report,"As a user, I want to the app inaccurately counted my steps. while i was in the 🏠 going into the kitchen it counted that i had taken 50 steps unfortunately my apartment is not that big....🤦🤷😠, so that I can have a better experience."
The distance and time are not accurate and the app stays in the pause for a long time,Samsung Health,problem_report,"As a user, I want to the distance and time are not accurate and the app stays in the pause for a long time, so that I can have a better experience."
"Used to be even better, but recently the daily reminders that I would get each morning to track my sleep have stopped all of a sudden and I'm not sure why. I checked my settings and still no luck. Otherwise, I would rate higher.",Samsung Health,problem_report,"As a user, I want to used to be even better, but recently the daily reminders that i would get each morning to track my sleep have stopped all of a sudden and i'm not sure why. i checked my settings and still no luck. otherwise, i would rate higher., so that I can have a better experience."
I walk 10 miles yesterday and it count only 166 steps pathetic,Samsung Health,problem_report,"As a user, I want to i walk 10 miles yesterday and it count only 166 steps pathetic, so that I can have a better experience."
Disappointed that the 02 level sending is no longer on the app.,Samsung Health,problem_report,"As a user, I want to disappointed that the 02 level sending is no longer on the app., so that I can have a better experience."
"I like the app, but it doesn't work with people that work the night shift and sleep during the day. It doesn't accept those hours when I input my sleep hours,can you fix that plz",Samsung Health,problem_report,"As a user, I want to i like the app, but it doesn't work with people that work the night shift and sleep during the day. it doesn't accept those hours when i input my sleep hours,can you fix that plz, so that I can have a better experience."
I have used the app for a long time but this problem is.... When i dont even walk the pedometer shows that i have walked some distance... and some time its doesnt shows accurate step i have taken..... thats all.... plz fix this....,Samsung Health,problem_report,"As a user, I want to i have used the app for a long time but this problem is.... when i dont even walk the pedometer shows that i have walked some distance... and some time its doesnt shows accurate step i have taken..... thats all.... plz fix this...., so that I can have a better experience."
İ have trouble to connect my mi band 5 to samsung health and it make unsatisfied to use this app,Samsung Health,problem_report,"As a user, I want to i̇ have trouble to connect my mi band 5 to samsung health and it make unsatisfied to use this app, so that I can have a better experience."
"This app measures so inconsistently, if I didn't need it on my phone to  interface with my GearFit2 Pro, I would delete it.",Samsung Health,problem_report,"As a user, I want to this app measures so inconsistently, if i didn't need it on my phone to  interface with my gearfit2 pro, i would delete it., so that I can have a better experience."
New update broke the app completely. Had to uninstall / re install. Lost all my history,Samsung Health,problem_report,"As a user, I want to new update broke the app completely. had to uninstall / re install. lost all my history, so that I can have a better experience."
This app is very much bad app. Because before i am running app is saying 5 kcal burned you and i am running fast but app is saying your average speed is 3 kilometers per hour🤬.,Samsung Health,problem_report,"As a user, I want to this app is very much bad app. because before i am running app is saying 5 kcal burned you and i am running fast but app is saying your average speed is 3 kilometers per hour🤬., so that I can have a better experience."
Update after 8.1 update of Android all get back to normal. Cheers. Last update of Samsung gear sport drain the battery as hell on pixel XL. I've checked the battery drainage and 60% is Samsung health. Before an update all was great.,Samsung Health,problem_report,"As a user, I want to update after 8.1 update of android all get back to normal. cheers. last update of samsung gear sport drain the battery as hell on pixel xl. i've checked the battery drainage and 60% is samsung health. before an update all was great., so that I can have a better experience."
"Its not accurate, sometimes it stops counting steps and get hang",Samsung Health,problem_report,"As a user, I want to its not accurate, sometimes it stops counting steps and get hang, so that I can have a better experience."
it will not go away and keeps downloading even tho i keep uninstalling,Samsung Health,problem_report,"As a user, I want to it will not go away and keeps downloading even tho i keep uninstalling, so that I can have a better experience."
First time user....But would recommend this app is waste of time...Can't sync Note 9 with Samsung gear.....Congratulations Samsung you guys are going in right direction...,Samsung Health,problem_report,"As a user, I want to first time user....but would recommend this app is waste of time...can't sync note 9 with samsung gear.....congratulations samsung you guys are going in right direction..., so that I can have a better experience."
Doesn't detect GPS even im outside. Im not sure why,Samsung Health,problem_report,"As a user, I want to doesn't detect gps even im outside. im not sure why, so that I can have a better experience."
"It sometimes doesn't record my steps. I just took the dog for a walk. Before, I had 66 steps. When I came back? 66 steps. This isn't tge first time.",Samsung Health,problem_report,"As a user, I want to it sometimes doesn't record my steps. i just took the dog for a walk. before, i had 66 steps. when i came back? 66 steps. this isn't tge first time., so that I can have a better experience."
How can it be made silent. am unable to.stop its talking.,Samsung Health,problem_report,"As a user, I want to how can it be made silent. am unable to.stop its talking., so that I can have a better experience."
It sucks know it keeps changing my step target and says updating,Samsung Health,problem_report,"As a user, I want to it sucks know it keeps changing my step target and says updating, so that I can have a better experience."
Since 10/20 update my watch is no longer connecting to my phone.,Samsung Health,problem_report,"As a user, I want to since 10/20 update my watch is no longer connecting to my phone., so that I can have a better experience."
i have a gear and want use .. after install i open and popup come out show the app stop working..,Samsung Health,problem_report,"As a user, I want to i have a gear and want use .. after install i open and popup come out show the app stop working.., so that I can have a better experience."
"About 3/4 of the time that I try to check my heart rate, it restarts my phone.",Samsung Health,problem_report,"As a user, I want to about 3/4 of the time that i try to check my heart rate, it restarts my phone., so that I can have a better experience."
All good but distance showed and time for it is wrong! Did 45 min of walk showed like 13.,Samsung Health,problem_report,"As a user, I want to all good but distance showed and time for it is wrong! did 45 min of walk showed like 13., so that I can have a better experience."
I can't get it to open or connect. It just says server error.,Samsung Health,problem_report,"As a user, I want to i can't get it to open or connect. it just says server error., so that I can have a better experience."
"Not consistent. Ran it side by side on my old Samsung J7 & my new Realme 8 5G with same data for a week, and at the end of the day while the Samsung registered nearly 2000 steps, on the Realme it didn't even register 100 steps.",Samsung Health,problem_report,"As a user, I want to not consistent. ran it side by side on my old samsung j7 & my new realme 8 5g with same data for a week, and at the end of the day while the samsung registered nearly 2000 steps, on the realme it didn't even register 100 steps., so that I can have a better experience."
When I'm in the car it counts steps and eventually says my target is reached!it's not right at least we should always be carefull to turn it off when on the car.,Samsung Health,problem_report,"As a user, I want to when i'm in the car it counts steps and eventually says my target is reached!it's not right at least we should always be carefull to turn it off when on the car., so that I can have a better experience."
I am unable to connect my huawei band 7. The app does not show the band at all. Tell me what to do now.,Huawei Health,problem_report,"As a user, I want to i am unable to connect my huawei band 7. the app does not show the band at all. tell me what to do now., so that I can have a better experience."
"Sleep data ok on watch but not logging on health app still, even after update too current version ending 331, not worked all this year . App will record naps ok now, Still not sorted .",Huawei Health,problem_report,"As a user, I want to sleep data ok on watch but not logging on health app still, even after update too current version ending 331, not worked all this year . app will record naps ok now, still not sorted ., so that I can have a better experience."
"overall, the app gives me all the data I need. but lately, I have been experiencing hanging and crashing upon opening. please resolve this issue. thanks now, it can not record my activity if I am not connected to the internet..",Huawei Health,problem_report,"As a user, I want to overall, the app gives me all the data i need. but lately, i have been experiencing hanging and crashing upon opening. please resolve this issue. thanks now, it can not record my activity if i am not connected to the internet.., so that I can have a better experience."
App doesn't save my height and weight. I have tried multiple times. Can someone help with this?,Huawei Health,problem_report,"As a user, I want to app doesn't save my height and weight. i have tried multiple times. can someone help with this?, so that I can have a better experience."
"App contains only walk, run and bike activities. I can't sync with linked Google fit account. No heart rates, no sleep data",Huawei Health,problem_report,"As a user, I want to app contains only walk, run and bike activities. i can't sync with linked google fit account. no heart rates, no sleep data, so that I can have a better experience."
Doesn't work with my GT watch anymore. Keeps saying update in appstore but there there is no update available to fix. Updated app doesn't fix.,Huawei Health,problem_report,"As a user, I want to doesn't work with my gt watch anymore. keeps saying update in appstore but there there is no update available to fix. updated app doesn't fix., so that I can have a better experience."
"Not able to connect my watch gt2 with this app,I don't know how to resolve it",Huawei Health,problem_report,"As a user, I want to not able to connect my watch gt2 with this app,i don't know how to resolve it, so that I can have a better experience."
Synchronisation with google fit and other apps is not working.,Huawei Health,problem_report,"As a user, I want to synchronisation with google fit and other apps is not working., so that I can have a better experience."
Can't sync sleep data since last update (on Samsung Galaxy J6+),Huawei Health,problem_report,"As a user, I want to can't sync sleep data since last update (on samsung galaxy j6+), so that I can have a better experience."
"Useless since last update. It won't sync any data, so everything previous is gone. When I want to see sleep records, it halts immediately. Reinstalled it today, everything is the same. Left a review yesterday, that has also been removed...",Huawei Health,problem_report,"As a user, I want to useless since last update. it won't sync any data, so everything previous is gone. when i want to see sleep records, it halts immediately. reinstalled it today, everything is the same. left a review yesterday, that has also been removed..., so that I can have a better experience."
"Not able to update device list. Purchased honor band 4, to get it paired it is required to update the list of devices but always getting message of no internet connection, but internet connection is working.",Huawei Health,problem_report,"As a user, I want to not able to update device list. purchased honor band 4, to get it paired it is required to update the list of devices but always getting message of no internet connection, but internet connection is working., so that I can have a better experience."
"Does not work with the Band 3, please advise if upgrade is happening and when otherwise I've made a mistake by buying the band 3!",Huawei Health,problem_report,"As a user, I want to does not work with the band 3, please advise if upgrade is happening and when otherwise i've made a mistake by buying the band 3!, so that I can have a better experience."
Just bought the Huawei scale 3 and I can't find it on the devices list... So i can't pair it and can't use it,Huawei Health,problem_report,"As a user, I want to just bought the huawei scale 3 and i can't find it on the devices list... so i can't pair it and can't use it, so that I can have a better experience."
Honor band 5 is not showing in App despite several attempts to Add device in Smart Band. Only honor 3 is shown and on selecting same when trying to pair with Honor Band 5 it does not.,Huawei Health,problem_report,"As a user, I want to honor band 5 is not showing in app despite several attempts to add device in smart band. only honor 3 is shown and on selecting same when trying to pair with honor band 5 it does not., so that I can have a better experience."
"Terrible. On Honor Magicwatch 2 dont have Weather, keep saying check Internet connection even Internet is turned on",Huawei Health,problem_report,"As a user, I want to terrible. on honor magicwatch 2 dont have weather, keep saying check internet connection even internet is turned on, so that I can have a better experience."
"TruSleep data now available again thanks to bug fix so increased stars. A great feature for me is I no longer miss my phone calls, as my band alerts me to incoming calls.",Huawei Health,problem_report,"As a user, I want to trusleep data now available again thanks to bug fix so increased stars. a great feature for me is i no longer miss my phone calls, as my band alerts me to incoming calls., so that I can have a better experience."
everything is awesome but i can not download or update watch faces ... fix it,Huawei Health,problem_report,"As a user, I want to everything is awesome but i can not download or update watch faces ... fix it, so that I can have a better experience."
App not working . Not able to connect with my Huawei band 4 . Please fix it,Huawei Health,problem_report,"As a user, I want to app not working . not able to connect with my huawei band 4 . please fix it, so that I can have a better experience."
"I was happy for the whole year with this app until the latest update which made me lose all my data that I've been recording for more than a year. I've been also trying to open it and it doesn't work, my devices have disconnected",Huawei Health,problem_report,"As a user, I want to i was happy for the whole year with this app until the latest update which made me lose all my data that i've been recording for more than a year. i've been also trying to open it and it doesn't work, my devices have disconnected, so that I can have a better experience."
You guys screwed the app... Not able to open after recent update... Asking to update from Huawei app store so funny...,Huawei Health,problem_report,"As a user, I want to you guys screwed the app... not able to open after recent update... asking to update from huawei app store so funny..., so that I can have a better experience."
"The general performance works great except the music app, when you take control of the music from the band it does not work some times, the band shows a message, please start the music app on your phone.😒",Huawei Health,problem_report,"As a user, I want to the general performance works great except the music app, when you take control of the music from the band it does not work some times, the band shows a message, please start the music app on your phone.😒, so that I can have a better experience."
"Entirely offline? Can't connect to Google Fit, can't store data online ...",Huawei Health,problem_report,"As a user, I want to entirely offline? can't connect to google fit, can't store data online ..., so that I can have a better experience."
Continually crashing since Android 10 update! Even the update with the bug fix hasn't fixed the issue!,Huawei Health,problem_report,"As a user, I want to continually crashing since android 10 update! even the update with the bug fix hasn't fixed the issue!, so that I can have a better experience."
I can install the app but I can't log in,Huawei Health,problem_report,"As a user, I want to i can install the app but i can't log in, so that I can have a better experience."
Just got a watch gt and it doesn't show on the list. Means I can't even use the device as it won't let me set it up.,Huawei Health,problem_report,"As a user, I want to just got a watch gt and it doesn't show on the list. means i can't even use the device as it won't let me set it up., so that I can have a better experience."
"Looks like the app is nolonger working on Samsung phones...S10, or is it me? It tells me to update from Huawei appGallery to a newer version.4.0.0. Google playstore must just remove this app here, it is nolonger working on Android phones.",Huawei Health,problem_report,"As a user, I want to looks like the app is nolonger working on samsung phones...s10, or is it me? it tells me to update from huawei appgallery to a newer version.4.0.0. google playstore must just remove this app here, it is nolonger working on android phones., so that I can have a better experience."
"Easy to use app, but has numerous bugs. The biggest of which being that it refuses to accept that you have an Internet connection, and when you try to press the button that lets you change the watch face, you are presented with the white screen of death.",Huawei Health,problem_report,"As a user, I want to easy to use app, but has numerous bugs. the biggest of which being that it refuses to accept that you have an internet connection, and when you try to press the button that lets you change the watch face, you are presented with the white screen of death., so that I can have a better experience."
I have just updated the app but it is not opening.,Huawei Health,problem_report,"As a user, I want to i have just updated the app but it is not opening., so that I can have a better experience."
"Disappointing, waste of time energy and data do not download this fake app not responding to network at all",Huawei Health,problem_report,"As a user, I want to disappointing, waste of time energy and data do not download this fake app not responding to network at all, so that I can have a better experience."
The Colorband A1 app was 1000 times better. The sleep tracking doesn't make sense and my band doesn't count steps when I push my baby in a pram. The A1 did. Sometimes newer technology isn't necessarily better.,Huawei Health,problem_report,"As a user, I want to the colorband a1 app was 1000 times better. the sleep tracking doesn't make sense and my band doesn't count steps when i push my baby in a pram. the a1 did. sometimes newer technology isn't necessarily better., so that I can have a better experience."
Since daylight saving finished. It doesn't record an accurate sleep time.,Huawei Health,problem_report,"As a user, I want to since daylight saving finished. it doesn't record an accurate sleep time., so that I can have a better experience."
After thr latest update I can't access the app. It doesn't sync with Google fit app either.. I have bought an expensive huawei smart watch which is just a digital watch for me.. Dear huawei please fix the bug. Disappointing for a big company like huawei to do such things.,Huawei Health,problem_report,"As a user, I want to after thr latest update i can't access the app. it doesn't sync with google fit app either.. i have bought an expensive huawei smart watch which is just a digital watch for me.. dear huawei please fix the bug. disappointing for a big company like huawei to do such things., so that I can have a better experience."
"Flat out doesn't work. Profile never ever saves, you can reset it 10 times doesn't help. So many glitches too many to mention. What a pity, good looking app that is so frustrating because it just doesn't work. I use it only for workouts as the rest is useless.",Huawei Health,problem_report,"As a user, I want to flat out doesn't work. profile never ever saves, you can reset it 10 times doesn't help. so many glitches too many to mention. what a pity, good looking app that is so frustrating because it just doesn't work. i use it only for workouts as the rest is useless., so that I can have a better experience."
Cannot install Apps in my gt2 pro using my samsung phone,Huawei Health,problem_report,"As a user, I want to cannot install apps in my gt2 pro using my samsung phone, so that I can have a better experience."
"Does not worki properly, doesn't find my device, can't Connect with it.",Huawei Health,problem_report,"As a user, I want to does not worki properly, doesn't find my device, can't connect with it., so that I can have a better experience."
"Can't use my Fitbit. Any time I'm typing using the keyboard, phone defaults to home screen. Have to push everything 3 times to get a reaction. Not impressed. This is my 3rd Huawei, it will be the last.",Huawei Health,problem_report,"As a user, I want to can't use my fitbit. any time i'm typing using the keyboard, phone defaults to home screen. have to push everything 3 times to get a reaction. not impressed. this is my 3rd huawei, it will be the last., so that I can have a better experience."
After update to version 9 it drains battery from time to time. Also smart alarm doesn't work at all wit huawei bands.,Huawei Health,problem_report,"As a user, I want to after update to version 9 it drains battery from time to time. also smart alarm doesn't work at all wit huawei bands., so that I can have a better experience."
Please fix the connectivity issue as it gets disconnect after some time and i need to reconnect it manually previously it was working fine but with new update i need to struggle with this issue which is annoying kindly fix it!,Huawei Health,problem_report,"As a user, I want to please fix the connectivity issue as it gets disconnect after some time and i need to reconnect it manually previously it was working fine but with new update i need to struggle with this issue which is annoying kindly fix it!, so that I can have a better experience."
This app not properly work and don't cpunt step time taken long plz download Samsung Health.,Huawei Health,problem_report,"As a user, I want to this app not properly work and don't cpunt step time taken long plz download samsung health., so that I can have a better experience."
"Dont work well with samsung galaxy s8!cant change watch face in app,cant uppdate watch!why?",Huawei Health,problem_report,"As a user, I want to dont work well with samsung galaxy s8!cant change watch face in app,cant uppdate watch!why?, so that I can have a better experience."
"i am having trouble pairing with Honor bt scale(AH100), is there anyway to pair without going thru update checking all the time?",Huawei Health,problem_report,"As a user, I want to i am having trouble pairing with honor bt scale(ah100), is there anyway to pair without going thru update checking all the time?, so that I can have a better experience."
I just updated health App yesterday and your app mention that we need new version of mobile 4.0 which is not available in Android phone . My all previous data is of no use . What I gonna do with your watch without app ? Please fix it,Huawei Health,problem_report,"As a user, I want to i just updated health app yesterday and your app mention that we need new version of mobile 4.0 which is not available in android phone . my all previous data is of no use . what i gonna do with your watch without app ? please fix it, so that I can have a better experience."
Stopped connecting with my one plus after recent update. Cannot find when pairing,Huawei Health,problem_report,"As a user, I want to stopped connecting with my one plus after recent update. cannot find when pairing, so that I can have a better experience."
I cant pair my honor band 5... Its says update to 4.0.0.sth .... I hate this app... Got a mew product and it doesnot work ...,Huawei Health,problem_report,"As a user, I want to i cant pair my honor band 5... its says update to 4.0.0.sth .... i hate this app... got a mew product and it doesnot work ..., so that I can have a better experience."
Doesn't even load or open on Galaxy S20. I have a GT Pro 2 watch that i can't even setup. Appalling!!!!!,Huawei Health,problem_report,"As a user, I want to doesn't even load or open on galaxy s20. i have a gt pro 2 watch that i can't even setup. appalling!!!!!, so that I can have a better experience."
Can not enable continuous heart rate monitoring. Connected with honor band 4-906,Huawei Health,problem_report,"As a user, I want to can not enable continuous heart rate monitoring. connected with honor band 4-906, so that I can have a better experience."
Watch faces for my honor band 5 aren't showing.... It says server error....,Huawei Health,problem_report,"As a user, I want to watch faces for my honor band 5 aren't showing.... it says server error...., so that I can have a better experience."
Love this app but the sleep sync from my Gt2 watch hasn't worked since going into 2020!,Huawei Health,problem_report,"As a user, I want to love this app but the sleep sync from my gt2 watch hasn't worked since going into 2020!, so that I can have a better experience."
Brought the same Brand scale . But it can not connect.,Huawei Health,problem_report,"As a user, I want to brought the same brand scale . but it can not connect., so that I can have a better experience."
Stopped Working. After the latest update it has stopped Working on my Oppo Reno 10x Zoom with Android 10. Please do something so that it starts working again. Before it was working perfectly fine.,Huawei Health,problem_report,"As a user, I want to stopped working. after the latest update it has stopped working on my oppo reno 10x zoom with android 10. please do something so that it starts working again. before it was working perfectly fine., so that I can have a better experience."
App was perfect up until the last update.. Now it will not even open with out giving a era message. I'm going to delete if its not corrected by Monday.. 4/27/2020..,Huawei Health,problem_report,"As a user, I want to app was perfect up until the last update.. now it will not even open with out giving a era message. i'm going to delete if its not corrected by monday.. 4/27/2020.., so that I can have a better experience."
After the update watches face option is not showing. Worst application ever i have used MI band but never face such type of service.,Huawei Health,problem_report,"As a user, I want to after the update watches face option is not showing. worst application ever i have used mi band but never face such type of service., so that I can have a better experience."
Crashes on P20 Pro when you click to see the details of the individual exercise records.,Huawei Health,problem_report,"As a user, I want to crashes on p20 pro when you click to see the details of the individual exercise records., so that I can have a better experience."
It says update Your App but i installed the recent app from playstore,Huawei Health,problem_report,"As a user, I want to it says update your app but i installed the recent app from playstore, so that I can have a better experience."
Loses connectivity from smart band far too often and is very difficult to reconnect.,Huawei Health,problem_report,"As a user, I want to loses connectivity from smart band far too often and is very difficult to reconnect., so that I can have a better experience."
The app constantly unpairs with my band 6 and whenever you play you music on your phone it doesn't reflect on the smart watch.,Huawei Health,problem_report,"As a user, I want to the app constantly unpairs with my band 6 and whenever you play you music on your phone it doesn't reflect on the smart watch., so that I can have a better experience."
The update is unable to store any data it does not show any thing just the step count for the day destroyed the app,Huawei Health,problem_report,"As a user, I want to the update is unable to store any data it does not show any thing just the step count for the day destroyed the app, so that I can have a better experience."
I have a blackberry dtek 60 and honor band 5 . But i cant change my watch face in this app. Plz help me to fix this problem . Tbx,Huawei Health,problem_report,"As a user, I want to i have a blackberry dtek 60 and honor band 5 . but i cant change my watch face in this app. plz help me to fix this problem . tbx, so that I can have a better experience."
Automatic log out now I can't login or do anything if I uninstalled all data will be lost wrost app,Huawei Health,problem_report,"As a user, I want to automatic log out now i can't login or do anything if i uninstalled all data will be lost wrost app, so that I can have a better experience."
I use this app with Honor band 5 and after my band to lasted version my band 5 turn to brick mode how can i fix this,Huawei Health,problem_report,"As a user, I want to i use this app with honor band 5 and after my band to lasted version my band 5 turn to brick mode how can i fix this, so that I can have a better experience."
"Still 1star, sleep app is/I'm understanding it now, but my Honor band 5, is miss reading the step count, out by 133steps, I found out yesterday. Can you fix it PLEASE???",Huawei Health,problem_report,"As a user, I want to still 1star, sleep app is/i'm understanding it now, but my honor band 5, is miss reading the step count, out by 133steps, i found out yesterday. can you fix it please???, so that I can have a better experience."
"Good for a lower end fitness tracker app, but sync to Google fit and myfitnesspal is broken beyond being useful.",Huawei Health,problem_report,"As a user, I want to good for a lower end fitness tracker app, but sync to google fit and myfitnesspal is broken beyond being useful., so that I can have a better experience."
Not able to access the huawei health... it asks for installing Huawei app gallery but could not find it in playstore. Please help me for the next steps.. I am not able to access health app at all..,Huawei Health,problem_report,"As a user, I want to not able to access the huawei health... it asks for installing huawei app gallery but could not find it in playstore. please help me for the next steps.. i am not able to access health app at all.., so that I can have a better experience."
The sleep or steps data is not in sync properly with in the app.,Huawei Health,problem_report,"As a user, I want to the sleep or steps data is not in sync properly with in the app., so that I can have a better experience."
"Can't find WhatsApp, Facebook or Instagram on the app for notifications. Everything is enabled and still not showing, its useless when it comes to notifications and I keep having to reach to my phone to check if got any... Not good when working out.",Huawei Health,problem_report,"As a user, I want to can't find whatsapp, facebook or instagram on the app for notifications. everything is enabled and still not showing, its useless when it comes to notifications and i keep having to reach to my phone to check if got any... not good when working out., so that I can have a better experience."
No more updates? I guess I have to throw this watch. 🙄🙄🙄,Huawei Health,problem_report,"As a user, I want to no more updates? i guess i have to throw this watch. 🙄🙄🙄, so that I can have a better experience."
Does not see Huawei band 4 or list in the band section,Huawei Health,problem_report,"As a user, I want to does not see huawei band 4 or list in the band section, so that I can have a better experience."
"I have a Honor band 5 , not able to see it in the app to connect my band nor able to update the device list",Huawei Health,problem_report,"As a user, I want to i have a honor band 5 , not able to see it in the app to connect my band nor able to update the device list, so that I can have a better experience."
Having lots of problem in operation for heart rate monitor. Sometimes work and breaks in between. Not consistently monitoring while wearing the watch.,Huawei Health,problem_report,"As a user, I want to having lots of problem in operation for heart rate monitor. sometimes work and breaks in between. not consistently monitoring while wearing the watch., so that I can have a better experience."
I heared customers out of China could use new watch faces but I couldnt find shuch ability. Also weather notification dont work. I am disappointed really.,Huawei Health,problem_report,"As a user, I want to i heared customers out of china could use new watch faces but i couldnt find shuch ability. also weather notification dont work. i am disappointed really., so that I can have a better experience."
This will not connect to my honor smart scale ah100. Please fix,Huawei Health,problem_report,"As a user, I want to this will not connect to my honor smart scale ah100. please fix, so that I can have a better experience."
It's asking to update most recent version. I have updated it but no use.,Huawei Health,problem_report,"As a user, I want to it's asking to update most recent version. i have updated it but no use., so that I can have a better experience."
App doesn't not work on my poco X2 I don't able to connect my honor 4 band,Huawei Health,problem_report,"As a user, I want to app doesn't not work on my poco x2 i don't able to connect my honor 4 band, so that I can have a better experience."
I can't use the application because of updates....they ask to update 4.0.0.in HUAWEI App gallery but I I using Samsung...in Google play store there is no updates available...so it's not fair....really disappointed...worst service ....,Huawei Health,problem_report,"As a user, I want to i can't use the application because of updates....they ask to update 4.0.0.in huawei app gallery but i i using samsung...in google play store there is no updates available...so it's not fair....really disappointed...worst service ...., so that I can have a better experience."
"Huawei takes Huawei Wear off the play store, now Huawei Health does not support my talk band b2 yet Huawei Health tells you to use an app that does not exist on the play store",Huawei Health,problem_report,"As a user, I want to huawei takes huawei wear off the play store, now huawei health does not support my talk band b2 yet huawei health tells you to use an app that does not exist on the play store, so that I can have a better experience."
Useless. Impossible to set correct profile info. Always defaults back to 15 feet 3 inches height and 43 lbs weight.,Huawei Health,problem_report,"As a user, I want to useless. impossible to set correct profile info. always defaults back to 15 feet 3 inches height and 43 lbs weight., so that I can have a better experience."
"iOS version is as good as Chinese communism, doesn't work at all",Huawei Health,problem_report,"As a user, I want to ios version is as good as chinese communism, doesn't work at all, so that I can have a better experience."
no dark mode no achievement recorded no weekly / monthly target shown. no stress data syncing with running band takes a hell lot of time. pls fix this asap in new update.,Huawei Health,problem_report,"As a user, I want to no dark mode no achievement recorded no weekly / monthly target shown. no stress data syncing with running band takes a hell lot of time. pls fix this asap in new update., so that I can have a better experience."
I can't receive message notifications on my Honour band 5. Everything else seems good so far.,Huawei Health,problem_report,"As a user, I want to i can't receive message notifications on my honour band 5. everything else seems good so far., so that I can have a better experience."
"Unable to use the app as it says a 4.4.0 version is required, which' isnt available on app store.i am unable to use honor band 5.such a scam",Huawei Health,problem_report,"As a user, I want to unable to use the app as it says a 4.4.0 version is required, which' isnt available on app store.i am unable to use honor band 5.such a scam, so that I can have a better experience."
"Last update bring cool view, but It cannot connect/pair with smart band ""my  band 2"" it will be very good if this can be available on the next update",Huawei Health,problem_report,"As a user, I want to last update bring cool view, but it cannot connect/pair with smart band ""my  band 2"" it will be very good if this can be available on the next update, so that I can have a better experience."
In this version i can't check my sleep data! On the watch displayed info but when i try to get data in my application i cant get it! To write me invalid sleep data when try to synchronise,Huawei Health,problem_report,"As a user, I want to in this version i can't check my sleep data! on the watch displayed info but when i try to get data in my application i cant get it! to write me invalid sleep data when try to synchronise, so that I can have a better experience."
"A failed application in every sense of the word, data such as weather is not synchronized and also does not link with the band at the required time",Huawei Health,problem_report,"As a user, I want to a failed application in every sense of the word, data such as weather is not synchronized and also does not link with the band at the required time, so that I can have a better experience."
"Really!!! I cant even log on to the app due to ""netrowrk error"" when my wifi is running perfectly fine, this is RIDICILOUS!!!!! Ive been trying to log in for 4 days now",Huawei Health,problem_report,"As a user, I want to really!!! i cant even log on to the app due to ""netrowrk error"" when my wifi is running perfectly fine, this is ridicilous!!!!! ive been trying to log in for 4 days now, so that I can have a better experience."
Not able to login after reinstalling the app please help,Huawei Health,problem_report,"As a user, I want to not able to login after reinstalling the app please help, so that I can have a better experience."
App not working. Asks to install mobile services. After installing the same issue persists.,Huawei Health,problem_report,"As a user, I want to app not working. asks to install mobile services. after installing the same issue persists., so that I can have a better experience."
"Was an ok ap until the last update. No it's constantly loosing connection. Also won't let me purchase new watch faces. Frustrating. New update today, now it just hangs on the start up screen. Reducing my rating",Huawei Health,problem_report,"As a user, I want to was an ok ap until the last update. no it's constantly loosing connection. also won't let me purchase new watch faces. frustrating. new update today, now it just hangs on the start up screen. reducing my rating, so that I can have a better experience."
Failing to update the device list despite my strong internet connection. And this is not even a new bug. It still keep coming up whenever I install this app again to my phone. Utterly useless Huawei!,Huawei Health,problem_report,"As a user, I want to failing to update the device list despite my strong internet connection. and this is not even a new bug. it still keep coming up whenever i install this app again to my phone. utterly useless huawei!, so that I can have a better experience."
Adding photos for watch faces not available in India. Please fix it soon.,Huawei Health,problem_report,"As a user, I want to adding photos for watch faces not available in india. please fix it soon., so that I can have a better experience."
"Was working with my Huawei wrist band and Samsung phone for 6 months and after software upgrade, doesnt work at all !!!! Why ....??? Do I have to throw away my wristband or my phone ???",Huawei Health,problem_report,"As a user, I want to was working with my huawei wrist band and samsung phone for 6 months and after software upgrade, doesnt work at all !!!! why ....??? do i have to throw away my wristband or my phone ???, so that I can have a better experience."
"It was good until the last update,after that the sleep recording is not working. Please fix it.",Huawei Health,problem_report,"As a user, I want to it was good until the last update,after that the sleep recording is not working. please fix it., so that I can have a better experience."
